Low-Density Growth Rate,Migration Rate,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
6,0.0125,0,10000,1,51,0.015386794,1.09E-05,0.007358408,2.70E-06,18542.60847,6278573.525,949,0,10000,0,10000,1,0.433862,0,10000,0,0
6,0.0125,0,10000,1,47,0.015233132,1.21E-05,0.007152805,2.90E-06,18856.20864,6584813.537,953,0,10000,0,10000,1,0.359093,0,10000,0,0
6,0.0125,0,10000,1,47,0.014943256,1.30E-05,0.007168258,3.72E-06,18592.35933,8485652.007,953,0,10000,0,10000,1,0.405501,0,10000,0,0
6,0.0125,0,10000,1,50,0.015107916,1.21E-05,0.007092769,2.79E-06,18521.70613,6247502.449,950,0,10000,0,10000,1,0.441589,0,10000,0,0
6,0.0125,0,10000,1,37,0.015182421,9.39E-06,0.007231024,2.63E-06,18752.81335,8950113.372,963,0,10000,0,10000,1,0.432829,0,10000,0,0
6,0.0125,0,10000,1,48,0.0152326,1.30E-05,0.007306557,3.02E-06,18361.86181,6976803.957,952,0,10000,0,10000,1,0.404515,0,10000,0,0
6,0.0125,0,10000,1,50,0.015198646,1.68E-05,0.007108744,3.93E-06,18897.80127,8363866.21,950,0,10000,0,10000,1,0.569979,0,10000,0,0
6,0.0125,0,10000,1,49,0.015635527,1.51E-05,0.007395333,3.81E-06,18712.11088,6955055.37,951,0,10000,0,10000,1,0.523155,0,10000,0,0
6,0.0125,0,10000,1,47,0.015270757,1.42E-05,0.007185231,3.27E-06,18642.16333,7928605.778,953,0,10000,0,10000,1,0.512349,0,10000,0,0
6,0.0125,0,10000,1,48,0.015161675,1.17E-05,0.007131831,2.76E-06,18801.42722,6455645.603,952,0,10000,0,10000,1,0.469123,0,10000,0,0
6,0.0125,0,10000,1,49,0.015201296,1.35E-05,0.007184592,3.33E-06,18760.88068,6610369.178,951,0,10000,0,10000,1,0.432671,0,10000,0,0
6,0.0125,0,10000,1,43,0.014745514,1.06E-05,0.006895139,2.55E-06,18706.41553,5484898.965,957,0,10000,0,10000,1,0.514476,0,10000,0,0
6,0.0125,0,10000,1,52,0.0150601,1.45E-05,0.007149996,3.71E-06,18902.53814,8708744.032,948,0,10000,0,10000,1,0.484981,0,10000,0,0
6,0.0125,0,10000,1,49,0.01570098,1.59E-05,0.007390156,3.71E-06,18643.6452,6505536.892,951,0,10000,0,10000,1,0.380903,0,10000,0,0
6,0.0125,0,10000,1,48,0.014800909,1.12E-05,0.00702365,3.20E-06,18672.25211,6381926.741,952,0,10000,0,10000,1,0.41439,0,10000,0,0
6,0.0125,0,10000,1,49,0.015264266,1.56E-05,0.007195104,3.35E-06,18736.87856,6972483.568,951,0,10000,0,10000,1,0.367043,0,10000,0,0
6,0.0125,0,10000,1,49,0.01549496,1.42E-05,0.007255383,3.35E-06,18913.93664,7294151.303,951,0,10000,0,10000,1,0.418391,0,10000,0,0
6,0.0125,0,10000,1,42,0.015715432,1.65E-05,0.00742892,3.48E-06,18789.54088,7414372.374,958,0,10000,0,10000,1,0.487879,0,10000,0,0
6,0.0125,0,10000,1,46,0.014762729,9.50E-06,0.006960089,2.29E-06,18708.93368,4908063.056,954,0,10000,0,10000,1,0.503498,0,10000,0,0
6,0.0125,0,10000,1,48,0.014934404,1.26E-05,0.007068342,2.86E-06,18571.14557,7393643.449,952,0,10000,0,10000,1,0.4028,0,10000,0,0
6,0.0125,0,10000,1,48,0.01545233,1.46E-05,0.007391777,3.61E-06,18818.24684,7216743.18,952,0,10000,0,10000,1,0.432581,0,10000,0,0
6,0.0125,0,10000,1,53,0.015420907,1.16E-05,0.007281739,2.62E-06,18413.89183,5646306.605,947,0,10000,0,10000,1,0.447235,0,10000,0,0
6,0.0125,0,10000,1,48,0.015584289,1.52E-05,0.00733734,3.34E-06,18391.16983,6837499.97,952,0,10000,0,10000,1,0.470428,0,10000,0,0
6,0.0125,0,10000,1,46,0.01520503,1.19E-05,0.007326536,2.81E-06,18352.72632,5912704.552,954,0,10000,0,10000,1,0.450328,0,10000,0,0
6,0.0125,0,10000,1,49,0.014966691,1.14E-05,0.007020682,2.73E-06,18793.2471,5594923.614,951,0,10000,0,10000,1,0.420158,0,10000,0,0
6,0.0125,0,10000,1,40,0.015187287,1.31E-05,0.007244989,3.66E-06,18929.60669,8877817.521,960,0,10000,0,10000,1,0.547968,0,10000,0,0
