Low-Density Growth Rate,Migration Rate,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
6,0.01,0,10000,1,61,0.036645651,0.000118014,0.021874138,4.42E-05,11757.94545,11741367.12,939,0,10000,0,10000,1,0.419091,0,10000,0,0
6,0.01,0,10000,1,61,0.034931431,0.000114098,0.020692611,4.75E-05,12083.07166,9011718.169,939,0,10000,0,10000,1,0.251663,0,10000,0,0
6,0.01,0,10000,1,65,0.036558197,0.000241175,0.022003086,0.000117476,13094.94307,18566729.45,935,0,10000,0,10000,1,0.384582,0,10000,0,0
6,0.01,0,10000,1,92,0.036089016,0.000120773,0.021679628,4.74E-05,12358.08407,13037271.39,908,0,10000,0,10000,1,0.299835,0,10000,0,0
6,0.01,0,10000,1,72,0.033966029,0.000102376,0.020298483,3.99E-05,12130.20022,11674271.62,928,0,10000,0,10000,1,0.447693,0,10000,0,0
6,0.01,0,10000,1,57,0.037467101,0.000122066,0.022580185,5.26E-05,11422.28648,10365050.28,943,0,10000,0,10000,1,0.28659,0,10000,0,0
6,0.01,0,10000,1,56,0.033159212,0.000114465,0.020092456,4.63E-05,12035.89362,9218088.093,944,0,10000,0,10000,1,0.374208,0,10000,0,0
6,0.01,0,10000,1,66,0.035239001,0.000132183,0.021444432,5.12E-05,12010.05591,18250583.25,934,0,10000,0,10000,1,0.531603,0,10000,0,0
6,0.01,0,10000,1,66,0.039905083,0.000344209,0.024739716,0.000137812,12245.91935,16859186.76,934,0,10000,0,10000,1,0.394574,0,10000,0,0
6,0.01,0,10000,1,59,0.037067655,0.00010752,0.022443177,4.11E-05,11617.0619,11019487.14,941,0,10000,0,10000,1,0.351213,0,10000,0,0
6,0.01,0,10000,1,65,0.035411021,0.000116446,0.021000401,4.85E-05,11832.02041,9571400.084,935,0,10000,0,10000,1,0.474074,0,10000,0,0
6,0.01,0,10000,1,68,0.036871701,0.000181311,0.022326892,7.57E-05,12128.34052,10301875.4,932,0,10000,0,10000,1,0.325559,0,10000,0,0
6,0.01,0,10000,1,60,0.03645456,0.000163204,0.02196624,6.06E-05,12247.84829,15101933.6,940,0,10000,0,10000,1,0.467312,0,10000,0,0
6,0.01,0,10000,1,65,0.035790798,0.000109155,0.021228456,4.10E-05,11821.63373,7835697.42,935,0,10000,0,10000,1,0.569138,0,10000,0,0
6,0.01,0,10000,1,68,0.033300071,9.70E-05,0.020363067,3.58E-05,12417.62931,13460612.05,932,0,10000,0,10000,1,0.413737,0,10000,0,0
6,0.01,0,10000,1,70,0.034919242,0.000128881,0.021024939,5.48E-05,12264.57559,12082834.24,930,0,10000,0,10000,1,0.428932,0,10000,0,0
6,0.01,0,10000,1,62,0.036300959,0.000182749,0.022363688,7.75E-05,12154.00964,19747693.99,938,0,10000,0,10000,1,0.457939,0,10000,0,0
6,0.01,0,10000,1,65,0.034174469,0.000167811,0.020292346,6.38E-05,13139.90655,13894836.76,935,0,10000,0,10000,1,0.502127,0,10000,0,0
6,0.01,0,10000,1,63,0.03307357,0.000116701,0.019688783,4.35E-05,13363.07288,19681148.44,937,0,10000,0,10000,1,0.166749,0,10000,0,0
6,0.01,0,10000,1,65,0.035110574,0.000251865,0.021392847,0.000108286,12888.15038,19520517.83,935,0,10000,0,10000,1,0.265586,0,10000,0,0
6,0.01,0,10000,1,63,0.041736722,0.000552225,0.025159922,0.000236342,11752.08467,14141224.83,937,0,10000,0,10000,1,0.326656,0,10000,0,0
6,0.01,0,10000,1,62,0.039378023,0.00021738,0.024169986,9.20E-05,11094.54925,10785093.17,938,0,10000,0,10000,1,0.541237,0,10000,0,0
6,0.01,0,10000,1,60,0.035816443,0.000113088,0.021185567,4.37E-05,12103.73397,11276300.18,940,0,10000,0,10000,1,0.333078,0,10000,0,0
6,0.01,0,10000,1,66,0.033358345,0.000169438,0.019465779,6.01E-05,13084.17312,19230076.6,934,0,10000,0,10000,1,0.348034,0,10000,0,0
6,0.01,0,10000,1,67,0.033490289,0.000165956,0.020025095,6.72E-05,13515.95479,14213787.81,933,0,10000,0,10000,1,0.403224,0,10000,0,0
6,0.01,0,10000,1,65,0.035604137,0.000171236,0.020950053,7.07E-05,12778.57035,12284890.01,935,0,10000,0,10000,1,0.386956,0,10000,0,0
6,0.0125,0,10000,1,51,0.046429367,0.000521429,0.026559726,0.000180793,12873.7164,41839541.6,949,0,10000,0,10000,1,0.441752,0,10000,0,0
6,0.0125,0,10000,1,45,0.053482582,0.000649221,0.030609195,0.000230283,11561.90641,19106709.35,955,0,10000,0,10000,1,0.476327,0,10000,0,0
6,0.0125,0,10000,1,61,0.048646401,0.000359649,0.026734419,0.000117605,11412.22246,18613140.51,939,0,10000,0,10000,1,0.286794,0,10000,0,0
6,0.0125,0,10000,1,49,0.048530058,0.00038418,0.02759214,0.000134957,11329.79409,11363809.2,951,0,10000,0,10000,1,0.322718,0,10000,0,0
6,0.0125,0,10000,1,51,0.0522537,0.000612021,0.029706967,0.000211176,11843.13439,28046004.53,949,0,10000,0,10000,1,0.393488,0,10000,0,0
6,0.0125,0,10000,1,61,0.064456857,0.002586173,0.038767826,0.001347867,10819.21711,26274332.82,939,0,10000,0,10000,1,0.332898,0,10000,0,0
6,0.0125,0,10000,1,49,0.053308963,0.000620187,0.030278119,0.000230836,11292.11299,18430295.42,951,0,10000,0,10000,1,0.398348,0,10000,0,0
6,0.0125,0,10000,1,58,0.057162648,0.002051489,0.034374102,0.000986147,11244.79104,25738635.24,942,0,10000,0,10000,1,0.559335,0,10000,0,0
6,0.0125,0,10000,1,49,0.048860955,0.000538807,0.027350146,0.000167936,12040.88384,25095865.91,951,0,10000,0,10000,1,0.425081,0,10000,0,0
6,0.0125,0,10000,1,50,0.047753135,0.000692227,0.026438382,0.000198796,12549.6723,19587834.26,950,0,10000,0,10000,1,0.361636,0,10000,0,0
6,0.0125,0,10000,1,60,0.052826517,0.000834298,0.029493465,0.000277418,11436.11538,23837509.34,940,0,10000,0,10000,1,0.501327,0,10000,0,0
6,0.0125,0,10000,1,52,0.048404776,0.000735401,0.027710818,0.000317119,11952.48835,19974462.66,948,0,10000,0,10000,1,0.379197,0,10000,0,0
6,0.0125,0,10000,1,56,0.044885834,0.00077751,0.025352642,0.000274558,13980.74413,36831055.3,899,1,955,0,10000,0,10000,0,10000,1,0
6,0.0125,0,10000,1,49,0.048568214,0.000432382,0.026698412,0.000135097,11521.42767,18081812.41,951,0,10000,0,10000,1,0.535942,0,10000,0,0
6,0.0125,0,10000,1,59,0.046810519,0.000217615,0.026136978,9.23E-05,11389.77588,12989216.26,941,0,10000,0,10000,1,0.469366,0,10000,0,0
6,0.0125,0,10000,1,54,0.049753642,0.000416763,0.027795561,0.000144782,11456.13057,16351700.55,946,0,10000,0,10000,1,0.652498,0,10000,0,0
6,0.0125,0,10000,1,55,0.04584893,0.000489311,0.025666525,0.000143237,12251.20085,17327692.88,945,0,10000,0,10000,1,0.263149,0,10000,0,0
6,0.0125,0,10000,1,56,0.062312638,0.000767399,0.036671141,0.000284909,9605.471277,15294526.66,944,0,10000,0,10000,1,0.542503,0,10000,0,0
6,0.0125,0,10000,1,52,0.057528742,0.001739953,0.034374252,0.00063131,11468.39725,27797349.17,948,0,10000,0,10000,1,0.322765,0,10000,0,0
6,0.0125,0,10000,1,51,0.051875896,0.000764711,0.029416615,0.000238212,11293.68254,25812770.18,949,0,10000,0,10000,1,0.493926,0,10000,0,0
6,0.0125,0,10000,1,50,0.057398738,0.002260711,0.034261438,0.001081904,11955.57822,33546669.12,950,0,10000,0,10000,1,0.382913,0,10000,0,0
6,0.0125,0,10000,1,52,0.046665907,0.000482477,0.026731764,0.000199451,12038.1589,19768059.65,948,0,10000,0,10000,1,0.559049,0,10000,0,0
6,0.0125,0,10000,1,53,0.054777229,0.001515019,0.030878697,0.000626209,10976.71156,13296315.33,947,0,10000,0,10000,1,0.521816,0,10000,0,0
6,0.0125,0,10000,1,53,0.050927548,0.000578893,0.029432941,0.00020779,11374.53659,13914786.49,947,0,10000,0,10000,1,0.447692,0,10000,0,0
6,0.0125,0,10000,1,50,0.046470006,0.000626156,0.026289888,0.00022782,13355.71987,35058827.75,950,0,10000,0,10000,1,0.395935,0,10000,0,0
6,0.0125,0,10000,1,53,0.068285337,0.004578618,0.041320465,0.002153608,11003.7614,30585749.1,947,0,10000,0,10000,1,0.483317,0,10000,0,0
6,0.0125,0,10000,1,46,0.046472456,0.000682781,0.026600775,0.000312444,12636.52947,18425158.34,954,0,10000,0,10000,1,0.168874,0,10000,0,0
6,0.0125,0,10000,1,51,0.057718482,0.001851723,0.033097805,0.000691906,10862.85503,33443098.43,949,0,10000,0,10000,1,0.511493,0,10000,0,0
6,0.0125,0,10000,1,56,0.045641829,0.00029414,0.025518347,8.80E-05,12460.00745,23473914.74,944,0,10000,0,10000,1,0.433722,0,10000,0,0
6,0.0125,0,10000,1,50,0.044322889,0.00052472,0.025752973,0.000181319,13307.39323,39180621.46,950,0,10000,0,10000,1,0.157511,0,10000,0,0
6,0.0125,0,10000,1,55,0.049948533,0.000515837,0.028521913,0.00016686,11775.6068,29885754.3,945,0,10000,0,10000,1,0.530182,0,10000,0,0
6,0.0125,0,10000,1,48,0.054223659,0.001166596,0.031267598,0.000489989,12021.84494,30177812.04,952,0,10000,0,10000,1,0.385616,0,10000,0,0
6,0.0125,0,10000,1,60,0.055218353,0.001090303,0.032048716,0.000432699,12086.42094,42526045.97,940,0,10000,0,10000,1,0.505918,0,10000,0,0
6,0.0125,0,10000,1,49,0.057490232,0.00108747,0.034075866,0.000501715,10943.30834,28203886.08,951,0,10000,0,10000,1,0.548097,0,10000,0,0
6,0.0125,0,10000,1,50,0.055369599,0.001034836,0.031717336,0.000394761,10877.4704,19902088.87,950,0,10000,0,10000,1,0.398931,0,10000,0,0
6,0.0125,0,10000,1,50,0.045387412,0.000414059,0.025366493,0.000132274,12652.52748,21984740.85,950,0,10000,0,10000,1,0.583656,0,10000,0,0
6,0.0125,0,10000,1,60,0.049972027,0.000548443,0.029162494,0.000274978,11968.48932,27047939.23,940,0,10000,0,10000,1,0.595889,0,10000,0,0
6,0.0125,0,10000,1,47,0.048327507,0.000431891,0.02672551,0.00015745,11913.57218,21250023.34,953,0,10000,0,10000,1,0.452254,0,10000,0,0
6,0.0125,0,10000,1,51,0.045785124,0.000329174,0.024961703,9.82E-05,11783.67407,16732171.03,949,0,10000,0,10000,1,0.567441,0,10000,0,0
6,0.0125,0,10000,1,56,0.055153285,0.00148642,0.032110719,0.000691244,11117.1234,17822779.03,944,0,10000,0,10000,1,0.457236,0,10000,0,0
6,0.0125,0,10000,1,52,0.056479405,0.00189578,0.032896436,0.00082731,11135.75636,24312816.08,948,0,10000,0,10000,1,0.556525,0,10000,0,0
6,0.0125,0,10000,1,51,0.053583343,0.001390349,0.030982748,0.000599591,12221.87196,53862102.62,949,0,10000,0,10000,1,0.419106,0,10000,0,0
6,0.0125,0,10000,1,54,0.046645127,0.000377846,0.025983837,0.000115371,12206.3673,19893049.6,946,0,10000,0,10000,1,0.474842,0,10000,0,0
6,0.0125,0,10000,1,50,0.05319548,0.000882748,0.030423414,0.000310143,11466.84567,27346962.11,950,0,10000,0,10000,1,0.392589,0,10000,0,0
6,0.0125,0,10000,1,50,0.052269202,0.000477129,0.029288607,0.000156071,11164.72727,18494131.62,950,0,10000,0,10000,1,0.606469,0,10000,0,0
6,0.0125,1,952,1,50,0.0764676,0.006979529,0.046299009,0.003350861,10332.31138,32314376.86,900,0,10000,0,10000,0,10000,0,10000,0,0
6,0.0125,0,10000,1,52,0.047572112,0.000633449,0.02714413,0.00021212,12577.64089,21887137.35,948,0,10000,0,10000,1,0.401915,0,10000,0,0
6,0.0125,0,10000,1,51,0.051652231,0.001106561,0.030242768,0.000451567,12848.42751,29307737.53,949,0,10000,0,10000,1,0.337527,0,10000,0,0
6,0.0125,0,10000,1,56,0.050425272,0.000525434,0.028525102,0.000173608,11365.59681,25113543.73,944,0,10000,0,10000,1,0.382889,0,10000,0,0
6,0.0125,0,10000,1,50,0.048771477,0.000738992,0.027733115,0.000226046,12847.8129,40247720.56,950,0,10000,0,10000,1,0.481862,0,10000,0,0
6,0.0125,0,10000,1,53,0.051456072,0.001423158,0.030237967,0.000815601,12273.41039,26670017.42,947,0,10000,0,10000,1,0.399193,0,10000,0,0
6,0.0125,0,10000,1,52,0.051369507,0.000643613,0.02912532,0.000246123,11613.64513,22287513.46,948,0,10000,0,10000,1,0.540412,0,10000,0,0
6,0.0125,1,66,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
6,0.0125,0,10000,1,51,0.056783095,0.000579968,0.032564224,0.000195892,10128.41905,16110345.68,949,0,10000,0,10000,1,0.39079,0,10000,0,0
