Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
0.81,0.95,1,169,1,23,0.06237636,0.00171137,0.03755062,0.00068415,4674.77857,31970335.3,144,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,67,1,26,0.05896404,0.00293053,0.03442814,0.00098889,2485.73529,2018676.08,38,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,174,1,25,0.08772951,0.0037563,0.05464296,0.00178954,3414.0979,8720259.64,147,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,127,1,24,0.08602854,0.00561572,0.04948525,0.00170901,2705.125,4158945.92,100,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,42,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,28,0.05654872,0.00108774,0.03140981,0.00036286,5411.54759,19558124.8,729,1,757,0,10000,0,10000,0,10000,1,0
0.81,0.95,0,10000,1,27,0.06918862,0.00488546,0.04266017,0.00267357,5226.05779,21287634.2,973,0,10000,0,10000,1,0.880294,0,10000,0,0
0.81,0.95,0,10000,1,27,0.06348122,0.00293582,0.03802869,0.00157012,4964.85449,13278221.9,973,0,10000,0,10000,1,0.666667,0,10000,0,0
0.81,0.95,0,10000,1,28,0.05538139,0.00123285,0.03067685,0.00050515,5405.6219,14495102.5,972,0,10000,0,10000,1,0.831882,0,10000,0,0
0.81,0.95,1,237,1,27,0.08276689,0.00474208,0.04805715,0.00188275,4258.3399,9192737.03,207,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,246,1,21,0.05964623,0.00150385,0.0350739,0.00073777,5179.50228,17581828.6,223,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,26,0.06045182,0.00288996,0.03580874,0.00179144,5271.69072,13874309.5,974,0,10000,0,10000,1,0.717371,0,10000,0,0
0.81,0.95,1,417,1,25,0.10899752,0.01586364,0.07248503,0.01054592,4232.61399,8431201,390,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,27,0.05428203,0.00150592,0.0304748,0.00070525,6407.60165,22883094.9,973,0,10000,0,10000,1,0.748445,0,10000,0,0
0.81,0.95,0,10000,1,29,0.06299376,0.00278599,0.03738065,0.00160267,4507.9545,6408396.64,971,0,10000,0,10000,1,0.461894,0,10000,0,0
0.81,0.95,0,10000,1,22,0.05330173,0.00122553,0.0303031,0.00053657,5062.91581,9418761.03,978,0,10000,0,10000,1,0.846397,0,10000,0,0
0.81,0.95,0,10000,1,25,0.05880814,0.00143805,0.03283801,0.00055989,5200.12049,13079632.4,975,0,10000,0,10000,1,0.852597,0,10000,0,0
0.81,0.95,1,52,1,22,0.06639335,0.00449376,0.02819211,0.00026817,7697.16667,26569918.3,28,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,31,0.05562991,0.00096313,0.0319718,0.00041102,4915.59585,10741922.4,969,0,10000,0,10000,1,0.862891,0,10000,0,0
0.81,0.95,0,10000,1,22,0.06101575,0.00246421,0.03632394,0.00126819,4688.6345,9793821.81,978,0,10000,0,10000,1,0.730677,0,10000,0,0
0.81,0.95,0,10000,1,22,0.05435091,0.00098327,0.03064976,0.00034206,6347.11602,33865002.7,978,0,10000,0,10000,1,0.735844,0,10000,0,0
0.81,0.95,0,10000,1,23,0.05281198,0.00085308,0.02985446,0.00037241,5208.44913,11750641.6,977,0,10000,0,10000,1,0.76784,0,10000,0,0
0.81,0.95,0,10000,1,24,0.05422526,0.00159178,0.03057652,0.00077565,5862.36523,15035543.9,976,0,10000,0,10000,1,0.788709,0,10000,0,0
0.81,0.95,1,962,1,27,0.05071047,0.00089227,0.02846592,0.00032428,4869.57328,7973688.54,932,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,27,0.05754506,0.00159603,0.0332818,0.00072138,4784.55624,9556821.11,973,0,10000,0,10000,1,0.836512,0,10000,0,0
0.81,0.95,0,10000,1,24,0.05236215,0.00079397,0.02861907,0.0002986,5099.90021,8609161.75,976,0,10000,0,10000,1,0.639518,0,10000,0,0
0.81,0.95,0,10000,1,27,0.05989809,0.00169194,0.03495847,0.00083071,5222.06805,15646834.2,533,1,560,0,10000,0,10000,0,10000,1,0
0.81,0.95,1,845,1,27,0.0554881,0.00140868,0.03104137,0.0005101,5574.04562,21616877.5,815,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,264,1,24,0.07026601,0.00299202,0.04166672,0.00136469,3773.86695,3762487.5,237,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,1,158,1,27,0.06883152,0.0022285,0.04288743,0.00094732,4508.62097,10019214.4,128,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,30,0.05618735,0.00141158,0.03237778,0.00062259,5021.7236,12850287.9,970,0,10000,0,10000,1,0.827797,0,10000,0,0
