Avoidance Factor,Fecundity Penalty,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
-0.7,0,0,10000,1,24,0.0533096,0.00090305,0.02017278,0.00025059,8788.97325,18671974.8,976,0,10000,0,10000,1,0.833162,0,10000,0,0
-0.7,0,0,10000,1,23,0.04919603,0.00048188,0.01740531,7.68E-05,8903.21994,15752415.1,977,0,10000,0,10000,1,0.843222,0,10000,0,0
-0.7,0,0,10000,1,24,0.05326523,0.00150567,0.02098516,0.00055325,8769.49794,19090074.3,976,0,10000,0,10000,1,0.65848,0,10000,0,0
-0.7,0,1,681,1,23,0.05540255,0.00165518,0.01932712,0.00026828,8623.73231,12132571,655,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,0,10000,1,24,0.05192775,0.0007419,0.01870438,0.00012525,8933.43827,17365372.8,976,0,10000,0,10000,1,0.87857,0,10000,0,0
-0.7,0,1,33,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,0,10000,1,24,0.05559273,0.00141356,0.02061751,0.00025506,9303.76029,28288246.3,976,0,10000,0,10000,1,0.465963,0,10000,0,0
-0.7,0,0,10000,1,23,0.05764823,0.00143053,0.02194754,0.00044363,8924.76053,18333728.8,977,0,10000,0,10000,1,0.883537,0,10000,0,0
-0.7,0,0,10000,1,25,0.05630313,0.00088326,0.01975719,0.00015657,9082.4171,15431778.9,975,0,10000,0,10000,1,0.658996,0,10000,0,0
-0.7,0,0,10000,1,23,0.05475822,0.00092336,0.0206741,0.00016985,8996.0555,24361623,977,0,10000,0,10000,1,0.577442,0,10000,0,0
-0.7,0,0,10000,1,25,0.0537551,0.00095873,0.01916293,0.00014495,9088.20803,16137372.4,975,0,10000,0,10000,1,0.744674,0,10000,0,0
-0.7,0,0,10000,1,22,0.05778285,0.00090575,0.02158707,0.00019858,8973.45483,20367902.8,978,0,10000,0,10000,1,0.884266,0,10000,0,0
-0.7,0,1,551,1,24,0.0515557,0.00061948,0.01908702,0.00010903,8838.16699,17114343.3,525,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,0,10000,1,21,0.05048825,0.00064476,0.01891904,0.00016281,8418.24821,15181262.8,979,0,10000,0,10000,1,0.134978,0,10000,0,0
-0.7,0,0,10000,1,22,0.05122861,0.0005902,0.01785472,7.15E-05,8650.77721,13094820.2,978,0,10000,0,10000,1,0.901278,0,10000,0,0
-0.7,0,1,41,1,23,0.22652786,0.00583083,0.11899446,0.00225153,1373.58333,243371.91,16,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,0,10000,1,27,0.05234544,0.00071119,0.01978413,0.00015211,8840.82559,19752620.5,973,0,10000,0,10000,1,0.826608,0,10000,0,0
-0.7,0,0,10000,1,25,0.05813349,0.00146245,0.02230465,0.00030239,9091.16684,29378566.8,975,0,10000,0,10000,1,0.610913,0,10000,0,0
-0.7,0,0,10000,1,23,0.05186228,0.00072061,0.01816775,0.00010653,8773.16444,13049139.1,977,0,10000,0,10000,1,0.637584,0,10000,0,0
-0.7,0,0,10000,1,22,0.05617248,0.00109037,0.02120395,0.00024828,8473.63963,14344218.9,978,0,10000,0,10000,1,0.86262,0,10000,0,0
-0.7,0,0,10000,1,24,0.05745555,0.00171987,0.02137916,0.00034088,8823.62449,15902020.5,976,0,10000,0,10000,1,0.845647,0,10000,0,0
-0.7,0,0,10000,1,26,0.05442485,0.00094405,0.0191146,0.00015412,8740.0299,14502458.1,974,0,10000,0,10000,1,0.702735,0,10000,0,0
-0.7,0,0,10000,1,22,0.04906425,0.00066417,0.01719306,8.04E-05,9168.29877,19191466.9,978,0,10000,0,10000,1,0.823362,0,10000,0,0
-0.7,0,0,10000,1,24,0.05451429,0.00089445,0.02022607,0.00018581,8593.58745,18117402.3,976,0,10000,0,10000,1,0.630368,0,10000,0,0
-0.7,0,0,10000,1,23,0.04906963,0.00068848,0.01840682,0.00012588,8457.73484,15167344.7,977,0,10000,0,10000,1,0.886405,0,10000,0,0
-0.7,0,0,10000,1,24,0.05115406,0.00081188,0.01801689,0.00017867,8901.68519,14633485.9,976,0,10000,0,10000,1,0.905399,0,10000,0,0
-0.7,0,0,10000,1,22,0.05479348,0.00111275,0.02054959,0.00028889,8703.18891,15839689.1,978,0,10000,0,10000,1,0.806395,0,10000,0,0
-0.7,0,0,10000,1,23,0.05147226,0.00076702,0.01838866,0.0001126,9079.95992,18525731.1,977,0,10000,0,10000,1,0.808228,0,10000,0,0
-0.7,0,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,31,0,10000,0,10000,0,10000,0,1
-0.7,0,0,10000,1,22,0.05050427,0.00060077,0.01792164,8.73E-05,8888.1499,17321996.1,978,0,10000,0,10000,1,0.669774,0,10000,0,0
-0.7,0,0,10000,1,25,0.05355136,0.00069122,0.02007254,0.00012319,8695.23172,17150805.2,975,0,10000,0,10000,1,0.665142,0,10000,0,0
-0.7,0,0,10000,1,29,0.0574143,0.00083711,0.02148777,0.00017006,8327.9059,14684386.2,971,0,10000,0,10000,1,0.423702,0,10000,0,0
-0.7,0,0,10000,1,23,0.05917247,0.00166288,0.02231345,0.00030677,8806.86639,25473376,977,0,10000,0,10000,1,0.717128,0,10000,0,0
-0.7,0,0,10000,1,24,0.06147593,0.0017724,0.02522859,0.00046841,8324.41049,21833765.1,976,0,10000,0,10000,1,0.852696,0,10000,0,0
-0.7,0,0,10000,1,25,0.0593583,0.00137076,0.02319929,0.0003405,8705.94851,27251319.9,975,0,10000,0,10000,1,0.730705,0,10000,0,0
-0.7,0,0,10000,1,24,0.05353662,0.00083381,0.01955036,0.00012758,8854.08178,18338376.6,970,1,994,0,10000,0,10000,0,10000,1,0
-0.7,0,1,101,1,26,0.07908881,0.01548561,0.02389769,0.0006645,12393.6418,39585437.1,71,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,0,10000,1,25,0.0500248,0.00070812,0.01744068,7.41E-05,8989.45211,13755034.5,975,0,10000,0,10000,1,0.68142,0,10000,0,0
-0.7,0,0,10000,1,24,0.05121674,0.00062018,0.01770358,8.33E-05,9156.69959,16940742.5,976,0,10000,0,10000,1,0.525424,0,10000,0,0
-0.7,0,0,10000,1,26,0.05621753,0.0011759,0.02112383,0.0002152,9649.05567,25635949.7,974,0,10000,0,10000,1,0.795519,0,10000,0,0
-0.6,0,0,10000,1,22,0.05798537,0.0010147,0.02169455,0.00019489,8965.83573,21820406.4,978,0,10000,0,10000,1,0.732138,0,10000,0,0
-0.6,0,0,10000,1,31,0.05527969,0.00154999,0.02103626,0.00061824,8519.56269,14830958.2,969,0,10000,0,10000,1,0.793419,0,10000,0,0
-0.6,0,0,10000,1,24,0.05566697,0.00092917,0.020445,0.00018464,8319.62963,13868816.4,976,0,10000,0,10000,1,0.722097,0,10000,0,0
-0.6,0,0,10000,1,23,0.05337787,0.00057068,0.0188306,8.27E-05,8662.28983,13271137.6,977,0,10000,0,10000,1,0.808851,0,10000,0,0
-0.6,0,1,163,1,24,0.07962239,0.00599108,0.0344119,0.0015261,7737.26515,22644316,136,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,22,0.05499068,0.00085703,0.01991916,0.00015987,8843.70431,17279672.5,978,0,10000,0,10000,1,0.820346,0,10000,0,0
-0.6,0,1,662,1,26,0.06289376,0.00169724,0.0251109,0.00042757,7942.86487,17372493.4,633,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,23,0.06475019,0.00431902,0.02685332,0.00276992,8645.13875,18094960.2,977,0,10000,0,10000,1,0.92799,0,10000,0,0
-0.6,0,0,10000,1,23,0.0516555,0.00084974,0.02017564,0.00020602,8393.88695,15331066.9,977,0,10000,0,10000,1,0.748158,0,10000,0,0
-0.6,0,1,802,1,22,0.06532219,0.00192138,0.0274026,0.00066483,7882.55297,20827641.3,778,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,27,0.05490067,0.00094637,0.02071389,0.00020591,8939.92983,25907568.8,973,0,10000,0,10000,1,0.791443,0,10000,0,0
-0.6,0,1,218,1,22,0.07122277,0.00392742,0.0299516,0.00089498,7535.52105,15065277.8,194,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,472,1,24,0.05418314,0.00119103,0.021227,0.0002502,7893.85102,15171160.1,447,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,40,1,27,0.24867886,0.00228859,0.14955143,0.00017271,1014,45816.5714,11,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,22,0.05280713,0.00068869,0.01969392,0.00014494,9406.52875,24534928.5,978,0,10000,0,10000,1,0.858172,0,10000,0,0
-0.6,0,0,10000,1,23,0.0536599,0.00124519,0.01989665,0.00026179,8724.81398,12671937.8,977,0,10000,0,10000,1,0.831973,0,10000,0,0
-0.6,0,0,10000,1,23,0.05845224,0.00186678,0.02316259,0.00056691,8585.30319,19800361.5,977,0,10000,0,10000,1,0.881718,0,10000,0,0
-0.6,0,0,10000,1,23,0.06140634,0.00139291,0.0236082,0.00030731,8482.56218,21199488.5,977,0,10000,0,10000,1,0.689228,0,10000,0,0
-0.6,0,0,10000,1,24,0.05776064,0.00094045,0.02155184,0.00015624,8262.33436,16416206.6,976,0,10000,0,10000,1,0.813676,0,10000,0,0
-0.6,0,1,997,1,30,0.06188501,0.00208352,0.02608597,0.00066165,8329.25104,17517942.8,964,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,24,0.0556508,0.00107004,0.02101312,0.00024075,8404.3107,17699104.5,976,0,10000,0,10000,1,0.939483,0,10000,0,0
-0.6,0,1,558,1,25,0.06031601,0.00195669,0.0240793,0.00069636,8743.32129,24275424.4,530,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,23,0.05389622,0.00076591,0.01965494,0.00015087,9167.69373,21129736.4,977,0,10000,0,10000,1,0.822901,0,10000,0,0
-0.6,0,0,10000,1,23,0.05421814,0.00088549,0.02081669,0.0001776,8831.54471,28355375.1,977,0,10000,0,10000,1,0.907048,0,10000,0,0
-0.6,0,1,516,1,23,0.06349881,0.00278797,0.02354234,0.00081262,8378.69278,16814003.2,489,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,23,0.06482789,0.00475599,0.02828962,0.0020048,9708.92909,37879050.4,977,0,10000,0,10000,1,0.873133,0,10000,0,0
-0.6,0,0,10000,1,24,0.05477603,0.00082315,0.02094455,0.00018679,8570.37551,15941365.6,976,0,10000,0,10000,1,0.799361,0,10000,0,0
-0.6,0,0,10000,1,24,0.0536434,0.00078706,0.01984283,0.00013773,8525.92798,14285988.1,976,0,10000,0,10000,1,0.91961,0,10000,0,0
-0.6,0,1,673,1,23,0.05791222,0.00129612,0.02188802,0.00025434,8374,16960618.1,647,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,23,0.05719078,0.00115276,0.0213677,0.00024735,8719.66495,16557626.5,977,0,10000,0,10000,1,0.877462,0,10000,0,0
-0.6,0,0,10000,1,27,0.06087318,0.00170355,0.0232047,0.00044563,8651.7967,20080597.2,973,0,10000,0,10000,1,0.751446,0,10000,0,0
-0.6,0,0,10000,1,23,0.05532776,0.0009194,0.02153656,0.00031179,7908.02158,11978313.1,977,0,10000,0,10000,1,0.700616,0,10000,0,0
-0.6,0,0,10000,1,27,0.05945971,0.0011702,0.02259693,0.00032475,8417.07224,18878883.4,973,0,10000,0,10000,1,0.402404,0,10000,0,0
-0.6,0,0,10000,1,22,0.05447631,0.00082714,0.02096036,0.00017779,8464.46201,18617115,978,0,10000,0,10000,1,0.898793,0,10000,0,0
-0.6,0,0,10000,1,22,0.057311,0.00100928,0.02137861,0.00017676,8814.79672,23434682.7,978,0,10000,0,10000,1,0.855089,0,10000,0,0
-0.6,0,0,10000,1,23,0.0558126,0.00109487,0.02081005,0.00017657,8706.35868,19751494.4,977,0,10000,0,10000,1,0.826882,0,10000,0,0
-0.6,0,1,106,1,25,0.05761251,0.00051324,0.02603053,0.00023521,7686.83784,27666351.8,78,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,24,0.05765702,0.00129323,0.02249329,0.00037858,8834.40021,21592509.5,976,0,10000,0,10000,1,0.655405,0,10000,0,0
-0.6,0,0,10000,1,23,0.05598662,0.00134189,0.02159428,0.00036535,8710.14389,18446211,977,0,10000,0,10000,1,0.818695,0,10000,0,0
-0.6,0,1,400,1,24,0.05594203,0.00092749,0.02135053,0.00017798,8341.38108,13424199.7,374,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,43,1,23,0.11045046,0.00053331,0.07030927,0.00045607,1841.84615,350835.669,17,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,25,0.05548027,0.0012664,0.01988075,0.00020537,8640.66735,13744165.1,975,0,10000,0,10000,1,0.838655,0,10000,0,0
-0.6,0,0,10000,1,26,0.08262307,0.00491791,0.03630773,0.00068085,6122.53333,14204423.9,199,1,225,0,10000,0,10000,0,10000,1,0
-0.6,0,0,10000,1,22,0.05332218,0.00079895,0.01967819,0.00013678,8747.57187,19004192.7,978,0,10000,0,10000,1,0.693968,0,10000,0,0
-0.6,0,1,782,1,22,0.05695759,0.00189976,0.02211456,0.0005496,8602.39655,16665229.7,758,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,25,0.05658349,0.00131801,0.02209215,0.00034748,8645.8723,19895324.4,975,0,10000,0,10000,1,0.227308,0,10000,0,0
-0.6,0,0,10000,1,22,0.05832472,0.00123231,0.02283913,0.00033552,8711.35729,20278036.3,978,0,10000,0,10000,1,0.80552,0,10000,0,0
-0.6,0,0,10000,1,23,0.11798958,0.00503665,0.05699685,0.00051498,6149.41667,29023249.2,16,1,39,0,10000,0,10000,0,10000,1,0
-0.6,0,1,357,1,22,0.07993144,0.01052381,0.03828298,0.00466739,7466.35366,16067469.9,332,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,183,1,25,0.06019444,0.00115356,0.02255982,0.000258,9978.63158,37266915.7,156,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,673,1,24,0.06498703,0.00382292,0.0277952,0.00145318,7704.53033,16414242,647,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,23,0.05662403,0.00089225,0.02096634,0.00015113,9101.45427,25781344,977,0,10000,0,10000,1,0.914047,0,10000,0,0
-0.6,0,0,10000,1,25,0.05331325,0.00096721,0.01966544,0.00020533,9198.95263,26202003.6,975,0,10000,0,10000,1,0.913035,0,10000,0,0
-0.6,0,0,10000,1,27,0.05806251,0.00128751,0.0224107,0.00027128,8859.09082,21909378.3,973,0,10000,0,10000,1,0.649212,0,10000,0,0
-0.6,0,0,10000,1,24,0.05937661,0.0012067,0.02370258,0.00034673,8062.47428,15692265.7,976,0,10000,0,10000,1,0.644715,0,10000,0,0
-0.6,0,0,10000,1,23,0.05435858,0.00087891,0.02009651,0.00019431,9217.85714,19142149.4,977,0,10000,0,10000,1,0.725791,0,10000,0,0
-0.6,0,0,10000,1,26,0.05350273,0.00073033,0.0191101,0.00010833,8633.7433,14990160.8,974,0,10000,0,10000,1,0.677118,0,10000,0,0
-0.6,0,0,10000,1,25,0.05749575,0.00129155,0.02140064,0.00036445,8867.90628,18123674.6,975,0,10000,0,10000,1,0.870663,0,10000,0,0
-0.6,0,0,10000,1,22,0.0520824,0.00051179,0.01825779,6.92E-05,8732.31314,11178077.5,978,0,10000,0,10000,1,0.809112,0,10000,0,0
-0.6,0,1,457,1,22,0.06044939,0.00166628,0.02254274,0.00025459,8368.8528,16307039.7,432,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,23,0.05723153,0.00101569,0.02142454,0.00023386,9075.49126,26080671.8,977,0,10000,0,10000,1,0.828149,0,10000,0,0
-0.6,0,0,10000,1,24,0.05529044,0.0010413,0.02135758,0.00033028,9055.50309,23755274.8,976,0,10000,0,10000,1,0.671153,0,10000,0,0
-0.6,0,0,10000,1,26,0.05892536,0.00341281,0.02390245,0.00102118,9535.11546,35910104.7,974,0,10000,0,10000,1,0.283934,0,10000,0,0
-0.6,0,0,10000,1,23,0.068184,0.00212768,0.02875878,0.00071125,7576.85509,18659860.1,977,0,10000,0,10000,1,0.778316,0,10000,0,0
-0.6,0,0,10000,1,23,0.06418395,0.00411937,0.0247315,0.00116279,8597.51799,18281352.5,977,0,10000,0,10000,1,0.358849,0,10000,0,0
-0.6,0,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,28,0.05477749,0.00127393,0.02112991,0.00034672,9185.84194,23995075.6,972,0,10000,0,10000,1,0.825606,0,10000,0,0
-0.6,0,0,10000,1,23,0.05766365,0.0011257,0.02177573,0.00022969,8268.22611,14772822.4,977,0,10000,0,10000,1,0.59193,0,10000,0,0
-0.6,0,0,10000,1,23,0.05622815,0.001161,0.02217759,0.00033534,8616.6557,17802995.5,977,0,10000,0,10000,1,0.644908,0,10000,0,0
-0.6,0,1,726,1,27,0.05601503,0.00084203,0.02095719,0.00018992,8747.98413,17583407,698,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,312,1,26,0.06102154,0.00192694,0.02445719,0.0005474,7947.71071,14767196.8,284,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,26,0.05862537,0.00142625,0.02261404,0.00032855,8393.40103,20420161.4,974,0,10000,0,10000,1,0.461563,0,10000,0,0
-0.6,0,0,10000,1,23,0.05648475,0.00185436,0.02282872,0.00096159,8968.9332,22536783,977,0,10000,0,10000,1,0.831449,0,10000,0,0
-0.6,0,0,10000,1,23,0.06091099,0.00241457,0.02500772,0.00113998,8389.04317,16515526.6,977,0,10000,0,10000,1,0.501119,0,10000,0,0
-0.6,0,0,10000,1,28,0.06205632,0.00200156,0.02473734,0.00070705,8674.49174,16858835.9,972,0,10000,0,10000,1,0.476513,0,10000,0,0
-0.6,0,0,10000,1,23,0.05949718,0.00154853,0.02273406,0.00040151,8545.03083,19485605.2,977,0,10000,0,10000,1,0.858484,0,10000,0,0
-0.6,0,0,10000,1,24,0.05977486,0.00132726,0.02307868,0.00027901,8549.45782,23489345.2,976,0,10000,0,10000,1,0.833498,0,10000,0,0
-0.6,0,0,10000,1,23,0.04971862,0.00054548,0.01751016,7.17E-05,8503.50154,12714394,977,0,10000,0,10000,1,0.816406,0,10000,0,0
-0.6,0,0,10000,1,22,0.06019826,0.00208493,0.02391441,0.00060825,8343.24743,16641696.8,978,0,10000,0,10000,1,0.94137,0,10000,0,0
-0.6,0,1,755,1,24,0.05480497,0.00095439,0.02081825,0.0002276,8481.73343,14973438.7,728,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,22,0.05816316,0.00103818,0.0220757,0.00019367,8331.77618,15579400.4,978,0,10000,0,10000,1,0.882495,0,10000,0,0
-0.6,0,0,10000,1,24,0.05980084,0.00184865,0.02460934,0.00057137,9005.43621,30377863.6,976,0,10000,0,10000,1,0.803148,0,10000,0,0
-0.6,0,1,961,1,23,0.054867,0.00071147,0.02092735,0.00014083,8324.02897,15214325.6,936,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,25,0.06069545,0.00144258,0.02307204,0.00035469,8977.61586,23246448.8,975,0,10000,0,10000,1,0.776867,0,10000,0,0
-0.6,0,0,10000,1,23,0.05331199,0.00066893,0.0198119,0.00010579,8656.31758,15405269.8,977,0,10000,0,10000,1,0.882432,0,10000,0,0
-0.6,0,1,33,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,24,0.05808567,0.00114598,0.02239975,0.00030416,8325.74691,17520007.1,976,0,10000,0,10000,1,0.83579,0,10000,0,0
-0.6,0,0,10000,1,23,0.05587903,0.00079959,0.02144018,0.00016499,8010.65776,12759433.1,977,0,10000,0,10000,1,0.709566,0,10000,0,0
-0.6,0,0,10000,1,22,0.05677525,0.0012704,0.02155404,0.00036206,8819.51643,19648271,978,0,10000,0,10000,1,0.798459,0,10000,0,0
-0.6,0,0,10000,1,23,0.05870291,0.00129823,0.02120638,0.00021543,8965.73895,17053032.3,977,0,10000,0,10000,1,0.882459,0,10000,0,0
-0.6,0,0,10000,1,23,0.05919838,0.00163184,0.02392514,0.00073112,8823.852,21322752.8,977,0,10000,0,10000,1,0.647158,0,10000,0,0
-0.6,0,0,10000,1,22,0.05830353,0.00128925,0.02298394,0.00033494,8376.49384,17637422.9,978,0,10000,0,10000,1,0.820417,0,10000,0,0
-0.6,0,0,10000,1,24,0.05946313,0.00220748,0.02424492,0.00063141,9087.607,36433332.7,976,0,10000,0,10000,1,0.839036,0,10000,0,0
-0.6,0,1,291,1,26,0.06072455,0.0020957,0.0233748,0.00038632,8365.05814,14205212,262,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,26,0.05604559,0.00091914,0.02151512,0.00020603,8622.1,17040152.1,974,0,10000,0,10000,1,0.881678,0,10000,0,0
-0.6,0,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,0,10000,1,25,0.05441265,0.00083451,0.01930892,0.00012774,8875.13594,16613797,975,0,10000,0,10000,1,0.852049,0,10000,0,0
-0.6,0,0,10000,1,25,0.05143857,0.00067834,0.01823603,0.00011817,9114.94645,16348280.3,975,0,10000,0,10000,1,0.822193,0,10000,0,0
-0.6,0,0,10000,1,23,0.05133483,0.00064863,0.01830633,7.34E-05,8652.7369,13089772.4,977,0,10000,0,10000,1,0.721324,0,10000,0,0
-0.6,0,0,10000,1,23,0.05116984,0.00064554,0.01854551,7.30E-05,8365.69579,13320670.5,977,0,10000,0,10000,1,0.871682,0,10000,0,0
-0.5,0,1,35,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,0,10000,1,24,0.06606913,0.00284366,0.02806821,0.00095895,8643.96708,27724633,976,0,10000,0,10000,1,0.631279,0,10000,0,0
-0.5,0,0,10000,1,25,0.05392842,0.0006682,0.02059247,0.00013654,8543.28012,19011914.2,975,0,10000,0,10000,1,0.806158,0,10000,0,0
-0.5,0,0,10000,1,22,0.06047936,0.00164719,0.02398584,0.00046715,8386.5154,18126244.4,978,0,10000,0,10000,1,0.666073,0,10000,0,0
-0.5,0,0,10000,1,25,0.05743986,0.00082394,0.02214389,0.00019382,8606.30896,17987721.2,975,0,10000,0,10000,1,0.771435,0,10000,0,0
-0.5,0,0,10000,1,23,0.05460911,0.00078807,0.01973906,0.00010302,8551.5334,14449023.7,977,0,10000,0,10000,1,0.668614,0,10000,0,0
-0.5,0,0,10000,1,26,0.060953,0.0011215,0.02345208,0.00023804,8493.63918,15870937.4,974,0,10000,0,10000,1,0.795941,0,10000,0,0
-0.5,0,0,10000,1,24,0.06682621,0.00386568,0.02848447,0.00143052,7595.70782,14954832,976,0,10000,0,10000,1,0.719214,0,10000,0,0
-0.5,0,0,10000,1,30,0.05795524,0.00131085,0.02221073,0.0003614,8118.01967,16919729.5,970,0,10000,0,10000,1,0.832784,0,10000,0,0
-0.5,0,1,754,1,29,0.05368657,0.00134097,0.02047474,0.00058313,8674.14067,18262318.8,722,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,0,10000,1,26,0.05428864,0.00061424,0.02019301,9.42E-05,8503.93814,19122254.1,974,0,10000,0,10000,1,0.817016,0,10000,0,0
-0.5,0,0,10000,1,22,0.06154078,0.00120209,0.02383948,0.00020831,8030.18583,16788272.3,978,0,10000,0,10000,1,0.771136,0,10000,0,0
-0.5,0,0,10000,1,28,0.06426084,0.00193844,0.0258418,0.00109801,8558.15806,20425798.8,972,0,10000,0,10000,1,0.756381,0,10000,0,0
-0.5,0,0,10000,1,23,0.06710676,0.00540921,0.02743762,0.00207241,8515.68756,20659224.4,977,0,10000,0,10000,1,0.859016,0,10000,0,0
-0.5,0,1,545,1,22,0.07215769,0.00374608,0.03322535,0.00145234,7583.63178,21771779.1,520,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,920,1,23,0.06905257,0.0017477,0.02980371,0.00058003,7596.69024,19504727,895,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,0,10000,1,23,0.08230484,0.00466037,0.03422518,0.00107952,6578,11270865.3,70,1,93,0,10000,0,10000,0,10000,1,0
-0.5,0,1,267,1,28,0.09634366,0.01190585,0.05246306,0.00708159,9371.90517,62940676.5,236,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,73,1,23,0.06937096,0.00156635,0.02794306,0.0002717,6599.61364,10668010.6,48,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,0,10000,1,23,0.05064258,0.00066648,0.01783136,0.00011785,8954.35252,16079844,977,0,10000,0,10000,1,0.882831,0,10000,0,0
-0.5,0,0,10000,1,23,0.05526981,0.00105929,0.02083966,0.00022505,8452.08325,15153645.7,977,0,10000,0,10000,1,0.6348,0,10000,0,0
-0.5,0,0,10000,1,24,0.05948634,0.00347973,0.02251552,0.00162437,8802.22531,15740348.7,976,0,10000,0,10000,1,0.761124,0,10000,0,0
-0.5,0,1,355,1,22,0.06291703,0.00115517,0.02434756,0.00025445,7964.20795,19864350.3,331,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,278,1,26,0.04730338,0.00040093,0.01815541,9.34E-05,8607.65992,16512843.7,251,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,0,10000,1,22,0.06972899,0.00273944,0.02841119,0.00095249,8438.37782,20880957.3,978,0,10000,0,10000,1,0.360254,0,10000,0,0
-0.5,0,1,79,1,23,0.20980827,0.01816342,0.10411376,0.00415184,3183.68,6768527.06,54,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,37,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,704,1,26,0.0581369,0.00212784,0.02256401,0.00063639,9006.94048,25498506.8,676,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,0,10000,1,23,0.05693333,0.00108908,0.02267657,0.00036028,8520.95889,21436098.6,977,0,10000,0,10000,1,0.764408,0,10000,0,0
-0.5,0,0,10000,1,25,0.05646792,0.00149054,0.02204204,0.00051852,8716.79918,24545725.7,975,0,10000,0,10000,1,0.77489,0,10000,0,0
-0.5,0,0,10000,1,23,0.0587953,0.00100008,0.02318981,0.00026576,8604.10894,22343847.7,977,0,10000,0,10000,1,0.669254,0,10000,0,0
-0.5,0,0,10000,1,25,0.06025706,0.00109677,0.02207328,0.00017419,8570.06694,15900715.4,975,0,10000,0,10000,1,0.805178,0,10000,0,0
-0.5,0,1,483,1,26,0.06607244,0.00297539,0.0278193,0.00089538,7824.42222,16950119.1,454,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,0,10000,1,23,0.06093496,0.00163977,0.02453776,0.00051902,9119.57143,30845575,977,0,10000,0,10000,1,0.61924,0,10000,0,0
-0.5,0,1,250,1,26,0.06315784,0.00225657,0.02434879,0.00075526,8319.10599,13176498.9,221,0,10000,0,10000,0,10000,0,10000,0,0
