Low-Density Growth Rate,Migration Rate,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
6,0.0125,0,10000,1,49,0.013483788,1.10E-05,0.007475915,2.89E-06,14618.68532,3294760.505,951,0,10000,0,10000,1,0.50451,0,10000,0,0
6,0.0125,0,10000,1,48,0.013319583,1.07E-05,0.007449121,3.10E-06,14670.68882,5101803.233,952,0,10000,0,10000,1,0.530218,0,10000,0,0
6,0.0125,0,10000,1,46,0.013125851,8.89E-06,0.00727002,2.47E-06,14610.44947,3326472.142,954,0,10000,0,10000,1,0.535841,0,10000,0,0
6,0.0125,0,10000,1,49,0.013729603,1.07E-05,0.007701025,3.09E-06,14469.26505,3931243.014,951,0,10000,0,10000,1,0.584166,0,10000,0,0
6,0.0125,0,10000,1,42,0.013639537,1.37E-05,0.00764177,3.61E-06,14639.0891,4363217.264,958,0,10000,0,10000,1,0.551861,0,10000,0,0
6,0.0125,0,10000,1,47,0.013429467,9.84E-06,0.007586227,2.56E-06,14381.26765,3281086.936,953,0,10000,0,10000,1,0.537101,0,10000,0,0
6,0.0125,0,10000,1,49,0.013547332,1.14E-05,0.007663966,3.49E-06,14396.45195,4730389.147,951,0,10000,0,10000,1,0.546477,0,10000,0,0
6,0.0125,0,10000,1,47,0.013017272,8.16E-06,0.007367019,2.16E-06,14526.42677,3034173.298,953,0,10000,0,10000,1,0.596072,0,10000,0,0
6,0.0125,0,10000,1,45,0.01347513,1.02E-05,0.007583423,2.76E-06,14514.39012,3664925.681,955,0,10000,0,10000,1,0.624626,0,10000,0,0
6,0.0125,0,10000,1,50,0.013480787,1.15E-05,0.007530181,3.00E-06,14681.41226,3805228.942,950,0,10000,0,10000,1,0.551263,0,10000,0,0
6,0.0125,0,10000,1,48,0.013722167,1.29E-05,0.007603537,3.53E-06,14564,4242502.945,952,0,10000,0,10000,1,0.59919,0,10000,0,0
