Avoidance Factor,Fecundity Penalty,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
-0.7,0,0,10000,1,24,0.04204617,0.00034509,0.02108748,8.66E-05,6327.92387,8266590.09,976,0,10000,0,10000,1,0.78207,0,10000,0,0
-0.7,0,0,10000,1,20,0.04461302,0.00039708,0.02206828,8.51E-05,6268.58709,6200134.04,980,0,10000,0,10000,1,0.820351,0,10000,0,0
-0.7,0,0,10000,1,23,0.04562028,0.00047155,0.02301645,0.00010764,6327.66907,10082153.4,977,0,10000,0,10000,1,0.801678,0,10000,0,0
-0.7,0,0,10000,1,25,0.04880786,0.00054595,0.02542766,0.00016836,6031.58702,9311355.27,975,0,10000,0,10000,1,0.794424,0,10000,0,0
-0.7,0,0,10000,1,22,0.04282689,0.00035158,0.02092574,7.42E-05,6694.87372,8743814.17,978,0,10000,0,10000,1,0.673305,0,10000,0,0
-0.7,0,0,10000,1,22,0.04478289,0.00048342,0.02252975,0.00011706,6422.09138,10452323,978,0,10000,0,10000,1,0.773671,0,10000,0,0
-0.7,0,0,10000,1,21,0.0440366,0.00036992,0.02150192,7.35E-05,6513.24,8938871.85,979,0,10000,0,10000,1,0.663148,0,10000,0,0
-0.7,0,0,10000,1,22,0.04435712,0.00036699,0.02177244,7.97E-05,6192.19097,5776305.69,978,0,10000,0,10000,1,0.649255,0,10000,0,0
-0.6,0,0,10000,1,23,0.04881852,0.0008212,0.02596296,0.00033856,5897.39466,9005057.3,977,0,10000,0,10000,1,0.748068,0,10000,0,0
-0.6,0,0,10000,1,23,0.04905473,0.00084435,0.02609893,0.00037687,5608.89003,7803123.93,977,0,10000,0,10000,1,0.620717,0,10000,0,0
-0.6,0,0,10000,1,22,0.04618651,0.00050381,0.02391547,0.00012481,6224.49076,11416834.7,978,0,10000,0,10000,1,0.442342,0,10000,0,0
-0.6,0,0,10000,1,23,0.04836074,0.00064501,0.0243421,0.000161,6154.4666,8304135.89,977,0,10000,0,10000,1,0.821303,0,10000,0,0
-0.6,0,0,10000,1,24,0.04804943,0.00046213,0.02468196,0.00013065,6254.15124,11524470.9,976,0,10000,0,10000,1,0.854297,0,10000,0,0
-0.6,0,0,10000,1,24,0.04668913,0.0003791,0.02373868,0.00010384,5995.37551,6772188.62,976,0,10000,0,10000,1,0.691603,0,10000,0,0
-0.6,0,0,10000,1,23,0.04970635,0.00071145,0.02565011,0.00020156,5967.82117,9076641.98,977,0,10000,0,10000,1,0.727183,0,10000,0,0
-0.6,0,0,10000,1,22,0.04525415,0.00048748,0.0234267,0.00013917,6248.03901,10738965.3,978,0,10000,0,10000,1,0.764638,0,10000,0,0
-0.6,0,0,10000,1,22,0.04610917,0.00048714,0.02343449,0.0001268,6083.98049,7296822.55,978,0,10000,0,10000,1,0.704872,0,10000,0,0
-0.6,0,0,10000,1,22,0.04302486,0.00038827,0.02148554,7.83E-05,5943.22895,4699948.8,978,0,10000,0,10000,1,0.856762,0,10000,0,0
-0.6,0,0,10000,1,21,0.04894506,0.00055192,0.0247849,0.00014964,5866.55282,7019121.27,979,0,10000,0,10000,1,0.756851,0,10000,0,0
-0.6,0,0,10000,1,21,0.04622464,0.00047094,0.02358612,0.00010809,5931.95692,6255164.83,979,0,10000,0,10000,1,0.846238,0,10000,0,0
-0.6,0,0,10000,1,21,0.04871977,0.00042338,0.02466447,9.87E-05,5974.76103,5688105.6,979,0,10000,0,10000,1,0.698447,0,10000,0,0
-0.6,0,0,10000,1,22,0.04820387,0.00072182,0.02489496,0.00022912,6229.02464,13140505.8,978,0,10000,0,10000,1,0.683805,0,10000,0,0
-0.6,0,0,10000,1,22,0.04858488,0.00054639,0.02444702,0.00011617,5980.50103,8484130.05,978,0,10000,0,10000,1,0.781259,0,10000,0,0
-0.6,0,0,10000,1,23,0.04842356,0.0006525,0.02455109,0.00015658,6291.96917,11554790.2,977,0,10000,0,10000,1,0.821143,0,10000,0,0
-0.6,0,0,10000,1,23,0.04773795,0.00054271,0.02462415,0.00017823,6597.97431,14567349.4,977,0,10000,0,10000,1,0.809969,0,10000,0,0
-0.6,0,0,10000,1,23,0.04625027,0.00043176,0.02360857,0.00011144,6119.67934,8565232.31,977,0,10000,0,10000,1,0.736478,0,10000,0,0
-0.6,0,0,10000,1,22,0.04622336,0.00048343,0.02308832,0.00010389,5947.82238,5531673.31,978,0,10000,0,10000,1,0.857191,0,10000,0,0
-0.6,0,0,10000,1,22,0.0462469,0.00049791,0.02361313,0.00012298,6293.95483,11612314.5,978,0,10000,0,10000,1,0.842786,0,10000,0,0
-0.5,0,0,10000,1,21,0.04715623,0.00047658,0.02422369,0.00012665,6108.42154,8390627.5,979,0,10000,0,10000,1,0.772031,0,10000,0,0
-0.5,0,0,10000,1,22,0.0492,0.00051732,0.02585987,0.00016302,5601.43943,6499260.45,978,0,10000,0,10000,1,0.716443,0,10000,0,0
-0.5,0,0,10000,1,25,0.05160154,0.00073799,0.02626432,0.0001715,6105.28321,9757476.48,975,0,10000,0,10000,1,0.824634,0,10000,0,0
-0.5,0,0,10000,1,22,0.05210663,0.00054267,0.02592426,0.00012202,6786.37474,14903339.3,978,0,10000,0,10000,1,0.824742,0,10000,0,0
-0.5,0,0,10000,1,22,0.05355813,0.00076394,0.02737694,0.00019212,6178.81417,10306999.5,978,0,10000,0,10000,1,0.672797,0,10000,0,0
-0.5,0,0,10000,1,25,0.04563454,0.00035283,0.02310665,9.13E-05,6120.69928,7190064.6,975,0,10000,0,10000,1,0.719426,0,10000,0,0
-0.5,0,1,563,1,22,0.05410471,0.00183876,0.02904643,0.00088153,5872.24486,9004640.25,539,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,0,10000,1,22,0.04615071,0.00054978,0.02440877,0.00017882,6090.92505,9568535.2,978,0,10000,0,10000,1,0.684907,0,10000,0,0
-0.5,0,0,10000,1,22,0.0517178,0.00090976,0.02665651,0.00028002,6097.56879,9227200.53,978,0,10000,0,10000,1,0.780759,0,10000,0,0
-0.5,0,0,10000,1,22,0.05461161,0.00087937,0.02892558,0.00027392,5314.03901,6588437.53,978,0,10000,0,10000,1,0.71741,0,10000,0,0
-0.5,0,0,10000,1,22,0.05163562,0.00074294,0.02692022,0.00021854,5998.39938,9997335.63,978,0,10000,0,10000,1,0.631312,0,10000,0,0
-0.5,0,0,10000,1,23,0.04789104,0.00051838,0.02447529,0.00014111,6077.63823,10880407.6,977,0,10000,0,10000,1,0.741714,0,10000,0,0
-0.5,0,0,10000,1,22,0.04859871,0.00054072,0.02572421,0.00016324,6000.19815,9327453.79,978,0,10000,0,10000,1,0.809762,0,10000,0,0
-0.5,0,0,10000,1,23,0.05009515,0.00059013,0.02669908,0.0002121,5664.34635,7750723.79,977,0,10000,0,10000,1,0.829586,0,10000,0,0
-0.5,0,0,10000,1,22,0.05097282,0.00102913,0.02638897,0.00030788,5796.76797,8320487.47,978,0,10000,0,10000,1,0.659321,0,10000,0,0
-0.5,0,0,10000,1,22,0.04868966,0.00052285,0.02504121,0.00012014,5873.846,7224172.56,978,0,10000,0,10000,1,0.612746,0,10000,0,0
-0.5,0,0,10000,1,21,0.05026959,0.00052162,0.02557813,0.00013454,6109.50667,10138607.1,979,0,10000,0,10000,1,0.877878,0,10000,0,0
-0.5,0,0,10000,1,21,0.05309573,0.00070421,0.02809408,0.00022599,5999.86462,10840621.1,979,0,10000,0,10000,1,0.67891,0,10000,0,0
-0.5,0,0,10000,1,23,0.04671604,0.00042934,0.02392777,0.00010512,6142.28058,8538700.49,977,0,10000,0,10000,1,0.696148,0,10000,0,0
-0.5,0,0,10000,1,22,0.04822178,0.00050971,0.02565973,0.00015719,5564.24641,7017379.76,978,0,10000,0,10000,1,0.814241,0,10000,0,0
-0.4,0,0,10000,1,22,0.05521689,0.00091985,0.02930929,0.00030853,5895.27618,11027115.5,978,0,10000,0,10000,1,0.763484,0,10000,0,0
-0.4,0,0,10000,1,26,0.05544884,0.00104416,0.03038504,0.00042486,5602.78557,12799424.6,974,0,10000,0,10000,1,0.641006,0,10000,0,0
-0.4,0,0,10000,1,24,0.05685463,0.00097069,0.0303947,0.00031546,6706.90638,22850706.4,976,0,10000,0,10000,1,0.791473,0,10000,0,0
-0.4,0,1,569,1,21,0.06655256,0.00250011,0.03824029,0.00124046,4949.39668,7044080.63,546,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,0,10000,1,26,0.05148411,0.00051419,0.02733014,0.00015372,5819.57217,8233278.81,974,0,10000,0,10000,1,0.47436,0,10000,0,0
-0.4,0,0,10000,1,21,0.05453202,0.00097257,0.02866488,0.00032186,6007.12308,10408296.4,979,0,10000,0,10000,1,0.825946,0,10000,0,0
-0.4,0,0,10000,1,22,0.05481201,0.00072675,0.02939593,0.00025482,5750.06366,14444129.9,978,0,10000,0,10000,1,0.826003,0,10000,0,0
-0.4,0,0,10000,1,23,0.05753038,0.00130731,0.0311059,0.00042179,5737.76567,14064610.9,977,0,10000,0,10000,1,0.819108,0,10000,0,0
-0.4,0,0,10000,1,21,0.05315276,0.00065045,0.02858156,0.00019831,5903.74256,14435159.9,979,0,10000,0,10000,1,0.802373,0,10000,0,0
-0.4,0,0,10000,1,23,0.06132983,0.00126756,0.03314883,0.00049213,5211.93834,8606755.37,977,0,10000,0,10000,1,0.785245,0,10000,0,0
-0.4,0,0,10000,1,21,0.05426992,0.00068095,0.02888808,0.00022479,5543.39487,6923811.47,979,0,10000,0,10000,1,0.451544,0,10000,0,0
-0.4,0,1,933,1,26,0.05294274,0.00060484,0.02863128,0.00022577,5532.49501,8437906.6,905,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,0,10000,1,21,0.05272395,0.00062057,0.02821274,0.00016032,5280.14051,7061182.18,979,0,10000,0,10000,1,0.66826,0,10000,0,0
-0.4,0,0,10000,1,21,0.05296532,0.00067593,0.027818,0.00020828,5701.59487,7986748.44,979,0,10000,0,10000,1,0.571343,0,10000,0,0
-0.4,0,0,10000,1,24,0.0534341,0.0005343,0.02854361,0.00016537,5619.56276,9456174.36,976,0,10000,0,10000,1,0.852073,0,10000,0,0
-0.4,0,0,10000,1,24,0.05299609,0.00069661,0.02865619,0.0002543,5709.94136,13293655.8,976,0,10000,0,10000,1,0.794959,0,10000,0,0
-0.4,0,0,10000,1,22,0.06032356,0.00153289,0.03359027,0.00071826,5851.9076,15279517.8,978,0,10000,0,10000,1,0.808161,0,10000,0,0
-0.4,0,0,10000,1,24,0.0537102,0.00053962,0.02912444,0.00017423,5120.36626,6650726.51,976,0,10000,0,10000,1,0.796198,0,10000,0,0
-0.4,0,0,10000,1,22,0.05387067,0.00062412,0.02804518,0.00014959,5376.03285,6698612.5,978,0,10000,0,10000,1,0.720878,0,10000,0,0
-0.4,0,0,10000,1,22,0.05348226,0.00051118,0.02698917,0.0001271,6686.5308,11630910.7,978,0,10000,0,10000,1,0.721306,0,10000,0,0
-0.3,0,0,10000,1,23,0.05635971,0.00074486,0.03110536,0.00027886,5955.02261,15162996.5,977,0,10000,0,10000,1,0.693077,0,10000,0,0
-0.3,0,1,148,1,23,0.07945179,0.00412041,0.04824116,0.00229544,6772.12605,48291250,123,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,0,10000,1,22,0.06204297,0.00112324,0.03451493,0.00042615,5336.77926,9036663.25,978,0,10000,0,10000,1,0.718568,0,10000,0,0
-0.3,0,0,10000,1,22,0.05938432,0.00094209,0.03303704,0.00036694,5332.44456,11814135.5,978,0,10000,0,10000,1,0.732279,0,10000,0,0
-0.3,0,0,10000,1,25,0.05410477,0.00076946,0.02884074,0.0002156,6070.99382,16764695.2,975,0,10000,0,10000,1,0.705571,0,10000,0,0
-0.3,0,0,10000,1,22,0.05518129,0.00070208,0.02913867,0.00020498,5838.44559,11584566.7,978,0,10000,0,10000,1,0.77413,0,10000,0,0
-0.3,0,0,10000,1,23,0.05753243,0.00068233,0.03065309,0.0001924,5460.87975,8466560.16,977,0,10000,0,10000,1,0.720378,0,10000,0,0
-0.3,0,0,10000,1,20,0.05835818,0.00084434,0.03110745,0.00027713,6136.39652,15989242.2,980,0,10000,0,10000,1,0.850013,0,10000,0,0
-0.3,0,0,10000,1,23,0.05338087,0.00063914,0.02856619,0.00020441,5704.52621,8727409.37,977,0,10000,0,10000,1,0.382201,0,10000,0,0
-0.3,0,0,10000,1,22,0.05945289,0.001019,0.03263811,0.00035598,6145.22382,20101800.3,978,0,10000,0,10000,1,0.751037,0,10000,0,0
-0.3,0,0,10000,1,22,0.06129039,0.0014768,0.03508945,0.00074641,5659.04723,18365322.3,978,0,10000,0,10000,1,0.798817,0,10000,0,0
-0.3,0,0,10000,1,22,0.05934664,0.00105284,0.03130156,0.00030515,5406.39836,8011875.38,978,0,10000,0,10000,1,0.742917,0,10000,0,0
-0.3,0,1,306,1,21,0.06953381,0.00331743,0.04107549,0.00187558,5762.97133,18187301,283,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,0,10000,1,22,0.05686884,0.00094019,0.03072799,0.00028314,6196.12526,17162503.2,978,0,10000,0,10000,1,0.589727,0,10000,0,0
-0.3,0,0,10000,1,21,0.05694519,0.00075283,0.03095151,0.00026042,5721.6318,19476263.5,979,0,10000,0,10000,1,0.83865,0,10000,0,0
-0.3,0,0,10000,1,22,0.0574277,0.00078417,0.03043321,0.00023212,5690.2577,9850011.03,978,0,10000,0,10000,1,0.739414,0,10000,0,0
-0.3,0,0,10000,1,22,0.05902782,0.00080264,0.03225844,0.00028105,5541.64887,11435615.6,978,0,10000,0,10000,1,0.830059,0,10000,0,0
-0.3,0,1,519,1,21,0.05686574,0.00092022,0.03189356,0.00039962,5029.22358,6216820.45,496,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,0,10000,1,22,0.05990566,0.00146767,0.033585,0.00060094,6104.27618,25696655.8,978,0,10000,0,10000,1,0.596283,0,10000,0,0
-0.3,0,0,10000,1,22,0.06197639,0.00137406,0.03374296,0.00048368,5158.93429,7371284.76,978,0,10000,0,10000,1,0.457769,0,10000,0,0
-0.2,0,0,10000,1,22,0.06763228,0.00259182,0.03930524,0.00124022,5286.18686,10211996.2,978,0,10000,0,10000,1,0.844815,0,10000,0,0
-0.2,0,0,10000,1,21,0.06222863,0.0013211,0.03563694,0.00069131,5224.64513,10162594.7,979,0,10000,0,10000,1,0.779938,0,10000,0,0
