Low-Density Growth Rate,Migration Rate,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
2.5,0.04,1,25,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,26,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,25,0,10000,0,10000,0,10000,0,1
2.5,0.04,1,57,1,21,0.085900193,0.004453129,0.06991998,0.003417546,7605.133333,37468343.65,34,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,25,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,1,21,0.19820764,0.00293969,0.15613675,0.00243961,181.090909,1897.71901,15,1,36,0,10000,0,10000,0,10000,1,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,30,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,29,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,25,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,1,22,0.12217935,0.00059289,0.11636803,0.00048043,251.666667,47947.5556,10,1,32,0,10000,0,10000,0,10000,1,0
2.5,0.04,1,26,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,1,33,1,25,0.2799165,0.0122234,0.245436,0.00019191,53,169,6,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,27,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,25,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,24,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,26,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,29,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,1,23,0.10660631,0.00420437,0.08401317,0.00266185,3899.70909,10765326.4,59,1,82,0,10000,0,10000,0,10000,1,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,27,0,10000,0,10000,0,10000,0,1
2.5,0.04,1,96,1,24,0.07635324,0.00291787,0.0599767,0.00193373,7747.06061,34908645.1,70,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,25,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,1,22,0.11354389,0.00117266,0.09952015,0.00128619,1746.36364,3404777.32,15,1,37,0,10000,0,10000,0,10000,1,0
2.5,0.04,0,10000,1,22,0.06642987,0.01450324,0.04514548,0.00496344,17405.4545,157154634,37,1,59,0,10000,0,10000,0,10000,1,0
2.5,0.04,0,10000,1,24,0.14632693,0.0043347,0.11412625,0.00225468,705,260531.846,17,1,41,0,10000,0,10000,0,10000,1,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,25,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,29,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,26,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,27,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,1,24,0.17445855,0.0008175,0.14961509,0.00062992,600.727273,65921.4711,15,1,40,0,10000,0,10000,0,10000,1,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,26,0,10000,0,10000,0,10000,0,1
2.5,0.04,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,1,25,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,0,10000,1,22,0.16191528,0.02020536,0.11944367,0.00824501,681.783784,408510.764,41,1,63,0,10000,0,10000,0,10000,1,0
2.5,0.04,1,25,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,33,0,10000,0,10000,0,10000,0,1
2.5,0.04,1,54,1,21,0.07552416,0.00209325,0.05372038,0.00062118,3936.44444,12068903,31,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,1,25,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,0,10000,1,20,0.18824371,0.00303018,0.14446411,0.00131245,97.4285714,2787.10204,11,1,31,0,10000,0,10000,0,10000,1,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,26,0,10000,0,10000,0,10000,0,1
2.5,0.04,1,42,1,22,0.21926347,0.0047451,0.18844613,0.00423693,366.666667,32702.0889,19,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,1,26,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,1,43,1,23,0.17301193,0.00271285,0.13626628,0.00166508,1245.6,441329.573,19,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,26,0,10000,0,10000,0,10000,0,1
2.5,0.04,1,60,1,23,0.06264344,0.00323796,0.04533778,0.00156897,11741.871,77700248.7,35,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,1,26,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,25,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,25,0,10000,0,10000,0,10000,0,1
2.5,0.04,1,26,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,1,52,1,20,0.07802498,0.00070815,0.0629493,0.00046607,2031.07692,3928630.84,30,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,1,25,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,25,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,26,0,10000,0,10000,0,10000,0,1
2.5,0.04,0,10000,1,19,0.08729582,0.00425491,0.06161852,0.00103256,2882.10256,10578753,43,1,62,0,10000,0,10000,0,10000,1,0
2.5,0.04,0,10000,1,24,0.09639496,0.01676387,0.06338328,0.00271399,7362.5,35673383.3,30,1,54,0,10000,0,10000,0,10000,1,0
2.5,0.04,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,26,0,10000,0,10000,0,10000,0,1
