,Low-Density Growth Rate,Migration Rate,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
1,2,0.01,0,10000,1,59,0.020932595,6.12E-05,0.018440321,4.75E-05,15947.87513,28256092.15,941,0,10000,0,10000,1,0.163951,0,10000,0,0
2,2,0.01,0,10000,1,66,0.023605097,0.000101141,0.021075393,8.04E-05,15636.55269,28052278.83,934,0,10000,0,10000,1,0.281118,0,10000,0,0
3,2,0.01,0,10000,1,75,0.018993092,6.13E-05,0.016780541,4.67E-05,17857.75027,44001894.76,925,0,10000,0,10000,1,0.0711647,0,10000,0,0
4,2,0.01,0,10000,1,65,0.017976017,4.53E-05,0.015942795,3.60E-05,18504.17293,36371234.76,935,0,10000,0,10000,1,0.122628,0,10000,0,0
5,2,0.01,0,10000,1,57,0.022215009,9.02E-05,0.019665924,7.09E-05,16369.85517,34817513.19,943,0,10000,0,10000,1,0.143266,0,10000,0,0
6,2,0.01,0,10000,1,68,0.021799049,6.68E-05,0.019318384,5.43E-05,15184.37177,25650468.66,932,0,10000,0,10000,1,0.109396,0,10000,0,0
7,2,0.01,0,10000,1,74,0.02076867,5.03E-05,0.01834854,4.08E-05,16062.20174,25568285.48,926,0,10000,0,10000,1,0.186645,0,10000,0,0
8,2,0.01,0,10000,1,67,0.018583711,0.000108807,0.016485688,8.56E-05,19220.74596,65507861.59,933,0,10000,0,10000,1,0.240531,0,10000,0,0
9,2,0.01,0,10000,1,64,0.024749368,0.00012345,0.022017457,0.000100064,14609.11159,28665417.31,936,0,10000,0,10000,1,0.123529,0,10000,0,0
10,2,0.01,0,10000,1,67,0.020140067,5.93E-05,0.017650817,4.44E-05,16400.93434,41316427.59,933,0,10000,0,10000,1,0.103187,0,10000,0,0
11,2,0.01,0,10000,1,66,0.02064287,5.73E-05,0.018145789,4.36E-05,16009.94731,31027357.58,934,0,10000,0,10000,1,0.0775003,0,10000,0,0
12,2,0.01,0,10000,1,62,0.020289184,3.29E-05,0.01773003,2.50E-05,15074.11349,15700669.81,938,0,10000,0,10000,1,0.299792,0,10000,0,0
13,2,0.01,0,10000,1,67,0.020780778,8.67E-05,0.018412751,6.60E-05,17053.85684,42627850.99,933,0,10000,0,10000,1,0.136399,0,10000,0,0
14,2,0.01,0,10000,1,68,0.019132616,3.19E-05,0.016850168,2.51E-05,16650.41272,16871385.12,932,0,10000,0,10000,1,0.133821,0,10000,0,0
15,2,0.01,0,10000,1,65,0.018782703,3.94E-05,0.016552786,3.11E-05,16998.19119,24321065.3,935,0,10000,0,10000,1,0.111905,0,10000,0,0
16,2,0.01,0,10000,1,68,0.022400141,4.45E-05,0.019797756,3.46E-05,14505.95034,25457321.23,447,1,515,0,10000,0,10000,0,10000,1,0
17,2,0.01,0,10000,1,64,0.020192487,6.70E-05,0.017914126,5.24E-05,17415.26288,40713649.17,936,0,10000,0,10000,1,0.170765,0,10000,0,0
18,2,0.01,0,10000,1,62,0.019282573,6.29E-05,0.016947995,4.70E-05,17293.9454,38785222.88,938,0,10000,0,10000,1,0.174665,0,10000,0,0
19,2,0.01,0,10000,1,67,0.018738494,3.26E-05,0.016410922,2.47E-05,16417.73305,23158884.09,933,0,10000,0,10000,1,0.230856,0,10000,0,0
20,2,0.01,0,10000,1,65,0.021137992,7.69E-05,0.018637142,6.05E-05,15999.20408,29484657.67,935,0,10000,0,10000,1,0.0876488,0,10000,0,0
421,2.5,0.01,0,10000,1,59,0.01550556,1.77E-05,0.012384257,1.23E-05,15924.00961,14818436.15,941,0,10000,0,10000,1,0.180837,0,10000,0,0
422,2.5,0.01,0,10000,1,66,0.015544249,9.11E-06,0.012426917,6.10E-06,14838.49032,6118903.117,934,0,10000,0,10000,1,0.22961,0,10000,0,0
423,2.5,0.01,0,10000,1,68,0.016158845,1.88E-05,0.012900003,1.23E-05,14866.61099,10193552.58,932,0,10000,0,10000,1,0.32377,0,10000,0,0
424,2.5,0.01,0,10000,1,67,0.01545162,1.02E-05,0.012316948,6.84E-06,14947.71905,8322140.094,933,0,10000,0,10000,1,0.195507,0,10000,0,0
425,2.5,0.01,0,10000,1,65,0.016051251,1.66E-05,0.012697277,1.07E-05,14725.08486,8902320.185,935,0,10000,0,10000,1,0.298936,0,10000,0,0
426,2.5,0.01,0,10000,1,60,0.015548513,1.34E-05,0.012336307,8.63E-06,15554.39423,10862370.95,940,0,10000,0,10000,1,0.254255,0,10000,0,0
427,2.5,0.01,0,10000,1,57,0.016156487,1.32E-05,0.012988653,9.59E-06,14445.32907,8888179.401,943,0,10000,0,10000,1,0.321506,0,10000,0,0
428,2.5,0.01,0,10000,1,76,0.01568215,1.50E-05,0.012433168,1.00E-05,15014.73587,7394624.868,924,0,10000,0,10000,1,0.298372,0,10000,0,0
429,2.5,0.01,0,10000,1,59,0.016156361,1.41E-05,0.012784214,8.74E-06,15184.42583,8822207.295,941,0,10000,0,10000,1,0.229822,0,10000,0,0
430,2.5,0.01,0,10000,1,62,0.0156963,1.31E-05,0.012442473,8.60E-06,15190.48715,11789241.03,938,0,10000,0,10000,1,0.27016,0,10000,0,0
431,2.5,0.01,0,10000,1,53,0.015630788,1.17E-05,0.01248843,7.94E-06,14425.61824,6904873.349,947,0,10000,0,10000,1,0.361374,0,10000,0,0
432,2.5,0.01,0,10000,1,60,0.015639046,1.45E-05,0.012440156,9.72E-06,15008.91346,8803146.709,940,0,10000,0,10000,1,0.252762,0,10000,0,0
433,2.5,0.01,0,10000,1,61,0.015449691,1.46E-05,0.012284326,9.63E-06,15152.65882,11313649.21,939,0,10000,0,10000,1,0.29159,0,10000,0,0
434,2.5,0.01,0,10000,1,60,0.015327864,1.08E-05,0.012157147,6.66E-06,15420.29915,8429726.353,940,0,10000,0,10000,1,0.234662,0,10000,0,0
435,2.5,0.01,0,10000,1,59,0.015081091,1.05E-05,0.011979371,6.75E-06,14034.9317,6202338.435,941,0,10000,0,10000,1,0.282675,0,10000,0,0
436,2.5,0.01,0,10000,1,56,0.015775788,1.53E-05,0.012559267,9.33E-06,14930.36383,8763194.957,944,0,10000,0,10000,1,0.28073,0,10000,0,0
437,2.5,0.01,0,10000,1,58,0.015243054,1.66E-05,0.012098171,1.08E-05,16084.82196,15484021.61,942,0,10000,0,10000,1,0.31378,0,10000,0,0
438,2.5,0.01,0,10000,1,58,0.015516408,1.12E-05,0.01226658,7.40E-06,14964.85608,9253154.786,942,0,10000,0,10000,1,0.318776,0,10000,0,0
439,2.5,0.01,0,10000,1,69,0.015257564,1.09E-05,0.01213949,7.15E-06,14572.00539,7630010.834,931,0,10000,0,10000,1,0.191809,0,10000,0,0
440,2.5,0.01,0,10000,1,61,0.015802732,1.77E-05,0.012593996,1.12E-05,15314.72086,12729604.32,939,0,10000,0,10000,1,0.167915,0,10000,0,0
841,3,0.01,0,10000,1,63,0.012400265,6.94E-06,0.009137806,3.56E-06,15440.24652,5833318.94,937,0,10000,0,10000,1,0.367981,0,10000,0,0
842,3,0.01,0,10000,1,64,0.012200651,7.06E-06,0.009015333,3.81E-06,15320.81223,5448832.938,936,0,10000,0,10000,1,0.390796,0,10000,0,0
843,3,0.01,0,10000,1,60,0.012162548,7.25E-06,0.008964503,4.01E-06,15842.65385,5684486.887,940,0,10000,0,10000,1,0.233127,0,10000,0,0
844,3,0.01,0,10000,1,68,0.012661796,7.86E-06,0.009302025,4.52E-06,15715.34267,6330892.094,932,0,10000,0,10000,1,0.345302,0,10000,0,0
845,3,0.01,0,10000,1,65,0.012669344,1.04E-05,0.009248778,5.47E-06,15656.05908,5596825.542,935,0,10000,0,10000,1,0.248702,0,10000,0,0
846,3,0.01,0,10000,1,60,0.011892746,6.13E-06,0.008747064,3.38E-06,15665.95192,4742869.93,940,0,10000,0,10000,1,0.379081,0,10000,0,0
847,3,0.01,0,10000,1,65,0.012370855,8.54E-06,0.00916382,4.85E-06,15412.92911,6337127.056,935,0,10000,0,10000,1,0.287585,0,10000,0,0
848,3,0.01,0,10000,1,60,0.012389138,7.25E-06,0.009158971,3.82E-06,15033.92308,4620253.25,940,0,10000,0,10000,1,0.349744,0,10000,0,0
849,3,0.01,0,10000,1,61,0.012001826,7.61E-06,0.008816899,4.52E-06,15910.08663,6564237.934,939,0,10000,0,10000,1,0.477472,0,10000,0,0
850,3,0.01,0,10000,1,57,0.012244002,6.40E-06,0.008983236,3.60E-06,15392.82854,4903427.855,943,0,10000,0,10000,1,0.337638,0,10000,0,0
851,3,0.01,0,10000,1,59,0.012921846,7.81E-06,0.00953981,4.27E-06,15874.31163,7327625.337,941,0,10000,0,10000,1,0.346392,0,10000,0,0
852,3,0.01,0,10000,1,55,0.012452147,6.94E-06,0.009133965,3.93E-06,15442.31243,6753016.419,945,0,10000,0,10000,1,0.297986,0,10000,0,0
853,3,0.01,0,10000,1,53,0.012202937,6.61E-06,0.008970855,3.73E-06,15622.31707,4895656.121,947,0,10000,0,10000,1,0.356317,0,10000,0,0
854,3,0.01,0,10000,1,59,0.012500305,7.98E-06,0.009153942,4.08E-06,15546.04909,6358470.371,941,0,10000,0,10000,1,0.286814,0,10000,0,0
855,3,0.01,0,10000,1,60,0.012005706,6.91E-06,0.008874709,3.75E-06,15501.6453,5715172.419,940,0,10000,0,10000,1,0.271331,0,10000,0,0
856,3,0.01,0,10000,1,59,0.012609792,8.19E-06,0.009330833,5.06E-06,15558.26361,10889542.61,941,0,10000,0,10000,1,0.410226,0,10000,0,0
857,3,0.01,0,10000,1,59,0.012362655,8.47E-06,0.009178595,5.08E-06,15050.85059,5573388.125,941,0,10000,0,10000,1,0.401174,0,10000,0,0
858,3,0.01,0,10000,1,57,0.012315891,6.08E-06,0.009040245,3.25E-06,15567.74015,5878420.09,943,0,10000,0,10000,1,0.26777,0,10000,0,0
859,3,0.01,0,10000,1,56,0.012435416,7.51E-06,0.009178676,4.26E-06,15459.4117,5108406.185,944,0,10000,0,10000,1,0.307128,0,10000,0,0
860,3,0.01,0,10000,1,63,0.012134601,8.87E-06,0.00892767,4.68E-06,15647.41372,6295684.093,937,0,10000,0,10000,1,0.33925,0,10000,0,0
1261,3.5,0.01,0,10000,1,56,0.010571296,4.52E-06,0.007386892,2.18E-06,15974.41489,5637544.711,944,0,10000,0,10000,1,0.369696,0,10000,0,0
1262,3.5,0.01,0,10000,1,50,0.010441339,5.23E-06,0.007285723,2.55E-06,16006.30761,5030231.329,950,0,10000,0,10000,1,0.389085,0,10000,0,0
1263,3.5,0.01,0,10000,1,57,0.010545714,4.48E-06,0.007346227,2.03E-06,15633.33227,3551880.88,943,0,10000,0,10000,1,0.424711,0,10000,0,0
1264,3.5,0.01,0,10000,1,59,0.010585686,5.48E-06,0.007365344,2.54E-06,15828.70224,4311870.617,941,0,10000,0,10000,1,0.410131,0,10000,0,0
1265,3.5,0.01,0,10000,1,51,0.009993881,3.42E-06,0.007005363,1.77E-06,16031.57355,5816377.948,949,0,10000,0,10000,1,0.408884,0,10000,0,0
1266,3.5,0.01,0,10000,1,58,0.01034511,5.81E-06,0.007198974,2.60E-06,16288.10981,4834174.607,942,0,10000,0,10000,1,0.44752,0,10000,0,0
1267,3.5,0.01,0,10000,1,50,0.010695421,5.57E-06,0.007503829,2.60E-06,16211.70719,6424346.344,950,0,10000,0,10000,1,0.350659,0,10000,0,0
1268,3.5,0.01,0,10000,1,57,0.010745647,5.11E-06,0.007465277,2.41E-06,16003.82854,3974784.662,943,0,10000,0,10000,1,0.441303,0,10000,0,0
1269,3.5,0.01,0,10000,1,56,0.010593845,5.77E-06,0.007347555,2.57E-06,15993.69468,3557561.723,944,0,10000,0,10000,1,0.359203,0,10000,0,0
1270,3.5,0.01,0,10000,1,57,0.010363086,4.00E-06,0.007278239,2.12E-06,15852.88285,4070926.702,943,0,10000,0,10000,1,0.376414,0,10000,0,0
1271,3.5,0.01,0,10000,1,59,0.010539554,4.41E-06,0.007388794,2.26E-06,15631.40342,3586013.114,941,0,10000,0,10000,1,0.405093,0,10000,0,0
1272,3.5,0.01,0,10000,1,56,0.01124887,6.84E-06,0.00784779,3.50E-06,15976.34362,6297366.966,944,0,10000,0,10000,1,0.353616,0,10000,0,0
1273,3.5,0.01,0,10000,1,58,0.010467141,5.00E-06,0.007273812,2.39E-06,15968.47761,4842295.928,942,0,10000,0,10000,1,0.348439,0,10000,0,0
1274,3.5,0.01,0,10000,1,68,0.010838005,6.46E-06,0.007552597,2.98E-06,16075.67996,4345816.084,932,0,10000,0,10000,1,0.490761,0,10000,0,0
1275,3.5,0.01,0,10000,1,45,0.010524359,5.64E-06,0.007398643,2.67E-06,15988.32808,5506730.917,955,0,10000,0,10000,1,0.412146,0,10000,0,0
1276,3.5,0.01,0,10000,1,51,0.010933073,6.32E-06,0.007626403,2.92E-06,15912.33651,3677687.711,949,0,10000,0,10000,1,0.438413,0,10000,0,0
1277,3.5,0.01,0,10000,1,53,0.010234431,4.62E-06,0.007123793,2.16E-06,16304.99894,4693704.203,947,0,10000,0,10000,1,0.464629,0,10000,0,0
1278,3.5,0.01,0,10000,1,56,0.010471837,4.63E-06,0.007332308,2.25E-06,16017.78404,6026197.852,944,0,10000,0,10000,1,0.471969,0,10000,0,0
1279,3.5,0.01,0,10000,1,57,0.010849,6.30E-06,0.007537832,2.83E-06,16006.98616,5070873.839,943,0,10000,0,10000,1,0.428758,0,10000,0,0
1280,3.5,0.01,0,10000,1,62,0.010679642,4.97E-06,0.007440732,2.43E-06,15945.93041,4471623.275,938,0,10000,0,10000,1,0.398743,0,10000,0,0
1681,4,0.01,0,10000,1,48,0.009496165,4.66E-06,0.006356507,2.04E-06,16240.52426,4654470.277,952,0,10000,0,10000,1,0.438972,0,10000,0,0
1682,4,0.01,0,10000,1,67,0.009413248,4.15E-06,0.006336871,1.88E-06,16257.25727,3947110.708,933,0,10000,0,10000,1,0.399044,0,10000,0,0
1683,4,0.01,0,10000,1,45,0.009449995,3.41E-06,0.006315553,1.50E-06,16337.39853,5142243.249,955,0,10000,0,10000,1,0.455009,0,10000,0,0
1684,4,0.01,0,10000,1,59,0.009450842,3.43E-06,0.006289112,1.51E-06,16406.25507,3086902.907,941,0,10000,0,10000,1,0.45224,0,10000,0,0
1685,4,0.01,0,10000,1,58,0.009283488,4.08E-06,0.00621904,1.79E-06,16469.63006,3456812.284,942,0,10000,0,10000,1,0.42044,0,10000,0,0
1686,4,0.01,0,10000,1,45,0.009618393,3.92E-06,0.006468534,1.74E-06,16383.04416,5459518.646,955,0,10000,0,10000,1,0.46912,0,10000,0,0
1687,4,0.01,0,10000,1,55,0.009548102,3.44E-06,0.00633337,1.51E-06,16445.77683,3956847.304,945,0,10000,0,10000,1,0.430063,0,10000,0,0
1688,4,0.01,0,10000,1,62,0.009577662,4.11E-06,0.006388888,1.83E-06,16569.84154,4314165.33,938,0,10000,0,10000,1,0.456022,0,10000,0,0
1689,4,0.01,0,10000,1,60,0.009628775,4.27E-06,0.006453127,1.90E-06,16338.87179,3902791.727,940,0,10000,0,10000,1,0.409032,0,10000,0,0
1690,4,0.01,0,10000,1,60,0.00949254,5.18E-06,0.00636604,2.23E-06,16151.35897,4245639.068,940,0,10000,0,10000,1,0.391955,0,10000,0,0
1691,4,0.01,0,10000,1,55,0.00970667,3.64E-06,0.006498458,1.65E-06,16336.89479,2770587.41,945,0,10000,0,10000,1,0.378964,0,10000,0,0
1692,4,0.01,0,10000,1,51,0.009611869,4.00E-06,0.006425155,1.60E-06,16242.17778,3165699.463,949,0,10000,0,10000,1,0.427461,0,10000,0,0
1693,4,0.01,0,10000,1,50,0.009451009,4.26E-06,0.00634874,1.85E-06,16158.60994,4085703.234,950,0,10000,0,10000,1,0.39385,0,10000,0,0
1694,4,0.01,0,10000,1,64,0.009599071,4.35E-06,0.00641977,1.79E-06,16238.07725,3460005.614,936,0,10000,0,10000,1,0.418926,0,10000,0,0
1695,4,0.01,0,10000,1,55,0.009462744,3.60E-06,0.006364538,1.51E-06,16443.04251,4980523.029,945,0,10000,0,10000,1,0.420933,0,10000,0,0
1696,4,0.01,0,10000,1,49,0.009825055,4.04E-06,0.006511664,1.66E-06,16696.65998,4501000.784,951,0,10000,0,10000,1,0.318686,0,10000,0,0
1697,4,0.01,0,10000,1,51,0.009084148,3.70E-06,0.00605662,1.51E-06,16300.71323,4042590.742,949,0,10000,0,10000,1,0.417957,0,10000,0,0
1698,4,0.01,0,10000,1,67,0.009614829,4.01E-06,0.006454166,1.71E-06,16242.61679,3037578.809,933,0,10000,0,10000,1,0.398917,0,10000,0,0
1699,4,0.01,0,10000,1,56,0.009347784,3.22E-06,0.006215605,1.46E-06,16476.87766,3659101.099,944,0,10000,0,10000,1,0.497641,0,10000,0,0
1700,4,0.01,0,10000,1,63,0.009487637,4.26E-06,0.006343408,1.87E-06,16471.21543,4056917.47,937,0,10000,0,10000,1,0.489365,0,10000,0,0
2101,4.5,0.01,0,10000,1,59,0.008737972,4.13E-06,0.005643337,1.51E-06,16507.07577,3047293.357,941,0,10000,0,10000,1,0.496128,0,10000,0,0
2102,4.5,0.01,0,10000,1,62,0.008404678,2.86E-06,0.005419989,1.18E-06,16838.92291,3786549.065,938,0,10000,0,10000,1,0.503299,0,10000,0,0
2103,4.5,0.01,0,10000,1,65,0.008783521,3.57E-06,0.00566592,1.30E-06,16675.50483,2963109.85,935,0,10000,0,10000,1,0.427892,0,10000,0,0
2104,4.5,0.01,0,10000,1,61,0.008768714,3.25E-06,0.00571177,1.27E-06,16706.1262,2902427.171,939,0,10000,0,10000,1,0.492734,0,10000,0,0
2105,4.5,0.01,0,10000,1,54,0.008977615,3.11E-06,0.005815904,1.20E-06,16876.91932,3164997.199,946,0,10000,0,10000,1,0.497084,0,10000,0,0
2106,4.5,0.01,0,10000,1,59,0.008852882,4.28E-06,0.005725349,1.55E-06,16780.14728,3450485.159,941,0,10000,0,10000,1,0.39194,0,10000,0,0
2107,4.5,0.01,0,10000,1,58,0.008318328,3.24E-06,0.005439074,1.44E-06,16710.25906,3559307.795,942,0,10000,0,10000,1,0.451852,0,10000,0,0
2108,4.5,0.01,0,10000,1,64,0.008462528,3.78E-06,0.005475846,1.48E-06,16558.97532,2902933.507,936,0,10000,0,10000,1,0.436618,0,10000,0,0
2109,4.5,0.01,0,10000,1,53,0.008324775,3.33E-06,0.005410866,1.30E-06,16754.53871,3471147.052,947,0,10000,0,10000,1,0.533137,0,10000,0,0
2110,4.5,0.01,0,10000,1,58,0.009196368,3.69E-06,0.0059686,1.48E-06,16487.53198,3233136.469,942,0,10000,0,10000,1,0.410318,0,10000,0,0
2111,4.5,0.01,0,10000,1,62,0.008925238,3.72E-06,0.005814532,1.44E-06,16670.77623,3572161.142,938,0,10000,0,10000,1,0.465112,0,10000,0,0
2112,4.5,0.01,0,10000,1,46,0.008472061,2.94E-06,0.005478652,1.17E-06,16926.94,4900007.393,954,0,10000,0,10000,1,0.444936,0,10000,0,0
2113,4.5,0.01,0,10000,1,58,0.008520109,2.85E-06,0.00553317,1.13E-06,16619.11407,2745218.374,942,0,10000,0,10000,1,0.503982,0,10000,0,0
2114,4.5,0.01,0,10000,1,55,0.008871169,4.71E-06,0.005729865,1.89E-06,16945.22635,4115884.026,945,0,10000,0,10000,1,0.400128,0,10000,0,0
2115,4.5,0.01,0,10000,1,56,0.00879524,3.43E-06,0.00570716,1.33E-06,16710.93404,3130486.859,944,0,10000,0,10000,1,0.447935,0,10000,0,0
2116,4.5,0.01,0,10000,1,52,0.008896876,4.01E-06,0.005746075,1.50E-06,16969.11441,3242079.964,948,0,10000,0,10000,1,0.503808,0,10000,0,0
2117,4.5,0.01,0,10000,1,51,0.008818164,4.06E-06,0.00572286,1.85E-06,16806.92381,5458948.921,949,0,10000,0,10000,1,0.408757,0,10000,0,0
2118,4.5,0.01,0,10000,1,60,0.008806121,3.43E-06,0.005665202,1.30E-06,16658.0609,3096243.861,940,0,10000,0,10000,1,0.447486,0,10000,0,0
2119,4.5,0.01,0,10000,1,58,0.009097952,3.27E-06,0.005865007,1.34E-06,16734.97974,3344813.696,942,0,10000,0,10000,1,0.412787,0,10000,0,0
2120,4.5,0.01,0,10000,1,61,0.008606103,2.84E-06,0.00559416,1.20E-06,16878.05027,3808071.222,939,0,10000,0,10000,1,0.426743,0,10000,0,0
2521,5,0.01,0,10000,1,60,0.008286899,3.34E-06,0.005260271,1.25E-06,16881.03846,3214496.96,940,0,10000,0,10000,1,0.468442,0,10000,0,0
2522,5,0.01,0,10000,1,56,0.008200649,3.10E-06,0.005202788,1.09E-06,17005.84681,3481151.468,944,0,10000,0,10000,1,0.427539,0,10000,0,0
2523,5,0.01,0,10000,1,45,0.008343826,2.73E-06,0.005376766,1.18E-06,17073.7897,5782408.719,955,0,10000,0,10000,1,0.421023,0,10000,0,0
2524,5,0.01,0,10000,1,59,0.008219286,4.35E-06,0.005130869,1.49E-06,17281.78655,2765772.213,941,0,10000,0,10000,1,0.528275,0,10000,0,0
2525,5,0.01,0,10000,1,52,0.008343108,2.91E-06,0.005221641,1.16E-06,17154.82839,3597678.341,948,0,10000,0,10000,1,0.454701,0,10000,0,0
2526,5,0.01,0,10000,1,58,0.008359117,4.26E-06,0.005243139,1.54E-06,17144.90512,2619129.482,942,0,10000,0,10000,1,0.439781,0,10000,0,0
2527,5,0.01,0,10000,1,60,0.008505984,3.15E-06,0.005380986,1.27E-06,17027.21474,3208679.29,940,0,10000,0,10000,1,0.524382,0,10000,0,0
2528,5,0.01,0,10000,1,55,0.008172067,3.14E-06,0.005151623,1.17E-06,17105.2678,3224152.434,945,0,10000,0,10000,1,0.437993,0,10000,0,0
2529,5,0.01,0,10000,1,60,0.008466174,2.97E-06,0.005315046,1.09E-06,17094.05983,3090461.304,940,0,10000,0,10000,1,0.441616,0,10000,0,0
2530,5,0.01,0,10000,1,48,0.007941617,2.71E-06,0.005025316,9.41E-07,17186.15823,4611437.194,952,0,10000,0,10000,1,0.517456,0,10000,0,0
2531,5,0.01,0,10000,1,62,0.008289468,3.18E-06,0.005239414,1.21E-06,17127.20771,3371819.237,938,0,10000,0,10000,1,0.446669,0,10000,0,0
2532,5,0.01,0,10000,1,61,0.008113357,2.55E-06,0.005171486,9.78E-07,16925.10802,3025698.036,939,0,10000,0,10000,1,0.462601,0,10000,0,0
2533,5,0.01,0,10000,1,57,0.008241583,4.02E-06,0.005202911,1.57E-06,17220.54207,2863408.035,943,0,10000,0,10000,1,0.387578,0,10000,0,0
2534,5,0.01,0,10000,1,40,0.008183039,2.96E-06,0.00515334,1.04E-06,17110.55649,5864024.431,960,0,10000,0,10000,1,0.440586,0,10000,0,0
2535,5,0.01,0,10000,1,46,0.008275153,3.00E-06,0.005244311,1.16E-06,17248.86,3885958.849,954,0,10000,0,10000,1,0.380969,0,10000,0,0
2536,5,0.01,0,10000,1,64,0.008208274,2.79E-06,0.00519543,1.06E-06,17008.81867,2984646.563,936,0,10000,0,10000,1,0.471426,0,10000,0,0
2537,5,0.01,0,10000,1,45,0.008037832,2.93E-06,0.005125889,1.06E-06,17190.7613,4716332.117,955,0,10000,0,10000,1,0.498079,0,10000,0,0
2538,5,0.01,0,10000,1,44,0.008509018,3.22E-06,0.005309982,1.14E-06,17444.67122,4989096.79,956,0,10000,0,10000,1,0.433894,0,10000,0,0
2539,5,0.01,0,10000,1,62,0.008405391,3.06E-06,0.00533303,1.12E-06,16663.9015,3099864.755,938,0,10000,0,10000,1,0.48626,0,10000,0,0
2540,5,0.01,0,10000,1,63,0.008328056,3.01E-06,0.005271499,1.18E-06,17036.54662,2599048.818,937,0,10000,0,10000,1,0.461222,0,10000,0,0
2941,5.5,0.01,0,10000,1,63,0.007882383,2.71E-06,0.004928834,1.01E-06,17348.62165,3460722.859,937,0,10000,0,10000,1,0.480398,0,10000,0,0
2942,5.5,0.01,0,10000,1,59,0.007893995,3.16E-06,0.004852069,1.05E-06,17315.97972,2535087.025,941,0,10000,0,10000,1,0.489916,0,10000,0,0
2943,5.5,0.01,0,10000,1,55,0.007839781,2.67E-06,0.004824321,9.77E-07,17559.90436,3370207.262,945,0,10000,0,10000,1,0.492455,0,10000,0,0
2944,5.5,0.01,0,10000,1,50,0.007894226,3.10E-06,0.004851331,1.05E-06,17437.77801,2537127.519,950,0,10000,0,10000,1,0.472934,0,10000,0,0
2945,5.5,0.01,0,10000,1,60,0.007661111,2.63E-06,0.004729205,9.01E-07,17481.76923,2915369.622,940,0,10000,0,10000,1,0.534645,0,10000,0,0
2946,5.5,0.01,0,10000,1,52,0.008056622,2.60E-06,0.004964942,9.09E-07,17633.90466,3467733.086,948,0,10000,0,10000,1,0.517483,0,10000,0,0
2947,5.5,0.01,0,10000,1,53,0.007845396,3.17E-06,0.004819826,1.14E-06,17544.51538,2900836.053,947,0,10000,0,10000,1,0.485727,0,10000,0,0
2948,5.5,0.01,0,10000,1,55,0.007799622,3.06E-06,0.004820947,1.01E-06,17469.97131,3179546.264,945,0,10000,0,10000,1,0.506487,0,10000,0,0
2949,5.5,0.01,0,10000,1,64,0.00786097,1.95E-06,0.004888659,7.33E-07,17192.42489,2771476.088,936,0,10000,0,10000,1,0.494379,0,10000,0,0
2950,5.5,0.01,0,10000,1,62,0.007854423,2.56E-06,0.004883516,9.34E-07,17194.79336,2692614.727,938,0,10000,0,10000,1,0.420434,0,10000,0,0
2951,5.5,0.01,0,10000,1,66,0.007842662,3.02E-06,0.004843907,1.07E-06,17473.56774,3808847.684,934,0,10000,0,10000,1,0.498214,0,10000,0,0
2952,5.5,0.01,0,10000,1,51,0.007668363,2.49E-06,0.004725879,9.06E-07,17456.48677,3577267.446,949,0,10000,0,10000,1,0.483972,0,10000,0,0
2953,5.5,0.01,0,10000,1,52,0.007994717,2.96E-06,0.004905503,1.05E-06,17618.73835,3276713.225,948,0,10000,0,10000,1,0.510323,0,10000,0,0
2954,5.5,0.01,0,10000,1,54,0.008019126,2.52E-06,0.004946079,8.84E-07,17602.2983,3072442.77,946,0,10000,0,10000,1,0.408702,0,10000,0,0
2955,5.5,0.01,0,10000,1,62,0.007857146,3.71E-06,0.004814792,1.29E-06,17665.57923,4446488.995,938,0,10000,0,10000,1,0.481748,0,10000,0,0
2956,5.5,0.01,0,10000,1,51,0.008106075,3.00E-06,0.005027668,1.13E-06,17450.50582,3629027.776,949,0,10000,0,10000,1,0.512191,0,10000,0,0
2957,5.5,0.01,0,10000,1,57,0.008064739,2.90E-06,0.004982597,1.01E-06,17336.13951,3302530.431,943,0,10000,0,10000,1,0.480067,0,10000,0,0
2958,5.5,0.01,0,10000,1,51,0.007933682,2.80E-06,0.004902561,9.15E-07,17328.17355,2728561.97,949,0,10000,0,10000,1,0.511409,0,10000,0,0
2959,5.5,0.01,0,10000,1,47,0.007909941,2.55E-06,0.004897545,9.32E-07,17453.44468,3627092.445,953,0,10000,0,10000,1,0.434582,0,10000,0,0
2960,5.5,0.01,0,10000,1,58,0.007955944,3.63E-06,0.004906288,1.33E-06,17412.62367,2982950.476,942,0,10000,0,10000,1,0.532005,0,10000,0,0
3361,6,0.01,0,10000,1,56,0.007933398,3.13E-06,0.004796183,9.84E-07,17852.56915,2881328.801,944,0,10000,0,10000,1,0.45278,0,10000,0,0
3362,6,0.01,0,10000,1,45,0.007647397,2.71E-06,0.004625081,8.96E-07,17788.3428,3955945.012,955,0,10000,0,10000,1,0.531265,0,10000,0,0
