,Low-Density Growth Rate,Migration Rate,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
1,2,0.01,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
2,2,0.01,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
3,2,0.01,0,10000,1,73,0.190429,7.29E-06,0.1680904,6.78E-05,2307.2,8887.76,9,1,82,0,10000,0,10000,0,10000,1,0
4,2,0.01,0,10000,1,83,0.9280505,0.005283398,0.739663,0.001288637,97,114.5,8,1,93,0,10000,0,10000,0,10000,1,0
5,2,0.01,0,10000,1,73,0.112789333,7.39E-05,0.10140785,1.17E-05,5013.833333,36224.13889,10,1,83,0,10000,0,10000,0,10000,1,0
6,2,0.01,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
7,2,0.01,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
8,2,0.01,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
9,2,0.01,1,86,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
10,2,0.01,1,88,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
11,2,0.01,0,10000,1,66,0.06935307,6.27E-05,0.06417459,1.55E-05,7008.8,491244.16,14,1,80,0,10000,0,10000,0,10000,1,0
12,2,0.01,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,84,0,10000,0,10000,0,10000,0,1
13,2,0.01,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
14,2,0.01,0,10000,1,71,0.233952818,0.000596493,0.205405727,0.000335364,1501.454545,11096.97521,15,1,86,0,10000,0,10000,0,10000,1,0
15,2,0.01,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
16,2,0.01,0,10000,1,73,0.3667422,0.025487971,0.2958462,0.011091684,164.6,2780.24,9,1,82,0,10000,0,10000,0,10000,1,0
17,2,0.01,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
18,2,0.01,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
19,2,0.01,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,85,0,10000,0,10000,0,10000,0,1
20,2,0.01,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
421,2.5,0.01,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
422,2.5,0.01,1,90,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
423,2.5,0.01,0,10000,1,63,0.040954775,0.000130209,0.036386654,6.04E-05,12659.25,7713476.104,28,1,91,0,10000,0,10000,0,10000,1,0
424,2.5,0.01,0,10000,1,71,0.257135333,0.001432726,0.208481333,0.000128893,1957.666667,29370.22222,10,1,81,0,10000,0,10000,0,10000,1,0
425,2.5,0.01,1,282,1,62,0.0882971,0.030178614,0.067466919,0.017007762,14869.67442,55397109.1,219,0,10000,0,10000,0,10000,0,10000,0,0
426,2.5,0.01,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,82,0,10000,0,10000,0,10000,0,1
427,2.5,0.01,0,10000,1,74,0.122145275,0.000604342,0.106424138,0.000173505,4189.625,1253306.109,20,1,94,0,10000,0,10000,0,10000,1,0
428,2.5,0.01,0,10000,1,65,0.117867064,0.026082755,0.084160826,0.012204194,11557.78704,41295476.32,112,1,177,0,10000,0,10000,0,10000,1,0
429,2.5,0.01,0,10000,1,73,0.2730514,0.001402373,0.228171,0.000636769,719.6,5205.44,9,1,82,0,10000,0,10000,0,10000,1,0
430,2.5,0.01,0,10000,1,69,0.150135636,0.000138402,0.136201,6.46E-05,1841.909091,133613.1736,15,1,84,0,10000,0,10000,0,10000,1,0
431,2.5,0.01,0,10000,1,65,0.03761145,0.00028405,0.031972601,0.000159948,14201.13208,17431517.23,110,1,175,0,10000,0,10000,0,10000,1,0
432,2.5,0.01,0,10000,1,68,0.175170842,0.001723935,0.154156411,0.001229359,2580.842105,730593.6066,23,1,91,0,10000,0,10000,0,10000,1,0
433,2.5,0.01,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
434,2.5,0.01,0,10000,1,72,0.2332714,0.000735395,0.2019582,0.000835649,1173.2,36690.56,14,1,86,0,10000,0,10000,0,10000,1,0
435,2.5,0.01,0,10000,1,78,0.2726015,0.000500233,0.243863833,0.000357631,467.8333333,2796.472222,10,1,88,0,10000,0,10000,0,10000,1,0
436,2.5,0.01,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,79,0,10000,0,10000,0,10000,0,1
437,2.5,0.01,0,10000,1,69,0.087537143,0.001666772,0.075734427,0.001016541,7610.290541,8306684.801,152,1,221,0,10000,0,10000,0,10000,1,0
438,2.5,0.01,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
439,2.5,0.01,0,10000,1,69,0.050531534,0.000332727,0.04265105,0.000241588,11179.27083,8374858.968,100,1,169,0,10000,0,10000,0,10000,1,0
440,2.5,0.01,0,10000,1,68,0.085271807,0.000250945,0.080058236,0.000177318,5440.071429,1611463.352,18,1,86,0,10000,0,10000,0,10000,1,0
841,3,0.01,1,101,1,70,0.44688096,0.084089943,0.34729128,0.055203149,674.48,579963.7696,29,0,10000,0,10000,0,10000,0,10000,0,0
842,3,0.01,0,10000,1,66,0.033949486,6.21E-05,0.030853729,2.84E-05,13750.5,7201468.821,18,1,84,0,10000,0,10000,0,10000,1,0
843,3,0.01,0,10000,1,67,0.069965259,0.003091176,0.052040164,0.001716596,9949.266667,34866940.54,79,1,146,0,10000,0,10000,0,10000,1,0
844,3,0.01,1,135,1,70,0.289084125,0.036286818,0.231067111,0.018646921,1202.035088,384710.9111,61,0,10000,0,10000,0,10000,0,10000,0,0
845,3,0.01,0,10000,1,69,0.045423263,0.001006716,0.037539179,0.000643231,14722.38356,38550075.38,223,1,292,0,10000,0,10000,0,10000,1,0
846,3,0.01,0,10000,1,66,0.04415425,0.000118757,0.039340229,4.90E-05,10844.5,5375829.107,18,1,84,0,10000,0,10000,0,10000,1,0
847,3,0.01,0,10000,1,68,0.027874536,0.00034514,0.025755811,0.000233471,18119.59259,64425331.13,31,1,99,0,10000,0,10000,0,10000,1,0
848,3,0.01,0,10000,1,62,0.041294031,0.001372533,0.032491574,0.000702401,17904.11963,87524139.04,656,1,718,0,10000,0,10000,0,10000,1,0
849,3,0.01,0,10000,1,66,0.03714861,0.000337531,0.031575897,0.00023273,15743.73585,32298993.91,110,1,176,0,10000,0,10000,0,10000,1,0
850,3,0.01,0,10000,1,70,0.033887384,0.000270586,0.027336324,0.000159434,16236.02922,39040169.59,312,1,382,0,10000,0,10000,0,10000,1,0
851,3,0.01,0,10000,1,66,0.14339296,0.036612885,0.108747317,0.022426969,12644.12397,65281043.4,125,1,191,0,10000,0,10000,0,10000,1,0
852,3,0.01,0,10000,1,64,0.071461975,0.001638205,0.058455181,0.001079905,9578.594203,31780567.36,142,1,206,0,10000,0,10000,0,10000,1,0
853,3,0.01,0,10000,1,59,0.022559481,0.000197131,0.018837546,0.000138606,23581.59091,99325536.31,180,1,239,0,10000,0,10000,0,10000,1,0
854,3,0.01,0,10000,1,70,0.135974731,0.000283617,0.1183707,0.000228443,3323.1875,882566.2773,20,1,90,0,10000,0,10000,0,10000,1,0
855,3,0.01,0,10000,1,62,0.081274595,0.001629966,0.060227345,0.001019628,7579.95283,9131634.403,110,1,172,0,10000,0,10000,0,10000,1,0
856,3,0.01,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,90,0,10000,0,10000,0,10000,0,1
857,3,0.01,0,10000,1,73,0.137990005,0.004834181,0.11774243,0.002158715,4393.2,3672889.56,24,1,97,0,10000,0,10000,0,10000,1,0
858,3,0.01,0,10000,1,66,0.027858103,0.000276779,0.023596858,0.000169728,19327.19776,40520812.49,272,1,338,0,10000,0,10000,0,10000,1,0
859,3,0.01,0,10000,1,62,0.017360482,4.88E-05,0.014875381,3.75E-05,23997.33628,29115702.29,117,1,179,0,10000,0,10000,0,10000,1,0
860,3,0.01,0,10000,1,65,0.036407927,5.57E-05,0.034027664,3.26E-05,13440.90909,3237919.174,15,1,80,0,10000,0,10000,0,10000,1,0
1261,3.5,0.01,0,10000,1,67,0.050066838,0.002032603,0.038834008,0.001079119,14777.75565,51973199.97,933,0,10000,0,10000,1,0.0428903,0,10000,0,0
1262,3.5,0.01,0,10000,1,65,0.119906619,0.015260731,0.089880254,0.008233127,9350.846416,87076472.01,297,1,362,0,10000,0,10000,0,10000,1,0
1263,3.5,0.01,0,10000,1,67,0.022442416,0.000182112,0.02034437,0.00012155,21422.52941,67437259.48,38,1,105,0,10000,0,10000,0,10000,1,0
1264,3.5,0.01,0,10000,1,65,0.082771601,0.007256863,0.063763148,0.004700597,12776.60204,91831394.52,494,1,559,0,10000,0,10000,0,10000,1,0
1265,3.5,0.01,0,10000,1,67,0.054927993,0.001166554,0.04123727,0.000597442,12852.53175,68240463.35,933,0,10000,0,10000,1,0.330197,0,10000,0,0
1266,3.5,0.01,0,10000,1,62,0.055103309,0.003704284,0.040409105,0.001949542,13910.57143,43164380.39,501,1,563,0,10000,0,10000,0,10000,1,0
1267,3.5,0.01,0,10000,1,61,0.024966751,0.000338221,0.020970913,0.000231687,23611.81323,104239049.5,261,1,322,0,10000,0,10000,0,10000,1,0
1268,3.5,0.01,0,10000,1,68,0.091846888,0.000637219,0.077433136,0.000242049,5321.2,7741780.24,29,1,97,0,10000,0,10000,0,10000,1,0
1269,3.5,0.01,0,10000,1,64,0.071161969,0.005983029,0.054872312,0.003533339,13112.9258,96638440.02,570,1,634,0,10000,0,10000,0,10000,1,0
1270,3.5,0.01,0,10000,1,63,0.040273183,0.000707369,0.030437851,0.000365522,16799.83065,81255834.67,937,0,10000,0,10000,1,0.330436,0,10000,0,0
1271,3.5,0.01,1,876,1,63,0.066640094,0.007180393,0.050055452,0.004005988,14150.53532,68506362.87,811,0,10000,0,10000,0,10000,0,10000,0,0
1272,3.5,0.01,0,10000,1,68,0.060041176,0.001670599,0.043865598,0.000725434,11746.56537,45695793.71,570,1,638,0,10000,0,10000,0,10000,1,0
1273,3.5,0.01,0,10000,1,67,0.056636542,0.000422331,0.043755803,0.00029617,10833.37264,11734334.65,216,1,283,0,10000,0,10000,0,10000,1,0
1274,3.5,0.01,0,10000,1,74,0.05627504,0.002104169,0.043106451,0.001187981,13646.74837,54858252.87,926,0,10000,0,10000,1,0.201305,0,10000,0,0
1275,3.5,0.01,0,10000,1,61,0.042173731,0.000555102,0.030205145,0.000244667,14505.16807,61700174.11,242,1,303,0,10000,0,10000,0,10000,1,0
1276,3.5,0.01,0,10000,1,67,0.087546528,0.004186308,0.067262602,0.002266616,8267.210046,43896763.41,223,1,290,0,10000,0,10000,0,10000,1,0
1277,3.5,0.01,0,10000,1,73,0.251866217,0.048031823,0.159527926,0.01781583,1409.478261,686705.1191,27,1,100,0,10000,0,10000,0,10000,1,0
1278,3.5,0.01,0,10000,1,65,0.034588032,0.000678235,0.026105558,0.000361619,18643.61439,98719004.44,935,0,10000,0,10000,1,0.252203,0,10000,0,0
1279,3.5,0.01,0,10000,1,59,0.052462653,0.001558953,0.039919817,0.000866373,13976.39381,69185563.12,941,0,10000,0,10000,1,0.241558,0,10000,0,0
1280,3.5,0.01,0,10000,1,64,0.033129592,0.000884176,0.02526088,0.000401441,20563.96082,126648263.3,489,1,553,0,10000,0,10000,0,10000,1,0
1681,4,0.01,0,10000,1,62,0.099813784,0.006294487,0.072495144,0.003493113,7983.617773,31487127.8,938,0,10000,0,10000,1,0.331959,0,10000,0,0
1682,4,0.01,0,10000,1,65,0.054645849,0.002110939,0.038569809,0.001108588,13054.02674,50508815.13,864,1,929,0,10000,0,10000,0,10000,1,0
1683,4,0.01,0,10000,1,66,0.053380219,0.001534117,0.038091357,0.000718173,13167.3511,73889901.45,548,1,614,0,10000,0,10000,0,10000,1,0
1684,4,0.01,0,10000,1,62,0.047708448,0.000788129,0.033498043,0.000372422,13292.25482,44434024.37,938,0,10000,0,10000,1,0.288578,0,10000,0,0
1685,4,0.01,0,10000,1,69,0.042690349,0.000527403,0.030028517,0.000245905,13942.06149,38247031.16,931,0,10000,0,10000,1,0.518213,0,10000,0,0
1686,4,0.01,1,229,1,64,0.151793297,0.059488381,0.11670555,0.046250388,7784.666667,20642772.84,163,0,10000,0,10000,0,10000,0,10000,0,0
1687,4,0.01,0,10000,1,63,0.046396986,0.001585199,0.032575381,0.000890204,12734.75348,34457086.91,937,0,10000,0,10000,1,0.385289,0,10000,0,0
1688,4,0.01,0,10000,1,60,0.056334199,0.001163353,0.039260113,0.00054876,11551.4797,41964977.61,940,0,10000,0,10000,1,0.596146,0,10000,0,0
1689,4,0.01,0,10000,1,60,0.046876697,0.000684216,0.032863983,0.000315543,13193.65598,50964002.04,940,0,10000,0,10000,1,0.203648,0,10000,0,0
1690,4,0.01,0,10000,1,65,0.163393054,0.019543658,0.121755047,0.013337636,5107.793103,6597202.486,91,1,156,0,10000,0,10000,0,10000,1,0
1691,4,0.01,1,660,1,68,0.09323748,0.025857505,0.07364093,0.021466275,10417.59829,34696836.1,589,0,10000,0,10000,0,10000,0,10000,0,0
1692,4,0.01,0,10000,1,61,0.069431017,0.00310305,0.050617707,0.00187036,9783.073797,29929771.35,939,0,10000,0,10000,1,0.191974,0,10000,0,0
1693,4,0.01,0,10000,1,59,0.083141029,0.006473779,0.061687116,0.004404577,9537.045891,35842029.16,941,0,10000,0,10000,1,0.107517,0,10000,0,0
1694,4,0.01,0,10000,1,64,0.106594814,0.008835598,0.081933596,0.005971586,9278.503663,73804854.32,550,1,614,0,10000,0,10000,0,10000,1,0
1695,4,0.01,0,10000,1,60,0.056156253,0.001218601,0.039903468,0.00071403,10866.65705,36340221.23,940,0,10000,0,10000,1,0.0446362,0,10000,0,0
1696,4,0.01,0,10000,1,60,0.041794253,0.000594836,0.028711634,0.000246421,14493.70727,51860940.75,940,0,10000,0,10000,1,0.118369,0,10000,0,0
1697,4,0.01,0,10000,1,63,0.055035653,0.001093766,0.038207304,0.000512896,12563.51661,82723784.95,937,0,10000,0,10000,1,0.200242,0,10000,0,0
1698,4,0.01,0,10000,1,62,0.038793865,0.000718677,0.027635163,0.00036741,16872.03571,93683057.69,900,1,962,0,10000,0,10000,0,10000,1,0
1699,4,0.01,0,10000,1,62,0.056818069,0.004023801,0.040072358,0.001854717,15481.16509,87490784.31,743,1,805,0,10000,0,10000,0,10000,1,0
1700,4,0.01,0,10000,1,64,0.049846859,0.000883373,0.034985292,0.000442678,12766.16416,53263765.26,936,0,10000,0,10000,1,0.120465,0,10000,0,0
2101,4.5,0.01,0,10000,1,58,0.046056359,0.000440663,0.030463195,0.000195764,11844.96375,53199284.45,942,0,10000,0,10000,1,0.247391,0,10000,0,0
2102,4.5,0.01,0,10000,1,68,0.045234661,0.000441108,0.029748771,0.000203856,11553.25431,25732922.13,932,0,10000,0,10000,1,0.243807,0,10000,0,0
2103,4.5,0.01,0,10000,1,66,0.05246585,0.001681819,0.034728772,0.000839605,9936.26087,18106609.64,556,1,622,0,10000,0,10000,0,10000,1,0
2104,4.5,0.01,0,10000,1,61,0.043840629,0.000647642,0.02882652,0.0003072,12115.46524,29444211.08,939,0,10000,0,10000,1,0.336572,0,10000,0,0
2105,4.5,0.01,0,10000,1,58,0.043674759,0.000766681,0.029448686,0.000340485,13965.76759,47134821.31,942,0,10000,0,10000,1,0.4268,0,10000,0,0
2106,4.5,0.01,0,10000,1,60,0.040951706,0.000224564,0.026929839,0.000113175,10969.9188,13156794.84,940,0,10000,0,10000,1,0.394169,0,10000,0,0
2107,4.5,0.01,0,10000,1,59,0.052363484,0.001818537,0.036727037,0.000971664,13226.68517,48243831.52,941,0,10000,0,10000,1,0.0672024,0,10000,0,0
2108,4.5,0.01,0,10000,1,68,0.054276709,0.000638737,0.036052454,0.000281439,9938.793103,25201889.23,932,0,10000,0,10000,1,0.172508,0,10000,0,0
2109,4.5,0.01,0,10000,1,60,0.064122598,0.001069097,0.043548453,0.000622948,8489.525641,13758583.47,940,0,10000,0,10000,1,0.382189,0,10000,0,0
2110,4.5,0.01,0,10000,1,64,0.050127822,0.000692141,0.034014028,0.000382424,11182.45064,19906417.97,936,0,10000,0,10000,1,0.308706,0,10000,0,0
2111,4.5,0.01,0,10000,1,66,0.043846658,0.000523825,0.029138789,0.000224097,13258.87957,38870991.3,934,0,10000,0,10000,1,0.220168,0,10000,0,0
2112,4.5,0.01,0,10000,1,64,0.044543397,0.000500704,0.029383223,0.000196068,12773.29721,27634636.15,936,0,10000,0,10000,1,0.280407,0,10000,0,0
2113,4.5,0.01,0,10000,1,62,0.042377768,0.000477634,0.027839329,0.000207156,13118.57923,41424533.32,938,0,10000,0,10000,1,0.354308,0,10000,0,0
2114,4.5,0.01,0,10000,1,67,0.048328654,0.000698901,0.032339652,0.000286547,11231.61141,23389223.16,933,0,10000,0,10000,1,0.273183,0,10000,0,0
2115,4.5,0.01,0,10000,1,65,0.050091586,0.000556087,0.033535992,0.000271227,10762.91837,25680248.61,935,0,10000,0,10000,1,0.153432,0,10000,0,0
2116,4.5,0.01,0,10000,1,71,0.0612765,0.001834323,0.043147986,0.000883631,12244.125,35179380.97,228,1,299,0,10000,0,10000,0,10000,1,0
2117,4.5,0.01,0,10000,1,65,0.043712188,0.000299008,0.02847719,0.000124911,11567.89581,14359091.26,935,0,10000,0,10000,1,0.088941,0,10000,0,0
2118,4.5,0.01,0,10000,1,70,0.052492266,0.001524631,0.035176844,0.00084899,11760.15875,20985336.22,930,0,10000,0,10000,1,0.154952,0,10000,0,0
2119,4.5,0.01,0,10000,1,64,0.043389767,0.000410004,0.028894346,0.000167592,12909.74785,36483203.81,936,0,10000,0,10000,1,0.351863,0,10000,0,0
2120,4.5,0.01,0,10000,1,62,0.041486149,0.000258758,0.027029538,0.000113914,12239.08672,20730463.31,938,0,10000,0,10000,1,0.193422,0,10000,0,0
2521,5,0.01,0,10000,1,61,0.042228715,0.000914122,0.025799587,0.000319771,12321.7754,22615097.31,939,0,10000,0,10000,1,0.246537,0,10000,0,0
2522,5,0.01,0,10000,1,64,0.038619083,0.000200769,0.02380521,7.50E-05,13074.78648,24232127.28,936,0,10000,0,10000,1,0.413432,0,10000,0,0
2523,5,0.01,0,10000,1,62,0.044332538,0.000475597,0.029217527,0.000235764,11104.74304,22258166.11,938,0,10000,0,10000,1,0.471983,0,10000,0,0
2524,5,0.01,0,10000,1,67,0.047558199,0.001032758,0.031749603,0.000528962,13495.5436,103555902.1,933,0,10000,0,10000,1,0.388422,0,10000,0,0
2525,5,0.01,0,10000,1,66,0.050993519,0.001115098,0.03396593,0.000538042,10982.13118,34199616.45,934,0,10000,0,10000,1,0.376328,0,10000,0,0
2526,5,0.01,0,10000,1,60,0.044158098,0.000484525,0.028538672,0.000218761,12969.65598,28883225.29,940,0,10000,0,10000,1,0.260337,0,10000,0,0
2527,5,0.01,0,10000,1,59,0.042721316,0.000378307,0.028362124,0.000193221,11545.73533,23145097.94,941,0,10000,0,10000,1,0.343914,0,10000,0,0
2528,5,0.01,0,10000,1,66,0.039652747,0.000263214,0.024866696,0.000137655,12121.11505,19849322.9,934,0,10000,0,10000,1,0.398931,0,10000,0,0
2529,5,0.01,0,10000,1,79,0.042838775,0.000289637,0.027793369,0.000124871,11714.93348,24903520.65,921,0,10000,0,10000,1,0.109138,0,10000,0,0
2530,5,0.01,0,10000,1,75,0.042481869,0.000232453,0.026783032,0.000106311,11392.36048,22046624.74,925,0,10000,0,10000,1,0.402135,0,10000,0,0
2531,5,0.01,0,10000,1,65,0.042996882,0.000304526,0.027900241,0.000138142,11931.24382,25268157.63,935,0,10000,0,10000,1,0.236544,0,10000,0,0
2532,5,0.01,0,10000,1,61,0.038345962,0.000329035,0.024766703,0.000153336,13383.04492,38458282.07,939,0,10000,0,10000,1,0.405586,0,10000,0,0
2533,5,0.01,0,10000,1,65,0.045476471,0.000394192,0.028958538,0.000156626,11539.1536,19112042.18,935,0,10000,0,10000,1,0.362009,0,10000,0,0
2534,5,0.01,0,10000,1,63,0.044924061,0.000241792,0.028595065,0.000110556,11072.91854,16799323.22,937,0,10000,0,10000,1,0.332367,0,10000,0,0
2535,5,0.01,0,10000,1,62,0.039117316,0.000346933,0.024053116,0.000102392,13778.12955,39611593.83,938,0,10000,0,10000,1,0.12054,0,10000,0,0
2536,5,0.01,0,10000,1,64,0.041367601,0.000403031,0.025870729,0.000149454,12233.26073,29973813.48,936,0,10000,0,10000,1,0.451042,0,10000,0,0
2537,5,0.01,0,10000,1,59,0.045029789,0.000404703,0.028995038,0.00017688,11477.35752,26858194.61,941,0,10000,0,10000,1,0.349933,0,10000,0,0
2538,5,0.01,0,10000,1,69,0.068386266,0.00119291,0.046191509,0.000697209,7078.772189,9216326.028,342,1,411,0,10000,0,10000,0,10000,1,0
2539,5,0.01,0,10000,1,69,0.039002209,0.000153944,0.024807749,6.23E-05,11733.27077,15326833.79,931,0,10000,0,10000,1,0.443957,0,10000,0,0
2540,5,0.01,0,10000,1,63,0.039128014,0.000122058,0.024341689,4.76E-05,11387.04609,10781989.55,937,0,10000,0,10000,1,0.499233,0,10000,0,0
2941,5.5,0.01,0,10000,1,64,0.035598502,0.000184572,0.021935289,8.18E-05,12710.63412,24491551.85,936,0,10000,0,10000,1,0.513158,0,10000,0,0
2942,5.5,0.01,0,10000,1,66,0.036892207,0.000250548,0.022553023,0.000122902,12625.1086,16743851.58,934,0,10000,0,10000,1,0.503218,0,10000,0,0
2943,5.5,0.01,0,10000,1,64,0.036501683,0.000118512,0.022035164,4.17E-05,11888.9367,10139313.72,936,0,10000,0,10000,1,0.388901,0,10000,0,0
2944,5.5,0.01,0,10000,1,58,0.032297042,0.000117772,0.019706444,4.89E-05,14030.91578,20080074.35,942,0,10000,0,10000,1,0.219566,0,10000,0,0
2945,5.5,0.01,0,10000,1,62,0.041390761,0.000217717,0.026095662,0.000118161,10314.17987,11599362.55,938,0,10000,0,10000,1,0.329727,0,10000,0,0
2946,5.5,0.01,0,10000,1,63,0.03510931,0.000174292,0.021235063,6.37E-05,13318.98178,20790017.48,937,0,10000,0,10000,1,0.535232,0,10000,0,0
2947,5.5,0.01,0,10000,1,63,0.037166346,0.000186672,0.022376969,6.71E-05,13045.40407,24378205.34,937,0,10000,0,10000,1,0.486029,0,10000,0,0
2948,5.5,0.01,0,10000,1,64,0.037403975,9.37E-05,0.022305182,3.47E-05,11968.82511,8299842.264,936,0,10000,0,10000,1,0.301262,0,10000,0,0
2949,5.5,0.01,0,10000,1,70,0.042832379,0.000402327,0.027161054,0.000166101,10658.60907,18263230.69,930,0,10000,0,10000,1,0.475278,0,10000,0,0
2950,5.5,0.01,0,10000,1,61,0.034105815,0.000128074,0.020521947,5.43E-05,12599.96471,16211345.85,939,0,10000,0,10000,1,0.308891,0,10000,0,0
2951,5.5,0.01,0,10000,1,65,0.038081932,0.000166249,0.023839459,7.08E-05,12174.75832,20861398.63,935,0,10000,0,10000,1,0.320759,0,10000,0,0
2952,5.5,0.01,0,10000,1,63,0.038672791,0.000231601,0.02353856,9.48E-05,12166.46302,19278682.57,937,0,10000,0,10000,1,0.473646,0,10000,0,0
2953,5.5,0.01,0,10000,1,59,0.03508801,0.000109974,0.020795962,3.94E-05,12430.21131,10502829.64,941,0,10000,0,10000,1,0.433561,0,10000,0,0
2954,5.5,0.01,0,10000,1,62,0.034479857,0.000124014,0.021375277,5.44E-05,12189.78373,16519807.86,938,0,10000,0,10000,1,0.478941,0,10000,0,0
2955,5.5,0.01,0,10000,1,63,0.035295954,0.000163852,0.021739755,6.32E-05,12490.9089,20003652.57,937,0,10000,0,10000,1,0.424576,0,10000,0,0
2956,5.5,0.01,0,10000,1,65,0.042429853,0.000240832,0.026275911,0.000107773,11080.28786,11857985.51,935,0,10000,0,10000,1,0.528361,0,10000,0,0
2957,5.5,0.01,0,10000,1,68,0.035905428,9.70E-05,0.02183137,3.88E-05,12919.80065,11171002.33,932,0,10000,0,10000,1,0.415744,0,10000,0,0
2958,5.5,0.01,0,10000,1,59,0.036466908,0.000117553,0.022036589,4.89E-05,13133.43223,13863174.46,941,0,10000,0,10000,1,0.401666,0,10000,0,0
2959,5.5,0.01,0,10000,1,67,0.038479805,0.000231642,0.023573027,8.67E-05,11736.63617,17294236.93,933,0,10000,0,10000,1,0.506164,0,10000,0,0
2960,5.5,0.01,0,10000,1,68,0.039960578,0.000475485,0.024644697,0.000157522,12219.4278,21766345.62,932,0,10000,0,10000,1,0.254237,0,10000,0,0
3361,6,0.01,0,10000,1,57,0.036265156,0.000263244,0.0223246,0.000105252,13235.0639,23754941.48,943,0,10000,0,10000,1,0.291606,0,10000,0,0
3362,6,0.01,0,10000,1,67,0.035210609,0.000206692,0.021480827,9.49E-05,12773.78471,29360956.72,933,0,10000,0,10000,1,0.275184,0,10000,0,0
3363,6,0.01,0,10000,1,61,0.033533097,9.36E-05,0.019534591,3.52E-05,12956.45668,12612125.45,939,0,10000,0,10000,1,0.497088,0,10000,0,0
3364,6,0.01,0,10000,1,61,0.038610819,0.000207789,0.023505445,8.25E-05,12300.50802,17571298.61,939,0,10000,0,10000,1,0.398051,0,10000,0,0
3365,6,0.01,0,10000,1,66,0.034402883,0.000118054,0.020765939,5.37E-05,12370.81935,18163711.3,934,0,10000,0,10000,1,0.442416,0,10000,0,0
3366,6,0.01,0,10000,1,62,0.034677882,0.000216316,0.020407146,7.11E-05,12413.05889,11924096.53,938,0,10000,0,10000,1,0.399583,0,10000,0,0
3367,6,0.01,0,10000,1,63,0.036078825,0.000157284,0.021099507,5.34E-05,11975.9314,10524934.34,937,0,10000,0,10000,1,0.344993,0,10000,0,0
3368,6,0.01,0,10000,1,75,0.033059758,0.000132458,0.019641713,5.48E-05,13871.14875,19768196.63,925,0,10000,0,10000,1,0.454071,0,10000,0,0
3369,6,0.01,0,10000,1,70,0.039883499,0.000245146,0.023925045,8.93E-05,11251.55616,9990674.011,930,0,10000,0,10000,1,0.177881,0,10000,0,0
3370,6,0.01,0,10000,1,55,0.033001857,0.000101648,0.01925966,4.00E-05,13178.9458,14448818.61,945,0,10000,0,10000,1,0.353942,0,10000,0,0
3371,6,0.01,0,10000,1,63,0.035283041,0.000179769,0.021545572,8.18E-05,12806.04609,18541163.67,937,0,10000,0,10000,1,0.347787,0,10000,0,0
