,Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
1,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
2,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
3,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,61,0,10000,0,10000,0,0
4,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,58,0,10000,0,10000,0,0
5,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,53,0,10000,0,10000,0,0
6,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,60,0,10000,0,10000,0,0
7,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,60,0,10000,0,10000,0,0
8,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,50,0,10000,0,10000,0,0
9,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
10,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
11,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,52,0,10000,0,10000,0,0
12,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,60,0,10000,0,10000,0,0
13,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
14,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,55,0,10000,0,10000,0,0
15,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,68,0,10000,0,10000,0,0
16,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
17,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
18,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,66,0,10000,0,10000,0,0
19,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,56,0,10000,0,10000,0,0
20,0.8,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
421,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,55,0,10000,0,10000,0,0
422,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
423,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
424,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,59,0,10000,0,10000,0,0
425,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,61,0,10000,0,10000,0,0
426,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,57,0,10000,0,10000,0,0
427,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,50,0,10000,0,10000,0,0
428,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
429,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
430,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,63,0,10000,0,10000,0,0
431,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
432,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
433,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
434,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,62,0,10000,0,10000,0,0
435,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
436,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,57,0,10000,0,10000,0,0
437,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
438,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
439,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
440,0.81,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,49,0,10000,0,10000,0,0
841,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
842,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,56,0,10000,0,10000,0,0
843,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
844,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
845,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
846,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
847,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,50,0,10000,0,10000,0,0
848,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
849,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
850,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
851,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
852,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
853,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
854,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
855,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
856,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,59,0,10000,0,10000,0,0
857,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,56,0,10000,0,10000,0,0
858,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,62,0,10000,0,10000,0,0
859,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
860,0.82,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
1261,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,52,0,10000,0,10000,0,0
1262,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,49,0,10000,0,10000,0,0
1263,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,55,0,10000,0,10000,0,0
1264,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,53,0,10000,0,10000,0,0
1265,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
1266,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
1267,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
1268,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
1269,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,55,0,10000,0,10000,0,0
1270,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,52,0,10000,0,10000,0,0
1271,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,61,0,10000,0,10000,0,0
1272,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,57,0,10000,0,10000,0,0
1273,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
1274,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
1275,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
1276,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
1277,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
1278,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,59,0,10000,0,10000,0,0
1279,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,50,0,10000,0,10000,0,0
1280,0.83,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
1681,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,53,0,10000,0,10000,0,0
1682,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,53,0,10000,0,10000,0,0
1683,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
1684,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,57,0,10000,0,10000,0,0
1685,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
1686,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
1687,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,49,0,10000,0,10000,0,0
1688,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
1689,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
1690,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
1691,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,49,0,10000,0,10000,0,0
1692,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
1693,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
1694,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,61,0,10000,0,10000,0,0
1695,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,52,0,10000,0,10000,0,0
1696,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
1697,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
1698,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,50,0,10000,0,10000,0,0
1699,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
1700,0.84,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
2101,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
2102,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
2103,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
2104,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
2105,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,49,0,10000,0,10000,0,0
2106,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,49,0,10000,0,10000,0,0
2107,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,52,0,10000,0,10000,0,0
2108,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,49,0,10000,0,10000,0,0
2109,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
2110,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
2111,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
2112,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,55,0,10000,0,10000,0,0
2113,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,49,0,10000,0,10000,0,0
2114,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
2115,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
2116,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,61,0,10000,0,10000,0,0
2117,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
2118,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
2119,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
2120,0.85,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
2521,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
2522,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,50,0,10000,0,10000,0,0
2523,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,57,0,10000,0,10000,0,0
2524,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
2525,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
2526,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
2527,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
2528,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
2529,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,50,0,10000,0,10000,0,0
2530,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
2531,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
2532,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,53,0,10000,0,10000,0,0
2533,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,49,0,10000,0,10000,0,0
2534,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
2535,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
2536,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,50,0,10000,0,10000,0,0
2537,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,40,0,10000,0,10000,0,0
2538,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
2539,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
2540,0.86,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
2941,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
2942,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
2943,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
2944,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
2945,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
2946,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
2947,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,40,0,10000,0,10000,0,0
2948,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,40,0,10000,0,10000,0,0
2949,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
2950,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
2951,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,53,0,10000,0,10000,0,0
2952,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
2953,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,38,0,10000,0,10000,0,0
2954,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,44,0,10000,0,10000,0,0
2955,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
2956,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,55,0,10000,0,10000,0,0
2957,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,51,0,10000,0,10000,0,0
2958,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
2959,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
2960,0.87,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
3361,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
3362,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,54,0,10000,0,10000,0,0
3363,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
3364,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
3365,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,37,0,10000,0,10000,0,0
3366,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
3367,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
3368,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
3369,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
3370,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,36,0,10000,0,10000,0,0
3371,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,49,0,10000,0,10000,0,0
3372,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
3373,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
3374,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
3375,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,48,0,10000,0,10000,0,0
3376,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
3377,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
3378,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
3379,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
3380,0.88,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
3781,0.89,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,39,0,10000,0,10000,0,0
3782,0.89,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,46,0,10000,0,10000,0,0
3783,0.89,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
3784,0.89,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
3785,0.89,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,45,0,10000,0,10000,0,0
3786,0.89,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,43,0,10000,0,10000,0,0
3787,0.89,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,41,0,10000,0,10000,0,0
3788,0.89,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,47,0,10000,0,10000,0,0
3789,0.89,0.8,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,1,42,0,10000,0,10000,0,0
