,Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
1,0.8,0.8,0,10000,1,24,0.008045679,1.51E-05,0.00344715,1.65E-06,12910.03086,3575419.668,976,0,10000,0,10000,1,0.650505,0,10000,0,0
2,0.8,0.8,0,10000,1,20,0.007887101,1.51E-05,0.0033721,1.61E-06,13084.10246,3862238.033,980,0,10000,0,10000,1,0.668465,0,10000,0,0
3,0.8,0.8,0,10000,1,25,0.008276331,1.87E-05,0.003528109,2.10E-06,13012.8898,3782902.689,975,0,10000,0,10000,1,0.693275,0,10000,0,0
4,0.8,0.8,0,10000,1,24,0.007788415,1.28E-05,0.003350407,1.55E-06,13022.11626,3560035.483,976,0,10000,0,10000,1,0.671088,0,10000,0,0
5,0.8,0.8,0,10000,1,23,0.008085242,1.52E-05,0.003464612,1.80E-06,12902.01028,3756881.132,977,0,10000,0,10000,1,0.673435,0,10000,0,0
6,0.8,0.8,0,10000,1,23,0.007946935,1.43E-05,0.003424844,1.73E-06,12951.18294,3223849.518,977,0,10000,0,10000,1,0.722596,0,10000,0,0
7,0.8,0.8,0,10000,1,24,0.007876666,1.45E-05,0.003306987,1.46E-06,13119.47222,3828372.679,976,0,10000,0,10000,1,0.737992,0,10000,0,0
8,0.8,0.8,0,10000,1,24,0.00789232,1.47E-05,0.003372932,1.65E-06,13019.57716,4074236.051,976,0,10000,0,10000,1,0.671163,0,10000,0,0
9,0.8,0.8,0,10000,1,23,0.008331321,2.05E-05,0.003545727,1.85E-06,12925.34738,3405211.684,977,0,10000,0,10000,1,0.682601,0,10000,0,0
10,0.8,0.8,0,10000,1,25,0.007819275,1.34E-05,0.003449855,2.10E-06,12828.90319,4034221.56,975,0,10000,0,10000,1,0.660385,0,10000,0,0
11,0.8,0.8,0,10000,1,23,0.008338298,1.59E-05,0.003602538,2.01E-06,12788.50462,4157417.134,977,0,10000,0,10000,1,0.70097,0,10000,0,0
12,0.8,0.8,0,10000,1,22,0.007937681,1.48E-05,0.003414309,1.78E-06,13033.28337,4029935.3,978,0,10000,0,10000,1,0.647736,0,10000,0,0
13,0.8,0.8,0,10000,1,23,0.00816954,1.68E-05,0.003548769,1.94E-06,12949.99692,4307681.423,977,0,10000,0,10000,1,0.662677,0,10000,0,0
14,0.8,0.8,0,10000,1,25,0.007955215,1.27E-05,0.003456945,1.42E-06,12795.45932,3954137.414,975,0,10000,0,10000,1,0.69911,0,10000,0,0
15,0.8,0.8,0,10000,1,22,0.007896163,1.57E-05,0.003378948,1.92E-06,12966.74025,3263898.168,978,0,10000,0,10000,1,0.64045,0,10000,0,0
16,0.8,0.8,0,10000,1,23,0.007278267,1.16E-05,0.003160578,1.44E-06,13021.69579,3279165.725,977,0,10000,0,10000,1,0.685851,0,10000,0,0
17,0.8,0.8,0,10000,1,22,0.008247771,2.14E-05,0.003411112,2.03E-06,13110.86756,4371905.871,978,0,10000,0,10000,1,0.687765,0,10000,0,0
18,0.8,0.8,0,10000,1,26,0.007894993,1.27E-05,0.003405288,1.57E-06,12763.0268,3884425.003,974,0,10000,0,10000,1,0.708149,0,10000,0,0
19,0.8,0.8,0,10000,1,22,0.008156904,1.64E-05,0.003485284,1.99E-06,12977.89836,4199325.467,978,0,10000,0,10000,1,0.649078,0,10000,0,0
20,0.8,0.8,0,10000,1,24,0.008348472,2.11E-05,0.003540172,2.09E-06,12701.79321,3062316.15,976,0,10000,0,10000,1,0.6688,0,10000,0,0
421,0.81,0.8,0,10000,1,22,0.008737315,1.69E-05,0.003723271,1.83E-06,12588.85216,4236685.898,978,0,10000,0,10000,1,0.644677,0,10000,0,0
422,0.81,0.8,0,10000,1,22,0.008527916,1.49E-05,0.003681778,1.90E-06,12585.31314,4057339.377,978,0,10000,0,10000,1,0.6245,0,10000,0,0
423,0.81,0.8,0,10000,1,22,0.008233856,1.70E-05,0.003589628,2.05E-06,12593.18789,3686273.654,978,0,10000,0,10000,1,0.66284,0,10000,0,0
424,0.81,0.8,0,10000,1,24,0.008473,2.14E-05,0.003634456,2.10E-06,12514.3323,3434310.796,976,0,10000,0,10000,1,0.702903,0,10000,0,0
425,0.81,0.8,0,10000,1,23,0.008145016,1.50E-05,0.003577452,2.05E-06,12734.07297,3852652.043,977,0,10000,0,10000,1,0.709989,0,10000,0,0
426,0.81,0.8,0,10000,1,22,0.0085513,1.82E-05,0.003672422,2.04E-06,12510.99692,4169682.724,978,0,10000,0,10000,1,0.576125,0,10000,0,0
427,0.81,0.8,0,10000,1,23,0.008172835,1.31E-05,0.003632389,1.92E-06,12521.04522,3817236.66,977,0,10000,0,10000,1,0.717982,0,10000,0,0
428,0.81,0.8,0,10000,1,24,0.008517178,1.53E-05,0.003675514,2.05E-06,12707.24588,4085001.41,976,0,10000,0,10000,1,0.709083,0,10000,0,0
429,0.81,0.8,0,10000,1,25,0.008340849,1.91E-05,0.003579736,1.99E-06,12829.89083,3528632.105,975,0,10000,0,10000,1,0.671495,0,10000,0,0
430,0.81,0.8,0,10000,1,21,0.008684367,2.15E-05,0.003693735,2.17E-06,12829.62462,3698894.477,979,0,10000,0,10000,1,0.654565,0,10000,0,0
431,0.81,0.8,0,10000,1,28,0.009200186,2.30E-05,0.003790529,2.30E-06,12908.48554,4183229.731,972,0,10000,0,10000,1,0.709739,0,10000,0,0
432,0.81,0.8,0,10000,1,24,0.007950071,1.25E-05,0.003484551,1.44E-06,12742.53601,3698977.611,976,0,10000,0,10000,1,0.678414,0,10000,0,0
433,0.81,0.8,0,10000,1,22,0.00869696,2.39E-05,0.003655725,2.26E-06,12732.7423,3595273.787,978,0,10000,0,10000,1,0.723901,0,10000,0,0
434,0.81,0.8,0,10000,1,24,0.008052122,1.42E-05,0.003546811,1.84E-06,12681.65535,3189039.014,976,0,10000,0,10000,1,0.693874,0,10000,0,0
435,0.81,0.8,0,10000,1,22,0.007889397,1.04E-05,0.003486811,1.57E-06,12647.74743,3977076.548,978,0,10000,0,10000,1,0.617997,0,10000,0,0
436,0.81,0.8,0,10000,1,25,0.008326866,1.72E-05,0.003574696,1.77E-06,12598.03605,3456528.459,975,0,10000,0,10000,1,0.659391,0,10000,0,0
437,0.81,0.8,0,10000,1,24,0.008776852,2.24E-05,0.003704226,2.38E-06,12795.43519,4074814.797,976,0,10000,0,10000,1,0.71313,0,10000,0,0
438,0.81,0.8,0,10000,1,26,0.008392775,1.96E-05,0.003607085,1.97E-06,12615.52577,3400335.039,974,0,10000,0,10000,1,0.621441,0,10000,0,0
439,0.81,0.8,0,10000,1,25,0.008525784,1.45E-05,0.003687726,1.75E-06,12487.73532,3921152.448,975,0,10000,0,10000,1,0.654891,0,10000,0,0
440,0.81,0.8,0,10000,1,25,0.008674699,1.79E-05,0.003666364,1.90E-06,12708.08548,3711806.163,975,0,10000,0,10000,1,0.673748,0,10000,0,0
841,0.82,0.8,0,10000,1,23,0.010029421,2.94E-05,0.004138574,2.70E-06,12509.15416,4160311.022,977,0,10000,0,10000,1,0.713072,0,10000,0,0
842,0.82,0.8,0,10000,1,24,0.009191523,2.17E-05,0.003953749,2.31E-06,12260.33436,3778801.387,976,0,10000,0,10000,1,0.668559,0,10000,0,0
843,0.82,0.8,0,10000,1,24,0.00961033,1.96E-05,0.004210837,2.52E-06,12229.13272,4078116.543,976,0,10000,0,10000,1,0.715084,0,10000,0,0
844,0.82,0.8,0,10000,1,23,0.008788271,1.62E-05,0.00383698,1.98E-06,12445.14594,3621053.465,977,0,10000,0,10000,1,0.70457,0,10000,0,0
845,0.82,0.8,0,10000,1,23,0.009258242,2.32E-05,0.00397665,2.65E-06,12411.27235,3858850.659,977,0,10000,0,10000,1,0.658174,0,10000,0,0
846,0.82,0.8,0,10000,1,23,0.008953339,2.40E-05,0.003779959,2.61E-06,12545.13052,3842508.011,977,0,10000,0,10000,1,0.73268,0,10000,0,0
847,0.82,0.8,0,10000,1,24,0.008997332,2.12E-05,0.003896357,2.47E-06,12694.07716,4448294.633,976,0,10000,0,10000,1,0.692877,0,10000,0,0
848,0.82,0.8,0,10000,1,25,0.008817693,1.73E-05,0.00379186,2.01E-06,12565.19259,3404907.669,975,0,10000,0,10000,1,0.691074,0,10000,0,0
849,0.82,0.8,0,10000,1,23,0.008616772,1.73E-05,0.003786112,2.45E-06,12300.4851,3313577.571,977,0,10000,0,10000,1,0.710386,0,10000,0,0
850,0.82,0.8,0,10000,1,24,0.009547126,2.16E-05,0.004014202,2.21E-06,12583.89095,4172059.891,976,0,10000,0,10000,1,0.698809,0,10000,0,0
851,0.82,0.8,0,10000,1,24,0.009364495,1.93E-05,0.00393202,2.00E-06,12480.01852,4421290.868,976,0,10000,0,10000,1,0.689831,0,10000,0,0
852,0.82,0.8,0,10000,1,26,0.009002792,1.74E-05,0.003868402,2.15E-06,12427.68969,3571556.245,974,0,10000,0,10000,1,0.696972,0,10000,0,0
853,0.82,0.8,0,10000,1,24,0.009007079,2.10E-05,0.00396233,3.14E-06,12284.60905,3957254.203,976,0,10000,0,10000,1,0.648552,0,10000,0,0
854,0.82,0.8,0,10000,1,23,0.009077776,1.80E-05,0.00391695,2.24E-06,12374.10689,3691856.895,977,0,10000,0,10000,1,0.687603,0,10000,0,0
855,0.82,0.8,0,10000,1,22,0.008853271,1.71E-05,0.003810981,1.83E-06,12517.16427,4176277.201,978,0,10000,0,10000,1,0.703656,0,10000,0,0
856,0.82,0.8,0,10000,1,25,0.009584746,2.72E-05,0.00402897,2.72E-06,12437.12461,2879278.037,975,0,10000,0,10000,1,0.680972,0,10000,0,0
857,0.82,0.8,0,10000,1,21,0.008781475,1.80E-05,0.003709523,1.86E-06,12740.44205,4303999.305,979,0,10000,0,10000,1,0.643225,0,10000,0,0
858,0.82,0.8,0,10000,1,23,0.009330458,2.27E-05,0.003957773,2.62E-06,12562.28674,3906124.39,977,0,10000,0,10000,1,0.724255,0,10000,0,0
859,0.82,0.8,0,10000,1,24,0.009450343,2.51E-05,0.003993756,2.55E-06,12431.72428,3949068.733,976,0,10000,0,10000,1,0.639819,0,10000,0,0
860,0.82,0.8,0,10000,1,21,0.00956956,2.54E-05,0.004008032,2.97E-06,12605.64718,3963049.73,979,0,10000,0,10000,1,0.708631,0,10000,0,0
1261,0.83,0.8,0,10000,1,22,0.009314048,1.87E-05,0.004026504,2.15E-06,12337.35421,3690507.773,978,0,10000,0,10000,1,0.674821,0,10000,0,0
1262,0.83,0.8,0,10000,1,23,0.009347944,2.00E-05,0.004065269,2.41E-06,12185.95786,3308712.067,977,0,10000,0,10000,1,0.653874,0,10000,0,0
1263,0.83,0.8,0,10000,1,22,0.009306288,1.87E-05,0.004061291,2.38E-06,12275.52772,4174101.58,978,0,10000,0,10000,1,0.763094,0,10000,0,0
1264,0.83,0.8,0,10000,1,23,0.008856977,2.24E-05,0.00381236,2.45E-06,12450.63515,3323130.034,977,0,10000,0,10000,1,0.705444,0,10000,0,0
1265,0.83,0.8,0,10000,1,21,0.010201433,3.13E-05,0.00425179,3.06E-06,12494.11897,5642343.102,979,0,10000,0,10000,1,0.685087,0,10000,0,0
1266,0.83,0.8,0,10000,1,24,0.00913943,1.54E-05,0.004019055,2.11E-06,12308.99794,3908772.868,976,0,10000,0,10000,1,0.673225,0,10000,0,0
1267,0.83,0.8,0,10000,1,23,0.009059852,2.05E-05,0.004001382,2.77E-06,12325.01336,4511120.12,977,0,10000,0,10000,1,0.667653,0,10000,0,0
1268,0.83,0.8,0,10000,1,27,0.010237863,3.34E-05,0.004326226,3.47E-06,12263.19298,5128069.487,973,0,10000,0,10000,1,0.550614,0,10000,0,0
1269,0.83,0.8,0,10000,1,23,0.00944172,2.42E-05,0.004063969,2.44E-06,12178.05961,3707198.116,977,0,10000,0,10000,1,0.688258,0,10000,0,0
1270,0.83,0.8,0,10000,1,23,0.009785649,2.28E-05,0.004229233,2.92E-06,12313.1295,5051296.228,977,0,10000,0,10000,1,0.708385,0,10000,0,0
1271,0.83,0.8,0,10000,1,23,0.009802786,2.50E-05,0.0041271,2.52E-06,12330.56835,4108002.922,977,0,10000,0,10000,1,0.686032,0,10000,0,0
1272,0.83,0.8,0,10000,1,23,0.009549018,2.33E-05,0.004108432,2.78E-06,12290.2148,4802034.267,977,0,10000,0,10000,1,0.644754,0,10000,0,0
1273,0.83,0.8,0,10000,1,22,0.009204832,1.96E-05,0.004052519,2.95E-06,12240.22177,3902866.594,978,0,10000,0,10000,1,0.644107,0,10000,0,0
1274,0.83,0.8,0,10000,1,22,0.009273845,2.21E-05,0.003923782,2.44E-06,12508.1499,4566766.107,978,0,10000,0,10000,1,0.692793,0,10000,0,0
1275,0.83,0.8,0,10000,1,24,0.010132934,2.53E-05,0.004338897,3.12E-06,12388.52778,5020639.632,976,0,10000,0,10000,1,0.709204,0,10000,0,0
1276,0.83,0.8,0,10000,1,22,0.009198259,2.31E-05,0.003994487,2.65E-06,12259.31417,4736664.191,978,0,10000,0,10000,1,0.710339,0,10000,0,0
1277,0.83,0.8,0,10000,1,24,0.009924902,2.93E-05,0.0042063,2.80E-06,12352.64403,4627831.456,976,0,10000,0,10000,1,0.671589,0,10000,0,0
1278,0.83,0.8,0,10000,1,22,0.009404693,2.73E-05,0.004038957,2.73E-06,12335.89322,4273558.913,978,0,10000,0,10000,1,0.624575,0,10000,0,0
1279,0.83,0.8,0,10000,1,24,0.009988099,2.85E-05,0.004275004,2.73E-06,12220.77881,4538175.744,976,0,10000,0,10000,1,0.65124,0,10000,0,0
1280,0.83,0.8,0,10000,1,23,0.009545137,2.02E-05,0.004119147,2.28E-06,12133.25591,4049376.279,977,0,10000,0,10000,1,0.626752,0,10000,0,0
1681,0.84,0.8,0,10000,1,21,0.010389105,2.43E-05,0.004454181,2.81E-06,12194.58154,5077115.421,979,0,10000,0,10000,1,0.723718,0,10000,0,0
1682,0.84,0.8,0,10000,1,23,0.009841135,2.63E-05,0.004282125,2.81E-06,12089.42446,3844244.744,977,0,10000,0,10000,1,0.668911,0,10000,0,0
1683,0.84,0.8,0,10000,1,23,0.009599113,2.36E-05,0.004121091,2.64E-06,12292.90647,5003139.211,977,0,10000,0,10000,1,0.615221,0,10000,0,0
1684,0.84,0.8,0,10000,1,22,0.009981474,2.32E-05,0.004321771,2.69E-06,12049.1694,4811311.991,978,0,10000,0,10000,1,0.703728,0,10000,0,0
1685,0.84,0.8,0,10000,1,22,0.010444139,2.78E-05,0.004582755,3.63E-06,12037.25667,5582325.85,978,0,10000,0,10000,1,0.743473,0,10000,0,0
1686,0.84,0.8,0,10000,1,23,0.010320384,2.87E-05,0.004497449,3.73E-06,12048.75745,4313558.533,977,0,10000,0,10000,1,0.660423,0,10000,0,0
1687,0.84,0.8,0,10000,1,22,0.010250257,3.26E-05,0.004407759,4.04E-06,12167.92094,4480881.656,978,0,10000,0,10000,1,0.710056,0,10000,0,0
1688,0.84,0.8,0,10000,1,21,0.010293867,3.31E-05,0.004326352,3.51E-06,12335.58667,4478243.508,979,0,10000,0,10000,1,0.718582,0,10000,0,0
1689,0.84,0.8,0,10000,1,23,0.010399617,2.71E-05,0.004454726,3.08E-06,12161.93217,4293864.608,977,0,10000,0,10000,1,0.681401,0,10000,0,0
1690,0.84,0.8,0,10000,1,23,0.009453221,1.98E-05,0.004147831,2.29E-06,12168.42446,3833846.17,977,0,10000,0,10000,1,0.691527,0,10000,0,0
1691,0.84,0.8,0,10000,1,21,0.010410061,2.62E-05,0.004521033,2.93E-06,12152.52103,4740181.476,979,0,10000,0,10000,1,0.676856,0,10000,0,0
1692,0.84,0.8,0,10000,1,23,0.009963686,2.61E-05,0.00433148,2.89E-06,12034.97945,5213808.694,977,0,10000,0,10000,1,0.700429,0,10000,0,0
1693,0.84,0.8,0,10000,1,24,0.009496503,1.87E-05,0.00419721,2.41E-06,12104.41564,4602297.15,976,0,10000,0,10000,1,0.681876,0,10000,0,0
1694,0.84,0.8,0,10000,1,22,0.010013049,2.18E-05,0.004321305,2.51E-06,12146.10472,4165918.634,978,0,10000,0,10000,1,0.696461,0,10000,0,0
1695,0.84,0.8,0,10000,1,24,0.009688817,2.26E-05,0.004223368,2.44E-06,11996.8858,3619393.432,976,0,10000,0,10000,1,0.656027,0,10000,0,0
1696,0.84,0.8,0,10000,1,22,0.009887799,2.70E-05,0.004244944,3.39E-06,12274.22382,6460493.578,978,0,10000,0,10000,1,0.663134,0,10000,0,0
1697,0.84,0.8,0,10000,1,22,0.009670014,2.45E-05,0.004103396,2.91E-06,12270.39322,3878699.503,978,0,10000,0,10000,1,0.65518,0,10000,0,0
1698,0.84,0.8,0,10000,1,22,0.010051004,2.21E-05,0.004318271,2.53E-06,12237.21047,4968229.792,978,0,10000,0,10000,1,0.704627,0,10000,0,0
1699,0.84,0.8,0,10000,1,23,0.010097556,2.71E-05,0.004352154,3.02E-06,12104.24872,4287291.272,977,0,10000,0,10000,1,0.597488,0,10000,0,0
1700,0.84,0.8,0,10000,1,23,0.010476013,3.82E-05,0.004402603,3.40E-06,12100.73792,4698433.083,977,0,10000,0,10000,1,0.68298,0,10000,0,0
2101,0.85,0.8,0,10000,1,23,0.011215087,2.93E-05,0.004836503,4.17E-06,12123.76053,5646234.832,977,0,10000,0,10000,1,0.653322,0,10000,0,0
2102,0.85,0.8,0,10000,1,22,0.010105309,2.11E-05,0.004440066,2.46E-06,11824.23203,3530814.115,978,0,10000,0,10000,1,0.727088,0,10000,0,0
2103,0.85,0.8,0,10000,1,22,0.010609629,2.81E-05,0.004596134,3.35E-06,11921.47536,5139715.03,978,0,10000,0,10000,1,0.668359,0,10000,0,0
2104,0.85,0.8,0,10000,1,23,0.010659024,4.16E-05,0.004545933,3.93E-06,12052.21686,5599890.93,977,0,10000,0,10000,1,0.676176,0,10000,0,0
2105,0.85,0.8,0,10000,1,21,0.010006981,2.34E-05,0.004435677,2.86E-06,11795.61949,4285462.529,979,0,10000,0,10000,1,0.541438,0,10000,0,0
2106,0.85,0.8,0,10000,1,23,0.010866452,3.02E-05,0.004627033,3.22E-06,11914.25694,4068824.96,977,0,10000,0,10000,1,0.626194,0,10000,0,0
2107,0.85,0.8,0,10000,1,23,0.010536269,2.54E-05,0.004409196,2.34E-06,12104.63515,4508516.417,977,0,10000,0,10000,1,0.705097,0,10000,0,0
2108,0.85,0.8,0,10000,1,24,0.01117074,3.52E-05,0.004729217,3.99E-06,12159.10185,6166741.25,976,0,10000,0,10000,1,0.627148,0,10000,0,0
2109,0.85,0.8,0,10000,1,22,0.010144383,2.58E-05,0.004444498,3.64E-06,12086.50719,6176008.909,978,0,10000,0,10000,1,0.699144,0,10000,0,0
2110,0.85,0.8,0,10000,1,22,0.01088413,2.90E-05,0.004627758,3.27E-06,11921.35832,4738010.394,978,0,10000,0,10000,1,0.696845,0,10000,0,0
2111,0.85,0.8,0,10000,1,23,0.010737322,2.71E-05,0.004653497,3.26E-06,11874.60534,4906435.164,977,0,10000,0,10000,1,0.652191,0,10000,0,0
2112,0.85,0.8,0,10000,1,23,0.011118262,3.17E-05,0.004647786,3.22E-06,12147.96917,5982238.318,977,0,10000,0,10000,1,0.589128,0,10000,0,0
2113,0.85,0.8,0,10000,1,23,0.010867804,3.71E-05,0.004574002,4.09E-06,12125.11716,4709215.016,977,0,10000,0,10000,1,0.676364,0,10000,0,0
2114,0.85,0.8,0,10000,1,23,0.010113186,2.39E-05,0.004319874,2.58E-06,11901.02261,4281595.048,977,0,10000,0,10000,1,0.701375,0,10000,0,0
2115,0.85,0.8,0,10000,1,23,0.010851654,3.39E-05,0.004629922,3.80E-06,12095.2148,4966722.81,977,0,10000,0,10000,1,0.666408,0,10000,0,0
2116,0.85,0.8,0,10000,1,22,0.010745162,2.81E-05,0.004528267,3.01E-06,12095.62628,5254017.497,978,0,10000,0,10000,1,0.69542,0,10000,0,0
2117,0.85,0.8,0,10000,1,23,0.010901441,2.89E-05,0.004724978,3.08E-06,11787.03597,4476107.852,977,0,10000,0,10000,1,0.704668,0,10000,0,0
2118,0.85,0.8,0,10000,1,25,0.010889935,3.95E-05,0.004563957,4.23E-06,12192.3862,5172731.376,975,0,10000,0,10000,1,0.685364,0,10000,0,0
2119,0.85,0.8,0,10000,1,23,0.010551045,2.92E-05,0.004572985,3.81E-06,12142.72148,6203534.302,977,0,10000,0,10000,1,0.717089,0,10000,0,0
2120,0.85,0.8,0,10000,1,22,0.010468781,2.54E-05,0.004595586,3.24E-06,11938.63963,5236510.578,978,0,10000,0,10000,1,0.640649,0,10000,0,0
2521,0.86,0.8,0,10000,1,23,0.011086127,2.82E-05,0.004769106,3.33E-06,11743.80267,4916132.214,977,0,10000,0,10000,1,0.740727,0,10000,0,0
2522,0.86,0.8,0,10000,1,22,0.011640853,3.30E-05,0.004916757,3.56E-06,11948.23511,5562834.862,978,0,10000,0,10000,1,0.728696,0,10000,0,0
2523,0.86,0.8,0,10000,1,21,0.012132748,5.33E-05,0.005050961,5.58E-06,12146.08,4926303.637,979,0,10000,0,10000,1,0.708083,0,10000,0,0
2524,0.86,0.8,0,10000,1,20,0.010988787,3.03E-05,0.004712341,3.71E-06,12015.0123,5577551.77,980,0,10000,0,10000,1,0.733681,0,10000,0,0
2525,0.86,0.8,0,10000,1,22,0.011383156,3.27E-05,0.004807039,3.77E-06,12066.67556,5207689.418,978,0,10000,0,10000,1,0.674184,0,10000,0,0
2526,0.86,0.8,0,10000,1,23,0.010162645,2.18E-05,0.004460426,2.65E-06,11858.03905,4383498.576,977,0,10000,0,10000,1,0.740065,0,10000,0,0
2527,0.86,0.8,0,10000,1,23,0.011284699,4.48E-05,0.004727334,3.90E-06,11882.06578,4418676.382,977,0,10000,0,10000,1,0.672028,0,10000,0,0
2528,0.86,0.8,0,10000,1,23,0.011685165,2.99E-05,0.004932739,3.73E-06,11897.01439,5539892.867,977,0,10000,0,10000,1,0.694236,0,10000,0,0
2529,0.86,0.8,0,10000,1,23,0.011638832,4.88E-05,0.004826658,4.07E-06,11921.58376,5469857.674,977,0,10000,0,10000,1,0.695568,0,10000,0,0
2530,0.86,0.8,0,10000,1,22,0.011065243,2.87E-05,0.004766388,3.45E-06,11750.93121,5169468.308,978,0,10000,0,10000,1,0.744667,0,10000,0,0
2531,0.86,0.8,0,10000,1,22,0.011150373,3.41E-05,0.004748145,3.45E-06,12054.55647,4985809.844,978,0,10000,0,10000,1,0.651106,0,10000,0,0
2532,0.86,0.8,0,10000,1,22,0.011796933,3.93E-05,0.004912282,4.37E-06,11880.80493,5360187.948,978,0,10000,0,10000,1,0.741066,0,10000,0,0
2533,0.86,0.8,0,10000,1,23,0.011202974,3.77E-05,0.004692395,3.31E-06,11835.48921,4465016.264,977,0,10000,0,10000,1,0.702987,0,10000,0,0
2534,0.86,0.8,0,10000,1,23,0.01165591,3.41E-05,0.004932352,4.17E-06,11900.65879,5502606.531,977,0,10000,0,10000,1,0.650506,0,10000,0,0
2535,0.86,0.8,0,10000,1,22,0.012098353,4.02E-05,0.005139735,4.80E-06,11888.12731,5782341.423,978,0,10000,0,10000,1,0.721956,0,10000,0,0
2536,0.86,0.8,0,10000,1,23,0.01258639,4.41E-05,0.005109166,4.14E-06,11845.70709,5700377.743,977,0,10000,0,10000,1,0.693183,0,10000,0,0
2537,0.86,0.8,0,10000,1,23,0.011395087,3.23E-05,0.00477383,3.49E-06,11944.40082,4805015.075,977,0,10000,0,10000,1,0.711109,0,10000,0,0
2538,0.86,0.8,0,10000,1,23,0.011204353,2.82E-05,0.004859772,3.45E-06,11641.5776,4866602.933,977,0,10000,0,10000,1,0.648932,0,10000,0,0
2539,0.86,0.8,0,10000,1,24,0.011158679,3.62E-05,0.004897311,4.38E-06,11803.143,6722949.024,976,0,10000,0,10000,1,0.494355,0,10000,0,0
2540,0.86,0.8,0,10000,1,22,0.010767536,2.74E-05,0.004640042,3.14E-06,11748.2731,4612862.147,978,0,10000,0,10000,1,0.673035,0,10000,0,0
2941,0.87,0.8,0,10000,1,24,0.011363816,3.65E-05,0.004946499,4.32E-06,11595.35288,4736037.879,976,0,10000,0,10000,1,0.659966,0,10000,0,0
2942,0.87,0.8,0,10000,1,22,0.012513064,4.52E-05,0.005163852,4.27E-06,11861.37782,5308215.19,978,0,10000,0,10000,1,0.659033,0,10000,0,0
2943,0.87,0.8,0,10000,1,23,0.012171098,3.87E-05,0.005158436,4.21E-06,11540.02056,4387663.301,977,0,10000,0,10000,1,0.636086,0,10000,0,0
2944,0.87,0.8,0,10000,1,23,0.011749808,3.80E-05,0.005055994,4.08E-06,11494.16855,5068796.971,977,0,10000,0,10000,1,0.716845,0,10000,0,0
2945,0.87,0.8,0,10000,1,23,0.011593609,4.00E-05,0.004987624,4.36E-06,11840.2816,5768028.054,977,0,10000,0,10000,1,0.762436,0,10000,0,0
2946,0.87,0.8,0,10000,1,24,0.012012147,3.33E-05,0.005223397,4.02E-06,11619.24383,5371475.538,976,0,10000,0,10000,1,0.72484,0,10000,0,0
2947,0.87,0.8,0,10000,1,24,0.011717864,4.64E-05,0.004966102,4.88E-06,11640.71399,5020377.07,976,0,10000,0,10000,1,0.66913,0,10000,0,0
2948,0.87,0.8,0,10000,1,23,0.012154877,5.00E-05,0.00502306,4.01E-06,11945.9075,4336937.854,977,0,10000,0,10000,1,0.703331,0,10000,0,0
2949,0.87,0.8,0,10000,1,23,0.011872304,3.36E-05,0.005089364,3.43E-06,11691.97225,5486158.946,977,0,10000,0,10000,1,0.712902,0,10000,0,0
2950,0.87,0.8,0,10000,1,23,0.012723127,4.92E-05,0.005413988,5.53E-06,11642.94964,7055787.795,977,0,10000,0,10000,1,0.684665,0,10000,0,0
2951,0.87,0.8,0,10000,1,22,0.011251859,2.94E-05,0.004867346,3.42E-06,11648.00205,6033529.889,978,0,10000,0,10000,1,0.743193,0,10000,0,0
2952,0.87,0.8,0,10000,1,27,0.011820519,3.43E-05,0.005083664,4.01E-06,11788.05676,5883692.636,973,0,10000,0,10000,1,0.687925,0,10000,0,0
2953,0.87,0.8,0,10000,1,23,0.011472774,3.46E-05,0.004968533,3.92E-06,11543.2148,4983323.936,977,0,10000,0,10000,1,0.659531,0,10000,0,0
2954,0.87,0.8,0,10000,1,23,0.010892215,2.78E-05,0.004604299,2.65E-06,11811.64029,4472275.106,977,0,10000,0,10000,1,0.711809,0,10000,0,0
2955,0.87,0.8,0,10000,1,22,0.011622253,3.65E-05,0.005020725,4.30E-06,11684.10575,5213335.984,978,0,10000,0,10000,1,0.669178,0,10000,0,0
2956,0.87,0.8,0,10000,1,22,0.011896698,3.70E-05,0.005079776,4.11E-06,11611.64271,4981071.519,978,0,10000,0,10000,1,0.659337,0,10000,0,0
2957,0.87,0.8,0,10000,1,22,0.012420182,5.30E-05,0.00529329,4.85E-06,11798.58008,6073582.5,978,0,10000,0,10000,1,0.749492,0,10000,0,0
2958,0.87,0.8,0,10000,1,22,0.011636548,3.38E-05,0.005039019,3.74E-06,11575.11088,4296162.474,978,0,10000,0,10000,1,0.684246,0,10000,0,0
2959,0.87,0.8,0,10000,1,23,0.011892122,4.56E-05,0.004959299,4.44E-06,11790.53854,5427659.533,977,0,10000,0,10000,1,0.676221,0,10000,0,0
2960,0.87,0.8,0,10000,1,21,0.012229421,4.87E-05,0.005235319,5.86E-06,11741.36821,6570409.17,979,0,10000,0,10000,1,0.712389,0,10000,0,0
