,Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
559,0.95,0.86,1,708,1,20,0.04868825,0.00102469,0.02240875,0.00029449,7019.67695,39525053,685,0,10000,0,10000,0,10000,0,10000,0,0
560,0.95,0.86,0,10000,1,21,0.07789769,0.00506014,0.04452146,0.00224791,4738.60309,12050704.9,198,1,219,0,10000,0,10000,0,10000,1,0
141,0.8,0.87,0,10000,1,24,0.031938076,0.000454326,0.012982009,7.53E-05,7798.918724,10173672.21,976,0,10000,0,10000,1,0.777106,0,10000,0,0
142,0.8,0.87,0,10000,1,23,0.028391021,0.000386404,0.01175583,7.17E-05,8077.317575,9866398.942,977,0,10000,0,10000,1,0.83114,0,10000,0,0
143,0.8,0.87,0,10000,1,22,0.029920336,0.000278536,0.011932525,2.89E-05,8195.243326,13722060.15,978,0,10000,0,10000,1,0.795601,0,10000,0,0
144,0.8,0.87,0,10000,1,22,0.028945841,0.000263046,0.011559146,3.33E-05,7635.838809,7444252.285,978,0,10000,0,10000,1,0.826417,0,10000,0,0
145,0.8,0.87,0,10000,1,23,0.027869251,0.000269102,0.011520796,4.51E-05,7877.536485,9719733.198,977,0,10000,0,10000,1,0.635789,0,10000,0,0
146,0.8,0.87,0,10000,1,23,0.026846232,0.000184235,0.010803222,2.08E-05,8112.276465,9163962.919,977,0,10000,0,10000,1,0.78626,0,10000,0,0
147,0.8,0.87,0,10000,1,23,0.027910914,0.000225593,0.011088082,3.83E-05,8190.129496,10501822.29,977,0,10000,0,10000,1,0.809988,0,10000,0,0
148,0.8,0.87,0,10000,1,23,0.026799674,0.000253111,0.011066973,4.12E-05,7870.469681,7839196.179,977,0,10000,0,10000,1,0.666006,0,10000,0,0
149,0.8,0.87,0,10000,1,22,0.027344344,0.000284895,0.011014799,3.20E-05,7951.232033,8057788.909,978,0,10000,0,10000,1,0.81948,0,10000,0,0
150,0.8,0.87,0,10000,1,23,0.029348185,0.000296545,0.012051053,4.70E-05,7505.437821,5815271.387,977,0,10000,0,10000,1,0.364367,0,10000,0,0
151,0.8,0.87,0,10000,1,22,0.028483221,0.000297834,0.011540849,5.03E-05,8131.634497,11404656.5,978,0,10000,0,10000,1,0.822184,0,10000,0,0
152,0.8,0.87,0,10000,1,22,0.028060173,0.00023218,0.011900379,4.26E-05,7640.722793,9461105.016,978,0,10000,0,10000,1,0.815973,0,10000,0,0
153,0.8,0.87,0,10000,1,23,0.028324801,0.000245957,0.011641364,3.47E-05,8188.526208,13760749.97,977,0,10000,0,10000,1,0.808772,0,10000,0,0
154,0.8,0.87,0,10000,1,24,0.026929516,0.000210697,0.010342354,2.20E-05,8084.350823,8215267.495,976,0,10000,0,10000,1,0.834203,0,10000,0,0
155,0.8,0.87,0,10000,1,25,0.028962296,0.000359297,0.011618473,5.27E-05,8484.446962,14127173.99,975,0,10000,0,10000,1,0.823265,0,10000,0,0
156,0.8,0.87,0,10000,1,22,0.028338434,0.000191705,0.011496993,3.49E-05,8141.556468,9981668.621,978,0,10000,0,10000,1,0.795032,0,10000,0,0
157,0.8,0.87,0,10000,1,26,0.027665842,0.000225227,0.011616907,3.22E-05,7659.489691,9118674.646,974,0,10000,0,10000,1,0.868161,0,10000,0,0
158,0.8,0.87,0,10000,1,23,0.033107595,0.000494985,0.014320588,0.000111119,7277.443988,7426101.963,977,0,10000,0,10000,1,0.833593,0,10000,0,0
159,0.8,0.87,0,10000,1,23,0.028369376,0.000302648,0.011913184,6.77E-05,8553.251799,18119262.28,977,0,10000,0,10000,1,0.851544,0,10000,0,0
160,0.8,0.87,0,10000,1,23,0.029617326,0.000256811,0.011655427,3.25E-05,7976.241521,8222023.273,977,0,10000,0,10000,1,0.834768,0,10000,0,0
561,0.81,0.87,0,10000,1,22,0.03565643,0.000501858,0.01517788,0.000125517,8795.420945,35472534.39,978,0,10000,0,10000,1,0.721301,0,10000,0,0
562,0.81,0.87,0,10000,1,23,0.030563181,0.000278604,0.012602994,4.39E-05,7674.403905,9894392.748,977,0,10000,0,10000,1,0.772954,0,10000,0,0
563,0.81,0.87,0,10000,1,22,0.030988551,0.000356619,0.013207408,6.47E-05,7872.221766,12299302.69,978,0,10000,0,10000,1,0.808449,0,10000,0,0
564,0.81,0.87,0,10000,1,20,0.029008273,0.000264184,0.011909343,4.57E-05,8029.053279,12597660.7,980,0,10000,0,10000,1,0.755709,0,10000,0,0
565,0.81,0.87,0,10000,1,22,0.034403368,0.001148716,0.016379715,0.000537623,7565.489733,14225893.28,978,0,10000,0,10000,1,0.809741,0,10000,0,0
566,0.81,0.87,0,10000,1,23,0.030884055,0.000295239,0.01238004,3.75E-05,7802.708119,8275231.997,977,0,10000,0,10000,1,0.710233,0,10000,0,0
567,0.81,0.87,0,10000,1,23,0.032931302,0.000361711,0.012583976,4.73E-05,8364.254882,10148117.57,977,0,10000,0,10000,1,0.692762,0,10000,0,0
568,0.81,0.87,0,10000,1,24,0.030032744,0.000222171,0.011878573,3.10E-05,8239.904321,10934503.67,976,0,10000,0,10000,1,0.709895,0,10000,0,0
569,0.81,0.87,0,10000,1,23,0.02827565,0.000272828,0.011964431,5.25E-05,7692.095581,9385500.38,977,0,10000,0,10000,1,0.73594,0,10000,0,0
570,0.81,0.87,0,10000,1,23,0.033670682,0.00072895,0.014593811,0.000318144,7928.384378,11387278.25,977,0,10000,0,10000,1,0.85316,0,10000,0,0
571,0.81,0.87,0,10000,1,23,0.032383825,0.000273478,0.012986213,4.04E-05,8004.898253,12019791.63,977,0,10000,0,10000,1,0.809093,0,10000,0,0
572,0.81,0.87,0,10000,1,24,0.031443091,0.00028985,0.013282591,4.71E-05,7650.851852,12480647.92,976,0,10000,0,10000,1,0.689248,0,10000,0,0
573,0.81,0.87,0,10000,1,22,0.029085752,0.000275248,0.012007274,4.39E-05,7752.110883,8068188.971,978,0,10000,0,10000,1,0.826675,0,10000,0,0
574,0.81,0.87,0,10000,1,23,0.030642871,0.000318355,0.012469417,4.68E-05,8259.645427,14169773.6,977,0,10000,0,10000,1,0.760272,0,10000,0,0
575,0.81,0.87,0,10000,1,22,0.031021998,0.000276615,0.012630451,4.85E-05,7946.219713,10082098.44,978,0,10000,0,10000,1,0.754972,0,10000,0,0
576,0.81,0.87,0,10000,1,24,0.029791366,0.000290974,0.012379086,3.81E-05,7887.710905,13033113.73,976,0,10000,0,10000,1,0.787932,0,10000,0,0
577,0.81,0.87,0,10000,1,22,0.030664617,0.0002201,0.012612643,3.51E-05,7643.561602,9294319.135,978,0,10000,0,10000,1,0.835465,0,10000,0,0
578,0.81,0.87,0,10000,1,22,0.030587971,0.000257728,0.012465729,3.79E-05,7784.51232,11508563.34,978,0,10000,0,10000,1,0.760281,0,10000,0,0
579,0.81,0.87,0,10000,1,22,0.02845468,0.000252984,0.011548553,3.67E-05,8046.943532,10209008.6,978,0,10000,0,10000,1,0.830757,0,10000,0,0
580,0.81,0.87,0,10000,1,23,0.033102838,0.000348164,0.013653115,6.61E-05,8013.880781,11960301.29,977,0,10000,0,10000,1,0.847498,0,10000,0,0
981,0.82,0.87,0,10000,1,23,0.030579694,0.000339831,0.012267686,5.02E-05,8157.491264,11195568.15,977,0,10000,0,10000,1,0.832154,0,10000,0,0
982,0.82,0.87,0,10000,1,22,0.032219085,0.00039577,0.012989962,4.78E-05,8066.921971,11629340.23,978,0,10000,0,10000,1,0.703359,0,10000,0,0
983,0.82,0.87,0,10000,1,23,0.032631507,0.000308939,0.013551767,5.17E-05,7368.522097,8714201.871,977,0,10000,0,10000,1,0.83007,0,10000,0,0
984,0.82,0.87,0,10000,1,24,0.032447406,0.000375066,0.014050363,6.57E-05,7525.613169,11591070.62,976,0,10000,0,10000,1,0.784389,0,10000,0,0
985,0.82,0.87,0,10000,1,23,0.030776414,0.000306213,0.01219279,4.21E-05,7541.542652,8384703.697,977,0,10000,0,10000,1,0.82748,0,10000,0,0
986,0.82,0.87,0,10000,1,23,0.033014973,0.000482091,0.013753582,7.19E-05,7219.817061,7921761.307,977,0,10000,0,10000,1,0.851523,0,10000,0,0
987,0.82,0.87,0,10000,1,23,0.032740127,0.00038585,0.013615248,5.17E-05,7848.194245,16569807.44,977,0,10000,0,10000,1,0.794638,0,10000,0,0
988,0.82,0.87,0,10000,1,23,0.033329615,0.000364746,0.013206666,5.58E-05,7746.295992,8259601.055,977,0,10000,0,10000,1,0.796947,0,10000,0,0
989,0.82,0.87,0,10000,1,22,0.032812356,0.000364959,0.013192225,6.03E-05,8027.352156,13165496.89,978,0,10000,0,10000,1,0.823741,0,10000,0,0
990,0.82,0.87,0,10000,1,25,0.034745254,0.000405219,0.014752768,9.17E-05,7494.119464,10342266.78,975,0,10000,0,10000,1,0.740391,0,10000,0,0
991,0.82,0.87,0,10000,1,23,0.03097777,0.000337388,0.012229754,4.11E-05,7905.477903,11539723.56,977,0,10000,0,10000,1,0.778167,0,10000,0,0
992,0.82,0.87,0,10000,1,22,0.030586979,0.000280603,0.01272043,5.00E-05,7787.906571,11386249.97,978,0,10000,0,10000,1,0.701926,0,10000,0,0
993,0.82,0.87,0,10000,1,22,0.029538354,0.000233446,0.012056241,3.35E-05,7598.377823,7169907.921,978,0,10000,0,10000,1,0.791479,0,10000,0,0
994,0.82,0.87,0,10000,1,23,0.033624181,0.000471193,0.01461351,0.000135205,7172.602261,8889525.808,977,0,10000,0,10000,1,0.815345,0,10000,0,0
995,0.82,0.87,0,10000,1,21,0.031909757,0.000290713,0.012673428,3.81E-05,7984.185641,10615360.69,979,0,10000,0,10000,1,0.699559,0,10000,0,0
996,0.82,0.87,0,10000,1,27,0.033550577,0.000302421,0.013232713,4.69E-05,8073.457172,10473769.28,973,0,10000,0,10000,1,0.814748,0,10000,0,0
997,0.82,0.87,0,10000,1,23,0.032880704,0.000378489,0.0129426,5.22E-05,7773.816033,9250580.317,977,0,10000,0,10000,1,0.77109,0,10000,0,0
998,0.82,0.87,0,10000,1,21,0.032282708,0.000371771,0.013535479,5.82E-05,7726.763077,14075130.61,979,0,10000,0,10000,1,0.773042,0,10000,0,0
999,0.82,0.87,0,10000,1,23,0.033402882,0.000365815,0.013932175,6.81E-05,7695.760534,13247545.91,977,0,10000,0,10000,1,0.780995,0,10000,0,0
1000,0.82,0.87,0,10000,1,23,0.031756479,0.000308889,0.012511066,3.92E-05,8073.184995,8445580.519,977,0,10000,0,10000,1,0.85966,0,10000,0,0
1401,0.83,0.87,0,10000,1,27,0.034393524,0.000321899,0.015369919,9.82E-05,7760.594427,21167233.9,973,0,10000,0,10000,1,0.883693,0,10000,0,0
1402,0.83,0.87,0,10000,1,27,0.035635433,0.000557831,0.01478631,8.82E-05,7467.349845,11679823.15,973,0,10000,0,10000,1,0.813612,0,10000,0,0
1403,0.83,0.87,0,10000,1,25,0.035521718,0.000448122,0.014321523,6.70E-05,8146.651905,15510325.16,975,0,10000,0,10000,1,0.812422,0,10000,0,0
1404,0.83,0.87,0,10000,1,24,0.035191992,0.000478306,0.015452329,0.000138211,7666.360082,15399232.57,976,0,10000,0,10000,1,0.884158,0,10000,0,0
1405,0.83,0.87,0,10000,1,24,0.033154216,0.000305736,0.013601438,4.00E-05,7376.309671,7959810.131,976,0,10000,0,10000,1,0.739392,0,10000,0,0
1406,0.83,0.87,1,875,1,22,0.039344787,0.003447725,0.018121923,0.001750271,7229.567376,8391401.269,850,0,10000,0,10000,0,10000,0,10000,0,0
1407,0.83,0.87,0,10000,1,22,0.034829707,0.000378683,0.014335091,6.22E-05,7622.258727,10682831.63,978,0,10000,0,10000,1,0.753682,0,10000,0,0
1408,0.83,0.87,0,10000,1,23,0.035417523,0.000406764,0.015048453,7.08E-05,7199.517986,8706997.025,977,0,10000,0,10000,1,0.838823,0,10000,0,0
1409,0.83,0.87,0,10000,1,24,0.034487946,0.000351117,0.014970372,6.94E-05,7125.87963,9332400.295,976,0,10000,0,10000,1,0.777057,0,10000,0,0
1410,0.83,0.87,0,10000,1,23,0.030919764,0.000261262,0.012918911,5.13E-05,7501.640288,9100904.563,977,0,10000,0,10000,1,0.858929,0,10000,0,0
1411,0.83,0.87,0,10000,1,23,0.03462698,0.000325396,0.014649101,5.01E-05,7048.778006,7659998.993,977,0,10000,0,10000,1,0.715601,0,10000,0,0
1412,0.83,0.87,0,10000,1,22,0.032945053,0.000398745,0.01308193,5.24E-05,7671.092402,9722447.022,978,0,10000,0,10000,1,0.804937,0,10000,0,0
1413,0.83,0.87,0,10000,1,24,0.033915755,0.000383047,0.014653419,9.45E-05,7447.797325,10995665.46,976,0,10000,0,10000,1,0.735634,0,10000,0,0
1414,0.83,0.87,0,10000,1,24,0.031938278,0.000286927,0.012721817,3.52E-05,7919.136831,13336628.2,976,0,10000,0,10000,1,0.809706,0,10000,0,0
1415,0.83,0.87,0,10000,1,27,0.034416703,0.000541714,0.014225119,0.000108159,8442.851393,19080260.14,973,0,10000,0,10000,1,0.790001,0,10000,0,0
1416,0.83,0.87,0,10000,1,24,0.034447145,0.000410879,0.015026662,8.64E-05,7384.961934,10444366.58,976,0,10000,0,10000,1,0.791173,0,10000,0,0
1417,0.83,0.87,0,10000,1,22,0.033448591,0.000258131,0.013948106,4.66E-05,7395.380903,9726184.536,978,0,10000,0,10000,1,0.84577,0,10000,0,0
1418,0.83,0.87,0,10000,1,22,0.033274794,0.000315698,0.014422084,6.53E-05,7161.645791,9706756.496,978,0,10000,0,10000,1,0.821516,0,10000,0,0
1419,0.83,0.87,0,10000,1,27,0.03591739,0.000622818,0.015637869,0.000120314,7632.359133,18297273.04,973,0,10000,0,10000,1,0.781072,0,10000,0,0
1420,0.83,0.87,0,10000,1,23,0.031874882,0.000367778,0.013594498,8.02E-05,7447.291881,11083749.45,977,0,10000,0,10000,1,0.855769,0,10000,0,0
1821,0.84,0.87,0,10000,1,23,0.036109645,0.000524701,0.015287198,0.000102887,7830.643371,21172283.14,977,0,10000,0,10000,1,0.79101,0,10000,0,0
1822,0.84,0.87,0,10000,1,22,0.033546289,0.00042369,0.014967713,9.55E-05,7497.365503,23747553.1,978,0,10000,0,10000,1,0.83964,0,10000,0,0
1823,0.84,0.87,0,10000,1,23,0.035692898,0.000405355,0.014915436,7.64E-05,7680.757451,12762302.44,977,0,10000,0,10000,1,0.846554,0,10000,0,0
1824,0.84,0.87,0,10000,1,22,0.036380521,0.000413862,0.014678079,6.38E-05,8056.770021,15900733.06,978,0,10000,0,10000,1,0.857901,0,10000,0,0
1825,0.84,0.87,0,10000,1,22,0.03727385,0.000370756,0.015316669,6.20E-05,7373.951745,8658818.097,978,0,10000,0,10000,1,0.745092,0,10000,0,0
1826,0.84,0.87,0,10000,1,23,0.038575378,0.000521119,0.017297082,0.000118107,7111.939363,11096979.58,977,0,10000,0,10000,1,0.855626,0,10000,0,0
1827,0.84,0.87,0,10000,1,22,0.033579866,0.000328021,0.013898386,4.75E-05,7485.279261,9863338.98,978,0,10000,0,10000,1,0.674715,0,10000,0,0
1828,0.84,0.87,0,10000,1,21,0.035394325,0.000371169,0.014918902,6.27E-05,7572.106667,14763907.73,979,0,10000,0,10000,1,0.812248,0,10000,0,0
1829,0.84,0.87,0,10000,1,26,0.039748164,0.000512123,0.016192124,8.00E-05,7358.703093,11124260.94,974,0,10000,0,10000,1,0.618474,0,10000,0,0
1830,0.84,0.87,0,10000,1,21,0.036077782,0.000406271,0.015525437,6.64E-05,7121.927179,10073634.81,979,0,10000,0,10000,1,0.816527,0,10000,0,0
1831,0.84,0.87,0,10000,1,22,0.037086797,0.000423707,0.015461773,6.68E-05,7479.732033,9063225.036,978,0,10000,0,10000,1,0.872384,0,10000,0,0
1832,0.84,0.87,0,10000,1,22,0.03272904,0.0002827,0.014079608,4.96E-05,7216.864476,10379110.09,978,0,10000,0,10000,1,0.856068,0,10000,0,0
1833,0.84,0.87,0,10000,1,21,0.038198369,0.000550527,0.01651254,0.000117284,7671.262564,15450793.9,979,0,10000,0,10000,1,0.609629,0,10000,0,0
1834,0.84,0.87,0,10000,1,21,0.034697262,0.000466052,0.014689675,0.000104162,7620.740513,11714685.46,979,0,10000,0,10000,1,0.821035,0,10000,0,0
1835,0.84,0.87,0,10000,1,22,0.034642165,0.000363893,0.014790211,7.17E-05,7330.066735,12701308.8,978,0,10000,0,10000,1,0.573015,0,10000,0,0
1836,0.84,0.87,0,10000,1,26,0.038950889,0.000477855,0.016032746,6.79E-05,7381.580412,9336152.437,974,0,10000,0,10000,1,0.784022,0,10000,0,0
1837,0.84,0.87,0,10000,1,23,0.034363967,0.000461077,0.014371885,7.57E-05,7552.738952,13246291.66,977,0,10000,0,10000,1,0.732356,0,10000,0,0
1838,0.84,0.87,0,10000,1,23,0.035670701,0.000412479,0.014975134,7.28E-05,7597.1963,16324444.14,977,0,10000,0,10000,1,0.403057,0,10000,0,0
1839,0.84,0.87,0,10000,1,22,0.040170845,0.000546794,0.017288398,0.000108512,7039.51848,8416389.176,978,0,10000,0,10000,1,0.765101,0,10000,0,0
1840,0.84,0.87,0,10000,1,22,0.035571981,0.000463712,0.015333869,0.000102104,7671.317248,19701894.62,978,0,10000,0,10000,1,0.783836,0,10000,0,0
2241,0.85,0.87,0,10000,1,21,0.03717333,0.00043215,0.016351634,0.000111389,7122.532308,9926751.435,979,0,10000,0,10000,1,0.841274,0,10000,0,0
2242,0.85,0.87,0,10000,1,23,0.038938439,0.000464231,0.017465532,0.000122941,7440.464543,15545500.95,977,0,10000,0,10000,1,0.819824,0,10000,0,0
2243,0.85,0.87,0,10000,1,23,0.038151467,0.000442931,0.016255013,8.32E-05,7016.064748,9277222.517,977,0,10000,0,10000,1,0.628704,0,10000,0,0
2244,0.85,0.87,0,10000,1,23,0.042153607,0.000932906,0.019352458,0.000282228,6878.938335,11020211.31,977,0,10000,0,10000,1,0.584018,0,10000,0,0
2245,0.85,0.87,0,10000,1,26,0.036081316,0.000390727,0.015801466,7.52E-05,6923.489691,9694219.615,974,0,10000,0,10000,1,0.812855,0,10000,0,0
2246,0.85,0.87,0,10000,1,21,0.039079009,0.000554389,0.017339509,0.00014344,7565.798974,16503782.03,979,0,10000,0,10000,1,0.70695,0,10000,0,0
2247,0.85,0.87,0,10000,1,23,0.039511859,0.000496132,0.018007882,0.000169979,7511.985612,19682460.03,977,0,10000,0,10000,1,0.732915,0,10000,0,0
2248,0.85,0.87,0,10000,1,23,0.042538134,0.000573742,0.019543208,0.000196945,6883.966084,11985798.05,977,0,10000,0,10000,1,0.756203,0,10000,0,0
2249,0.85,0.87,0,10000,1,26,0.03947238,0.000545025,0.016072046,8.59E-05,7660.338144,15681010.91,974,0,10000,0,10000,1,0.766817,0,10000,0,0
2250,0.85,0.87,0,10000,1,22,0.039917698,0.000618344,0.017343945,0.000116637,6833.219713,10724975.76,978,0,10000,0,10000,1,0.690147,0,10000,0,0
2251,0.85,0.87,0,10000,1,21,0.039839953,0.000692439,0.017177637,0.000159011,7165.975385,12659426.83,979,0,10000,0,10000,1,0.872209,0,10000,0,0
2252,0.85,0.87,0,10000,1,21,0.036370079,0.000391598,0.015794802,9.09E-05,7524.035897,17354159.62,979,0,10000,0,10000,1,0.823874,0,10000,0,0
2253,0.85,0.87,0,10000,1,22,0.038516874,0.000518349,0.016586197,9.16E-05,7768.530801,20588191.2,978,0,10000,0,10000,1,0.808577,0,10000,0,0
2254,0.85,0.87,0,10000,1,22,0.045525061,0.002022618,0.022934291,0.000994416,7230.560575,26988834.36,978,0,10000,0,10000,1,0.710034,0,10000,0,0
2255,0.85,0.87,0,10000,1,21,0.037875643,0.000385928,0.016089119,7.15E-05,7155.38359,11461457.72,979,0,10000,0,10000,1,0.714286,0,10000,0,0
2256,0.85,0.87,0,10000,1,23,0.038222268,0.000564524,0.016739789,0.00013118,7441.380267,14821168,977,0,10000,0,10000,1,0.667681,0,10000,0,0
2257,0.85,0.87,0,10000,1,22,0.04249048,0.000763722,0.01911954,0.000205534,7106.297741,15014723.11,978,0,10000,0,10000,1,0.883734,0,10000,0,0
2258,0.85,0.87,0,10000,1,22,0.03772762,0.000484465,0.015795719,8.66E-05,8345.680698,24546428.18,978,0,10000,0,10000,1,0.83826,0,10000,0,0
2259,0.85,0.87,0,10000,1,22,0.04041858,0.000512077,0.017331337,0.000130533,7592.566735,17065363.65,978,0,10000,0,10000,1,0.765196,0,10000,0,0
2260,0.85,0.87,0,10000,1,23,0.040669948,0.000534115,0.018099598,0.000158315,6988.725591,12096677.5,977,0,10000,0,10000,1,0.861418,0,10000,0,0
2661,0.86,0.87,0,10000,1,22,0.044286936,0.000704354,0.019467481,0.000180944,7928.354209,24948156.37,978,0,10000,0,10000,1,0.886797,0,10000,0,0
2662,0.86,0.87,0,10000,1,24,0.043499096,0.000952514,0.020557139,0.000326491,7111.65535,17141844.73,976,0,10000,0,10000,1,0.789599,0,10000,0,0
2663,0.86,0.87,0,10000,1,24,0.040681357,0.000497147,0.017087618,9.82E-05,7545.75823,13718805.96,976,0,10000,0,10000,1,0.766614,0,10000,0,0
2664,0.86,0.87,0,10000,1,25,0.042799133,0.00094067,0.020038475,0.000497647,7857.477858,24275850.81,975,0,10000,0,10000,1,0.823501,0,10000,0,0
2665,0.86,0.87,0,10000,1,24,0.042165819,0.000619087,0.018697842,0.000173635,7470.366255,17110270.55,976,0,10000,0,10000,1,0.801589,0,10000,0,0
2666,0.86,0.87,0,10000,1,22,0.039538983,0.000484782,0.01720619,8.90E-05,6906.176591,10987018.66,978,0,10000,0,10000,1,0.842146,0,10000,0,0
2667,0.86,0.87,0,10000,1,23,0.034992366,0.000273322,0.015593194,6.74E-05,7023.599178,10954006,977,0,10000,0,10000,1,0.798877,0,10000,0,0
2668,0.86,0.87,0,10000,1,23,0.039001038,0.00043283,0.01647015,7.92E-05,7531.231244,13389220.04,977,0,10000,0,10000,1,0.860759,0,10000,0,0
2669,0.86,0.87,0,10000,1,23,0.042807992,0.000782771,0.019039327,0.000188649,7123.068859,16962770.68,977,0,10000,0,10000,1,0.685944,0,10000,0,0
2670,0.86,0.87,0,10000,1,21,0.041635347,0.000559352,0.018312358,0.000137514,8015.716923,27404302.11,979,0,10000,0,10000,1,0.856289,0,10000,0,0
2671,0.86,0.87,1,304,1,23,0.043240338,0.001375093,0.02094507,0.000773887,6774.605839,12196508.51,278,0,10000,0,10000,0,10000,0,10000,0,0
2672,0.86,0.87,0,10000,1,25,0.043051267,0.000601335,0.019286543,0.000163203,6766.106076,11481647.56,975,0,10000,0,10000,1,0.75834,0,10000,0,0
2673,0.86,0.87,0,10000,1,24,0.036262381,0.000380377,0.016468438,0.000104803,7024.595679,17204932.64,976,0,10000,0,10000,1,0.846751,0,10000,0,0
2674,0.86,0.87,0,10000,1,22,0.042151945,0.000697264,0.01787699,0.000136571,7652.426078,17311299.7,978,0,10000,0,10000,1,0.63101,0,10000,0,0
2675,0.86,0.87,0,10000,1,22,0.041730743,0.00117514,0.019524613,0.000378227,6856.276181,14726374.93,978,0,10000,0,10000,1,0.792611,0,10000,0,0
2676,0.86,0.87,1,68,1,22,0.16572735,0.006419983,0.107504748,0.002229343,1263.175,675600.0444,44,0,10000,0,10000,0,10000,0,10000,0,0
2677,0.86,0.87,0,10000,1,23,0.040478928,0.000650426,0.018557659,0.000173717,7430.151079,26985843.74,977,0,10000,0,10000,1,0.741945,0,10000,0,0
2678,0.86,0.87,1,837,1,21,0.044246422,0.000635099,0.019561298,0.000131076,6420.663782,9637705.108,814,0,10000,0,10000,0,10000,0,10000,0,0
2679,0.86,0.87,1,595,1,22,0.043869234,0.000900173,0.021542967,0.00027512,6318.408127,14452367.84,570,0,10000,0,10000,0,10000,0,10000,0,0
2680,0.86,0.87,0,10000,1,22,0.035736341,0.000337662,0.01484654,5.30E-05,7587.788501,12869940.58,978,0,10000,0,10000,1,0.785736,0,10000,0,0
3081,0.87,0.87,0,10000,1,21,0.044312326,0.000808544,0.01996316,0.000189342,6705.246154,13811839.44,979,0,10000,0,10000,1,0.733788,0,10000,0,0
3082,0.87,0.87,0,10000,1,22,0.043848438,0.000793704,0.019235206,0.000159822,6778.925051,12264939.69,978,0,10000,0,10000,1,0.662382,0,10000,0,0
3083,0.87,0.87,0,10000,1,22,0.045419449,0.000721536,0.021155836,0.000273491,7271.201232,23999286.27,978,0,10000,0,10000,1,0.775338,0,10000,0,0
3084,0.87,0.87,0,10000,1,22,0.044530183,0.001336541,0.020519348,0.000418111,6937.365503,15352086.03,978,0,10000,0,10000,1,0.59668,0,10000,0,0
3085,0.87,0.87,0,10000,1,22,0.040340906,0.000797053,0.018249533,0.000260495,6795.813142,10320264.64,978,0,10000,0,10000,1,0.340464,0,10000,0,0
3086,0.87,0.87,1,574,1,22,0.045011019,0.001023862,0.019881492,0.000205169,7322.199634,20444439.22,550,0,10000,0,10000,0,10000,0,10000,0,0
3087,0.87,0.87,0,10000,1,22,0.042157912,0.000527073,0.018595861,0.000116135,7263.541068,12985609.55,978,0,10000,0,10000,1,0.871588,0,10000,0,0
3088,0.87,0.87,1,375,1,23,0.042674024,0.001268571,0.01848156,0.000300503,6953.213256,11729617.61,351,0,10000,0,10000,0,10000,0,10000,0,0
3089,0.87,0.87,0,10000,1,22,0.039617625,0.000492361,0.01668207,8.63E-05,7507.721766,14485227.56,978,0,10000,0,10000,1,0.744894,0,10000,0,0
3090,0.87,0.87,0,10000,1,23,0.045060011,0.00069603,0.021088514,0.000193276,6585.678314,15540119.48,977,0,10000,0,10000,1,0.848712,0,10000,0,0
3091,0.87,0.87,0,10000,1,21,0.047088289,0.000837157,0.020991081,0.000187392,6946.805128,15205870.59,979,0,10000,0,10000,1,0.673216,0,10000,0,0
3092,0.87,0.87,0,10000,1,22,0.038855254,0.000620266,0.016789444,0.000172974,7496.937372,18154616.52,978,0,10000,0,10000,1,0.892247,0,10000,0,0
3093,0.87,0.87,0,10000,1,22,0.039255541,0.000439992,0.017666476,9.58E-05,6965.299795,11737065,978,0,10000,0,10000,1,0.839092,0,10000,0,0
3094,0.87,0.87,0,10000,1,24,0.04230111,0.00127934,0.020035544,0.000584002,6827.25823,13650473.57,976,0,10000,0,10000,1,0.689052,0,10000,0,0
3095,0.87,0.87,0,10000,1,22,0.040792074,0.000714573,0.018626481,0.000223753,7085.817248,15130090.51,978,0,10000,0,10000,1,0.894222,0,10000,0,0
3096,0.87,0.87,0,10000,1,21,0.041717248,0.000597227,0.018896544,0.000154532,6913.554872,12430140.92,979,0,10000,0,10000,1,0.853574,0,10000,0,0
3097,0.87,0.87,0,10000,1,22,0.042613044,0.000829456,0.018962792,0.000229178,7843.958932,32465584.55,978,0,10000,0,10000,1,0.711372,0,10000,0,0
3098,0.87,0.87,1,673,1,22,0.047146833,0.000913437,0.021842804,0.000287578,6657.987597,12348359.19,649,0,10000,0,10000,0,10000,0,10000,0,0
3099,0.87,0.87,0,10000,1,22,0.04631488,0.001752256,0.02250849,0.000891256,7099.291581,13343101.72,978,0,10000,0,10000,1,0.729763,0,10000,0,0
3100,0.87,0.87,0,10000,1,25,0.041289577,0.000485334,0.017238261,6.99E-05,7501.072091,15650686.49,975,0,10000,0,10000,1,0.723919,0,10000,0,0
3501,0.88,0.87,1,749,1,22,0.060708641,0.006005773,0.030598269,0.001977999,6152.006935,14071184.2,726,0,10000,0,10000,0,10000,0,10000,0,0
