Density,Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End
50000,1,269,1,27,0.0981471,0.00622988,2633.377119,8713038.006,240,0,10000,0,10000,0,10000
50000,0,10000,1,28,0.109405303,0.00799483,1597.312039,3105200.701,411,1,439,0,10000,0,10000
50000,1,343,1,23,0.086326918,0.003017269,1770.092063,3791750.674,319,0,10000,0,10000,0,10000
50000,1,824,1,26,0.076861783,0.001953226,1886.049242,3239399.33,796,0,10000,0,10000,0,10000
50000,1,426,1,22,0.075597747,0.002706671,2729.556391,16947648.15,403,0,10000,0,10000,0,10000
50000,0,10000,1,23,0.075703713,0.001998451,2329.327411,5331502.345,792,1,815,0,10000,0,10000
50000,1,88,1,23,0.102370495,0.007171298,1214.6,767131.3733,64,0,10000,0,10000,0,10000
50000,1,313,1,21,0.082733342,0.002353816,2616.536585,13456922.42,291,0,10000,0,10000,0,10000
50000,1,337,1,24,0.077248189,0.002467495,1881.511401,4363602.817,311,0,10000,0,10000,0,10000
50000,1,196,1,25,0.083545628,0.00223003,2686.036145,16714448.5,170,0,10000,0,10000,0,10000
50000,1,897,1,23,0.075999208,0.002480028,2470.540852,12052910.29,873,0,10000,0,10000,0,10000
50000,1,88,1,25,0.093694456,0.002486943,1565.578947,1625179.226,61,0,10000,0,10000,0,10000
50000,1,352,1,22,0.085709649,0.005416679,4345.535385,40123307.76,329,0,10000,0,10000,0,10000
60000,1,389,1,26,0.098694868,0.015737388,1994.444134,4298338.275,362,0,10000,0,10000,0,10000
60000,1,121,1,26,0.076714818,0.002225348,5012.544444,44652741.8,94,0,10000,0,10000,0,10000
60000,1,701,1,23,0.091690127,0.004066872,2262.523031,9820962.695,677,0,10000,0,10000,0,10000
60000,1,37,1,22,0.1309543,0.001289901,265.5,8040.5,12,0,10000,0,10000,0,10000
60000,1,67,1,22,0.122665013,0.008142424,3106.102564,13197286.66,43,0,10000,0,10000,0,10000
60000,1,122,1,23,0.113534003,0.002600822,2353.468085,9136767.909,98,0,10000,0,10000,0,10000
60000,1,229,1,25,0.10309964,0.005430856,2343.140704,10856610.77,203,0,10000,0,10000,0,10000
60000,0,10000,1,22,0.101381714,0.007864551,1535.571429,659864.2449,32,1,54,0,10000,0,10000
60000,1,422,1,21,0.141391661,0.02123647,2108.270886,10775473.04,399,0,10000,0,10000,0,10000
60000,1,196,1,23,0.09396914,0.005076525,2131.452381,6635777.057,172,0,10000,0,10000,0,10000
60000,0,10000,1,23,0.113813098,0.015669218,1487.984848,1313827.591,70,1,93,0,10000,0,10000
60000,1,326,1,24,0.076803599,0.00182298,2246.912458,3678022.329,301,0,10000,0,10000,0,10000
60000,1,132,1,22,0.109168935,0.007494094,2012.634615,2769942.713,108,0,10000,0,10000,0,10000
60000,0,10000,1,22,0.091942067,0.004159136,2179.513347,8142419.414,978,0,10000,0,10000,1,0.642253
60000,1,162,1,22,0.097106704,0.00386982,2494.266667,9743017.914,139,0,10000,0,10000,0,10000
60000,1,158,1,21,0.083513292,0.005139301,1603.712121,913345.4171,136,0,10000,0,10000,0,10000
60000,1,305,1,23,0.095894596,0.003897649,2332.703971,9746286.208,281,0,10000,0,10000,0,10000
60000,1,247,1,27,0.10901264,0.008616086,2410.548837,3854234.024,219,0,10000,0,10000,0,10000
60000,1,60,1,22,0.071463382,0.001449383,1917.181818,3786891.3,37,0,10000,0,10000,0,10000
60000,1,140,1,21,0.104533529,0.006983403,2819.442478,11931111.56,117,0,10000,0,10000,0,10000
70000,1,549,1,24,0.109598727,0.011598636,2105.919231,11910562.56,524,0,10000,0,10000,0,10000
70000,1,132,1,21,0.107172271,0.01042723,1714.858491,2198273.838,110,0,10000,0,10000,0,10000
70000,1,749,1,21,0.087839976,0.004431834,3336.266943,34044270.74,727,0,10000,0,10000,0,10000
70000,1,190,1,21,0.116897798,0.007167676,1590.993902,4646173.043,168,0,10000,0,10000,0,10000
70000,1,601,1,22,0.108260227,0.006550999,3368.444251,39995611.01,578,0,10000,0,10000,0,10000
70000,1,76,1,22,0.129148285,0.00557993,843.2083333,424161.2483,52,0,10000,0,10000,0,10000
70000,1,627,1,22,0.105200289,0.006183129,1599.533445,2169523.747,602,0,10000,0,10000,0,10000
70000,1,32,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
70000,1,175,1,26,0.124303454,0.00574713,1046.138889,581926.7724,148,0,10000,0,10000,0,10000
70000,1,43,1,21,0.132119763,0.00259373,401.875,116323.8594,20,0,10000,0,10000,0,10000
70000,1,321,1,22,0.101838396,0.005030342,2978.731293,13094983.69,298,0,10000,0,10000,0,10000
70000,1,497,1,22,0.086641055,0.003587383,3646.153191,24480190.24,474,0,10000,0,10000,0,10000
70000,0,10000,1,23,0.161695482,0.004987985,2808.090909,14281610.63,15,1,38,0,10000,0,10000
70000,1,254,1,24,0.078999772,0.002814416,3446.595556,16246303.11,229,0,10000,0,10000,0,10000
70000,1,75,1,20,0.09604399,0.006287789,4392.734694,17012107.42,53,0,10000,0,10000,0,10000
70000,1,140,1,24,0.138228777,0.005969602,1266.531532,2896369.132,115,0,10000,0,10000,0,10000
70000,1,649,1,24,0.097305736,0.006731032,3005.772213,43474262.45,623,0,10000,0,10000,0,10000
70000,1,82,1,21,0.073299218,0.003009359,9453.410714,67121758.21,60,0,10000,0,10000,0,10000
70000,1,93,1,22,0.142562858,0.029612937,1250.5,1206593.977,70,0,10000,0,10000,0,10000
70000,1,38,1,22,0.130754518,0.004357334,323.2727273,39500.01653,15,0,10000,0,10000,0,10000
80000,1,122,1,21,0.079150186,0.001468625,2326.59375,10922378.14,100,0,10000,0,10000,0,10000
80000,0,10000,1,23,0.095563833,0.003780099,3083.864337,26785079.39,977,0,10000,0,10000,1,0.800613
80000,0,10000,1,26,0.153624777,0.02761987,2027.438596,3639340.597,61,1,87,0,10000,0,10000
80000,1,90,1,24,0.13751403,0.010677438,987.0833333,759493.5431,64,0,10000,0,10000,0,10000
80000,1,672,1,26,0.089459616,0.00279154,2426.24649,8386133.091,645,0,10000,0,10000,0,10000
80000,1,154,1,24,0.158063359,0.016711735,1936.552,6073351.319,129,0,10000,0,10000,0,10000
80000,1,561,1,24,0.095785179,0.003864565,1994.469925,4054017.163,536,0,10000,0,10000,0,10000
80000,1,297,1,23,0.123550769,0.021236315,5433.438662,74963877.29,273,0,10000,0,10000,0,10000
80000,1,70,1,25,0.163895793,0.007718872,412.425,96940.39438,44,0,10000,0,10000,0,10000
80000,1,158,1,22,0.098329578,0.002021515,3047.107692,11647202.2,134,0,10000,0,10000,0,10000
80000,1,87,1,23,0.085759109,0.002247636,4361.465517,29526213.01,62,0,10000,0,10000,0,10000
80000,1,157,1,23,0.094476162,0.00395181,4811.354331,63363854.59,131,0,10000,0,10000,0,10000
80000,1,67,1,24,0.209659037,0.010452955,446.5526316,412174.563,42,0,10000,0,10000,0,10000
80000,0,10000,1,22,0.075593726,0.001350893,2523.185535,4255711.742,322,1,344,0,10000,0,10000
80000,1,48,1,22,0.127042171,0.007927249,872.2380952,745231.1338,25,0,10000,0,10000,0,10000
80000,1,427,1,22,0.104808197,0.004808443,1311.388471,1637180.192,403,0,10000,0,10000,0,10000
80000,1,129,1,23,0.169744526,0.009544541,731.25,825798.8675,104,0,10000,0,10000,0,10000
80000,1,44,1,22,0.066950541,0.002092214,1996.352941,2461511.522,21,0,10000,0,10000,0,10000
80000,1,573,1,24,0.095986961,0.00342095,3760.603321,50645005.31,546,0,10000,0,10000,0,10000
80000,1,33,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
90000,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,34,0,10000,0,10000
90000,0,10000,1,27,0.110286625,0.017136889,1695.807018,2057265.314,61,1,88,0,10000,0,10000
90000,1,113,1,23,0.120999713,0.010283024,2694.488095,8125825.202,88,0,10000,0,10000,0,10000
90000,1,129,1,22,0.102435436,0.004596415,1387.754902,705541.1654,106,0,10000,0,10000,0,10000
90000,1,296,1,23,0.075961233,0.001880166,9290.085821,195610865.1,272,0,10000,0,10000,0,10000
90000,1,100,1,23,0.157589047,0.021504578,1274.375,3180856.818,76,0,10000,0,10000,0,10000
90000,1,45,1,28,0.432973583,0.029915995,150.9166667,24043.57639,16,0,10000,0,10000,0,10000
90000,1,307,1,27,0.101165771,0.007649357,4668.458182,56213879.55,279,0,10000,0,10000,0,10000
90000,0,10000,1,28,0.082090673,0.001688274,1816.881148,2870643.679,248,1,276,0,10000,0,10000
90000,1,497,1,22,0.114843989,0.007635597,3155.338298,43646289.73,474,0,10000,0,10000,0,10000
90000,1,41,1,24,0.108018218,0.001231787,983.5454545,619382.7934,15,0,10000,0,10000,0,10000
90000,0,10000,1,28,0.169869066,0.015699321,1987.110132,12466660.05,231,1,259,0,10000,0,10000
90000,1,264,1,25,0.084138685,0.002979059,5445.299145,68313112.97,238,0,10000,0,10000,0,10000
90000,1,215,1,22,0.085842829,0.00368649,4898.617021,73725088.07,192,0,10000,0,10000,0,10000
90000,1,101,1,24,0.098778696,0.004994178,6741.930556,65465467.7,76,0,10000,0,10000,0,10000
90000,1,327,1,23,0.113470586,0.009672209,5353.338926,100674339.2,302,0,10000,0,10000,0,10000
90000,1,331,1,25,0.098599394,0.011599867,4406.039867,63009642.67,305,0,10000,0,10000,0,10000
90000,1,59,1,21,0.114569269,0.005581768,1459.8125,1507542.527,36,0,10000,0,10000,0,10000
90000,1,87,1,22,0.188630836,0.012172586,1004.067797,592544.5717,63,0,10000,0,10000,0,10000
90000,1,91,1,22,0.076858122,0.002053611,10200.46875,125383983.5,68,0,10000,0,10000,0,10000
100000,1,70,1,24,0.1417797,0.002354706,446.6341463,126014.232,45,0,10000,0,10000,0,10000
100000,1,145,1,22,0.144204769,0.013273168,1049,1317059.237,122,0,10000,0,10000,0,10000
100000,1,678,1,22,0.113239052,0.004661941,2096.233487,13804875.6,655,0,10000,0,10000,0,10000
100000,1,453,1,23,0.107404343,0.004003546,1802.535377,3201869.961,428,0,10000,0,10000,0,10000
100000,1,455,1,22,0.116897,0.004389135,1371.845794,2133266.649,432,0,10000,0,10000,0,10000
100000,0,10000,1,27,0.118797552,0.009532693,1008.108696,718704.2273,50,1,77,0,10000,0,10000
100000,1,73,1,22,0.107552491,0.004279808,5063.5,28889979.82,50,0,10000,0,10000,0,10000
100000,1,191,1,23,0.108099675,0.00821655,3066.030675,32121796.69,167,0,10000,0,10000,0,10000
100000,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,32,0,10000,0,10000
100000,1,210,1,25,0.127905872,0.007451477,2613.055556,23222649.02,184,0,10000,0,10000,0,10000
100000,0,10000,1,24,0.11064346,0.002468995,1569.744186,2196756.283,47,1,71,0,10000,0,10000
100000,0,10000,1,22,0.096579164,0.002191243,2372.878893,5213808.418,293,1,315,0,10000,0,10000
100000,1,329,1,23,0.093054977,0.004044262,6485.551495,212724811.3,305,0,10000,0,10000,0,10000
100000,1,94,1,27,0.168890808,0.045126307,4148.885246,31808670.59,65,0,10000,0,10000,0,10000
100000,1,49,1,22,0.23715579,0.033615432,1301.809524,1460596.059,25,0,10000,0,10000,0,10000
100000,1,191,1,27,0.103026964,0.005520012,4797.626582,49565402.93,162,0,10000,0,10000,0,10000
100000,0,10000,1,22,0.123339048,0.00641419,1975.738636,4263967.678,268,1,290,0,10000,0,10000
100000,1,205,1,27,0.130684643,0.007627763,1602.965318,4474295.548,177,0,10000,0,10000,0,10000
100000,1,252,1,21,0.117423713,0.009013235,2375.24,12655049.76,229,0,10000,0,10000,0,10000
100000,1,114,1,26,0.097044898,0.003368686,1297.759036,958344.5684,87,0,10000,0,10000,0,10000
110000,0,10000,1,22,0.106898066,0.006719464,2590.544747,18332475.84,261,1,283,0,10000,0,10000
110000,1,125,1,24,0.168057846,0.016103458,1905.958333,3866815.498,100,0,10000,0,10000,0,10000
110000,1,93,1,22,0.114263439,0.003817229,3775.681818,8836157.762,70,0,10000,0,10000,0,10000
110000,1,321,1,32,0.139633331,0.017667163,2700.978873,21292197.15,288,0,10000,0,10000,0,10000
110000,1,63,1,21,0.164461,0.014224568,1001.111111,823911.2099,40,0,10000,0,10000,0,10000
110000,1,103,1,22,0.104660995,0.007131984,3481.039474,28606064.12,80,0,10000,0,10000,0,10000
110000,1,255,1,23,0.104845894,0.004040469,2110.612335,4195718.863,231,0,10000,0,10000,0,10000
110000,0,10000,1,21,0.090673931,0.004852198,3600.029316,32724165.18,311,1,332,0,10000,0,10000
110000,1,612,1,26,0.105167727,0.005044538,4305.511188,133125831.8,585,0,10000,0,10000,0,10000
110000,1,254,1,22,0.112575086,0.008190955,5971.212389,120515533.1,230,0,10000,0,10000,0,10000
110000,1,376,1,26,0.126417663,0.013395566,2483.252907,13717963.03,348,0,10000,0,10000,0,10000
110000,1,526,1,23,0.11798413,0.005870359,2059.24498,9681550.253,502,0,10000,0,10000,0,10000
110000,1,206,1,26,0.089318425,0.005106119,13237.17143,629845660,179,0,10000,0,10000,0,10000
110000,1,163,1,25,0.110122868,0.005144283,3044.681818,20422361.07,136,0,10000,0,10000,0,10000
110000,1,144,1,23,0.085630574,0.002974985,1930.155172,3105527.39,120,0,10000,0,10000,0,10000
110000,1,104,1,22,0.09578246,0.002644064,6640.974026,94090091.84,81,0,10000,0,10000,0,10000
110000,1,99,1,22,0.124814779,0.002950451,1023.126761,843585.8853,75,0,10000,0,10000,0,10000
110000,1,49,1,23,0.197855125,0.014792826,1309.45,1160556.748,24,0,10000,0,10000,0,10000
110000,1,611,1,25,0.097871903,0.002916594,3862.2,98777174.65,584,0,10000,0,10000,0,10000
110000,1,137,1,23,0.108763655,0.001634589,1806.788991,4185971.671,113,0,10000,0,10000,0,10000
120000,0,10000,1,23,0.123446824,0.009991006,2479.809843,23616783.16,451,1,474,0,10000,0,10000
120000,1,83,1,21,0.112580819,0.006496441,1685.298246,1758041.332,61,0,10000,0,10000,0,10000
120000,1,88,1,23,0.089250564,0.001319548,3222.101695,9306656.668,63,0,10000,0,10000,0,10000
120000,1,96,1,26,0.122163232,0.003231393,1882.984615,4382290.692,69,0,10000,0,10000,0,10000
120000,1,503,1,25,0.103355476,0.003750503,3224.830867,42526264.63,477,0,10000,0,10000,0,10000
120000,1,959,1,22,0.111055639,0.005890484,3282.512876,39756066.14,936,0,10000,0,10000,0,10000
120000,1,75,1,24,0.09491443,0.003658663,1782.608696,2128149.586,50,0,10000,0,10000,0,10000
120000,1,219,1,22,0.110794341,0.004137316,1410.203125,2092208.151,196,0,10000,0,10000,0,10000
120000,1,108,1,22,0.13091165,0.011558075,3083.075,19728416.47,84,0,10000,0,10000,0,10000
120000,1,240,1,22,0.109771248,0.005609134,1704.413146,4166186.092,217,0,10000,0,10000,0,10000
120000,1,293,1,23,0.133325514,0.006023096,1128.882576,1219979.111,268,0,10000,0,10000,0,10000
120000,1,56,1,26,0.173003968,0.008084474,601.68,368859.5776,29,0,10000,0,10000,0,10000
120000,1,58,1,21,0.117742845,0.004060708,450.483871,48031.86264,35,0,10000,0,10000,0,10000
120000,1,111,1,26,0.141709975,0.010045794,1143.55,2153950.873,84,0,10000,0,10000,0,10000
120000,1,146,1,22,0.117748796,0.003883888,1009.008403,1107543.756,123,0,10000,0,10000,0,10000
120000,1,251,1,25,0.138944363,0.011133442,2319.923077,8226222.596,225,0,10000,0,10000,0,10000
120000,1,220,1,22,0.11434491,0.00466033,1986.963542,5518021.077,196,0,10000,0,10000,0,10000
120000,1,120,1,26,0.16533546,0.01211205,963.4606742,889765.6867,93,0,10000,0,10000,0,10000
120000,1,194,1,23,0.105255852,0.006648115,3831.644578,47880232.63,170,0,10000,0,10000,0,10000
120000,1,40,1,24,0.132342964,0.000759645,556.8181818,45300.5124,15,0,10000,0,10000,0,10000
130000,1,335,1,22,0.137956111,0.011512465,2255.823529,12795647.13,310,0,10000,0,10000,0,10000
130000,1,260,1,23,0.107015229,0.003018243,2396.198276,20667961.93,236,0,10000,0,10000,0,10000
130000,1,303,1,23,0.102248949,0.00453526,5714.44,69929728.73,279,0,10000,0,10000,0,10000
130000,1,466,1,21,0.117240608,0.006979995,2853.18451,26945368.35,443,0,10000,0,10000,0,10000
130000,1,129,1,23,0.118258148,0.006655059,3213.663366,18044672.2,105,0,10000,0,10000,0,10000
130000,1,105,1,22,0.091349854,0.004522761,9026.435897,149698148,82,0,10000,0,10000,0,10000
130000,1,209,1,24,0.109114815,0.003674922,1754.703911,7299948.264,183,0,10000,0,10000,0,10000
130000,1,140,1,25,0.083834542,0.002388145,2503.587156,3335967.233,113,0,10000,0,10000,0,10000
130000,1,72,1,23,0.21399675,0.017692508,674.3863636,640786.1007,48,0,10000,0,10000,0,10000
130000,1,37,1,23,0.412413513,0.040396235,55.5,1555.25,12,0,10000,0,10000,0,10000
130000,1,64,1,26,0.145190876,0.006166879,1738.121212,3201511.197,37,0,10000,0,10000,0,10000
130000,1,116,1,29,0.139122636,0.005254006,1078.345679,439457.9546,85,0,10000,0,10000,0,10000
130000,1,196,1,25,0.09980223,0.002639274,3178.50303,23382441.87,169,0,10000,0,10000,0,10000
130000,1,78,1,25,0.157009067,0.035430694,1992.520833,2444256.416,52,0,10000,0,10000,0,10000
130000,1,39,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
130000,1,71,1,24,0.21943565,0.033044816,507.3333333,253087.7937,46,0,10000,0,10000,0,10000
130000,1,58,1,31,0.203676714,0.00858477,984.047619,899424.9025,25,0,10000,0,10000,0,10000
