Density,Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End
140000,1,104,1,27,0.094834485,0.003092917,2411.25,7798545.688,76,0,10000,0,10000,0,10000
140000,1,219,1,26,0.102781386,0.003069751,1319.893617,4205508.787,192,0,10000,0,10000,0,10000
140000,1,39,1,22,0.242498742,0.013828352,89.16666667,4952.972222,16,0,10000,0,10000,0,10000
140000,1,35,1,23,0.196566829,0.008156884,74.14285714,519.2653061,11,0,10000,0,10000,0,10000
140000,1,203,1,26,0.103680926,0.005425961,1822.438596,3663080.901,175,0,10000,0,10000,0,10000
140000,1,35,1,22,0.194743057,0.002527194,95.14285714,778.4081633,11,0,10000,0,10000,0,10000
140000,1,28,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
140000,1,240,1,26,0.112948303,0.006859918,1565.607656,4654896.621,213,0,10000,0,10000,0,10000
140000,1,133,1,26,0.148921384,0.013945751,3122.254902,31274556.48,106,0,10000,0,10000,0,10000
140000,1,285,1,24,0.102699059,0.004932224,2899.171875,18642426.28,260,0,10000,0,10000,0,10000
140000,1,28,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
140000,1,31,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
140000,1,136,1,22,0.149818125,0.019557665,1894.348624,7926955.236,113,0,10000,0,10000,0,10000
140000,1,192,1,23,0.130027859,0.004778653,1006.926829,1268022.556,168,0,10000,0,10000,0,10000
140000,1,470,1,23,0.130443117,0.005979609,1721.58371,6302206.736,446,0,10000,0,10000,0,10000
140000,1,73,1,23,0.094567041,0.015653821,44756.2,1455675609,49,0,10000,0,10000,0,10000
150000,1,57,1,30,0.194423691,0.009614376,195.6818182,6535.489669,26,0,10000,0,10000,0,10000
150000,1,42,1,24,0.286066846,0.023377616,59,494.1538462,17,0,10000,0,10000,0,10000
150000,1,78,1,26,0.086459085,0.005253505,2972.212766,5870629.614,51,0,10000,0,10000,0,10000
150000,1,60,1,27,0.276903611,0.056321974,1212.464286,4011700.606,32,0,10000,0,10000,0,10000
150000,1,140,1,26,0.117122458,0.007286842,4354.807339,55891312.32,113,0,10000,0,10000,0,10000
150000,1,198,1,23,0.095940226,0.003706528,2111.464706,16915968.6,174,0,10000,0,10000,0,10000
150000,1,179,1,23,0.093176777,0.002322296,5124.430464,79094462.96,155,0,10000,0,10000,0,10000
150000,1,31,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,29,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,52,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,33,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,74,1,22,0.080423004,0.002000488,1755.957447,5401468.296,51,0,10000,0,10000,0,10000
150000,1,105,1,26,0.064394885,0.000974959,2021.054795,4202363.476,77,0,10000,0,10000,0,10000
150000,1,231,1,24,0.108599346,0.005907642,2232.616915,11180020.62,205,0,10000,0,10000,0,10000
150000,1,238,1,22,0.115626442,0.007384054,2807.285714,17995416.96,214,0,10000,0,10000,0,10000
150000,1,257,1,23,0.094820942,0.004433111,1918.280702,5019163.553,232,0,10000,0,10000,0,10000
150000,1,118,1,29,0.133796036,0.005866751,984.2738095,603341.3893,88,0,10000,0,10000,0,10000
150000,1,30,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,31,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,450,1,26,0.103276544,0.005550306,2810.057554,16111088.41,421,0,10000,0,10000,0,10000
160000,1,349,1,22,0.115353918,0.005856166,1840.366771,7134657.028,324,0,10000,0,10000,0,10000
160000,1,209,1,24,0.101914283,0.00254262,3184.122222,23738850.95,184,0,10000,0,10000,0,10000
160000,1,463,1,24,0.099473449,0.005534049,7194.180139,310196388.5,437,0,10000,0,10000,0,10000
160000,1,53,1,23,0.24157225,0.009663606,96.58333333,7893.993056,28,0,10000,0,10000,0,10000
160000,1,138,1,27,0.097416946,0.003979657,1981.09434,4241726.142,110,0,10000,0,10000,0,10000
160000,1,116,1,25,0.1633999,0.007377657,2555.27907,27172557.5,90,0,10000,0,10000,0,10000
160000,1,112,1,24,0.110845099,0.013891991,23230.68293,1371483334,86,0,10000,0,10000,0,10000
160000,1,29,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,237,1,25,0.108134449,0.007644223,3582.801932,38089741.39,211,0,10000,0,10000,0,10000
160000,0,10000,1,22,0.153035125,0.019426894,1296.10101,4028741.091,202,1,224,0,10000,0,10000
160000,1,113,1,23,0.094876424,0.007390728,7473.247059,145278722.2,89,0,10000,0,10000,0,10000
160000,1,212,1,22,0.101064461,0.003251042,2593.675676,7060560.035,189,0,10000,0,10000,0,10000
160000,1,158,1,27,0.082605555,0.001809227,4267.12,23791820.65,129,0,10000,0,10000,0,10000
160000,1,31,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,28,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,29,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,29,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,38,1,23,0.2422189,0.00384196,70.7,2510.01,14,0,10000,0,10000,0,10000
160000,1,32,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,347,1,28,0.12339238,0.015308383,2189.375796,7970807.954,318,0,10000,0,10000,0,10000
170000,1,30,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,29,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,54,1,26,0.152214695,0.012943184,775.6818182,923712.2169,26,0,10000,0,10000,0,10000
170000,1,361,1,24,0.089338327,0.00415803,3317.450151,50089342.86,335,0,10000,0,10000,0,10000
170000,1,127,1,23,0.130596976,0.011134015,986.5306122,1296732.657,103,0,10000,0,10000,0,10000
170000,1,126,1,25,0.095105595,0.003181932,2148.822917,5612330.062,100,0,10000,0,10000,0,10000
170000,1,28,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,136,1,23,0.144859379,0.009144868,1464.259259,4628028.748,112,0,10000,0,10000,0,10000
170000,1,70,1,23,0.157023129,0.003357181,307.7857143,27294.93027,46,0,10000,0,10000,0,10000
170000,1,46,1,22,0.291739861,0.016023705,322.7222222,95180.08951,22,0,10000,0,10000,0,10000
170000,1,230,1,24,0.106123401,0.003110144,2049.651741,7024186.336,205,0,10000,0,10000,0,10000
170000,1,45,1,27,0.192514667,0.006440374,1139.333333,1122518.389,16,0,10000,0,10000,0,10000
170000,1,131,1,24,0.129725942,0.00436281,3307.401961,31991635.69,106,0,10000,0,10000,0,10000
170000,1,29,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,44,1,28,0.189439045,0.008860771,418.2727273,86086.38017,15,0,10000,0,10000,0,10000
170000,1,147,1,23,0.100774916,0.004162775,1768.184874,4630781.798,123,0,10000,0,10000,0,10000
170000,1,234,1,26,0.124495879,0.006350491,1982.369458,6616643.967,207,0,10000,0,10000,0,10000
170000,1,232,1,28,0.093513206,0.003848246,10390.93939,498643946.6,202,0,10000,0,10000,0,10000
170000,1,417,1,24,0.136341725,0.009494953,913.8656331,1877176.199,391,0,10000,0,10000,0,10000
170000,1,178,1,24,0.159247889,0.026801142,1255.805369,4030971.472,153,0,10000,0,10000,0,10000
180000,1,39,1,23,0.1131684,0.000468022,136.4545455,2023.884298,15,0,10000,0,10000,0,10000
180000,1,507,1,28,0.11548538,0.006857226,3473.654008,37890908.28,478,0,10000,0,10000,0,10000
180000,1,36,1,26,0.3726414,0.006109344,101.2,5248.56,9,0,10000,0,10000,0,10000
180000,1,140,1,23,0.115167239,0.010374795,10440.86486,295081378.5,115,0,10000,0,10000,0,10000
180000,1,30,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,35,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,55,1,27,0.109562945,0.001397291,3865.772727,14009245.08,26,0,10000,0,10000,0,10000
180000,1,28,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,414,1,24,0.11198865,0.005140758,3625.12987,60629103.13,389,0,10000,0,10000,0,10000
180000,1,156,1,25,0.114521369,0.006894197,6550.928,177097959.2,129,0,10000,0,10000,0,10000
180000,1,53,1,23,0.134650664,0.00302629,425.36,91954.3904,29,0,10000,0,10000,0,10000
180000,1,457,1,23,0.107204866,0.0054765,2175.659674,12420089.24,433,0,10000,0,10000,0,10000
180000,1,38,1,27,0.356277167,0.017271677,58.16666667,483.8055556,10,0,10000,0,10000,0,10000
180000,1,46,1,23,0.110999589,0.004295011,1954.444444,3452309.802,22,0,10000,0,10000,0,10000
180000,1,113,1,23,0.090970814,0.00221895,1932.270588,2991389.115,89,0,10000,0,10000,0,10000
180000,1,34,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,36,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,28,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,49,1,23,0.172922976,0.004616851,222.9047619,27196.08617,25,0,10000,0,10000,0,10000
180000,1,53,1,28,0.208251337,0.038664617,4082.421053,10657374.56,23,0,10000,0,10000,0,10000
190000,1,28,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,868,1,27,0.098229752,0.004022547,2617.501196,16781614.1,840,0,10000,0,10000,0,10000
190000,1,35,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,91,1,23,0.139592243,0.005443339,1116.730159,3281072.356,67,0,10000,0,10000,0,10000
190000,1,30,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,29,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,38,1,26,0.209817429,0.002514107,185.5714286,24176.53061,11,0,10000,0,10000,0,10000
190000,1,27,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,42,1,23,0.314401438,0.055232039,163.1538462,25488.74556,17,0,10000,0,10000,0,10000
190000,1,236,1,23,0.11167654,0.004786623,1804.231884,5955977.995,211,0,10000,0,10000,0,10000
190000,0,10000,1,23,0.129951458,0.009901453,20257.75,581538094.4,16,1,39,0,10000,0,10000
190000,1,36,1,27,0.3238055,0.005537167,9,6.5,8,0,10000,0,10000,0,10000
190000,1,133,1,23,0.124586666,0.003736595,2984.152381,33676807.69,109,0,10000,0,10000,0,10000
190000,1,97,1,24,0.124727909,0.003932538,5697.119403,97519002.64,71,0,10000,0,10000,0,10000
190000,1,170,1,24,0.090678204,0.003659534,1981.553191,5035048.956,145,0,10000,0,10000,0,10000
190000,1,624,1,26,0.090313306,0.002906224,2060.487352,6177824.061,597,0,10000,0,10000,0,10000
190000,1,29,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,221,1,23,0.093190971,0.003035509,3285.630208,22474525.34,196,0,10000,0,10000,0,10000
190000,1,343,1,23,0.137079753,0.016172446,9054.539683,553781317.6,319,0,10000,0,10000,0,10000
190000,1,30,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,33,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,231,1,23,0.095988908,0.006201534,2731.009852,12650983.36,207,0,10000,0,10000,0,10000
200000,1,36,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,184,1,27,0.10532813,0.004518277,1894.854305,5916114.681,155,0,10000,0,10000,0,10000
200000,1,87,1,22,0.121399842,0.012312592,731.9333333,442046.3622,64,0,10000,0,10000,0,10000
200000,1,56,1,28,0.099232982,0.006108055,4813.318182,15576443.04,26,0,10000,0,10000,0,10000
200000,1,36,1,27,0.411966,0.006679296,32,74.66666667,7,0,10000,0,10000,0,10000
200000,1,92,1,24,0.118150461,0.009811177,2013.95082,4701047.784,65,0,10000,0,10000,0,10000
200000,1,210,1,22,0.10610021,0.005687776,1651.163934,3366911.339,187,0,10000,0,10000,0,10000
200000,1,122,1,26,0.104343118,0.013070983,2479.626374,13696539.86,95,0,10000,0,10000,0,10000
200000,1,248,1,24,0.107573127,0.007890008,6092.684932,111149208.3,223,0,10000,0,10000,0,10000
200000,1,202,1,28,0.127972709,0.012706868,2189.313609,6581172.416,173,0,10000,0,10000,0,10000
200000,1,221,1,28,0.126564945,0.006573473,4331.824468,46958151.37,192,0,10000,0,10000,0,10000
200000,1,30,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,51,1,29,0.277314813,0.021687697,455.1875,142895.9023,20,0,10000,0,10000,0,10000
200000,1,363,1,26,0.101862513,0.005136526,2511.73494,13479025.59,336,0,10000,0,10000,0,10000
200000,1,263,1,26,0.149062558,0.008680996,1086.652174,3391943.244,234,0,10000,0,10000,0,10000
200000,1,106,1,22,0.071401323,0.002148673,2359.316456,14691049.36,83,0,10000,0,10000,0,10000
200000,1,38,1,24,0.349268444,0.042688037,22.44444444,305.3580247,13,0,10000,0,10000,0,10000
200000,1,102,1,28,0.166384645,0.014541031,3245.898551,17990485.37,73,0,10000,0,10000,0,10000
