Density,Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End
150000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,72,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,66,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,79,1,65,0.535778556,0.022244845,143.1111111,2808.54321,13,0,10000,0,10000,0,10000
150000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,71,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,71,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,71,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,136,1,64,0.259409944,0.062887766,13307.93939,172080153.4,71,0,10000,0,10000,0,10000
160000,1,76,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,106,1,58,0.18555931,0.007616242,5521.904762,5632184.229,46,0,10000,0,10000,0,10000
160000,1,74,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,66,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,82,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,78,1,66,0.742814167,0.03854311,55.33333333,759.2222222,11,0,10000,0,10000,0,10000
160000,1,71,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
160000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,74,1,65,0.72955225,0.022761918,77,517.5,8,0,10000,0,10000,0,10000
170000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,76,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,73,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,95,1,58,0.281665063,0.009233792,2520.875,2115079.484,36,0,10000,0,10000,0,10000
170000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,87,1,60,0.260865429,0.005038824,1671.047619,1000233.95,25,0,10000,0,10000,0,10000
170000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,71,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
170000,1,91,1,65,0.278372238,0.006836961,1293.47619,824720.059,25,0,10000,0,10000,0,10000
170000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,73,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,73,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,72,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,117,1,60,0.253987808,0.090724518,19290.65385,227671046.5,56,0,10000,0,10000,0,10000
180000,1,71,1,61,0.548449,0.049555145,61.6,709.44,9,0,10000,0,10000,0,10000
180000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,72,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,66,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
180000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,73,1,63,0.305467,0.001223531,318.2,29742.56,9,0,10000,0,10000,0,10000
190000,1,74,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,78,1,56,0.199473147,0.014247449,1870.352941,3226613.052,21,0,10000,0,10000,0,10000
190000,1,125,1,64,0.3303692,0.030890069,4056.381818,6594778.709,59,0,10000,0,10000,0,10000
190000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,64,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,82,1,62,0.4686214,0.018715626,889.0666667,369956.1956,19,0,10000,0,10000,0,10000
190000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,72,1,64,0.429050333,0.002222586,74.66666667,1550.222222,7,0,10000,0,10000,0,10000
190000,1,66,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,73,1,60,0.419114125,0.039753106,60.125,588.109375,12,0,10000,0,10000,0,10000
190000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,72,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
190000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,71,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,73,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,71,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,133,1,63,0.161029683,0.020162349,21346.16923,501187853.2,69,0,10000,0,10000,0,10000
200000,1,70,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,71,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,71,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,67,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,66,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,69,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,1,68,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
