"","R1 Rate","Suppressed","Gen Suppressed","Chased","Gen Chased","Avg Nondrive GC during Chase","Var in Nondrive GC during Chase","Avg Overall GC during Chase","Var in Overall GC During Chase","Avg Popsize during Chase","Var in Popsize during Chase","Duration of Chase","Drive Lost","Gen Drive Lost","Equilibrium State","Gen Equilibrium State","Simulation Stopped after 1000","Rate One Drive at End","R1 Resistance Occurred","Gen 10000 R1 Alleles Formed","DriveLostWithChase","DriveLostWithoutChase","ResWithChase","ResWithoutChase"
"888",5.01e-06,1,467,1,27,0.078232884,0.002423686,0.03511325,0.000773281,6204.810624,12695760.36,437,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"889",5.01e-06,1,633,1,30,0.0813084,0.003387472,0.035584129,0.001527596,7362.205042,18839901.99,599,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"890",5.01e-06,1,37,1,25,0.457024857,0.045485472,0.221701086,0.011448872,394.4285714,74063.95918,11,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"891",5.01e-06,1,407,1,26,0.106749309,0.006192136,0.053480391,0.00273919,6564.429333,26855203.61,379,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"892",5.01e-06,1,87,1,23,0.061270326,0.0014381,0.029349762,0.000375053,11162.87931,93367306.9,62,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"893",5.01e-06,1,95,1,24,0.109826065,0.006377104,0.057012863,0.002175027,6118.246154,28225724.95,69,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"894",5.01e-06,1,156,1,23,0.088093789,0.008214335,0.036418557,0.000474579,6213.244094,10727925.65,131,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"895",5.01e-06,0,10000,1,23,0.085036039,0.00396751,0.039851813,0.001618535,7708.096608,35027529.56,977,0,10000,0,10000,1,0.918378,0,10000,0,0,0,0
"896",5.01e-06,0,10000,1,23,0.081966482,0.003256593,0.037285112,0.000859786,6903.809866,21266340.53,977,0,10000,0,10000,1,0.462713,0,10000,0,0,0,0
"897",5.01e-06,1,204,1,23,0.081513154,0.003539666,0.039543442,0.001461842,7608.189655,27593489.33,178,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"898",5.01e-06,1,39,1,24,0.101365638,0.001387046,0.04795555,5.77e-05,2176,44435,12,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"899",5.01e-06,1,114,1,27,0.063567426,0.000569558,0.024662464,0.000119752,8764.777778,19638502.86,85,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"900",5.01e-06,1,202,1,24,0.080451518,0.001611572,0.037548852,0.000847764,7317.179191,27635047.51,177,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"901",6.31e-06,1,575,1,24,0.086062265,0.005693044,0.039807091,0.001408115,6587.329044,20191236.28,548,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"902",6.31e-06,1,33,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"903",6.31e-06,1,544,1,25,0.075639394,0.001914568,0.034160922,0.000597398,6789.291016,23773447.76,516,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"904",6.31e-06,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"905",6.31e-06,0,10000,1,23,0.060533672,0.000966795,0.022666204,0.000169979,8942.520325,22803908.38,127,0,10000,0,10000,0,10000,1,150,0,0,1,0
"906",6.31e-06,1,237,1,23,0.086302069,0.004405038,0.039796199,0.002091922,6682.373206,17023899.81,213,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"907",6.31e-06,0,10000,1,25,0.07292918,0.001547046,0.031876664,0.000554218,6760.297229,15635471.17,401,1,426,0,10000,0,10000,0,10000,1,0,0,0
"908",6.31e-06,1,492,1,23,0.074903104,0.003048592,0.032667701,0.001191403,8014.538961,24598990.99,466,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"909",6.31e-06,1,33,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"910",6.31e-06,1,89,1,27,0.118523556,0.009411058,0.069466689,0.005376631,6471.927273,32335878.76,59,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"911",6.31e-06,1,29,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"912",6.31e-06,1,201,1,23,0.055014652,0.000648675,0.01981736,9.78e-05,8105.251462,19333693.52,175,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"913",6.31e-06,1,29,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"914",6.31e-06,1,187,1,28,0.098998858,0.00462286,0.04597735,0.001908504,5701.597403,11757247.99,158,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"915",6.31e-06,0,10000,1,24,0.118125274,0.012040811,0.063880536,0.004904539,6351.777778,31626845.16,337,1,361,0,10000,0,10000,0,10000,1,0,0,0
"916",6.31e-06,1,140,1,23,0.106773677,0.016439025,0.060563635,0.00843256,10282.85586,98643837.69,115,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"917",6.31e-06,1,200,1,24,0.086224163,0.004388437,0.038241457,0.001191295,5895.12426,12027627.39,173,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"918",6.31e-06,0,10000,1,24,0.076640137,0.002903479,0.033883396,0.000825889,7266.289026,24646992.1,651,1,675,0,10000,0,10000,0,10000,1,0,0,0
"919",6.31e-06,0,10000,1,24,0.079027426,0.003757154,0.035315354,0.001170568,7802.470165,30173570.8,976,0,10000,0,10000,1,0.85597,0,10000,0,0,0,0
"920",6.31e-06,1,284,1,28,0.08857324,0.005627004,0.042126227,0.001861248,7471.570281,30833995.65,253,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"921",6.31e-06,1,70,1,23,0.151460824,0.012064373,0.083208585,0.005156134,3874.04878,15066329.41,45,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"922",6.31e-06,1,56,1,24,0.085020158,0.006956961,0.032337393,0.001057414,6779.269231,21675045.43,31,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"923",6.31e-06,1,738,1,24,0.07403377,0.00253214,0.032442103,0.000853363,7652.570822,25456196.05,710,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"924",6.31e-06,1,95,1,22,0.127510934,0.010921014,0.064276039,0.005193821,7597.686567,39035739.02,72,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"925",6.31e-06,0,10000,1,25,0.070677266,0.001862174,0.031633511,0.000762321,8473.04712,39260884.56,195,0,10000,0,10000,0,10000,1,220,0,0,1,0
"926",6.31e-06,1,30,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"927",6.31e-06,1,188,1,23,0.094901668,0.006290051,0.047935786,0.002302734,6734.082278,33068632.33,162,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"928",6.31e-06,1,218,1,26,0.0705354,0.001710812,0.028870416,0.000357361,9218.236559,49341454.44,190,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"929",6.31e-06,1,722,1,23,0.081896273,0.004828062,0.038673733,0.001483108,9231.975434,78790497.86,696,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"930",6.31e-06,1,237,1,28,0.096069087,0.003645575,0.046751995,0.001993611,6291.514851,29118102.52,206,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"931",6.31e-06,0,10000,1,23,0.072581271,0.001078603,0.030846609,0.00026013,8121.8,45659256.96,59,0,10000,0,10000,0,10000,1,82,0,0,1,0
"932",6.31e-06,1,411,1,23,0.077789391,0.002542586,0.03555525,0.001125964,8113.882507,40627862.98,387,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"933",6.31e-06,1,178,1,23,0.121261816,0.016278981,0.065485466,0.006088696,7165.439189,38594145.42,152,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"934",6.31e-06,1,259,1,23,0.06869782,0.002340409,0.026864401,0.00064106,8167.330435,21339778.35,234,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"935",6.31e-06,0,10000,1,27,0.068051163,0.003309619,0.031332711,0.001168926,8900.133333,54969633.87,244,0,10000,0,10000,0,10000,1,271,0,0,1,0
"936",6.31e-06,1,76,1,23,0.097305632,0.004263487,0.049939898,0.000966413,4392.06383,11797873.38,51,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"937",6.31e-06,1,681,1,23,0.088735533,0.009860427,0.043811992,0.00510334,7091.960123,21736105.05,656,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"938",6.31e-06,0,10000,1,29,0.071372657,0.001951215,0.032614011,0.00081184,8007.916797,37249514.49,641,0,10000,0,10000,0,10000,1,670,0,0,1,0
"939",6.31e-06,0,10000,1,25,0.071794562,0.001820776,0.03085675,0.000559568,8300.880412,29265544.46,489,0,10000,0,10000,0,10000,1,514,0,0,1,0
"940",6.31e-06,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"941",6.31e-06,0,10000,1,24,0.050329575,9.56e-05,0.027945125,7.35e-06,6198.75,7359634.688,8,0,10000,0,10000,0,10000,1,32,0,0,1,0
"942",6.31e-06,0,10000,1,25,0.090699163,0.003259257,0.045527361,0.00167201,6585.30094,24252162.93,323,0,10000,0,10000,0,10000,1,348,0,0,1,0
"943",6.31e-06,1,30,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"944",6.31e-06,1,144,1,24,0.118637792,0.014219667,0.055690694,0.004510498,8920.557522,58886594.11,117,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"945",6.31e-06,1,56,1,25,0.203896328,0.017188511,0.14072964,0.010008872,1432.8,1230331.28,29,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"946",6.31e-06,1,614,1,23,0.078810443,0.003665403,0.035282692,0.001351525,8193.530017,32803277.79,587,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"947",6.31e-06,0,10000,1,23,0.070987605,0.002352795,0.029730907,0.000818834,7235.108941,15495335.74,977,0,10000,0,10000,1,0.817807,0,10000,0,0,0,0
"948",6.31e-06,1,581,1,22,0.073274522,0.002509673,0.031316804,0.001012182,7731.637681,22129543.26,556,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"949",6.31e-06,1,574,1,24,0.104909326,0.00687938,0.052968441,0.003025197,6451.661765,27825445.93,548,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"950",6.31e-06,1,635,1,23,0.066727704,0.001370836,0.028213903,0.000311389,7592.981848,23443417.27,610,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"951",6.31e-06,1,98,1,23,0.064133931,0.003296946,0.031912079,0.000713603,16602.2029,237097602,73,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"952",6.31e-06,1,179,1,23,0.067755958,0.002075193,0.027965865,0.000711736,8734.675497,20357577.2,155,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"953",6.31e-06,1,47,1,27,0.112872731,0.005628553,0.054271292,0.000367037,2618.461538,1034243.018,17,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"954",6.31e-06,1,620,1,23,0.076714659,0.002409889,0.034981416,0.001103818,7053.247039,19404057.74,595,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"955",6.31e-06,1,196,1,26,0.06908853,0.001034272,0.027208975,0.000168688,7697.189024,16946446.54,168,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"956",6.31e-06,1,119,1,26,0.075457366,0.003939622,0.03019831,0.000561519,8961.883721,31726076.96,90,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"957",6.31e-06,1,93,1,25,0.088614426,0.006422047,0.039218707,0.001350282,7628.16129,25168389.65,67,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"958",6.31e-06,1,78,1,23,0.156208894,0.01180521,0.078899967,0.002805479,3900.625,11576581.98,52,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"959",6.31e-06,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"960",6.31e-06,0,10000,1,21,0.073164208,0.002854803,0.029607178,0.000424675,6911.153846,15102226.91,147,1,168,0,10000,0,10000,0,10000,1,0,0,0
"961",6.31e-06,1,559,1,28,0.076835277,0.002164711,0.033498896,0.000545327,7795.708571,58278146.1,529,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"962",6.31e-06,1,240,1,22,0.094358019,0.003080975,0.041317764,0.000624254,5945.051887,22635080.68,216,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"963",6.31e-06,1,48,1,25,0.068726947,0.002509276,0.025882662,0.000347701,6148.529412,18645902.25,21,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"964",6.31e-06,1,431,1,26,0.083113108,0.00412164,0.039942827,0.001703812,7142.632242,24918586.68,401,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"965",6.31e-06,0,10000,1,23,0.098648772,0.002622093,0.051092519,0.000989847,5132.884615,13075509.82,82,0,10000,0,10000,0,10000,1,105,0,0,1,0
"966",6.31e-06,1,353,1,23,0.092593038,0.005299927,0.044736171,0.002119742,6159.310769,17267677.43,329,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"967",6.31e-06,0,10000,1,23,0.056779382,0.000915193,0.024670099,0.000256956,9519.118421,32339094.55,80,0,10000,0,10000,0,10000,1,103,0,0,1,0
"968",6.31e-06,0,10000,1,23,0.073669429,0.002807097,0.032362697,0.001208858,8082.879867,34841581.16,903,0,10000,0,10000,0,10000,1,926,0,0,1,0
"969",6.31e-06,1,769,1,24,0.08170198,0.002471374,0.037911665,0.00106832,6814.981055,18767438.97,743,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"970",6.31e-06,1,40,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"971",6.31e-06,1,143,1,28,0.095673279,0.011244234,0.045004113,0.003198404,6116.981481,12662504.78,112,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"972",6.31e-06,1,73,1,25,0.066743983,0.00056602,0.028670293,0.000109779,7388.785714,9777551.406,46,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"973",6.31e-06,0,10000,1,22,0.050372522,0.000696435,0.021735312,0.00016836,8012.142857,20104432.76,67,0,10000,0,10000,0,10000,1,89,0,0,1,0
"974",6.31e-06,1,363,1,23,0.085479232,0.002645315,0.038345647,0.000741099,6396.744745,14916408.38,337,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"975",6.31e-06,1,346,1,24,0.068253469,0.001291421,0.029812285,0.000401321,8580.539683,39492575.21,319,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"976",6.31e-06,1,32,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"977",6.31e-06,1,77,1,25,0.06149632,0.002083165,0.032335297,0.000729662,8304.755556,73508731.61,49,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"978",6.31e-06,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,31,0,10000,0,10000,0,10000,0,1,0,0
"979",6.31e-06,1,107,1,24,0.081686826,0.002182767,0.038677368,0.000662759,7954.558442,43642557.39,81,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"980",6.31e-06,1,30,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"981",6.31e-06,1,635,1,26,0.075660469,0.003088904,0.035730363,0.001178006,9361.953488,96680597.2,606,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"982",6.31e-06,1,70,1,23,0.069726512,0.001665983,0.036508683,0.001681574,10090.7561,43217773.84,45,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"983",6.31e-06,1,133,1,26,0.16786414,0.025715338,0.10118451,0.012274894,5420.872549,32837268.46,106,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"984",6.31e-06,1,179,1,24,0.087664955,0.006457737,0.04169972,0.00273509,8567.587838,50556444.38,152,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"985",6.31e-06,1,270,1,22,0.089944669,0.003765601,0.042394651,0.00130555,6457.528926,22048517.89,246,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"986",6.31e-06,1,219,1,24,0.090996265,0.00302371,0.037136279,0.000595214,6454.915344,16574464.09,193,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"987",6.31e-06,1,30,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"988",6.31e-06,1,338,1,24,0.086496297,0.004634103,0.043169987,0.002133574,7075.673139,32388237.21,313,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"989",6.31e-06,1,222,1,23,0.06595049,0.001543482,0.028797516,0.000458318,6701.202073,13655048.99,197,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"990",6.31e-06,1,32,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"991",6.31e-06,1,32,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"992",6.31e-06,1,34,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"993",6.31e-06,1,36,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"994",6.31e-06,1,405,1,23,0.080095478,0.003465307,0.034777311,0.000807082,7085.765333,24762941.29,379,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"995",6.31e-06,0,10000,1,24,0.078276642,0.002464227,0.034856624,0.000738224,6804.756303,14524361.58,718,0,10000,0,10000,0,10000,1,742,0,0,1,0
"996",6.31e-06,0,10000,1,23,0.0743601,0.002031532,0.032527955,0.000761469,7118.492991,15758920.32,860,0,10000,0,10000,0,10000,1,883,0,0,1,0
"997",6.31e-06,1,202,1,22,0.086641126,0.00252081,0.03791592,0.00054288,7311.190751,23747427.33,177,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"998",6.31e-06,0,10000,1,23,0.075265139,0.004319554,0.031651116,0.00082169,8463.362769,35862594.35,423,1,446,0,10000,0,10000,0,10000,1,0,0,0
"999",6.31e-06,1,311,1,24,0.092832258,0.002828936,0.042537549,0.000924298,6346.960854,21789569.18,286,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1000",6.31e-06,0,10000,1,24,0.145956753,0.011583847,0.080702264,0.004053918,6352.150943,40947414.69,57,0,10000,0,10000,0,10000,1,81,0,0,1,0
"1001",7.94e-06,1,54,1,29,0.110992867,0.001775974,0.076584522,0.001005312,2239.611111,346087.2377,22,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1002",7.94e-06,1,377,1,23,0.081113941,0.003448298,0.03776909,0.001710442,7904.156069,28233461.84,350,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1003",7.94e-06,1,43,1,28,0.72512025,0.026241595,0.487211875,0.012351133,360.5,31520.5,12,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1004",7.94e-06,1,102,1,26,0.074159729,0.001844208,0.028522464,0.000387158,8456.714286,26968208.4,74,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1005",7.94e-06,1,57,1,26,0.228722968,0.013838085,0.126548712,0.003639536,1457.2,318952.72,29,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1006",7.94e-06,1,178,1,23,0.087704754,0.00334144,0.04178429,0.001506792,7006.677852,22680348.97,153,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1007",7.94e-06,1,163,1,31,0.109756204,0.007505029,0.04992022,0.001938822,7345.706349,42380979.67,130,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1008",7.94e-06,0,10000,1,24,0.066064486,0.00128871,0.025469377,0.000201188,7923.641026,15819068.71,121,0,10000,0,10000,0,10000,1,145,0,0,1,0
"1009",7.94e-06,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1010",7.94e-06,1,212,1,24,0.100647324,0.006645857,0.055676975,0.00297428,5363.132597,15548587.75,185,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1011",7.94e-06,0,10000,1,27,0.074198884,0.002828337,0.033223249,0.00103912,7012.904025,16344044.31,973,0,10000,0,10000,1,0.379759,0,10000,0,0,0,0
"1012",7.94e-06,1,261,1,26,0.07798143,0.005967067,0.036133277,0.001279171,7254.781659,25294454.34,234,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1013",7.94e-06,1,861,1,27,0.077803012,0.002033911,0.034047502,0.000535137,7500.027811,21691666.66,831,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1014",7.94e-06,1,665,1,26,0.078056195,0.002710026,0.035710883,0.001359272,8055.738924,37749762.66,636,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1015",7.94e-06,0,10000,1,26,0.059076776,0.00081943,0.023646976,0.000148908,10371.36686,71528757.15,342,0,10000,0,10000,0,10000,1,368,0,0,1,0
"1016",7.94e-06,1,77,1,27,0.107646644,0.005076231,0.051176365,0.001661668,5684.883721,11446017.73,47,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1017",7.94e-06,0,10000,1,23,0.080213559,0.004354889,0.038596701,0.002531908,7181.871486,24229411.41,502,0,10000,0,10000,0,10000,1,525,0,0,1,0
"1018",7.94e-06,0,10000,1,23,0.130801634,0.004246956,0.067012476,0.001774817,4443.58,15361624.2,54,1,77,0,10000,0,10000,0,10000,1,0,0,0
"1019",7.94e-06,1,683,1,26,0.080589702,0.00376825,0.036333339,0.001282042,7443.648773,26086563.78,656,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1020",7.94e-06,0,10000,1,27,0.074407897,0.001378403,0.029957913,0.000279187,7637.165644,18933643.87,167,0,10000,0,10000,0,10000,1,194,0,0,1,0
"1021",7.94e-06,1,30,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1022",7.94e-06,0,10000,1,23,0.077338021,0.003365843,0.033492065,0.000974032,7585.571072,26431563.2,806,0,10000,0,10000,0,10000,1,829,0,0,1,0
"1023",7.94e-06,0,10000,1,23,0.073028446,0.002124691,0.031559368,0.000637538,8003.527531,34773788.57,567,1,590,0,10000,0,10000,0,10000,1,0,0,0
"1024",7.94e-06,1,636,1,27,0.069930282,0.003684426,0.030969622,0.001623844,7832.802326,22614322.85,606,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1025",7.94e-06,1,30,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1026",7.94e-06,1,228,1,25,0.085789399,0.004307694,0.036654808,0.001271736,7764.005051,23461131.79,202,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1027",7.94e-06,1,139,1,22,0.096037066,0.007025511,0.05067444,0.003095744,6485.481818,23761687.41,114,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1028",7.94e-06,1,405,1,22,0.07706515,0.001867485,0.032984913,0.000425672,6551.726064,15616756.99,380,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1029",7.94e-06,0,10000,1,21,0.073537492,0.00212767,0.032419219,0.000649935,7430.322051,22783799.89,979,0,10000,0,10000,1,0.90714,0,10000,0,0,0,0
"1030",7.94e-06,1,459,1,23,0.07991198,0.003496718,0.036219723,0.001159453,8024.150812,33229633.1,435,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1031",7.94e-06,1,387,1,26,0.070468936,0.001577167,0.028240084,0.000307806,9157.011331,33110436.61,357,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1032",7.94e-06,1,104,1,26,0.120049023,0.003672463,0.067438828,0.002393678,4159.619718,7256959.841,75,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1033",7.94e-06,0,10000,1,23,0.087699474,0.004449289,0.038086268,0.002306127,7328.448529,10559574.04,140,0,10000,0,10000,0,10000,1,163,0,0,1,0
"1034",7.94e-06,0,10000,1,22,0.069983968,0.003324061,0.031303449,0.001319016,8629.005988,44609092.87,505,0,10000,0,10000,0,10000,1,527,0,0,1,0
"1035",7.94e-06,1,288,1,23,0.07346237,0.001596636,0.028460273,0.000236684,6767.281853,11959888.27,263,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1036",7.94e-06,1,426,1,24,0.077684306,0.003006343,0.035137915,0.000808007,7523.283544,41645704.43,400,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1037",7.94e-06,0,10000,1,23,0.07048268,0.00148303,0.028271293,0.00036912,7049.115512,15050115.89,307,1,330,0,10000,0,10000,0,10000,1,0,0,0
"1038",7.94e-06,1,34,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1039",7.94e-06,1,366,1,23,0.084901387,0.003022176,0.035127811,0.000968708,8181.53869,27866207.62,340,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1040",7.94e-06,0,10000,1,23,0.090534508,0.004385961,0.042491951,0.001607336,6132.148551,14170803.94,280,1,303,0,10000,0,10000,0,10000,1,0,0,0
"1041",7.94e-06,1,915,1,26,0.070581807,0.002471613,0.031029781,0.000930577,7667.357143,30687422.18,886,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1042",7.94e-06,1,274,1,25,0.098147535,0.007045812,0.050118879,0.002767396,7538.603306,50328402.69,246,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1043",7.94e-06,1,629,1,23,0.083870629,0.007183797,0.042274676,0.003404119,6846.591667,22069279.71,604,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1044",7.94e-06,1,182,1,23,0.064060978,0.001436578,0.024412055,0.000284793,7421.743421,19136376.26,156,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1045",7.94e-06,0,10000,1,24,0.077106294,0.003707317,0.037914569,0.002415549,8546.566667,28783943.22,94,0,10000,0,10000,0,10000,1,118,0,0,1,0
"1046",7.94e-06,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,1,28,0,0,0,1
"1047",7.94e-06,0,10000,1,25,0.071142833,0.003274326,0.031739549,0.00114147,7255.840525,20016067.59,537,1,562,0,10000,0,10000,0,10000,1,0,0,0
"1048",7.94e-06,1,400,1,24,0.09402989,0.010216991,0.046400046,0.002957334,7134.840108,32276857.75,373,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1049",7.94e-06,0,10000,1,24,0.113020064,0.003075711,0.054757982,0.001135508,4350.242424,10850811.52,37,1,61,0,10000,0,10000,0,10000,1,0,0,0
"1050",7.94e-06,1,299,1,24,0.078720299,0.001829173,0.032885524,0.00043898,7208.60223,15217071.86,273,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1051",7.94e-06,1,174,1,23,0.090304836,0.005423152,0.052481279,0.002728676,7152.027778,55308715.67,148,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1052",7.94e-06,1,32,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
"1053",7.94e-06,0,10000,1,31,0.104106066,0.000926338,0.057184563,0.000762755,3970.246154,5976625.755,69,0,10000,0,10000,0,10000,1,100,0,0,1,0
