,R1 Rate,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase,ResWithChase,ResWithoutChase
544,2.51E-06,1,566,1,25,0.073072516,0.003055444,0.039412287,0.001343658,9891.145794,65700771.59,539,0,10000,0,10000,0,10000,0,10000,0,0,0,0
545,2.51E-06,1,384,1,23,0.065151816,0.002270747,0.034535307,0.000878708,9007.661972,68320571.38,359,0,10000,0,10000,0,10000,0,10000,0,0,0,0
546,2.51E-06,1,234,1,24,0.05485844,0.000722236,0.026785239,0.000321957,10220.99015,51520719.68,207,0,10000,0,10000,0,10000,0,10000,0,0,0,0
547,2.51E-06,0,10000,1,25,0.199349933,0.008910771,0.140254033,0.001937462,1042.6,362581.5733,19,1,44,0,10000,0,10000,0,10000,1,0,0,0
548,2.51E-06,1,189,1,23,0.052477229,0.000868675,0.023987202,0.000187096,11789.725,70367172.61,164,0,10000,0,10000,0,10000,0,10000,0,0,0,0
549,2.51E-06,0,10000,1,27,0.059684361,0.001550986,0.031911297,0.000706605,11694.27632,73694538.69,156,1,183,0,10000,0,10000,0,10000,1,0,0,0
550,2.51E-06,1,83,1,22,0.059745787,0.001210263,0.027727783,0.000329576,7520.851852,11895482.05,58,0,10000,0,10000,0,10000,0,10000,0,0,0,0
551,2.51E-06,1,725,1,21,0.062883003,0.00301428,0.031183885,0.001087405,10287.59397,64974657.55,701,0,10000,0,10000,0,10000,0,10000,0,0,0,0
552,2.51E-06,1,209,1,23,0.073161606,0.00236199,0.036551637,0.000636596,6815.569832,18107008.67,183,0,10000,0,10000,0,10000,0,10000,0,0,0,0
553,2.51E-06,0,10000,1,21,0.079720296,0.003448493,0.041262044,0.00117237,7195.592593,34446333.24,274,1,295,0,10000,0,10000,0,10000,1,0,0,0
554,2.51E-06,0,10000,1,23,0.065534438,0.001830253,0.033132472,0.000592927,12881.42308,126411503.2,56,1,79,0,10000,0,10000,0,10000,1,0,0,0
555,2.51E-06,1,462,1,23,0.065173033,0.001964266,0.033009758,0.000747914,9303.145833,46345545.77,436,0,10000,0,10000,0,10000,0,10000,0,0,0,0
556,2.51E-06,1,394,1,23,0.067384778,0.002259025,0.035336305,0.000921206,9229.412088,62870480.17,368,0,10000,0,10000,0,10000,0,10000,0,0,0,0
557,2.51E-06,1,63,1,21,0.073777477,0.002654361,0.034435575,0.000470756,8791.657143,52304504.57,39,0,10000,0,10000,0,10000,0,10000,0,0,0,0
558,2.51E-06,0,10000,1,21,0.061119231,0.002642294,0.030499022,0.000595147,12117.45729,94265655.04,203,1,224,0,10000,0,10000,0,10000,1,0,0,0
559,2.51E-06,1,50,1,20,0.150634587,0.021656408,0.088062757,0.008930522,2657.391304,3375959.369,27,0,10000,0,10000,0,10000,0,10000,0,0,0,0
560,2.51E-06,1,501,1,23,0.073745223,0.002535598,0.038067065,0.000964739,8337.798729,33999524.94,476,0,10000,0,10000,0,10000,0,10000,0,0,0,0
561,2.51E-06,1,810,1,22,0.063755085,0.001723388,0.03147542,0.000618147,9070.411012,50184124.41,785,0,10000,0,10000,0,10000,0,10000,0,0,0,0
562,2.51E-06,1,521,1,22,0.067635933,0.001444402,0.035031188,0.000600226,9058.119919,47940057.89,496,0,10000,0,10000,0,10000,0,10000,0,0,0,0
563,2.51E-06,1,53,1,21,0.138046973,0.008380504,0.077936542,0.002640917,1843.615385,1262872.237,30,0,10000,0,10000,0,10000,0,10000,0,0,0,0
564,2.51E-06,1,86,1,21,0.070108329,0.002439077,0.033638636,0.000523523,6574.847458,21791586.26,63,0,10000,0,10000,0,10000,0,10000,0,0,0,0
565,2.51E-06,1,150,1,22,0.074666301,0.002151443,0.037446563,0.00063756,7687.07438,27996676.18,125,0,10000,0,10000,0,10000,0,10000,0,0,0,0
566,2.51E-06,0,10000,1,23,0.082401765,0.00565299,0.047101881,0.003365824,9629.866751,71472292.1,792,1,815,0,10000,0,10000,0,10000,1,0,0,0
567,2.51E-06,1,455,1,24,0.060729211,0.002458814,0.030777891,0.000962851,11879.11033,84080617.15,430,0,10000,0,10000,0,10000,0,10000,0,0,0,0
568,2.51E-06,1,171,1,20,0.095609881,0.009191089,0.053369093,0.003438122,5526.840278,20156675.2,148,0,10000,0,10000,0,10000,0,10000,0,0,0,0
569,2.51E-06,0,10000,1,23,0.049106126,0.000369091,0.024327946,0.000134222,9539.651376,25055788.01,113,0,10000,0,10000,0,10000,1,136,0,0,1,0
570,2.51E-06,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
571,2.51E-06,0,10000,1,25,0.070888167,0.00389254,0.039068408,0.00233602,11755.71921,75698503.94,207,1,232,0,10000,0,10000,0,10000,1,0,0,0
572,2.51E-06,1,259,1,21,0.065574243,0.001862268,0.033077263,0.000593087,9870.043103,106134225.7,236,0,10000,0,10000,0,10000,0,10000,0,0,0,0
573,2.51E-06,1,151,1,22,0.08872968,0.00400737,0.049652339,0.001581741,5362.723577,16470156.8,127,0,10000,0,10000,0,10000,0,10000,0,0,0,0
574,2.51E-06,0,10000,1,23,0.066315532,0.00692952,0.032051048,0.000613764,13321.04839,92428379.76,66,1,89,0,10000,0,10000,0,10000,1,0,0,0
575,2.51E-06,1,699,1,23,0.068889689,0.002337312,0.035540536,0.000860123,9934.991031,74615761.95,673,0,10000,0,10000,0,10000,0,10000,0,0,0,0
576,2.51E-06,1,279,1,25,0.067427203,0.006014981,0.033832965,0.002170849,12231.61847,83780080.95,253,0,10000,0,10000,0,10000,0,10000,0,0,0,0
577,2.51E-06,1,690,1,23,0.062933939,0.001447564,0.031745419,0.000561432,9835.492424,44670441.69,664,0,10000,0,10000,0,10000,0,10000,0,0,0,0
578,2.51E-06,1,162,1,22,0.056564883,0.001334194,0.026638,0.000256398,10116.68657,49675367.27,138,0,10000,0,10000,0,10000,0,10000,0,0,0,0
579,2.51E-06,0,10000,1,22,0.062784558,0.002014572,0.028478597,0.000481196,14030.8,83329188.61,44,1,66,0,10000,0,10000,0,10000,1,0,0,0
580,2.51E-06,0,10000,1,21,0.072972436,0.003918365,0.039278359,0.001839905,8802.300855,55443189.1,589,1,610,0,10000,0,10000,0,10000,1,0,0,0
581,2.51E-06,1,529,1,23,0.061803063,0.001564774,0.032344509,0.000673039,8910.653924,51779689.72,501,0,10000,0,10000,0,10000,0,10000,0,0,0,0
582,2.51E-06,1,306,1,19,0.077430103,0.005872367,0.040151886,0.002382306,10079.96797,42895430.56,285,0,10000,0,10000,0,10000,0,10000,0,0,0,0
583,2.51E-06,1,195,1,22,0.057928433,0.000961622,0.029737129,0.000293143,8818.613095,42336209.52,172,0,10000,0,10000,0,10000,0,10000,0,0,0,0
584,2.51E-06,0,10000,1,21,0.079210904,0.003969997,0.036833193,0.001331815,8590.597561,46022745.31,86,1,107,0,10000,0,10000,0,10000,1,0,0,0
585,2.51E-06,1,128,1,24,0.068440647,0.001643698,0.033207799,0.000421046,7600.494845,25180690.44,101,0,10000,0,10000,0,10000,0,10000,0,0,0,0
586,2.51E-06,0,10000,1,21,0.052311957,0.000124914,0.031233629,1.55E-05,4040.857143,3879499.551,11,0,10000,0,10000,0,10000,1,32,0,0,1,0
587,2.51E-06,1,468,1,20,0.070579531,0.002917429,0.036397854,0.001058897,8679.285068,36145702.2,446,0,10000,0,10000,0,10000,0,10000,0,0,0,0
588,2.51E-06,1,140,1,24,0.066188712,0.002039724,0.032700606,0.000633269,8030.872727,31509301.37,114,0,10000,0,10000,0,10000,0,10000,0,0,0,0
589,2.51E-06,1,39,1,24,0.197946525,0.00673203,0.124160825,0.003370155,1097.875,111308.1094,12,0,10000,0,10000,0,10000,0,10000,0,0,0,0
590,2.51E-06,0,10000,1,22,0.049404291,0.00164008,0.025639711,0.000515418,15120.1991,132271596.8,225,1,247,0,10000,0,10000,0,10000,1,0,0,0
591,2.51E-06,1,233,1,19,0.065397935,0.002615142,0.033606402,0.000920575,8209.961538,33427255.84,212,0,10000,0,10000,0,10000,0,10000,0,0,0,0
592,2.51E-06,1,346,1,25,0.067997554,0.002721095,0.036407338,0.001080192,11013.4381,106922706.2,319,0,10000,0,10000,0,10000,0,10000,0,0,0,0
593,2.51E-06,1,115,1,21,0.068075586,0.001615341,0.034995337,0.000643625,9780.333333,43110548.71,91,0,10000,0,10000,0,10000,0,10000,0,0,0,0
594,2.51E-06,1,194,1,23,0.071803345,0.00213424,0.035086719,0.000535103,8960.067073,41036768.81,168,0,10000,0,10000,0,10000,0,10000,0,0,0,0
595,2.51E-06,0,10000,1,22,0.091202306,0.002113479,0.047754766,0.000782644,6101.607595,21040672.21,83,1,105,0,10000,0,10000,0,10000,1,0,0,0
596,2.51E-06,1,36,1,25,0.1985174,0.016403259,0.11164642,0.000463362,902.4,13159.44,9,0,10000,0,10000,0,10000,0,10000,0,0,0,0
597,2.51E-06,1,441,1,20,0.072615905,0.002710208,0.037819552,0.000939793,8439.625604,52840863.6,418,0,10000,0,10000,0,10000,0,10000,0,0,0,0
598,2.51E-06,1,84,1,21,0.085572046,0.006601408,0.045347488,0.003646639,7441.75,27185126.76,60,0,10000,0,10000,0,10000,0,10000,0,0,0,0
599,2.51E-06,1,432,1,24,0.053266775,0.001118304,0.025624298,0.000311088,11387.30597,52721203.64,406,0,10000,0,10000,0,10000,0,10000,0,0,0,0
600,2.51E-06,1,38,1,23,0.062387556,0.000571967,0.0411175,0.000482772,5655.444444,2487855.358,13,0,10000,0,10000,0,10000,0,10000,0,0,0,0
601,3.16E-06,1,186,1,24,0.079421303,0.010453324,0.041640923,0.002996944,8090.448718,37756855.8,160,0,10000,0,10000,0,10000,0,10000,0,0,0,0
602,3.16E-06,1,170,1,21,0.069474105,0.002977906,0.03261448,0.000426546,7746.440559,25654476.19,147,0,10000,0,10000,0,10000,0,10000,0,0,0,0
603,3.16E-06,1,807,1,23,0.057219857,0.001342269,0.027463763,0.000337377,10699.63063,59449135.27,781,0,10000,0,10000,0,10000,0,10000,0,0,0,0
604,3.16E-06,1,121,1,22,0.061213612,0.001528572,0.027843098,0.000450776,9926.268817,46573677.4,97,0,10000,0,10000,0,10000,0,10000,0,0,0,0
605,3.16E-06,1,687,1,23,0.069977202,0.00329953,0.035953079,0.001236276,9797.653495,75021119.86,662,0,10000,0,10000,0,10000,0,10000,0,0,0,0
606,3.16E-06,1,125,1,20,0.055189406,0.001082934,0.024278598,0.000189547,11707.0404,59605368.44,103,0,10000,0,10000,0,10000,0,10000,0,0,0,0
607,3.16E-06,1,274,1,24,0.062371638,0.001283625,0.030760506,0.000397191,9232.522634,31149497.03,247,0,10000,0,10000,0,10000,0,10000,0,0,0,0
608,3.16E-06,1,36,1,25,0.3262078,0.00125276,0.1787596,0.000547355,1566,42312.4,9,0,10000,0,10000,0,10000,0,10000,0,0,0,0
609,3.16E-06,0,10000,1,21,0.058232248,0.00107113,0.028621463,0.000259725,8931.025974,44521333.49,235,0,10000,0,10000,0,10000,1,256,0,0,1,0
610,3.16E-06,1,817,1,21,0.064855731,0.001880963,0.032561414,0.000790154,9048.360759,46122285.17,794,0,10000,0,10000,0,10000,0,10000,0,0,0,0
611,3.16E-06,1,899,1,22,0.06528436,0.001849879,0.03343003,0.00065527,9169.730505,62503636.31,876,0,10000,0,10000,0,10000,0,10000,0,0,0,0
612,3.16E-06,1,157,1,20,0.078809094,0.004017462,0.040641581,0.002191334,9228.70229,55616846.03,135,0,10000,0,10000,0,10000,0,10000,0,0,0,0
613,3.16E-06,1,929,1,21,0.064138719,0.001741603,0.032063772,0.000627171,9569.880266,59706508.32,906,0,10000,0,10000,0,10000,0,10000,0,0,0,0
614,3.16E-06,1,206,1,24,0.072796151,0.004066058,0.039875847,0.00160084,8864.56,59555812.68,179,0,10000,0,10000,0,10000,0,10000,0,0,0,0
615,3.16E-06,0,10000,1,23,0.06262441,0.003487084,0.032190842,0.001389177,11577.08325,81926004.05,977,0,10000,0,10000,1,0.845541,0,10000,0,0,0,0
616,3.16E-06,1,391,1,21,0.065323628,0.001167686,0.032523844,0.000342714,9760.052198,43162344.92,368,0,10000,0,10000,0,10000,0,10000,0,0,0,0
617,3.16E-06,0,10000,1,21,0.065421961,0.001554681,0.03337583,0.000479169,9424.7875,47875183.35,164,1,185,0,10000,0,10000,0,10000,1,0,0,0
618,3.16E-06,1,27,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
619,3.16E-06,0,10000,1,20,0.094078734,0.005834705,0.051415998,0.002243985,6286.739583,28429295.28,196,1,216,0,10000,0,10000,0,10000,1,0,0,0
620,3.16E-06,0,10000,1,22,0.074661614,0.003570773,0.041243028,0.002233753,8715.484783,41054618.65,464,0,10000,0,10000,0,10000,1,486,0,0,1,0
621,3.16E-06,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
622,3.16E-06,1,116,1,21,0.059213051,0.001376619,0.027773123,0.000226383,8998.222222,36808915.46,94,0,10000,0,10000,0,10000,0,10000,0,0,0,0
623,3.16E-06,1,279,1,23,0.079449906,0.004012901,0.041519096,0.001669957,10200.288,65304516.1,254,0,10000,0,10000,0,10000,0,10000,0,0,0,0
624,3.16E-06,0,10000,1,21,0.070060365,0.001898306,0.036682342,0.000595482,8994.610294,48621480.72,140,1,161,0,10000,0,10000,0,10000,1,0,0,0
625,3.16E-06,1,103,1,24,0.123563056,0.013463299,0.07293564,0.007548759,6667.726027,30083707.82,77,0,10000,0,10000,0,10000,0,10000,0,0,0,0
626,3.16E-06,0,10000,1,25,0.070859911,0.001511525,0.036058277,0.000530955,8370.472727,38442724.13,169,1,194,0,10000,0,10000,0,10000,1,0,0,0
627,3.16E-06,1,285,1,21,0.066860618,0.003437343,0.034736586,0.00154149,10905.74806,85183555.41,262,0,10000,0,10000,0,10000,0,10000,0,0,0,0
628,3.16E-06,1,149,1,25,0.092189403,0.008244592,0.058197261,0.006266725,6460.135593,26596657.66,122,0,10000,0,10000,0,10000,0,10000,0,0,0,0
629,3.16E-06,1,528,1,23,0.068935427,0.001600075,0.034722882,0.000559317,7649.586345,22100615.77,502,0,10000,0,10000,0,10000,0,10000,0,0,0,0
630,3.16E-06,1,372,1,24,0.070163284,0.001570022,0.035623918,0.000510685,8557.035191,33760087.05,345,0,10000,0,10000,0,10000,0,10000,0,0,0,0
631,3.16E-06,1,701,1,23,0.069782488,0.003418838,0.037014144,0.001504859,10318.31744,65169446.73,675,0,10000,0,10000,0,10000,0,10000,0,0,0,0
632,3.16E-06,0,10000,1,24,0.060068091,0.002060968,0.029839334,0.000676246,11405.50629,89067792.19,322,1,346,0,10000,0,10000,0,10000,1,0,0,0
633,3.16E-06,0,10000,1,23,0.068805847,0.003572432,0.035237833,0.001204962,10348.98385,76709050.4,809,1,832,0,10000,0,10000,0,10000,1,0,0,0
634,3.16E-06,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
635,3.16E-06,1,787,1,21,0.070537423,0.003109943,0.03701761,0.00110034,9072.878788,55137956.05,763,0,10000,0,10000,0,10000,0,10000,0,0,0,0
636,3.16E-06,1,462,1,22,0.065006981,0.002392311,0.0324656,0.000672164,10787.54273,72847918.46,437,0,10000,0,10000,0,10000,0,10000,0,0,0,0
637,3.16E-06,0,10000,1,19,0.071438142,0.00683972,0.035877632,0.002692461,9237.952899,36647934.18,832,1,851,0,10000,0,10000,0,10000,1,0,0,0
638,3.16E-06,1,133,1,20,0.065426188,0.002858992,0.030943874,0.000593295,9286.411215,45483366.86,111,0,10000,0,10000,0,10000,0,10000,0,0,0,0
639,3.16E-06,0,10000,1,24,0.079501485,0.005700653,0.045984567,0.003240359,8224.682403,39622585.46,237,1,261,0,10000,0,10000,0,10000,1,0,0,0
640,3.16E-06,1,782,1,22,0.06102904,0.001335023,0.030984225,0.000475093,9949.751989,60455855.74,758,0,10000,0,10000,0,10000,0,10000,0,0,0,0
641,3.16E-06,1,759,1,20,0.060102373,0.001248099,0.029564021,0.00039514,9785.942701,52675083.78,737,0,10000,0,10000,0,10000,0,10000,0,0,0,0
642,3.16E-06,1,168,1,21,0.108341725,0.019373758,0.065675832,0.010690037,6476.929078,34892734.18,145,0,10000,0,10000,0,10000,0,10000,0,0,0,0
643,3.16E-06,1,164,1,25,0.08039965,0.004115705,0.042765404,0.001665595,8182.157895,34395786.07,137,0,10000,0,10000,0,10000,0,10000,0,0,0,0
644,3.16E-06,1,387,1,24,0.071786903,0.002973998,0.035755796,0.000868899,9735.469101,63731577.86,360,0,10000,0,10000,0,10000,0,10000,0,0,0,0
645,3.16E-06,0,10000,1,20,0.085445689,0.001379811,0.050110632,0.000389119,3954.157895,3250138.975,23,1,43,0,10000,0,10000,0,10000,1,0,0,0
646,3.16E-06,0,10000,1,21,0.084367053,0.003399637,0.046882472,0.001649104,7605.405063,46212498.9,83,1,104,0,10000,0,10000,0,10000,1,0,0,0
647,3.16E-06,0,10000,1,24,0.066961145,0.002848727,0.035239852,0.000867003,11019.44783,92537165.57,234,1,258,0,10000,0,10000,0,10000,1,0,0,0
648,3.16E-06,1,424,1,24,0.076980884,0.003237002,0.040607125,0.001456246,8939.416244,44127699.39,398,0,10000,0,10000,0,10000,0,10000,0,0,0,0
649,3.16E-06,0,10000,1,20,0.069740125,0.003884782,0.033343735,0.001077713,8000.311475,26728489.17,126,1,146,0,10000,0,10000,0,10000,1,0,0,0
650,3.16E-06,0,10000,1,24,0.070028155,0.003678026,0.034904884,0.000996843,10906.93191,61198642.98,239,1,263,0,10000,0,10000,0,10000,1,0,0,0
651,3.16E-06,1,50,1,30,0.319066429,0.006312466,0.172716,0.002085903,946.7142857,549387.9184,18,0,10000,0,10000,0,10000,0,10000,0,0,0,0
652,3.16E-06,1,246,1,20,0.067705968,0.001585663,0.034236686,0.000780659,8598.890411,27006243.84,223,0,10000,0,10000,0,10000,0,10000,0,0,0,0
653,3.16E-06,1,577,1,24,0.069705239,0.005614437,0.035070495,0.002419033,8904.031136,30747331.17,550,0,10000,0,10000,0,10000,0,10000,0,0,0,0
654,3.16E-06,1,602,1,23,0.069558502,0.002716398,0.035924016,0.00088802,9918.770979,69030610.69,576,0,10000,0,10000,0,10000,0,10000,0,0,0,0
655,3.16E-06,0,10000,1,23,0.064055677,0.001954457,0.031939451,0.000587771,9489.263352,55361833.64,547,1,570,0,10000,0,10000,0,10000,1,0,0,0
656,3.16E-06,1,464,1,20,0.061008765,0.002549986,0.028201418,0.000613104,10998.02506,54140851.35,443,0,10000,0,10000,0,10000,0,10000,0,0,0,0
657,3.16E-06,0,10000,1,21,0.110085354,0.004748772,0.057097163,0.002318889,6473.625,19228002.57,28,1,49,0,10000,0,10000,0,10000,1,0,0,0
658,3.16E-06,1,123,1,22,0.054976995,0.001046199,0.026762509,0.000272607,9385.736842,33441621.94,99,0,10000,0,10000,0,10000,0,10000,0,0,0,0
659,3.16E-06,0,10000,1,23,0.080673074,0.003986288,0.042084429,0.001351298,8169.197403,35681835.73,389,1,412,0,10000,0,10000,0,10000,1,0,0,0
660,3.16E-06,0,10000,1,23,0.091290175,0.002341893,0.051277802,0.000899359,5973.896552,20750439.06,91,1,114,0,10000,0,10000,0,10000,1,0,0,0
661,3.16E-06,0,10000,1,24,0.065045475,0.002923136,0.032824209,0.000829745,9442.777778,36783020.24,328,1,352,0,10000,0,10000,0,10000,1,0,0,0
662,3.16E-06,1,124,1,21,0.113305051,0.005634337,0.065133425,0.002359183,5385.701031,27403298.85,101,0,10000,0,10000,0,10000,0,10000,0,0,0,0
663,3.16E-06,1,57,1,20,0.041580487,0.000484764,0.017401262,5.80E-05,10325.43333,33687541.45,34,0,10000,0,10000,0,10000,0,10000,0,0,0,0
664,3.16E-06,0,10000,1,24,0.069542078,0.004587321,0.036266259,0.001597294,11159.58876,64740294.7,449,1,473,0,10000,0,10000,0,10000,1,0,0,0
665,3.16E-06,1,84,1,23,0.053847675,0.001082192,0.02342287,0.000196312,14338.83333,84648701.84,58,0,10000,0,10000,0,10000,0,10000,0,0,0,0
666,3.16E-06,0,10000,1,23,0.077691318,0.00356602,0.041402196,0.001270539,7849.815965,33603142.41,455,1,478,0,10000,0,10000,0,10000,1,0,0,0
667,3.16E-06,0,10000,1,23,0.06218582,0.001311533,0.030316258,0.000420585,9235.817061,43953218.3,977,0,10000,0,10000,1,0.725503,0,10000,0,0,0,0
668,3.16E-06,0,10000,1,22,0.069406148,0.002365693,0.034878991,0.000901656,9678.367556,56505259.68,978,0,10000,0,10000,1,0.486301,0,10000,0,0,0,0
669,3.16E-06,0,10000,1,25,0.082771067,0.000315993,0.105476567,0.001696911,980.6666667,119192.8889,7,1,32,0,10000,0,10000,0,10000,1,0,0,0
670,3.16E-06,1,118,1,24,0.103449478,0.003771342,0.056500685,0.001456071,4563.965909,8297211.828,92,0,10000,0,10000,0,10000,0,10000,0,0,0,0
671,3.16E-06,1,270,1,24,0.070337091,0.00269287,0.036212532,0.000901052,10793.90833,62376167.27,244,0,10000,0,10000,0,10000,0,10000,0,0,0,0
672,3.16E-06,0,10000,1,26,0.065377628,0.001692013,0.032122578,0.000504732,9353.378351,48041326.68,974,0,10000,0,10000,1,0.908571,0,10000,0,0,0,0
673,3.16E-06,0,10000,1,23,0.065329391,0.002709515,0.032570695,0.001025086,9554.075362,44605426.58,349,0,10000,0,10000,0,10000,1,372,0,0,1,0
674,3.16E-06,0,10000,1,22,0.067195175,0.000863979,0.029920194,0.000188258,8615.833333,22530341.97,40,0,10000,0,10000,0,10000,1,62,0,0,1,0
675,3.16E-06,0,10000,1,20,0.05733038,0.001702845,0.028070245,0.000667709,11163.70303,63254226.15,169,1,189,0,10000,0,10000,0,10000,1,0,0,0
676,3.16E-06,1,198,1,23,0.064552286,0.001457214,0.030045614,0.000358145,10163.25595,56324700.36,172,0,10000,0,10000,0,10000,0,10000,0,0,0,0
677,3.16E-06,0,10000,1,23,0.073055424,0.002758235,0.037218832,0.001027786,9042.901639,53506477.81,309,1,332,0,10000,0,10000,0,10000,1,0,0,0
678,3.16E-06,1,598,1,20,0.056278347,0.002138447,0.028765734,0.000806386,11472.78534,98950524.79,577,0,10000,0,10000,0,10000,0,10000,0,0,0,0
679,3.16E-06,0,10000,1,20,0.055369473,0.001285269,0.027660762,0.000366757,9653.51357,52763393.17,483,1,503,0,10000,0,10000,0,10000,1,0,0,0
680,3.16E-06,1,105,1,23,0.105126871,0.009638265,0.064716486,0.004378165,8264.092105,83747195.32,80,0,10000,0,10000,0,10000,0,10000,0,0,0,0
681,3.16E-06,1,158,1,23,0.067866813,0.00419578,0.031818033,0.001541321,10942.84496,88171346.98,133,0,10000,0,10000,0,10000,0,10000,0,0,0,0
682,3.16E-06,1,232,1,23,0.06086604,0.001920944,0.028059161,0.000520822,10688.92647,41578058.98,208,0,10000,0,10000,0,10000,0,10000,0,0,0,0
683,3.16E-06,1,475,1,22,0.064468158,0.001739406,0.033765697,0.000696546,8561.726457,37400432.53,450,0,10000,0,10000,0,10000,0,10000,0,0,0,0
684,3.16E-06,0,10000,1,23,0.071537814,0.003466446,0.03756782,0.001286581,9996.288798,73864193.01,977,0,10000,0,10000,1,0.778727,0,10000,0,0,0,0
685,3.16E-06,1,173,1,24,0.073116661,0.007052462,0.038631669,0.002606328,13510.47552,113453774.5,147,0,10000,0,10000,0,10000,0,10000,0,0,0,0
686,3.16E-06,1,49,1,20,0.087957259,0.00174121,0.040587932,0.00050335,5480.5,12011987.34,26,0,10000,0,10000,0,10000,0,10000,0,0,0,0
687,3.16E-06,1,151,1,23,0.085146745,0.009246824,0.042865136,0.002473019,7888.479339,33631006.38,125,0,10000,0,10000,0,10000,0,10000,0,0,0,0
688,3.16E-06,1,243,1,23,0.066039244,0.001722435,0.034419124,0.000728867,8627.558685,46466354.42,217,0,10000,0,10000,0,10000,0,10000,0,0,0,0
689,3.16E-06,0,10000,1,20,0.101153707,0.002490723,0.057984178,0.001252655,4037.111111,5895586.321,31,1,51,0,10000,0,10000,0,10000,1,0,0,0
690,3.16E-06,1,257,1,23,0.061536107,0.001915002,0.030280479,0.000468924,10975.36404,71172518.51,232,0,10000,0,10000,0,10000,0,10000,0,0,0,0
691,3.16E-06,0,10000,1,23,0.046190273,0.001956989,0.023163312,0.000540755,14877.62903,136935905.1,66,1,89,0,10000,0,10000,0,10000,1,0,0,0
692,3.16E-06,1,429,1,23,0.065396198,0.002999857,0.031881586,0.000894693,10866.401,51943128.24,403,0,10000,0,10000,0,10000,0,10000,0,0,0,0
693,3.16E-06,0,10000,1,24,0.073470041,0.002638138,0.041418843,0.001325404,9448.637324,72738829.12,288,1,312,0,10000,0,10000,0,10000,1,0,0,0
694,3.16E-06,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,28,0,10000,0,10000,0,10000,0,1,0,0
695,3.16E-06,0,10000,1,22,0.069224599,0.002924824,0.034018497,0.000650288,11619.99038,120475487.6,212,1,234,0,10000,0,10000,0,10000,1,0,0,0
696,3.16E-06,1,28,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0,0,0
697,3.16E-06,1,199,1,22,0.074773375,0.006020181,0.041664137,0.002215877,13204.5848,148820602.1,175,0,10000,0,10000,0,10000,0,10000,0,0,0,0
698,3.16E-06,0,10000,1,20,0.072017441,0.00748018,0.033809591,0.000704238,8730.852632,26926243.92,99,1,119,0,10000,0,10000,0,10000,1,0,0,0
699,3.16E-06,1,607,1,24,0.065160325,0.001617107,0.032310386,0.000533963,9458.466205,34312243.29,581,0,10000,0,10000,0,10000,0,10000,0,0,0,0
700,3.16E-06,1,80,1,21,0.080324229,0.00144764,0.042591156,0.000521217,4921.788462,6291463.705,56,0,10000,0,10000,0,10000,0,10000,0,0,0,0
701,3.98E-06,1,52,1,19,0.11096795,0.007046993,0.0612357,0.003131268,8527.392857,45546071.1,32,0,10000,0,10000,0,10000,0,10000,0,0,0,0
702,3.98E-06,1,191,1,21,0.065100382,0.001902538,0.031055764,0.000438664,10501.83436,45694118.13,167,0,10000,0,10000,0,10000,0,10000,0,0,0,0
703,3.98E-06,1,107,1,24,0.105319414,0.008339943,0.059173743,0.00350065,5456.194805,10378124.99,81,0,10000,0,10000,0,10000,0,10000,0,0,0,0
704,3.98E-06,0,10000,1,24,0.06220869,0.001468909,0.030967977,0.000455875,10716.53704,69461247.21,976,0,10000,0,10000,1,0.703624,0,10000,0,0,0,0
705,3.98E-06,1,267,1,20,0.080924144,0.003445695,0.043033057,0.001309034,10111.75934,65966369.73,245,0,10000,0,10000,0,10000,0,10000,0,0,0,0
706,3.98E-06,0,10000,1,20,0.067506092,0.003520435,0.033903246,0.001357785,10512.82437,83997941.59,283,0,10000,0,10000,0,10000,1,303,0,0,1,0
707,3.98E-06,0,10000,1,21,0.075343645,0.004302109,0.040390861,0.001821953,9716.190202,59014285.17,698,1,719,0,10000,0,10000,0,10000,1,0,0,0
708,3.98E-06,1,953,1,22,0.057321122,0.001201315,0.027960571,0.00035808,9730.258378,49126109.91,929,0,10000,0,10000,0,10000,0,10000,0,0,0,0
709,3.98E-06,0,10000,1,25,0.055805608,0.00157447,0.027150756,0.000617447,13319.3125,74588051.92,228,1,253,0,10000,0,10000,0,10000,1,0,0,0
