Fitness,Drive Efficiency,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
0.8,0.84,100,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,211,0,10000,0.349075218
0.8,0.84,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,15,0,10000,0,10000,0.022868797
0.8,0.84,121,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,539,0,10000,0.355154193
0.8,0.84,104,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,410,0,10000,0.381510054
0.8,0.84,95,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,645,0,10000,0.421628217
0.8,0.84,118,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,232,0,10000,0.290331911
0.8,0.84,116,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,265,0,10000,0.266263014
0.8,0.84,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,7,0,10000,0,10000,0.0239239
0.8,0.84,112,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,221,0,10000,0.239491882
0.8,0.84,113,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,229,0,10000,0.227955529
0.8,0.84,99,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,218,0,10000,0.28123853
0.8,0.84,108,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,577,0,10000,0.388573889
0.8,0.84,119,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,528,0,10000,0.414555443
0.8,0.84,141,1,260,1,48,0.073033743,0.01078228,1728.635922,961668.484,210,0,10000,0,10000,0,10000,0.111279764
0.8,0.85,112,1,245,1,48,0.082346454,0.016609298,1823.421053,1092854.581,194,0,10000,0,10000,0,10000,0.116308136
0.8,0.85,88,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,370,0,10000,0.437241574
0.8,0.85,95,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,209,0,10000,0.394741806
0.8,0.85,113,1,244,1,108,0.160379843,0.030261744,860.6030534,370564.7279,135,0,10000,0,10000,0,10000,0.184847142
0.8,0.85,108,1,212,1,22,0.082806841,0.017256136,1655.908108,1185044.548,189,0,10000,0,10000,0,10000,0.158489628
0.8,0.85,98,0,10000,1,68,0.069107111,0.006659616,1370.056034,640785.1801,932,0,10000,0,10000,1,0.877049,0.157497369
0.8,0.85,144,0,10000,1,62,0.061772615,0.002454126,1334.366167,531764.1871,938,0,10000,0,10000,1,0.138235,0.119621776
0.8,0.85,112,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,971,0,10000,0.421307843
0.8,0.85,105,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,461,0,10000,0.435793126
0.8,0.85,116,1,403,1,23,0.078700955,0.012784859,1582.493333,932548.3246,379,0,10000,0,10000,0,10000,0.077460389
0.8,0.85,125,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,548,0,10000,0.377187014
0.8,0.85,116,1,614,1,24,0.061812181,0.003287104,1452.823932,734698.6476,589,0,10000,0,10000,0,10000,0.109053145
0.8,0.85,107,0,10000,1,59,0.054888859,0.002789758,1414.702241,394480.1024,941,0,10000,0,10000,1,0.172727,0.137473193
0.8,0.85,114,1,323,1,42,0.058161995,0.006316504,1723.512727,931095.8789,279,0,10000,0,10000,0,10000,0.100888258
0.8,0.85,98,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,260,0,10000,0.386815665
0.8,0.85,101,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,234,0,10000,0.289051579
0.8,0.85,112,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,438,0,10000,0.268297619
0.8,0.85,123,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,231,0,10000,0.200360938
0.8,0.85,95,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,223,0,10000,0.426482706
0.8,0.85,101,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,621,0,10000,0.568531033
0.8,0.86,111,1,233,1,21,0.060180879,0.007015764,2083.019512,1464796.848,209,0,10000,0,10000,0,10000,0.106387929
0.8,0.86,106,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,785,0,10000,0.388435849
0.8,0.86,114,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,885,0,10000,0.441812555
0.8,0.86,111,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,303,0,10000,0.314846018
0.8,0.86,95,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,192,0,10000,0.465475125
0.8,0.86,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,3,0,10000,0,10000,nan
0.8,0.86,105,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,211,0,10000,0.247275997
0.8,0.86,106,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,529,0,10000,0.39671045
0.8,0.86,102,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,200,0,10000,0.320559247
0.8,0.86,119,1,997,1,65,0.081296204,0.00962911,1278.83027,585791.0274,929,0,10000,0,10000,0,10000,0.153705323
0.8,0.86,108,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,209,0,10000,0.374476213
0.8,0.86,110,0,10000,1,40,0.062262463,0.003969429,1375.737945,506352.2772,960,0,10000,0,10000,1,1,0.141640436
0.8,0.86,94,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,469,0,10000,0.486319493
0.8,0.86,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,7,0,10000,0,10000,0.01069835
0.8,0.86,109,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,555,0,10000,0.457761683
0.8,0.86,90,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,210,0,10000,0.347371817
0.8,0.86,81,1,258,1,60,0.0471687,0.003733664,1701.256545,596816.0546,196,0,10000,0,10000,0,10000,0.14372802
0.8,0.86,102,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,259,0,10000,0.401475092
0.8,0.86,111,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,624,0,10000,0.408030337
0.8,0.86,81,1,790,1,66,0.062039332,0.006589565,1349.772664,369318.2175,721,0,10000,0,10000,0,10000,0.162340495
0.8,0.87,86,1,214,1,64,0.036405649,0.001393975,1714.544828,650377.0204,149,0,10000,0,10000,0,10000,0.115420947
0.8,0.87,110,1,235,1,96,0.141619981,0.027151828,1072.689922,612009.1597,133,0,10000,0,10000,0,10000,0.11512703
0.8,0.87,129,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,355,0,10000,0.41293523
0.8,0.87,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,8,0,10000,0,10000,0.044220467
0.8,0.87,99,1,220,1,35,0.083686937,0.009346913,1548.2,1099138.371,184,0,10000,0,10000,0,10000,0.113594339
0.8,0.87,99,1,530,1,51,0.072943772,0.011238599,1370.021142,764979.8516,477,0,10000,0,10000,0,10000,0.124930243
