Fitness,Drive Efficiency,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
0.8,0.86,81,0,10000,1,26,0.026580538,0.000208343,1716.057732,353608.44,974,0,10000,0,10000,1,0.283448,0.096216468
0.8,0.86,77,0,10000,1,30,0.030666367,0.000670817,1604.44692,349354.7609,767,1,797,0,10000,0,10000,0.113958781
0.8,0.86,92,0,10000,1,50,0.029062423,0.000334923,1590,344386.6596,950,0,10000,0,10000,1,0.377545,0.106846776
0.8,0.86,87,0,10000,1,25,0.033661321,0.00080034,1587.794027,413840.1141,975,0,10000,0,10000,1,0.292447,0.096380095
0.8,0.86,66,0,10000,1,38,0.033468955,0.000774828,1619.610647,458737.3213,962,0,10000,0,10000,1,0.366566,0.101554712
0.8,0.86,79,0,10000,1,40,0.027336277,0.000394541,1808.587866,441078.8092,960,0,10000,0,10000,1,0.263993,0.105208872
0.8,0.86,95,0,10000,1,18,0.02619991,0.000222325,1752.131902,418464.3333,982,0,10000,0,10000,1,0.270369,0.1037123
0.8,0.86,83,1,182,1,16,0.044194528,0.007835041,2248.068323,1070815.567,165,0,10000,0,10000,0,10000,0.097375
0.8,0.86,73,0,10000,1,25,0.036502523,0.001382344,1612.142122,463412.7398,975,0,10000,0,10000,1,0.288479,0.125184748
0.8,0.86,69,0,10000,1,58,0.031396067,0.000615947,1726.542644,389154.1053,942,0,10000,0,10000,1,0.402477,0.09947418
0.8,0.86,94,0,10000,1,49,0.028278308,0.00035915,1680.919747,408771.0242,951,0,10000,0,10000,1,0.224068,0.097227993
0.8,0.86,80,0,10000,1,38,0.033085365,0.000515151,1567.331942,435319.8836,962,0,10000,0,10000,1,0.164843,0.093496288
0.8,0.86,82,0,10000,1,32,0.026354746,0.000468315,2031.235521,861893.1685,263,1,295,0,10000,0,10000,0.088940368
0.8,0.86,82,0,10000,1,42,0.027342949,0.000322077,1716.292453,394796.4795,958,0,10000,0,10000,1,0.341781,0.088275942
0.8,0.86,80,0,10000,1,50,0.029063388,0.000403612,1698.557082,343864.7859,950,0,10000,0,10000,1,0.215631,0.12977047
0.8,0.86,65,0,10000,1,28,0.049221092,0.006665408,1536.737603,503062.0138,972,0,10000,0,10000,1,0.110458,0.095219792
0.8,0.86,71,0,10000,1,28,0.034422371,0.001365851,1637.009298,435784.6538,972,0,10000,0,10000,1,0.281718,0.120651025
0.8,0.86,82,0,10000,1,37,0.03167549,0.000394133,1609.738269,494168.8335,963,0,10000,0,10000,1,0.233396,0.070100452
0.8,0.86,73,0,10000,1,36,0.025833846,0.000387633,1909.871875,463158.3992,964,0,10000,0,10000,1,0.261402,0.140153516
0.8,0.87,72,0,10000,1,68,0.033295112,0.000567982,1657.505388,363772.722,932,0,10000,0,10000,1,0.174252,0.105851289
0.8,0.87,72,0,10000,1,49,0.034651056,0.000793164,1611.922914,413100.4259,951,0,10000,0,10000,1,0.164679,0.098139011
0.8,0.87,72,0,10000,1,43,0.034651607,0.000727913,1583.83001,384969.0855,957,0,10000,0,10000,1,0.185687,0.121877851
0.8,0.87,94,0,10000,1,37,0.034851252,0.000446834,1590.811262,295979.4962,963,0,10000,0,10000,1,0.105329,0.144770724
0.8,0.87,78,0,10000,1,23,0.029445865,0.000419989,1755.969168,454927.3762,977,0,10000,0,10000,1,0.147635,0.083112737
0.8,0.87,86,0,10000,1,21,0.031407422,0.000988585,1860.462564,576725.1655,979,0,10000,0,10000,1,0.135641,0.082043635
0.8,0.87,99,0,10000,1,39,0.029078225,0.000721041,1800.807733,445397.6914,961,0,10000,0,10000,1,0.149626,0.103029323
0.8,0.87,75,1,268,1,24,0.027860941,0.000536101,1786.569038,572974.9231,243,0,10000,0,10000,0,10000,0.099257045
0.8,0.87,84,1,491,1,16,0.025638937,0.000899607,1953.017058,547734.1959,473,0,10000,0,10000,0,10000,0.117424558
0.8,0.87,84,0,10000,1,38,0.02995014,0.000253526,1599.070981,362034.1202,962,0,10000,0,10000,1,0.464052,0.075047182
0.8,0.87,80,0,10000,1,37,0.039900424,0.002106979,1639.193952,517183.7955,963,0,10000,0,10000,1,0.24211,0.110634358
0.8,0.87,104,0,10000,1,26,0.041717393,0.001080573,1515.908247,481220.2297,974,0,10000,0,10000,1,0.0483871,0.099579723
0.8,0.87,84,0,10000,1,25,0.026553721,0.000354033,1928.519053,505339.6997,975,0,10000,0,10000,1,0.335052,0.099372162
0.8,0.87,77,0,10000,1,19,0.033331266,0.00053057,1630.116684,544639.3477,981,0,10000,0,10000,1,0.297573,0.08620766
0.8,0.87,81,0,10000,1,45,0.036927417,0.002053324,1647.131441,465454.4843,955,0,10000,0,10000,1,0.244792,0.10326081
0.8,0.87,68,0,10000,1,52,0.050670338,0.003604256,1599.069915,626784.6646,948,0,10000,0,10000,1,0.238475,0.102185679
0.8,0.87,89,0,10000,1,50,0.02880708,0.000622264,1793.584507,430024.2828,856,1,906,0,10000,0,10000,0.106318452
0.8,0.87,79,0,10000,1,69,0.033384011,0.001090543,1678.173679,484054.7001,931,0,10000,0,10000,1,0.375578,0.091744846
0.8,0.87,84,0,10000,1,27,0.029834629,0.000483534,1758.768834,503335.5069,973,0,10000,0,10000,1,0.425688,0.075758126
0.8,0.87,100,0,10000,1,48,0.031204168,0.000515451,1697.849156,406091.7926,952,0,10000,0,10000,1,0.135585,0.100800948
0.8,0.88,70,0,10000,1,48,0.044847316,0.003341291,1491.055907,434068.4621,952,0,10000,0,10000,1,0.250176,0.09721803
0.8,0.88,77,0,10000,1,54,0.03286828,0.00057299,1554.358811,442679.9434,946,0,10000,0,10000,1,0.123973,0.108439366
0.8,0.88,80,0,10000,1,29,0.029872438,0.00048624,1793.301408,454700.25,359,1,388,0,10000,0,10000,0.12033498
0.8,0.88,67,0,10000,1,18,0.033770468,0.000508883,1643.253579,443515.1975,982,0,10000,0,10000,1,0.0737984,0.108156779
0.8,0.88,82,0,10000,1,63,0.028306847,0.000542635,1931.62701,606284.8748,937,0,10000,0,10000,1,0.146217,0.087309817
0.8,0.88,88,0,10000,1,17,0.039791991,0.00254341,1693.398366,559286.9159,983,0,10000,0,10000,1,0.094,0.099861062
0.8,0.88,68,0,10000,1,32,0.033453464,0.000684392,1617.897303,440800.3536,968,0,10000,0,10000,1,0.271465,0.100594861
0.8,0.88,81,1,531,1,50,0.028669568,0.000422403,1737.533613,409896.2237,480,0,10000,0,10000,0,10000,0.089828161
0.8,0.88,81,0,10000,1,17,0.034614196,0.000398174,1632.04903,442058.5124,983,0,10000,0,10000,1,0.251374,0.096097338
0.8,0.88,91,0,10000,1,32,0.030529706,0.000507769,1763.664422,529930.3509,895,1,927,0,10000,0,10000,0.1121582
0.8,0.88,103,0,10000,1,32,0.025654863,0.000557773,2104.093361,659299.0846,968,0,10000,0,10000,1,0.348819,0.098668429
0.8,0.88,77,0,10000,1,46,0.026982298,0.000609253,2023.304211,616162.3148,954,0,10000,0,10000,1,0.42036,0.107397745
0.8,0.88,85,1,414,1,36,0.035633453,0.00246614,1780.209677,746512.4937,376,0,10000,0,10000,0,10000,0.111495413
0.8,0.88,94,0,10000,1,26,0.040457291,0.001646855,1676.829897,651095.9783,974,0,10000,0,10000,1,0.16673,0.082876277
0.8,0.88,77,0,10000,1,22,0.032831909,0.00114623,1758.089855,742070.9571,349,1,371,0,10000,0,10000,0.126612617
0.8,0.88,79,0,10000,1,21,0.035628831,0.00105289,1637.695385,548348.5975,979,0,10000,0,10000,1,0.239205,0.092510806
0.8,0.88,75,0,10000,1,16,0.028640307,0.000304188,1810.640816,476932.1179,984,0,10000,0,10000,1,0.125,0.077960433
0.8,0.88,92,0,10000,1,18,0.035571391,0.001577903,1768.713701,602428.8526,982,0,10000,0,10000,1,0.147439,0.090924193
0.8,0.88,84,0,10000,1,21,0.037828633,0.002548351,1709.602051,654378.0734,979,0,10000,0,10000,1,0.363699,0.102558329
0.8,0.88,97,0,10000,1,51,0.044923749,0.001913193,1535.997884,516855.1661,949,0,10000,0,10000,1,0.222639,0.103819226
0.8,0.89,101,0,10000,1,21,0.046655523,0.003724572,1569.897436,524252.8756,979,0,10000,0,10000,1,0.257855,0.0868349
0.8,0.89,78,1,575,1,31,0.032324386,0.002118421,1948.953618,701960.7715,543,0,10000,0,10000,0,10000,0.108243578
0.8,0.89,79,1,293,1,15,0.060092205,0.005832604,1808.249084,1119374.722,277,0,10000,0,10000,0,10000,0.084498591
0.8,0.89,83,0,10000,1,111,0.087198254,0.012847245,1543.620536,1261914.86,228,1,339,0,10000,0,10000,0.110316773
0.8,0.89,80,0,10000,1,20,0.032416852,0.000805923,1800.569672,721473.3886,980,0,10000,0,10000,1,0.285816,0.103093638
0.8,0.89,83,0,10000,1,32,0.045437348,0.002461363,1578.592751,717818.0495,473,1,505,0,10000,0,10000,0.070351575
0.8,0.89,77,0,10000,1,25,0.029177582,0.000646336,1876.30793,601543.5828,975,0,10000,0,10000,1,0.109519,0.08817629
0.8,0.89,85,0,10000,1,29,0.028623678,0.000364823,1836.725957,507113.8329,971,0,10000,0,10000,1,0.413708,0.08683028
0.8,0.89,90,0,10000,1,25,0.036034127,0.000970133,1748.257467,494027.5856,975,0,10000,0,10000,1,0.2318,0.130455024
0.8,0.89,75,0,10000,1,24,0.031345115,0.000733976,1752.854938,504630.4594,976,0,10000,0,10000,1,0.354839,0.074197905
0.8,0.89,79,0,10000,1,17,0.032273715,0.001359818,1889.449814,751651.0653,273,1,290,0,10000,0,10000,0.074215608
0.8,0.89,82,1,169,1,21,0.064638727,0.013623467,1982.65035,1171078.353,147,0,10000,0,10000,0,10000,0.092073553
0.8,0.89,78,0,10000,1,33,0.044171292,0.005123824,1640.919214,539980.3516,920,1,953,0,10000,0,10000,0.082615569
0.8,0.89,67,0,10000,1,18,0.035487196,0.000693573,1681.221881,515513.0418,982,0,10000,0,10000,1,0.0898681,0.083100357
0.8,0.89,69,1,171,1,33,0.063065047,0.004990782,1876,1404993.218,137,0,10000,0,10000,0,10000,0.112268317
0.8,0.89,73,0,10000,1,24,0.034872971,0.000761275,1638.38786,396633.5275,976,0,10000,0,10000,1,0.220949,0.09293631
0.8,0.89,79,0,10000,1,31,0.036380668,0.001372582,1708.865285,518000.4109,969,0,10000,0,10000,1,0.122681,0.090024
