Low-Density Growth Rate,Migration Rate,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
4,0.007,91,1,427,1,15,0.069831101,0.005684585,1464.159705,736412.9057,411,0,10000,0,10000,0,10000,0.061723455
4,0.0075,79,0,10000,1,18,0.02795309,0.000450013,2108.497175,609405.5833,181,1,199,0,10000,0,10000,0.083230321
4,0.0075,72,0,10000,1,45,0.028650715,0.000818661,2052.59542,326935.9814,135,1,180,0,10000,0,10000,0.085081244
4,0.0075,73,1,228,1,36,0.062300803,0.005426355,1546.860963,727845.5529,191,0,10000,0,10000,0,10000,0.072204
4,0.0075,66,0,10000,1,20,0.037647291,0.001939873,1828.935961,760742.0205,207,1,227,0,10000,0,10000,0.088009806
4,0.0075,65,1,221,1,80,0.084709749,0.008099466,1100.558824,209569.6436,140,0,10000,0,10000,0,10000,0.093623374
4,0.0075,75,0,10000,1,31,0.047038039,0.00163393,1687.087838,610595.2423,300,1,331,0,10000,0,10000,0.077971244
4,0.0075,68,1,146,1,39,0.090147559,0.021389174,1769.284314,1002264.713,106,0,10000,0,10000,0,10000,0.082871437
4,0.0075,81,1,171,1,61,0.103331227,0.030655259,1584.285714,867557.8612,109,0,10000,0,10000,0,10000,0.075772282
4,0.0075,60,1,322,1,26,0.062598785,0.007390338,1488.412371,726957.0739,295,0,10000,0,10000,0,10000,0.071256577
4,0.0075,82,1,158,1,41,0.06225534,0.007068039,1762.576577,758099.6676,115,0,10000,0,10000,0,10000,0.087675765
4,0.0075,70,1,345,1,14,0.05941383,0.009463324,1849.512346,970097.2869,328,0,10000,0,10000,0,10000,0.09273853
4,0.0075,68,1,203,1,67,0.052165256,0.00236841,1444.870229,429834.4793,135,0,10000,0,10000,0,10000,0.088012557
4,0.0075,87,1,170,1,41,0.074707445,0.029582638,2014.879032,705580.9289,128,0,10000,0,10000,0,10000,0.078845616
4,0.0075,73,1,351,1,41,0.062855894,0.00480183,1618.315789,989004.6108,308,0,10000,0,10000,0,10000,0.097215708
4,0.0075,75,0,10000,1,65,0.057365023,0.001764866,1407.572816,457141.8952,210,1,275,0,10000,0,10000,0.082275633
4,0.0075,73,0,10000,1,86,0.087307902,0.001663111,990.1935484,137543.5432,66,1,152,0,10000,0,10000,0.082381568
4,0.0075,78,1,252,1,21,0.077021981,0.007123471,1477.968889,902308.9101,229,0,10000,0,10000,0,10000,0.0939305
4,0.0075,72,1,153,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.08162114
4,0.0075,74,1,153,1,82,0.085540765,0.005586739,1150.939394,302289.1478,70,0,10000,0,10000,0,10000,0.07902246
4,0.0075,72,0,10000,1,27,0.089478395,0.013382934,1511.5,1110840.104,318,1,345,0,10000,0,10000,0.08268607
4,0.008,66,1,150,1,66,0.145226409,0.0285582,1138.807692,587319.181,82,0,10000,0,10000,0,10000,0.095791073
4,0.008,70,0,10000,1,37,0.012587982,5.99E-05,2726.348214,309121.7984,116,1,153,0,10000,0,10000,0.089610424
4,0.008,84,1,645,1,59,0.096337356,0.005225926,1028.098107,445849.1487,585,0,10000,0,10000,0,10000,0.089063118
4,0.008,69,1,216,1,27,0.06745547,0.011108109,1940.989071,1694390.754,187,0,10000,0,10000,0,10000,0.109256443
4,0.008,86,0,10000,1,17,0.021859128,0.001192673,2725.323864,861217.6622,180,1,197,0,10000,0,10000,0.093335077
4,0.008,72,1,165,1,12,0.035271719,0.004178063,2214.687075,804495.2218,151,0,10000,0,10000,0,10000,0.078328425
4,0.008,71,1,355,1,96,0.088952525,0.010447918,1230.324111,443596.7408,257,0,10000,0,10000,0,10000,0.09251957
4,0.008,81,1,154,1,63,0.107675073,0.021510612,1496.55814,772487.4327,90,0,10000,0,10000,0,10000,0.091820495
4,0.008,78,1,198,1,87,0.091070476,0.014013756,1263.358491,411426.5885,110,0,10000,0,10000,0,10000,0.089931754
4,0.008,64,1,139,1,18,0.078688309,0.01385746,1875.878261,1226294.35,119,0,10000,0,10000,0,10000,0.071028529
4,0.008,76,0,10000,1,91,0.018213909,0.000128415,2348.28,298207.813,179,1,270,0,10000,0,10000,0.089569456
4,0.008,80,1,274,1,42,0.06712058,0.020090917,1970.559471,967370.3258,231,0,10000,0,10000,0,10000,0.094188766
4,0.008,69,1,635,1,56,0.100035836,0.008692735,1149.226876,595379.5611,577,0,10000,0,10000,0,10000,0.088804746
4,0.008,61,1,131,1,30,0.034678292,0.001893035,2014.59375,665808.9912,100,0,10000,0,10000,0,10000,0.1176133
4,0.008,72,1,390,1,19,0.093658395,0.015551887,1395.469945,870611.4622,370,0,10000,0,10000,0,10000,0.068923887
4,0.008,77,1,194,1,70,0.060654731,0.007225776,1847.669492,1088286.137,122,0,10000,0,10000,0,10000,0.11331957
4,0.008,69,1,268,1,43,0.044424333,0.001991099,1680.627273,514622.9247,224,0,10000,0,10000,0,10000,0.08206121
4,0.008,72,1,252,1,31,0.077564237,0.02150904,1771.009259,754266.5184,220,0,10000,0,10000,0,10000,0.080421307
4,0.008,67,0,10000,1,106,0.07567405,0.002165734,1049.593258,185496.3559,894,0,10000,0,10000,1,0.374343,0.098855189
4,0.008,66,0,10000,1,35,0.029457152,0.000532561,1953.532967,476395.9302,186,1,221,0,10000,0,10000,0.084539548
4,0.0085,67,1,319,1,18,0.065828624,0.008649308,1444.398649,620515.3681,300,0,10000,0,10000,0,10000,0.085472186
4,0.0085,73,0,10000,1,19,0.028202044,0.000365968,2058.938596,462762.1015,232,1,251,0,10000,0,10000,0.074874093
4,0.0085,79,1,250,1,26,0.07566475,0.003632646,1402.401826,964294.0029,223,0,10000,0,10000,0,10000,0.08610875
4,0.0085,65,1,212,1,24,0.086182673,0.004942595,1290.362637,745452.2751,186,0,10000,0,10000,0,10000,0.079635135
4,0.0085,53,1,124,1,20,0.062449852,0.013516617,2140.459184,1403975.33,102,0,10000,0,10000,0,10000,0.090194919
4,0.0085,61,1,131,1,33,0.097619914,0.020330596,1594.326087,874691.6545,96,0,10000,0,10000,0,10000,0.09309531
4,0.0085,78,0,10000,1,88,0.041095243,0.00016134,1448.230769,114113.9006,69,1,157,0,10000,0,10000,0.10283475
4,0.0085,77,1,143,1,19,0.063419502,0.006520084,1814.747899,932318.3902,123,0,10000,0,10000,0,10000,0.09510032
4,0.0085,74,1,406,1,87,0.086030656,0.014511396,1085.203822,210227.3661,318,0,10000,0,10000,0,10000,0.097882507
4,0.0085,73,1,138,1,64,0.091455529,0.006898756,1217.985507,416231.2317,73,0,10000,0,10000,0,10000,0.112338805
4,0.0085,70,1,307,1,24,0.083914456,0.002700024,1134.366906,613704.4625,282,0,10000,0,10000,0,10000,0.10073084
4,0.0085,64,0,10000,1,50,0.158936844,0.018628106,851.488,506904.5379,129,1,179,0,10000,0,10000,0.106315089
4,0.0085,71,1,310,1,65,0.115375087,0.024015913,1187.343096,545940.7358,243,0,10000,0,10000,0,10000,0.117025054
4,0.0085,72,1,256,1,82,0.111331924,0.006231081,857.7633136,166733.9085,173,0,10000,0,10000,0,10000,0.10294479
4,0.0085,65,1,137,1,83,0.180779567,0.027899323,755.8163265,222009.0071,53,0,10000,0,10000,0,10000,0.096596268
4,0.0085,77,1,286,1,54,0.065075588,0.003942823,1276.110132,429913.261,231,0,10000,0,10000,0,10000,0.09810489
4,0.0085,61,1,352,1,111,0.050339283,0.003646346,1817.425532,999988.3381,239,0,10000,0,10000,0,10000,0.113143504
4,0.0085,61,0,10000,1,22,0.03933485,0.001708625,1945.005133,827572.5267,978,0,10000,0,10000,1,0.337522,0.097572372
4,0.0085,71,1,164,1,58,0.086651072,0.016595053,1417.46,406687.0684,104,0,10000,0,10000,0,10000,0.09323953
4,0.0085,73,1,328,1,20,0.086977937,0.009516869,1426.174917,908036.1113,307,0,10000,0,10000,0,10000,0.085725463
4,0.009,53,1,501,1,30,0.039679855,0.002655619,1858.948498,540961.5252,470,0,10000,0,10000,0,10000,0.107528438
4,0.009,57,1,212,1,20,0.063604084,0.018327365,2028.379679,808624.92,191,0,10000,0,10000,0,10000,0.103423344
4,0.009,66,1,191,1,103,0.148685218,0.006906341,556.8192771,37958.89505,87,0,10000,0,10000,0,10000,0.115997778
4,0.009,65,1,336,1,88,0.074443259,0.00938138,1257.646091,279170.4838,247,0,10000,0,10000,0,10000,0.104679594
4,0.009,59,0,10000,1,50,0.035793107,0.000270337,1718.180328,263764.738,65,1,115,0,10000,0,10000,0.113073652
4,0.009,59,1,127,1,20,0.071947987,0.009055828,1891.627451,1333774.214,106,0,10000,0,10000,0,10000,0.096099881
4,0.009,55,1,224,1,31,0.086668219,0.003927223,1203.707447,664185.207,192,0,10000,0,10000,0,10000,0.103451344
4,0.009,67,1,381,1,46,0.094135105,0.007786849,1158.136778,612334.6044,333,0,10000,0,10000,0,10000,0.116021774
4,0.009,57,1,127,1,34,0.109197027,0.022325399,1717.159091,1422710.588,92,0,10000,0,10000,0,10000,0.115298073
4,0.009,51,1,234,1,33,0.039052057,0.003960542,2071,512432.2653,200,0,10000,0,10000,0,10000,0.111202621
4,0.009,64,1,243,1,51,0.123767988,0.009179725,912.1016043,639537.3212,191,0,10000,0,10000,0,10000,0.088870794
4,0.009,59,0,10000,1,79,0.206862953,0.011498853,436.0779221,158025.4225,81,1,160,0,10000,0,10000,0.112459659
4,0.009,66,1,301,1,20,0.059743737,0.010533574,1725.516364,749884.8097,279,0,10000,0,10000,0,10000,0.075006581
4,0.009,57,1,128,1,10,0.112123821,0.035604019,1790.893805,1283784.325,117,0,10000,0,10000,0,10000,0.095600317
4,0.009,61,1,131,1,49,0.146439895,0.023196274,1032.909091,580003.2255,81,0,10000,0,10000,0,10000,0.129408873
4,0.009,61,1,164,1,31,0.070339642,0.011736542,1662.273438,618421.3237,132,0,10000,0,10000,0,10000,0.129815056
4,0.009,67,1,274,1,15,0.049488733,0.009995967,2005.200787,764640.8928,258,0,10000,0,10000,0,10000,0.100823627
4,0.009,62,1,385,1,52,0.063572805,0.008867634,1463.978593,369925.1524,331,0,10000,0,10000,0,10000,0.107292354
4,0.009,54,1,209,1,27,0.094522445,0.011519774,1472.864407,1015154.908,181,0,10000,0,10000,0,10000,0.116225674
4,0.009,71,1,129,1,57,0.117172933,0.021476893,1321.484848,663740.4619,70,0,10000,0,10000,0,10000,0.114288483
4,0.0095,59,1,124,1,59,0.052944258,0.006923683,1794.966667,615848.4989,64,0,10000,0,10000,0,10000,0.104702824
4,0.0095,63,0,10000,1,26,0.047814557,0.001224422,1597.898964,762550.4276,390,1,416,0,10000,0,10000,0.106915932
4,0.0095,64,1,264,1,34,0.158880454,0.015727057,923.3777778,847672.5373,229,0,10000,0,10000,0,10000,0.10348101
4,0.0095,54,1,119,1,25,0.104673136,0.024835052,1620.898876,1058857.462,93,0,10000,0,10000,0,10000,0.10455099
4,0.0095,58,1,123,1,36,0.096819714,0.012398359,1465.939024,953369.0816,86,0,10000,0,10000,0,10000,0.125906666
4,0.0095,56,1,186,1,13,0.059233881,0.005087491,1487.904762,871431.1933,172,0,10000,0,10000,0,10000,0.117699267
4,0.0095,54,1,162,1,39,0.104543014,0.015780664,1215.90678,686426.0845,122,0,10000,0,10000,0,10000,0.118989874
4,0.0095,57,1,117,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.118932144
4,0.0095,50,1,136,1,52,0.078105765,0.013766813,1309.833333,345580.4466,82,0,10000,0,10000,0,10000,0.120854515
4,0.0095,54,1,114,1,14,0.069662777,0.012310624,1883.757895,1009401.762,99,0,10000,0,10000,0,10000,0.1112452
4,0.0095,59,1,189,1,78,0.148181228,0.021418898,758.3113208,306234.2144,110,0,10000,0,10000,0,10000,0.121336255
4,0.0095,63,1,167,1,44,0.065955417,0.003806292,1558.754237,1221764.372,122,0,10000,0,10000,0,10000,0.10713415
4,0.0095,67,1,147,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.101221034
4,0.0095,62,1,129,1,100,0.29619,0.023181004,335.6956522,35386.12476,27,0,10000,0,10000,0,10000,0.117536705
4,0.0095,53,1,240,1,70,0.088535538,0.00423033,1019.454545,168141.6298,169,0,10000,0,10000,0,10000,0.124519155
4,0.0095,60,0,10000,1,18,0.055870797,0.011190574,1885.226415,1310013.854,110,1,128,0,10000,0,10000,0.15083015
4,0.0095,58,1,152,1,17,0.153863317,0.027592791,1275.592308,1208448.057,134,0,10000,0,10000,0,10000,0.100879262
4,0.0095,60,1,126,1,17,0.089520505,0.019737476,1795.807692,1153043.578,108,0,10000,0,10000,0,10000,0.085430923
4,0.0095,61,1,213,1,21,0.05134559,0.008549752,1916.550802,718224.7501,191,0,10000,0,10000,0,10000,0.102780712
4,0.0095,63,0,10000,1,39,0.069989481,0.004865223,1533.707865,896315.9596,93,1,132,0,10000,0,10000,0.114590214
4,0.01,55,0,10000,1,15,0.087812464,0.013441109,1460.891753,994902.045,198,1,213,0,10000,0,10000,0.094425791
4,0.01,57,0,10000,1,77,0.157381891,0.009593892,666.7714286,141299.8906,39,1,116,0,10000,0,10000,0.125398258
4,0.01,49,1,164,1,15,0.061971059,0.010056423,1856.083916,915269.1398,147,0,10000,0,10000,0,10000,0.097387036
4,0.01,55,1,117,1,23,0.064816409,0.007989888,2089.393258,1748812.216,93,0,10000,0,10000,0,10000,0.128329479
4,0.01,47,1,106,1,40,0.095285498,0.008873973,1308.262295,706325.964,65,0,10000,0,10000,0,10000,0.127851928
4,0.01,56,1,181,1,60,0.10293116,0.004102468,907.8448276,325369.3207,120,0,10000,0,10000,0,10000,0.118030139
4,0.01,54,0,10000,1,80,0.081626107,0.000691816,885.9642857,65315.82015,32,1,112,0,10000,0,10000,0.130687038
4,0.01,52,0,10000,1,97,0.107850303,0.007911472,859.0471698,153509.5984,322,1,419,0,10000,0,10000,0.132107069
4,0.01,51,1,151,1,18,0.035706731,0.001798511,2116.21875,1051912.655,132,0,10000,0,10000,0,10000,0.106022907
4,0.01,49,1,162,1,39,0.055311232,0.005986741,1780.144068,753580.6996,122,0,10000,0,10000,0,10000,0.13088366
4,0.01,51,1,112,1,25,0.101436121,0.020255839,1465.987805,953831.4023,86,0,10000,0,10000,0,10000,0.112560019
4,0.01,59,0,10000,1,32,0.024953459,0.000386987,2264.258333,610620.7416,124,1,156,0,10000,0,10000,0.114827868
4,0.01,65,1,496,1,89,0.053946024,0.004006569,1633.843284,866494.1272,406,0,10000,0,10000,0,10000,0.121237268
4,0.01,53,1,122,1,26,0.097219732,0.021255156,1675.395604,1038709.118,95,0,10000,0,10000,0,10000,0.096357195
4,0.01,53,1,112,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.116942391
4,0.01,63,1,132,1,32,0.079582969,0.014368263,1895.663158,1820066.708,99,0,10000,0,10000,0,10000,0.125781475
4,0.01,56,0,10000,1,64,0.086942128,0.004767139,1012.954887,313349.1559,137,1,201,0,10000,0,10000,0.113724972
4,0.01,58,1,128,1,31,0.081874289,0.007314838,1505.054348,976717.8123,96,0,10000,0,10000,0,10000,0.118085181
4,0.01,51,0,10000,1,83,0.103107985,0.001850091,561.7592593,58884.96056,58,1,141,0,10000,0,10000,0.125794352
4,0.01,59,1,129,1,65,0.0529729,0.003737602,1547.101695,384806.1253,63,0,10000,0,10000,0,10000,0.108287625
4,0.0105,58,1,156,1,27,0.071284037,0.005597584,1438.282258,660410.8639,128,0,10000,0,10000,0,10000,0.109217152
4,0.0105,55,0,10000,1,38,0.067816973,0.002424543,1295.4625,528020.4986,164,1,202,0,10000,0,10000,0.111283374
4,0.0105,53,0,10000,1,15,0.027046115,0.00035838,2078.272189,696762.494,173,1,188,0,10000,0,10000,0.112942518
4,0.0105,56,1,141,1,23,0.12503512,0.018211227,1337.026786,1170688.848,116,0,10000,0,10000,0,10000,0.109440253
4,0.0105,54,1,282,1,103,0.073975648,0.003993629,1229.816092,447744.1616,178,0,10000,0,10000,0,10000,0.12137823
4,0.0105,58,1,112,1,78,0.153572893,0.00945588,656.6071429,103887.4528,32,0,10000,0,10000,0,10000,0.108500961
4,0.0105,52,1,312,1,28,0.088581059,0.006877137,1382.566308,1040640.876,283,0,10000,0,10000,0,10000,0.124152475
4,0.0105,52,1,219,1,67,0.114490674,0.008169728,984.9047619,424745.1882,151,0,10000,0,10000,0,10000,0.151626924
4,0.0105,55,1,112,1,99,0.4636795,0.009837514,133.625,5607.484375,12,0,10000,0,10000,0,10000,0.125598445
4,0.0105,51,1,109,1,33,0.09075117,0.020637905,1756.309859,1154237.481,75,0,10000,0,10000,0,10000,0.121132903
4,0.0105,50,0,10000,1,23,0.102774889,0.010388848,1098.871795,597802.7989,199,1,222,0,10000,0,10000,0.125837163
4,0.0105,53,1,115,1,46,0.057660987,0.007496567,2029.078125,1090256.26,68,0,10000,0,10000,0,10000,0.131102369
4,0.0105,54,0,10000,1,17,0.052234498,0.002133918,1734.4,795234.4716,99,1,116,0,10000,0,10000,0.112072285
4,0.0105,51,1,254,1,90,0.111103038,0.001926216,660.509434,46376.69016,163,0,10000,0,10000,0,10000,0.126656641
4,0.0105,48,1,109,1,25,0.101808548,0.020466287,1705.025316,1137659.746,83,0,10000,0,10000,0,10000,0.122390829
4,0.0105,53,0,10000,1,51,0.067636676,0.007595194,1404.353448,335667.3837,120,1,171,0,10000,0,10000,0.135322426
4,0.0105,47,1,306,1,27,0.097821685,0.010925139,1249.90146,846583.2202,278,0,10000,0,10000,0,10000,0.111157657
4,0.0105,48,0,10000,1,59,0.056473128,0.001517955,1278.909722,288672.3877,148,1,207,0,10000,0,10000,0.128390904
4,0.0105,63,1,122,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.130239983
4,0.0105,42,1,180,1,35,0.064215279,0.012491204,1857.107143,715164.1671,144,0,10000,0,10000,0,10000,0.134194119
4,0.011,48,0,10000,1,22,0.117989756,0.007663944,1017.844311,807127.0895,171,1,193,0,10000,0,10000,0.118456067
4,0.011,52,1,115,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.126002927
4,0.011,49,1,170,1,27,0.102989092,0.006361563,1011,492445.8406,142,0,10000,0,10000,0,10000,0.12721007
4,0.011,49,1,126,1,23,0.138641113,0.022873888,1128.234694,985719.2408,102,0,10000,0,10000,0,10000,0.142375947
4,0.011,51,1,114,1,58,0.062203464,0.004801555,1418.6,519763.88,54,0,10000,0,10000,0,10000,0.118758154
4,0.011,48,1,249,1,43,0.071074678,0.017326984,1851.860697,1144837.403,205,0,10000,0,10000,0,10000,0.134839721
4,0.011,46,1,233,1,42,0.12625794,0.011608131,1109.302703,1060803.995,189,0,10000,0,10000,0,10000,0.150290432
4,0.011,52,1,103,1,90,0.3304375,0.003121603,183.75,4423.4375,12,0,10000,0,10000,0,10000,0.13591313
4,0.011,47,1,106,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.130644927
4,0.011,51,1,119,1,38,0.057900792,0.009346915,2260.573333,1479252.698,79,0,10000,0,10000,0,10000,0.158670844
4,0.011,48,1,104,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.141765972
4,0.011,39,1,235,1,88,0.077141097,0.007662176,1456.056338,968976.5039,146,0,10000,0,10000,0,10000,0.14860602
4,0.011,57,0,10000,1,69,0.035322857,0.000321612,1758.589744,321823.2676,43,1,112,0,10000,0,10000,0.130110049
4,0.011,51,1,112,1,52,0.122621294,0.011193853,979.5185185,389024.5089,58,0,10000,0,10000,0,10000,0.121282165
4,0.011,49,1,95,1,50,0.120972025,0.013061672,964.4,263439.94,44,0,10000,0,10000,0,10000,0.144770883
4,0.011,56,1,171,1,29,0.051023506,0.001489552,1458.29927,664108.0929,141,0,10000,0,10000,0,10000,0.119135308
4,0.011,49,1,109,1,31,0.068708896,0.003288296,1203.520548,528864.9071,77,0,10000,0,10000,0,10000,0.160974081
4,0.011,44,0,10000,1,35,0.078252789,0.005075879,1345.5625,605420.2461,68,1,103,0,10000,0,10000,0.121223568
4,0.011,45,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,102,0,10000,0,10000,0.130432153
4,0.011,48,1,104,1,30,0.072552872,0.008779151,1627.764706,775073.6211,72,0,10000,0,10000,0,10000,0.122314292
4,0.0115,44,0,10000,1,47,0.060430247,0.001593661,1330.595745,401411.4749,51,1,98,0,10000,0,10000,0.124747712
4,0.0115,50,1,115,1,37,0.123391022,0.026946096,1407.041096,878495.6011,77,0,10000,0,10000,0,10000,0.115881212
4,0.0115,43,1,367,1,31,0.116929061,0.009165127,873.060423,398454.3408,335,0,10000,0,10000,0,10000,0.139479363
4,0.0115,43,1,98,1,25,0.093253138,0.016361368,1526.705882,812933.09,72,0,10000,0,10000,0,10000,0.138069038
4,0.0115,46,1,206,1,14,0.128454918,0.011527857,999.5882353,775391.2369,191,0,10000,0,10000,0,10000,0.13699966
4,0.0115,43,0,10000,1,25,0.014295193,2.12E-05,2554.029851,97194.92448,71,1,96,0,10000,0,10000,0.126827233
4,0.0115,40,1,90,1,21,0.076954706,0.008469505,1658.03125,968602.249,68,0,10000,0,10000,0,10000,0.118770259
4,0.0115,47,1,101,1,34,0.068997395,0.008525137,1863.967742,1138760.902,66,0,10000,0,10000,0,10000,0.122767033
4,0.0115,46,1,103,1,20,0.072324924,0.00958055,1750.333333,977137.5043,82,0,10000,0,10000,0,10000,0.10174835
4,0.0115,42,0,10000,1,25,0.008067555,8.41E-06,3025.015873,104671.1902,67,1,92,0,10000,0,10000,0.1389596
4,0.0115,48,1,158,1,69,0.082973251,0.008694722,1285.047619,315471.8787,88,0,10000,0,10000,0,10000,0.148378168
4,0.0115,45,1,193,1,20,0.118867916,0.012009748,1153.434524,1028391.389,172,0,10000,0,10000,0,10000,0.115822944
4,0.0115,44,1,100,1,61,0.207625374,0.019352945,528.3529412,148111.4637,38,0,10000,0,10000,0,10000,0.17157467
4,0.0115,39,1,168,1,52,0.086933258,0.005040073,1053.54955,243717.5268,115,0,10000,0,10000,0,10000,0.151100265
4,0.0115,45,1,141,1,73,0.204315944,0.011327157,342.2380952,48685.51474,67,0,10000,0,10000,0,10000,0.145826536
4,0.0115,51,1,102,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.137518897
4,0.0115,48,0,10000,1,17,0.08797271,0.00383678,1065.383178,607613.4513,218,1,235,0,10000,0,10000,0.128445062
4,0.0115,47,1,96,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.14077144
4,0.0115,52,1,185,1,48,0.068648739,0.00323109,1175.719697,303924.4896,136,0,10000,0,10000,0,10000,0.132078527
4,0.0115,48,1,106,1,25,0.0956013,0.011960052,1392.894737,863718.6994,80,0,10000,0,10000,0,10000,0.142045476
4,0.012,51,1,340,1,70,0.093687182,0.004780733,962.0265152,211890.5788,268,0,10000,0,10000,0,10000,0.1434661
4,0.012,36,1,90,1,39,0.070708128,0.004296947,1258.804348,441495.5487,50,0,10000,0,10000,0,10000,0.165940923
4,0.012,49,1,107,1,67,0.15155526,0.015001503,767.7142857,242707.5755,39,0,10000,0,10000,0,10000,0.143131956
4,0.012,44,1,175,1,65,0.098368006,0.01330647,1415.933333,851170.4051,109,0,10000,0,10000,0,10000,0.145295777
4,0.012,49,0,10000,1,85,0.129009045,0.004463272,604.9615385,71654.06262,82,1,167,0,10000,0,10000,0.154309105
4,0.012,44,1,104,1,37,0.062333876,0.006172367,1748.774194,786212.1426,66,0,10000,0,10000,0,10000,0.1638146
4,0.012,43,1,95,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.158203886
4,0.012,44,1,91,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.151693348
4,0.012,38,0,10000,1,56,0.052999996,0.000365522,1194.204082,101534.4481,53,1,109,0,10000,0,10000,0.152864352
4,0.012,44,1,96,1,53,0.191717614,0.031099955,729.8378378,310822.5142,41,0,10000,0,10000,0,10000,0.150276943
4,0.012,49,0,10000,1,77,0.138472238,0.006968016,603.4583333,98232.8316,28,1,105,0,10000,0,10000,0.127345578
4,0.012,44,1,141,1,53,0.078043816,0.00615442,1239.951807,339794.7206,87,0,10000,0,10000,0,10000,0.157430757
4,0.012,47,1,91,1,43,0.074836319,0.006881791,1553.116279,819483.8702,47,0,10000,0,10000,0,10000,0.140846059
4,0.012,42,0,10000,1,82,0.102721825,0.000272547,666.25,16223.6875,8,1,90,0,10000,0,10000,0.163207436
4,0.012,42,1,100,1,32,0.101875158,0.009577983,1328.936508,1341189.742,67,0,10000,0,10000,0,10000,0.162978157
4,0.012,47,1,130,1,26,0.055547493,0.005986755,1645.357143,477589.5153,102,0,10000,0,10000,0,10000,0.159205541
4,0.012,42,1,93,1,79,0.132310125,0.007228518,150.125,7329.359375,12,0,10000,0,10000,0,10000,0.149294951
4,0.012,44,1,127,1,11,0.076169776,0.00517973,1471.409091,1052528.714,114,0,10000,0,10000,0,10000,0.113841186
4,0.012,44,1,90,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.15436544
4,0.012,46,1,96,1,24,0.087107317,0.009623875,1475.791045,745428.822,71,0,10000,0,10000,0,10000,0.152803585
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,9,0,10000,0,10000,0.007803605
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,69,0,10000,0,10000,0.013919237
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,36,0,10000,0,10000,0.015399686
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,4,0,10000,0,10000,nan
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,12,0,10000,0,10000,0.009525381
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,27,0,10000,0,10000,0.01310191
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,8,0,10000,0,10000,0.007824523
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,4,0,10000,0,10000,nan
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,6,0,10000,0,10000,0
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,17,0,10000,0,10000,0.01466297
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,36,0,10000,0,10000,0.02657025
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,5,0,10000,0,10000,nan
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,16,0,10000,0,10000,0.007030009
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,7,0,10000,0,10000,0.00655391
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,6,0,10000,0,10000,0.00428508
4.5,0.002,0,0,10000,1,56,0.00188655,1.50E-07,3827.25,2105.6875,12,1,68,0,10000,0,10000,0.022716328
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,3,0,10000,0,10000,nan
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,8,0,10000,0,10000,0.008952627
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,7,0,10000,0,10000,0.01287176
4.5,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,3,0,10000,0,10000,nan
4.5,0.0025,0,0,10000,1,39,0.001811632,3.81E-07,3773.4,6053.84,14,1,53,0,10000,0,10000,0.028940061
