Low-Density Growth Rate,Migration Rate,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
2,0.004,0,0,10000,1,46,0.006009763,1.29E-05,3237.265957,122250.2484,192,1,238,0,10000,0,10000,0.034954926
2,0.004,0,0,10000,1,23,0.001983661,2.42E-06,3717.307692,54831.18738,43,1,66,0,10000,0,10000,0.030609075
2,0.004,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,9,0,10000,0,10000,0.013008068
2,0.0045,0,0,10000,1,53,0.004706205,2.47E-06,3370.391304,44457.36862,50,1,103,0,10000,0,10000,0.031559859
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,10,0,10000,0,10000,0.015002796
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,31,0,10000,0,10000,0.031715422
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,9,0,10000,0,10000,0.013499548
2,0.0045,0,0,10000,1,40,0.004672096,9.12E-08,3431.636364,12893.41322,26,1,66,0,10000,0,10000,0.036569164
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,35,0,10000,0,10000,0.036489334
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,9,0,10000,0,10000,0.0250583
2,0.0045,0,0,10000,1,63,0.004444898,1.76E-06,3391.647643,38317.9751,407,1,470,0,10000,0,10000,0.048339039
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,31,0,10000,0,10000,0.030516347
2,0.0045,0,0,10000,1,15,0.003177599,1.02E-06,3564.44,25001.47307,79,1,94,0,10000,0,10000,0.0593458
2,0.0045,0,0,10000,1,89,0.009560629,2.19E-05,2952.203704,130924.3104,58,1,147,0,10000,0,10000,0.035791338
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,25,0,10000,0,10000,0.028749704
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,32,0,10000,0,10000,0.046696907
2,0.0045,0,0,10000,1,31,0.007841401,1.50E-05,2965.962264,174991.4137,110,1,141,0,10000,0,10000,0.029673305
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,9,0,10000,0,10000,0.007432695
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,15,0,10000,0,10000,0.023016843
2,0.0045,0,0,10000,1,64,0.005009944,4.95E-07,3295.769231,16445.56213,69,1,133,0,10000,0,10000,0.035485474
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,3,0,10000,0,10000,nan
2,0.0045,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,6,0,10000,0,10000,0
2,0.0045,0,0,10000,1,42,0.002489027,4.29E-07,3636.707317,18076.15824,86,1,128,0,10000,0,10000,0.035750244
2,0.005,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,8,0,10000,0,10000,0.027116723
2,0.005,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,15,0,10000,0,10000,0.02578643
2,0.005,118,0,10000,1,103,0.014536692,7.96E-05,2625.719807,365617.593,211,1,314,0,10000,0,10000,0.038906135
2,0.005,0,0,10000,1,19,0.003013804,1.10E-06,3623.093023,32918.27042,47,1,66,0,10000,0,10000,0.047905427
2,0.005,115,0,10000,1,85,0.010362062,1.89E-05,2863.281553,120797.5227,107,1,192,0,10000,0,10000,0.052572938
2,0.005,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,15,0,10000,0,10000,0.04023539
2,0.005,225,0,10000,1,35,0.009596248,2.39E-05,2878.698795,185139.5117,336,1,371,0,10000,0,10000,0.045780165
2,0.005,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,7,0,10000,0,10000,0.0229313
2,0.005,0,0,10000,1,73,0.004370711,2.37E-06,3392.975309,36826.2463,85,1,158,0,10000,0,10000,0.04760151
2,0.005,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,30,0,10000,0,10000,0.034920876
2,0.005,0,0,10000,1,74,0.011413538,2.74E-07,2723.619048,5826.045351,25,1,99,0,10000,0,10000,0.051726334
2,0.005,130,0,10000,1,125,0.013239665,2.99E-05,2589.448,124824.1193,129,1,254,0,10000,0,10000,0.037017559
2,0.005,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,16,0,10000,0,10000,0.030277064
2,0.005,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,46,0,10000,0,10000,0.03276049
2,0.005,0,0,10000,1,94,0.007619932,1.65E-05,3064.93617,169227.2087,192,1,286,0,10000,0,10000,0.039377716
2,0.005,0,0,10000,1,17,0.002559696,2.58E-06,3567.785714,60562.66837,32,1,49,0,10000,0,10000,0.029090523
2,0.005,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,13,0,10000,0,10000,0.00814967
2,0.005,0,0,10000,1,74,0.005303419,1.35E-06,3258.215385,22840.32284,69,1,143,0,10000,0,10000,0.041671191
2,0.005,0,0,10000,1,58,0.004846634,2.87E-06,3275.555556,44091.59877,112,1,170,0,10000,0,10000,0.038921602
2,0.005,129,1,255,1,70,0.120396762,0.030236609,1311.094444,563660.1411,184,0,10000,0,10000,0,10000,0.04472932
2,0.0055,0,0,10000,1,35,0.005940687,1.23E-06,3236.675676,21912.21914,78,1,113,0,10000,0,10000,0.052295926
2,0.0055,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,33,0,10000,0,10000,0.038838458
2,0.0055,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,13,0,10000,0,10000,0.04176341
2,0.0055,0,0,10000,1,23,0.00347757,7.41E-07,3507.571429,3187.387755,18,1,41,0,10000,0,10000,0.054653726
2,0.0055,108,0,10000,1,25,0.02389244,0.000321759,2333.145374,956425.1463,231,1,256,0,10000,0,10000,0.055337938
2,0.0055,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,44,0,10000,0,10000,0.038767385
