"","Low-Density Growth Rate","Migration Rate","Suppressed","Gen Suppressed","Chased","Gen Chased","Avg Nondrive GC during Chase","Var in Nondrive GC during Chase","Avg Overall GC during Chase","Var in Overall GC During Chase","Avg Popsize during Chase","Var in Popsize during Chase","Duration of Chase","Drive Lost","Gen Drive Lost","Equilibrium State","Gen Equilibrium State","Simulation Stopped after 1000","Rate One Drive at End","R1 Resistance Occurred","Gen 10000 R1 Alleles Formed","DriveLostWithChase","DriveLostWithoutChase"
"71",2,0.0175,0,10000,1,43,0.135110383,0.000429783,0.125667275,0.000401951,1419.666667,1054890.056,16,1,59,0,10000,0,10000,0,10000,1,0
"72",2,0.0175,0,10000,1,43,0.154525188,0.016939569,0.126290988,0.012183181,7788.239669,47467877.69,125,1,168,0,10000,0,10000,0,10000,1,0
"73",2,0.0175,0,10000,1,49,0.625818344,0.055593369,0.590147594,0.051859765,191.65625,13493.03809,36,1,85,0,10000,0,10000,0,10000,1,0
"74",2,0.0175,0,10000,1,41,0.273149167,0.039498979,0.21892375,0.015107886,537.3333333,68907.22222,16,1,57,0,10000,0,10000,0,10000,1,0
"75",2,0.0175,0,10000,1,42,0.2032369,0.000620347,0.17010485,0.000756333,1587.2,955836.56,24,1,66,0,10000,0,10000,0,10000,1,0
"76",2,0.0175,0,10000,1,41,0.159382444,0.000762302,0.136533556,0.000239883,2756.444444,736339.1358,13,1,54,0,10000,0,10000,0,10000,1,0
"77",2,0.0175,1,57,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"78",2,0.0175,1,58,1,44,0.611815857,0.003304585,0.575076,0.022438779,172,1002.285714,11,0,10000,0,10000,0,10000,0,10000,0,0
"79",2,0.0175,0,10000,1,39,0.126354278,0.002633975,0.107680287,0.001344574,4126.73913,8551909.584,27,1,66,0,10000,0,10000,0,10000,1,0
"80",2,0.0175,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,52,0,10000,0,10000,0,10000,0,1
"81",2,0.02,1,53,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"82",2,0.02,1,69,1,35,0.303174796,0.015458184,0.274684682,0.01035434,356.7142857,55979.70408,32,0,10000,0,10000,0,10000,0,10000,0,0
"83",2,0.02,1,45,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"84",2,0.02,1,54,1,45,0.593218333,0.006218034,0.575665667,0.002214306,117,288.6666667,7,0,10000,0,10000,0,10000,0,10000,0,0
