,Avoidance Factor,Fecundity Penalty,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
1263,-0.7,0,0,10000,1,23,0.060013649,0.001318797,0.022716675,0.000291115,8717.475848,17032716.62,977,0,10000,0,10000,1,0.749241,0,10000,0,0
1264,-0.7,0,0,10000,1,26,0.05472102,0.000889303,0.020181221,0.000149447,8991.856701,23717229.96,974,0,10000,0,10000,1,0.823226,0,10000,0,0
1265,-0.7,0,0,10000,1,23,0.054367053,0.000885962,0.020591305,0.000177655,8795.866393,17673009.97,977,0,10000,0,10000,1,0.74998,0,10000,0,0
1266,-0.7,0,0,10000,1,22,0.051140587,0.000700484,0.018027848,9.24E-05,8909.414784,16749150.52,978,0,10000,0,10000,1,0.80821,0,10000,0,0
1267,-0.7,0,1,172,1,23,0.064273239,0.001304789,0.024151418,0.000304395,7934.06338,11417464.24,146,0,10000,0,10000,0,10000,0,10000,0,0
1268,-0.7,0,0,10000,1,25,0.05727225,0.001004632,0.022061504,0.000246245,9322.906282,29518492.58,975,0,10000,0,10000,1,0.754538,0,10000,0,0
1269,-0.7,0,0,10000,1,24,0.055407138,0.000784149,0.020147036,0.000166617,8838.644033,17114394.13,976,0,10000,0,10000,1,0.834063,0,10000,0,0
1270,-0.7,0,0,10000,1,22,0.058406972,0.001174475,0.022305398,0.000261263,9066.934292,22882276.35,978,0,10000,0,10000,1,0.614054,0,10000,0,0
1271,-0.7,0,1,433,1,25,0.06075384,0.00145033,0.023503113,0.000366216,8178.084788,12507213.27,405,0,10000,0,10000,0,10000,0,10000,0,0
1272,-0.7,0,1,568,1,22,0.058375079,0.002430328,0.023995935,0.000965879,9104.528757,23741900.28,543,0,10000,0,10000,0,10000,0,10000,0,0
1273,-0.7,0,1,373,1,23,0.058053621,0.001383579,0.021520192,0.000293358,8606.329446,16466646.01,347,0,10000,0,10000,0,10000,0,10000,0,0
1274,-0.7,0,0,10000,1,24,0.056802348,0.001234599,0.021333319,0.000216172,9044.031893,23098540.46,976,0,10000,0,10000,1,0.567947,0,10000,0,0
1275,-0.7,0,0,10000,1,23,0.052307044,0.000854004,0.018729039,0.00012849,8762.028777,16989001.23,977,0,10000,0,10000,1,0.855692,0,10000,0,0
1276,-0.7,0,0,10000,1,23,0.050479707,0.000591919,0.018510766,0.000120128,8963.478931,18974728.2,977,0,10000,0,10000,1,0.839597,0,10000,0,0
1277,-0.7,0,1,35,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1278,-0.7,0,0,10000,1,24,0.05236595,0.000814308,0.019031435,0.000121836,8551.814815,13198375.55,976,0,10000,0,10000,1,0.809735,0,10000,0,0
1279,-0.7,0,0,10000,1,22,0.05919768,0.001438071,0.021063274,0.000240329,9143.306982,26431746.55,978,0,10000,0,10000,1,0.491322,0,10000,0,0
1280,-0.7,0,0,10000,1,22,0.055124223,0.000765716,0.019664672,0.00012737,8936.340862,18318403.23,978,0,10000,0,10000,1,0.627335,0,10000,0,0
241,-0.7,0,0,10000,1,23,0.05405363,0.00111274,0.0196475,0.00026768,9551.16341,23127263.9,977,0,10000,0,10000,1,0.654186,0,10000,0,0
242,-0.7,0,0,10000,1,24,0.05767304,0.00137947,0.0229167,0.00030647,8933.83642,28168116.6,976,0,10000,0,10000,1,0.778472,0,10000,0,0
243,-0.7,0,0,10000,1,24,0.04910939,0.00068769,0.01750137,0.00016361,9456.63272,21975049.4,976,0,10000,0,10000,1,0.849395,0,10000,0,0
244,-0.7,0,0,10000,1,23,0.05497504,0.00163937,0.02065895,0.00042115,8893.037,17303568.9,977,0,10000,0,10000,1,0.876666,0,10000,0,0
245,-0.7,0,0,10000,1,23,0.05784153,0.00159252,0.02159666,0.00055368,8962.80365,17190140.4,223,1,246,0,10000,0,10000,0,10000,1,0
246,-0.7,0,0,10000,1,23,0.06153766,0.0025135,0.02513779,0.00092603,8546.83762,19793880.8,977,0,10000,0,10000,1,0.841914,0,10000,0,0
247,-0.7,0,0,10000,1,24,0.05604715,0.00085786,0.02065478,0.00015224,9112.23971,20024851.2,976,0,10000,0,10000,1,0.883883,0,10000,0,0
248,-0.7,0,0,10000,1,25,0.05291746,0.00076291,0.01946161,0.00016748,8751.82492,13913376.1,975,0,10000,0,10000,1,0.860715,0,10000,0,0
249,-0.7,0,0,10000,1,25,0.04845883,0.00049412,0.0166198,6.15E-05,8973.20391,11322190.1,975,0,10000,0,10000,1,0.806203,0,10000,0,0
250,-0.7,0,1,381,1,26,0.05743594,0.00177431,0.02160797,0.00048926,9149.82522,19558696.5,353,0,10000,0,10000,0,10000,0,10000,0,0
251,-0.7,0,0,10000,1,24,0.06109886,0.00206945,0.0248932,0.00069919,8404.1893,16958979.2,976,0,10000,0,10000,1,0.655481,0,10000,0,0
252,-0.7,0,0,10000,1,24,0.05240321,0.00082735,0.01980875,0.00015696,8770.90021,16070021.4,976,0,10000,0,10000,1,0.672347,0,10000,0,0
253,-0.7,0,1,716,1,25,0.06012554,0.00247351,0.02485447,0.00087374,8692.67789,25016316.7,687,0,10000,0,10000,0,10000,0,10000,0,0
254,-0.7,0,0,10000,1,24,0.05389364,0.00147082,0.01965616,0.00027311,9319.39506,22429201.8,976,0,10000,0,10000,1,0.84179,0,10000,0,0
255,-0.7,0,0,10000,1,23,0.05576392,0.00082885,0.02061389,0.00018609,8892.4851,16902463.6,977,0,10000,0,10000,1,0.892645,0,10000,0,0
256,-0.7,0,0,10000,1,23,0.04930531,0.00059796,0.01811314,8.51E-05,9107.7184,18750933.5,977,0,10000,0,10000,1,0.812773,0,10000,0,0
257,-0.7,0,0,10000,1,27,0.05371972,0.0008137,0.01878294,0.00014492,9696.52838,23387207.5,973,0,10000,0,10000,1,0.774784,0,10000,0,0
258,-0.7,0,1,41,1,23,0.32372534,0.02429567,0.20273703,0.01428628,656.4,347314.24,14,0,10000,0,10000,0,10000,0,10000,0,0
259,-0.7,0,0,10000,1,23,0.05822747,0.00124782,0.02264127,0.00028503,8678.94964,22071245,977,0,10000,0,10000,1,0.187487,0,10000,0,0
260,-0.7,0,1,790,1,25,0.05001049,0.00057246,0.01809956,9.30E-05,9083.16623,19026607.5,762,0,10000,0,10000,0,10000,0,10000,0,0
261,-0.7,0,0,10000,1,23,0.05395011,0.0009811,0.02040353,0.00026602,8505.29805,14941651.9,977,0,10000,0,10000,1,0.86961,0,10000,0,0
262,-0.7,0,0,10000,1,23,0.05981596,0.00180238,0.02447482,0.00063179,8241.63309,19885965.1,977,0,10000,0,10000,1,0.379045,0,10000,0,0
263,-0.7,0,0,10000,1,24,0.05700328,0.00113826,0.02196952,0.00036062,8198.13375,14781484.4,976,0,10000,0,10000,1,0.836918,0,10000,0,0
264,-0.7,0,1,561,1,27,0.05869183,0.00120516,0.02210744,0.00027246,8552.3852,16675765.1,532,0,10000,0,10000,0,10000,0,10000,0,0
265,-0.7,0,0,10000,1,24,0.05601932,0.00138589,0.02071043,0.00022844,9183.26852,21718321.7,976,0,10000,0,10000,1,0.744763,0,10000,0,0
266,-0.7,0,1,601,1,25,0.05670732,0.00251537,0.02106269,0.00044218,8498.55888,15282110.7,573,0,10000,0,10000,0,10000,0,10000,0,0
267,-0.7,0,0,10000,1,23,0.05152336,0.00066485,0.01772412,8.10E-05,8996.31346,16061588,977,0,10000,0,10000,1,0.553915,0,10000,0,0
268,-0.7,0,0,10000,1,23,0.05610301,0.00103424,0.02019656,0.00016365,8690.00617,18752285.5,977,0,10000,0,10000,1,0.752919,0,10000,0,0
269,-0.7,0,0,10000,1,28,0.05049003,0.00057882,0.01854977,9.20E-05,8635.73657,16468120.8,972,0,10000,0,10000,1,0.657706,0,10000,0,0
270,-0.7,0,0,10000,1,23,0.05372864,0.00094021,0.01915238,0.00016212,9072.7667,16150702.4,977,0,10000,0,10000,1,0.860339,0,10000,0,0
271,-0.7,0,0,10000,1,22,0.06185148,0.001482,0.02437278,0.00040836,8775.93019,23327200.1,978,0,10000,0,10000,1,0.665349,0,10000,0,0
272,-0.7,0,1,722,1,22,0.0510674,0.00065481,0.01803407,0.00010853,8935.82997,14898499.1,698,0,10000,0,10000,0,10000,0,10000,0,0
273,-0.7,0,1,165,1,22,0.05598608,0.00098312,0.02141528,0.00013394,8209.80147,24297966,140,0,10000,0,10000,0,10000,0,10000,0,0
274,-0.7,0,0,10000,1,24,0.05751646,0.00104925,0.02209271,0.00018472,8329.56584,17721493.6,976,0,10000,0,10000,1,0.775587,0,10000,0,0
275,-0.7,0,0,10000,1,23,0.05248284,0.00093737,0.01925814,0.00019299,8786.46763,14670171.8,977,0,10000,0,10000,1,0.855456,0,10000,0,0
276,-0.7,0,0,10000,1,23,0.04862673,0.00059694,0.01828418,0.00012808,8767.47688,16689580.3,977,0,10000,0,10000,1,0.846284,0,10000,0,0
277,-0.7,0,1,74,1,23,0.11400354,0.00848882,0.04682033,0.00107406,6119.72727,11361733.3,48,0,10000,0,10000,0,10000,0,10000,0,0
278,-0.7,0,0,10000,1,24,0.05443189,0.00077501,0.01955547,0.00012603,9340.24177,24275219.6,976,0,10000,0,10000,1,0.796314,0,10000,0,0
279,-0.7,0,0,10000,1,27,0.05717539,0.00103213,0.02138328,0.00023885,9322.37977,23331871.3,973,0,10000,0,10000,1,0.848723,0,10000,0,0
280,-0.7,0,0,10000,1,25,0.05404848,0.00101361,0.0198938,0.00022112,8814.86303,16986402.8,975,0,10000,0,10000,1,0.887851,0,10000,0,0
281,-0.7,0,0,10000,1,24,0.0533096,0.00090305,0.02017278,0.00025059,8788.97325,18671974.8,976,0,10000,0,10000,1,0.833162,0,10000,0,0
282,-0.7,0,0,10000,1,23,0.04919603,0.00048188,0.01740531,7.68E-05,8903.21994,15752415.1,977,0,10000,0,10000,1,0.843222,0,10000,0,0
283,-0.7,0,0,10000,1,24,0.05326523,0.00150567,0.02098516,0.00055325,8769.49794,19090074.3,976,0,10000,0,10000,1,0.65848,0,10000,0,0
284,-0.7,0,1,681,1,23,0.05540255,0.00165518,0.01932712,0.00026828,8623.73231,12132571,655,0,10000,0,10000,0,10000,0,10000,0,0
285,-0.7,0,0,10000,1,24,0.05192775,0.0007419,0.01870438,0.00012525,8933.43827,17365372.8,976,0,10000,0,10000,1,0.87857,0,10000,0,0
286,-0.7,0,1,33,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
287,-0.7,0,0,10000,1,24,0.05559273,0.00141356,0.02061751,0.00025506,9303.76029,28288246.3,976,0,10000,0,10000,1,0.465963,0,10000,0,0
288,-0.7,0,0,10000,1,23,0.05764823,0.00143053,0.02194754,0.00044363,8924.76053,18333728.8,977,0,10000,0,10000,1,0.883537,0,10000,0,0
289,-0.7,0,0,10000,1,25,0.05630313,0.00088326,0.01975719,0.00015657,9082.4171,15431778.9,975,0,10000,0,10000,1,0.658996,0,10000,0,0
290,-0.7,0,0,10000,1,23,0.05475822,0.00092336,0.0206741,0.00016985,8996.0555,24361623,977,0,10000,0,10000,1,0.577442,0,10000,0,0
291,-0.7,0,0,10000,1,25,0.0537551,0.00095873,0.01916293,0.00014495,9088.20803,16137372.4,975,0,10000,0,10000,1,0.744674,0,10000,0,0
292,-0.7,0,0,10000,1,22,0.05778285,0.00090575,0.02158707,0.00019858,8973.45483,20367902.8,978,0,10000,0,10000,1,0.884266,0,10000,0,0
293,-0.7,0,1,551,1,24,0.0515557,0.00061948,0.01908702,0.00010903,8838.16699,17114343.3,525,0,10000,0,10000,0,10000,0,10000,0,0
294,-0.7,0,0,10000,1,21,0.05048825,0.00064476,0.01891904,0.00016281,8418.24821,15181262.8,979,0,10000,0,10000,1,0.134978,0,10000,0,0
295,-0.7,0,0,10000,1,22,0.05122861,0.0005902,0.01785472,7.15E-05,8650.77721,13094820.2,978,0,10000,0,10000,1,0.901278,0,10000,0,0
296,-0.7,0,1,41,1,23,0.22652786,0.00583083,0.11899446,0.00225153,1373.58333,243371.91,16,0,10000,0,10000,0,10000,0,10000,0,0
297,-0.7,0,0,10000,1,27,0.05234544,0.00071119,0.01978413,0.00015211,8840.82559,19752620.5,973,0,10000,0,10000,1,0.826608,0,10000,0,0
298,-0.7,0,0,10000,1,25,0.05813349,0.00146245,0.02230465,0.00030239,9091.16684,29378566.8,975,0,10000,0,10000,1,0.610913,0,10000,0,0
299,-0.7,0,0,10000,1,23,0.05186228,0.00072061,0.01816775,0.00010653,8773.16444,13049139.1,977,0,10000,0,10000,1,0.637584,0,10000,0,0
300,-0.7,0,0,10000,1,22,0.05617248,0.00109037,0.02120395,0.00024828,8473.63963,14344218.9,978,0,10000,0,10000,1,0.86262,0,10000,0,0
301,-0.7,0,0,10000,1,24,0.05745555,0.00171987,0.02137916,0.00034088,8823.62449,15902020.5,976,0,10000,0,10000,1,0.845647,0,10000,0,0
302,-0.7,0,0,10000,1,26,0.05442485,0.00094405,0.0191146,0.00015412,8740.0299,14502458.1,974,0,10000,0,10000,1,0.702735,0,10000,0,0
303,-0.7,0,0,10000,1,22,0.04906425,0.00066417,0.01719306,8.04E-05,9168.29877,19191466.9,978,0,10000,0,10000,1,0.823362,0,10000,0,0
304,-0.7,0,0,10000,1,24,0.05451429,0.00089445,0.02022607,0.00018581,8593.58745,18117402.3,976,0,10000,0,10000,1,0.630368,0,10000,0,0
305,-0.7,0,0,10000,1,23,0.04906963,0.00068848,0.01840682,0.00012588,8457.73484,15167344.7,977,0,10000,0,10000,1,0.886405,0,10000,0,0
306,-0.7,0,0,10000,1,24,0.05115406,0.00081188,0.01801689,0.00017867,8901.68519,14633485.9,976,0,10000,0,10000,1,0.905399,0,10000,0,0
307,-0.7,0,0,10000,1,22,0.05479348,0.00111275,0.02054959,0.00028889,8703.18891,15839689.1,978,0,10000,0,10000,1,0.806395,0,10000,0,0
308,-0.7,0,0,10000,1,23,0.05147226,0.00076702,0.01838866,0.0001126,9079.95992,18525731.1,977,0,10000,0,10000,1,0.808228,0,10000,0,0
309,-0.7,0,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,31,0,10000,0,10000,0,10000,0,1
310,-0.7,0,0,10000,1,22,0.05050427,0.00060077,0.01792164,8.73E-05,8888.1499,17321996.1,978,0,10000,0,10000,1,0.669774,0,10000,0,0
311,-0.7,0,0,10000,1,25,0.05355136,0.00069122,0.02007254,0.00012319,8695.23172,17150805.2,975,0,10000,0,10000,1,0.665142,0,10000,0,0
312,-0.7,0,0,10000,1,29,0.0574143,0.00083711,0.02148777,0.00017006,8327.9059,14684386.2,971,0,10000,0,10000,1,0.423702,0,10000,0,0
313,-0.7,0,0,10000,1,23,0.05917247,0.00166288,0.02231345,0.00030677,8806.86639,25473376,977,0,10000,0,10000,1,0.717128,0,10000,0,0
314,-0.7,0,0,10000,1,24,0.06147593,0.0017724,0.02522859,0.00046841,8324.41049,21833765.1,976,0,10000,0,10000,1,0.852696,0,10000,0,0
315,-0.7,0,0,10000,1,25,0.0593583,0.00137076,0.02319929,0.0003405,8705.94851,27251319.9,975,0,10000,0,10000,1,0.730705,0,10000,0,0
316,-0.7,0,0,10000,1,24,0.05353662,0.00083381,0.01955036,0.00012758,8854.08178,18338376.6,970,1,994,0,10000,0,10000,0,10000,1,0
317,-0.7,0,1,101,1,26,0.07908881,0.01548561,0.02389769,0.0006645,12393.6418,39585437.1,71,0,10000,0,10000,0,10000,0,10000,0,0
318,-0.7,0,0,10000,1,25,0.0500248,0.00070812,0.01744068,7.41E-05,8989.45211,13755034.5,975,0,10000,0,10000,1,0.68142,0,10000,0,0
319,-0.7,0,0,10000,1,24,0.05121674,0.00062018,0.01770358,8.33E-05,9156.69959,16940742.5,976,0,10000,0,10000,1,0.525424,0,10000,0,0
320,-0.7,0,0,10000,1,26,0.05621753,0.0011759,0.02112383,0.0002152,9649.05567,25635949.7,974,0,10000,0,10000,1,0.795519,0,10000,0,0
1281,-0.7,0.05,1,236,1,22,0.070969764,0.001851691,0.027881292,0.000346196,7781.975845,18852614.32,211,0,10000,0,10000,0,10000,0,10000,0,0
1282,-0.7,0.05,0,10000,1,27,0.058055385,0.001087199,0.021379006,0.000190902,8718.597523,20161499.58,973,0,10000,0,10000,1,0.86479,0,10000,0,0
1283,-0.7,0.05,0,10000,1,25,0.058038724,0.00120302,0.022509679,0.000221939,8582.507724,19274316.43,975,0,10000,0,10000,1,0.719947,0,10000,0,0
1284,-0.7,0.05,0,10000,1,24,0.054442057,0.00089026,0.020703662,0.000171127,8159.469136,16107079.11,976,0,10000,0,10000,1,0.804089,0,10000,0,0
1285,-0.7,0.05,1,780,1,28,0.054104766,0.000946305,0.020523464,0.000204319,8516.891129,18195651.51,748,0,10000,0,10000,0,10000,0,10000,0,0
1286,-0.7,0.05,0,10000,1,23,0.058971159,0.001308218,0.023892549,0.0003397,8763.172662,37266156.19,977,0,10000,0,10000,1,0.815582,0,10000,0,0
1287,-0.7,0.05,0,10000,1,23,0.064970377,0.002632189,0.026494946,0.000999226,8274.900308,17171923.94,977,0,10000,0,10000,1,0.841546,0,10000,0,0
1288,-0.7,0.05,0,10000,1,27,0.056224072,0.001166903,0.021823391,0.000345777,8686.760578,20063853.13,973,0,10000,0,10000,1,0.794983,0,10000,0,0
1289,-0.7,0.05,1,135,1,23,0.069565977,0.002644528,0.026760135,0.000590502,7452.877358,13034622.71,110,0,10000,0,10000,0,10000,0,10000,0,0
1290,-0.7,0.05,1,33,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1291,-0.7,0.05,1,93,1,23,0.072714963,0.003740105,0.030695831,0.000896771,11009.95161,61404278.53,66,0,10000,0,10000,0,10000,0,10000,0,0
1292,-0.7,0.05,0,10000,1,23,0.055365302,0.001028338,0.021140168,0.000234289,8356.623844,15847240.68,977,0,10000,0,10000,1,0.818602,0,10000,0,0
1293,-0.7,0.05,1,37,1,26,0.16347975,0.002672872,0.1500071,0.001613578,764.5,71088.75,8,0,10000,0,10000,0,10000,0,10000,0,0
1294,-0.7,0.05,0,10000,1,22,0.055162421,0.000727855,0.020804229,0.000118136,8398.668378,17824047.26,978,0,10000,0,10000,1,0.887314,0,10000,0,0
1295,-0.7,0.05,0,10000,1,26,0.054476554,0.000809943,0.020417188,0.000155966,8625.712371,17699090.2,974,0,10000,0,10000,1,0.850495,0,10000,0,0
1296,-0.7,0.05,1,460,1,22,0.05833125,0.000964523,0.022424099,0.000209283,9563.62963,45574528.36,436,0,10000,0,10000,0,10000,0,10000,0,0
1297,-0.7,0.05,0,10000,1,24,0.068549113,0.004675057,0.030188524,0.002573905,8554.119464,22203146.47,976,0,10000,0,10000,1,0.853409,0,10000,0,0
1298,-0.7,0.05,0,10000,1,23,0.055815123,0.001087625,0.021956422,0.000293834,8452.457348,23838658.54,977,0,10000,0,10000,1,0.334703,0,10000,0,0
1299,-0.7,0.05,0,10000,1,24,0.05821171,0.001343908,0.024083743,0.000512061,8325.624486,18059600.35,976,0,10000,0,10000,1,0.86683,0,10000,0,0
1300,-0.7,0.05,0,10000,1,23,0.06321845,0.00124452,0.025428999,0.000343992,7687.919836,15911339,977,0,10000,0,10000,1,0.753698,0,10000,0,0
1301,-0.7,0.1,0,10000,1,29,0.066368388,0.003085594,0.028362697,0.000824464,8046.518097,21854164.11,971,0,10000,0,10000,1,0.68553,0,10000,0,0
1302,-0.7,0.1,0,10000,1,24,0.061373138,0.001107224,0.024590794,0.000256197,7659.372428,15621664.42,976,0,10000,0,10000,1,0.881401,0,10000,0,0
1303,-0.7,0.1,0,10000,1,24,0.059039128,0.00119483,0.023350677,0.000285426,9066.645062,33551956.61,976,0,10000,0,10000,1,0.744808,0,10000,0,0
1304,-0.7,0.1,1,50,1,23,0.10414773,0.002346958,0.0481021,0.000529471,4662,8503909.9,24,0,10000,0,10000,0,10000,0,10000,0,0
1305,-0.7,0.1,0,10000,1,23,0.067163037,0.002901955,0.027746936,0.001071531,7936.517986,16414564.3,977,0,10000,0,10000,1,0.782032,0,10000,0,0
1306,-0.7,0.1,1,272,1,28,0.072351628,0.0019457,0.034695833,0.000862294,7193.476793,22659250.38,241,0,10000,0,10000,0,10000,0,10000,0,0
1307,-0.7,0.1,1,767,1,23,0.069916282,0.002565871,0.029690583,0.000890774,7954.062331,29091049.39,742,0,10000,0,10000,0,10000,0,10000,0,0
1308,-0.7,0.1,0,10000,1,23,0.066992392,0.001939043,0.025761421,0.000418172,8087.953751,16850848.97,977,0,10000,0,10000,1,0.611498,0,10000,0,0
1309,-0.7,0.1,0,10000,1,23,0.07188307,0.002834287,0.031665665,0.001116131,6803.135663,12740419,977,0,10000,0,10000,1,0.757841,0,10000,0,0
1310,-0.7,0.1,1,366,1,26,0.076369446,0.015617395,0.032381359,0.005554762,7732.552553,12720032.6,337,0,10000,0,10000,0,10000,0,10000,0,0
1311,-0.7,0.1,0,10000,1,27,0.055767966,0.001040915,0.022176798,0.000233472,8674.55418,25431252.19,973,0,10000,0,10000,1,0.74722,0,10000,0,0
1312,-0.7,0.1,0,10000,1,23,0.059701845,0.0011105,0.024169291,0.000285734,7424.245632,11368274.79,977,0,10000,0,10000,1,0.83486,0,10000,0,0
1313,-0.7,0.1,0,10000,1,23,0.054285748,0.000807482,0.021751279,0.000227947,8504.34224,21272605.81,977,0,10000,0,10000,1,0.857675,0,10000,0,0
1314,-0.7,0.1,1,476,1,25,0.064986999,0.001373152,0.025720857,0.000408363,8378.083146,21446372.88,449,0,10000,0,10000,0,10000,0,10000,0,0
1315,-0.7,0.1,0,10000,1,24,0.067784468,0.002230116,0.026060724,0.000419265,9084.381687,37841234.83,976,0,10000,0,10000,1,0.94383,0,10000,0,0
1316,-0.7,0.1,0,10000,1,23,0.060362362,0.001984048,0.023985811,0.000516777,8088.125385,18886960.04,977,0,10000,0,10000,1,0.563752,0,10000,0,0
1317,-0.7,0.1,1,639,1,27,0.05919525,0.001383819,0.025021077,0.00042276,7730.719934,15998747.71,611,0,10000,0,10000,0,10000,0,10000,0,0
1318,-0.7,0.1,1,81,1,24,0.0601127,0.000845561,0.02096199,7.22E-05,9677.36,21778047.71,54,0,10000,0,10000,0,10000,0,10000,0,0
1319,-0.7,0.1,0,10000,1,23,0.05526354,0.000782306,0.021352213,0.000174212,7731.914697,10621465.63,977,0,10000,0,10000,1,0.890607,0,10000,0,0
1320,-0.7,0.1,0,10000,1,27,0.059498605,0.001237033,0.02207493,0.000287762,8558.566563,19071665.76,973,0,10000,0,10000,1,0.845244,0,10000,0,0
1321,-0.7,0.15,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
1322,-0.7,0.15,1,434,1,23,0.063925887,0.002999578,0.026910683,0.001330695,9695.428218,43918470.01,408,0,10000,0,10000,0,10000,0,10000,0,0
1323,-0.7,0.15,0,10000,1,23,0.071243784,0.001973427,0.031683079,0.000839101,7487.662898,20322748.47,977,0,10000,0,10000,1,0.89819,0,10000,0,0
1324,-0.7,0.15,0,10000,1,22,0.065307223,0.001977234,0.027305142,0.000535629,7595.880903,17031575.37,978,0,10000,0,10000,1,0.868915,0,10000,0,0
1325,-0.7,0.15,0,10000,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,1,30,0,10000,0,10000,0,10000,0,1
1326,-0.7,0.15,0,10000,1,29,0.067349024,0.00263421,0.028737567,0.000848036,7833.913133,22102513.8,971,0,10000,0,10000,1,0.881311,0,10000,0,0
1327,-0.7,0.15,0,10000,1,23,0.068373791,0.004773112,0.034100328,0.0024993,7792.164773,27436985.62,356,1,379,0,10000,0,10000,0,10000,1,0
1328,-0.7,0.15,0,10000,1,23,0.065136056,0.00194894,0.027001768,0.000369143,7433.45221,17995036.06,977,0,10000,0,10000,1,0.566867,0,10000,0,0
1329,-0.7,0.15,0,10000,1,23,0.059542111,0.001253719,0.023318532,0.000293441,8133.913669,20378299.4,977,0,10000,0,10000,1,0.802553,0,10000,0,0
1330,-0.7,0.15,0,10000,1,27,0.067798814,0.001270605,0.028716125,0.000304369,7408.184727,18963506.22,973,0,10000,0,10000,1,0.793086,0,10000,0,0
1331,-0.7,0.15,1,400,1,22,0.062863966,0.003132104,0.026562762,0.000973892,12154.33333,116124397.2,376,0,10000,0,10000,0,10000,0,10000,0,0
1332,-0.7,0.15,1,177,1,23,0.070177688,0.001187317,0.02997463,0.000257208,7936.931973,19741089.21,151,0,10000,0,10000,0,10000,0,10000,0,0
1333,-0.7,0.15,0,10000,1,23,0.072293118,0.003217885,0.032019906,0.00122586,7529.211716,19745886.38,977,0,10000,0,10000,1,0.87093,0,10000,0,0
1334,-0.7,0.15,1,501,1,23,0.065197742,0.00175066,0.026373112,0.000431919,8362.796178,31827453.01,475,0,10000,0,10000,0,10000,0,10000,0,0
1335,-0.7,0.15,1,434,1,23,0.059011936,0.00535674,0.022251142,0.000917745,8315.436725,19339032.05,407,0,10000,0,10000,0,10000,0,10000,0,0
1336,-0.7,0.15,0,10000,1,23,0.063198861,0.001501995,0.02605153,0.000419829,8449.281159,28302431.53,694,1,717,0,10000,0,10000,0,10000,1,0
1337,-0.7,0.15,1,37,1,27,0.383847,0.001695385,0.25648925,0.000133464,650.5,9860.25,8,0,10000,0,10000,0,10000,0,10000,0,0
1338,-0.7,0.15,0,10000,1,24,0.060860578,0.001072862,0.024359988,0.000247155,7433.367284,13160696.91,976,0,10000,0,10000,1,0.575495,0,10000,0,0
1339,-0.7,0.15,1,828,1,23,0.066435722,0.002698425,0.029249188,0.001013446,7812.107769,19894300.38,802,0,10000,0,10000,0,10000,0,10000,0,0
1340,-0.7,0.15,1,952,1,22,0.07163525,0.002418232,0.030740274,0.000637151,7348.286797,21427302.88,928,0,10000,0,10000,0,10000,0,10000,0,0
1341,-0.7,0.2,1,651,1,26,0.058720613,0.001546025,0.023902225,0.00050824,8580.861066,33166381.26,624,0,10000,0,10000,0,10000,0,10000,0,0
1342,-0.7,0.2,1,189,1,25,0.08070157,0.002489005,0.037072894,0.000974752,7448.613924,27796761.43,162,0,10000,0,10000,0,10000,0,10000,0,0
1343,-0.7,0.2,1,600,1,25,0.061120367,0.000974111,0.02328326,0.000178933,8595.147627,21766496.85,573,0,10000,0,10000,0,10000,0,10000,0,0
1344,-0.7,0.2,0,10000,1,22,0.065679753,0.001529745,0.02719043,0.000531032,7995.219713,24192766.47,978,0,10000,0,10000,1,0.919393,0,10000,0,0
1345,-0.7,0.2,1,934,1,23,0.07158284,0.001962281,0.031782903,0.000539835,7683.196903,36272646.03,908,0,10000,0,10000,0,10000,0,10000,0,0
1346,-0.7,0.2,1,689,1,22,0.06016925,0.001192585,0.024278233,0.000292023,7709.75303,15422374.4,664,0,10000,0,10000,0,10000,0,10000,0,0
1347,-0.7,0.2,0,10000,1,23,0.067597047,0.001591731,0.030755026,0.000542937,7850.072398,31515982.7,888,1,911,0,10000,0,10000,0,10000,1,0
1348,-0.7,0.2,1,126,1,22,0.056455298,0.00075002,0.024090257,0.000215316,6985.030928,11290995.56,101,0,10000,0,10000,0,10000,0,10000,0,0
1349,-0.7,0.2,0,10000,1,26,0.061849372,0.001566785,0.026073197,0.000535105,7718.810309,19306622.14,974,0,10000,0,10000,1,0.807502,0,10000,0,0
