,Avoidance Factor,Fecundity Penalty,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
2966,-0.3,0.05,0,10000,1,23,0.061468407,0.001682367,0.034652435,0.000729717,5175.687564,7523929.479,977,0,10000,0,10000,1,0.855201,0,10000,0,0
2967,-0.3,0.05,0,10000,1,22,0.070002065,0.00178238,0.040571338,0.000903181,5252.836756,11450191.53,978,0,10000,0,10000,1,0.637258,0,10000,0,0
2968,-0.3,0.05,1,155,1,22,0.083785396,0.003199734,0.046764886,0.000973921,5488.212598,11452418.23,131,0,10000,0,10000,0,10000,0,10000,0,0
2969,-0.3,0.05,0,10000,1,25,0.06671003,0.001424584,0.03798215,0.000621232,5104.07827,10762687.04,975,0,10000,0,10000,1,0.856822,0,10000,0,0
2970,-0.3,0.05,1,82,1,24,0.055461804,0.001254902,0.028741273,0.000150734,4604.75,2899588.957,56,0,10000,0,10000,0,10000,0,10000,0,0
2971,-0.3,0.05,0,10000,1,21,0.05918144,0.000859608,0.032067693,0.000255852,5388.945641,9303937.676,979,0,10000,0,10000,1,0.83156,0,10000,0,0
2972,-0.3,0.05,0,10000,1,21,0.067695935,0.001359418,0.039051651,0.00058941,4662.569231,7273368.614,979,0,10000,0,10000,1,0.809868,0,10000,0,0
2973,-0.3,0.05,0,10000,1,23,0.06468422,0.002334764,0.037440852,0.001366482,5166.731757,10059662.01,977,0,10000,0,10000,1,0.79855,0,10000,0,0
2974,-0.3,0.05,0,10000,1,24,0.060709799,0.00103206,0.033244757,0.000302804,6073.451646,17772816.58,976,0,10000,0,10000,1,0.873666,0,10000,0,0
2975,-0.3,0.05,0,10000,1,24,0.066137446,0.001051034,0.037208771,0.000389279,5180.196502,12484076.26,976,0,10000,0,10000,1,0.782655,0,10000,0,0
2976,-0.3,0.05,0,10000,1,24,0.066420061,0.00164455,0.037490411,0.00059995,5241.063786,13252378.54,976,0,10000,0,10000,1,0.341124,0,10000,0,0
2977,-0.3,0.05,0,10000,1,22,0.074393178,0.00420315,0.044547661,0.002574064,5179.374743,15842497.04,978,0,10000,0,10000,1,0.847714,0,10000,0,0
2978,-0.3,0.05,1,321,1,22,0.068555872,0.001388825,0.038014199,0.00054051,4752.587031,5896765.778,297,0,10000,0,10000,0,10000,0,10000,0,0
2979,-0.3,0.05,0,10000,1,26,0.065808127,0.001653343,0.037176583,0.000635167,4927.347423,7170202.451,974,0,10000,0,10000,1,0.834373,0,10000,0,0
2980,-0.3,0.05,0,10000,1,22,0.062038392,0.001119875,0.034147926,0.000398779,5517.26078,13636842.22,978,0,10000,0,10000,1,0.563107,0,10000,0,0
3381,-0.2,0.05,1,965,1,21,0.073816586,0.001648883,0.04352963,0.000822611,4581.02452,9763620.258,942,0,10000,0,10000,0,10000,0,10000,0,0
3382,-0.2,0.05,1,539,1,21,0.071757267,0.002546985,0.04132875,0.001233001,4646.833659,7783658.573,515,0,10000,0,10000,0,10000,0,10000,0,0
3383,-0.2,0.05,1,359,1,22,0.060364613,0.00163242,0.034298256,0.000567131,7457.270517,40721813.13,333,0,10000,0,10000,0,10000,0,10000,0,0
3384,-0.2,0.05,0,10000,1,22,0.074683942,0.002376783,0.044432821,0.001130766,5029.693018,12574034.74,978,0,10000,0,10000,1,0.810221,0,10000,0,0
3385,-0.2,0.05,1,859,1,24,0.083256497,0.002808938,0.050898956,0.001452665,4672.770808,15272483.83,833,0,10000,0,10000,0,10000,0,10000,0,0
3386,-0.2,0.05,0,10000,1,23,0.067988195,0.001507711,0.0396733,0.00066124,5324.266187,15875077.75,977,0,10000,0,10000,1,0.407349,0,10000,0,0
3387,-0.2,0.05,0,10000,1,24,0.076557851,0.002613988,0.045761034,0.001446754,4806.927984,11086498.62,976,0,10000,0,10000,1,0.716023,0,10000,0,0
3388,-0.2,0.05,1,390,1,22,0.07126079,0.001813601,0.040445587,0.000634588,4625.093923,7994641.604,366,0,10000,0,10000,0,10000,0,10000,0,0
3389,-0.2,0.05,0,10000,1,23,0.070166821,0.00173185,0.039989852,0.000696845,5613.480987,14920770.89,977,0,10000,0,10000,1,0.742658,0,10000,0,0
3390,-0.2,0.05,0,10000,1,22,0.064678329,0.001099516,0.036969176,0.000387761,5713.50308,22439231.28,978,0,10000,0,10000,1,0.585655,0,10000,0,0
3391,-0.2,0.05,0,10000,1,26,0.080743988,0.003617252,0.049552865,0.00230162,4813.571134,12697258.43,974,0,10000,0,10000,1,0.635287,0,10000,0,0
3392,-0.2,0.05,0,10000,1,23,0.066103165,0.001226495,0.038704816,0.000498583,5844.203494,28645552.48,977,0,10000,0,10000,1,0.630776,0,10000,0,0
3393,-0.2,0.05,0,10000,1,25,0.080643458,0.005282176,0.049216394,0.002729836,5170.552008,16158422.34,975,0,10000,0,10000,1,0.667064,0,10000,0,0
3394,-0.2,0.05,1,742,1,22,0.072089887,0.003821311,0.042184969,0.001973694,5242.527349,12873646.91,717,0,10000,0,10000,0,10000,0,10000,0,0
3395,-0.2,0.05,1,236,1,22,0.068129639,0.003815084,0.040615941,0.002586208,5426.129808,10364813.91,212,0,10000,0,10000,0,10000,0,10000,0,0
3396,-0.2,0.05,1,539,1,22,0.073213798,0.002366806,0.041902662,0.001037357,5029.847059,12411498.13,514,0,10000,0,10000,0,10000,0,10000,0,0
3397,-0.2,0.05,0,10000,1,24,0.065370858,0.001258338,0.038014892,0.000775523,4986.240741,10892643.28,976,0,10000,0,10000,1,0.817475,0,10000,0,0
3398,-0.2,0.05,0,10000,1,22,0.162879494,0.017032711,0.096421631,0.005510979,1288.4375,736190.8711,20,1,42,0,10000,0,10000,0,10000,1,0
3399,-0.2,0.05,1,294,1,24,0.078543708,0.00244878,0.045015362,0.001110632,4622.311787,5429911.789,267,0,10000,0,10000,0,10000,0,10000,0,0
3400,-0.2,0.05,1,811,1,24,0.074346661,0.001863046,0.042320057,0.000741814,4889.883333,12563160.17,784,0,10000,0,10000,0,10000,0,10000,0,0
3801,-0.1,0.05,1,85,1,23,0.110427947,0.00780627,0.065009749,0.003179261,4496.436364,11488611.41,59,0,10000,0,10000,0,10000,0,10000,0,0
3802,-0.1,0.05,0,10000,1,25,0.094688205,0.005758945,0.058458822,0.003225281,5623.294737,11025083.41,99,1,124,0,10000,0,10000,0,10000,1,0
3803,-0.1,0.05,1,297,1,25,0.070228624,0.001342666,0.041272702,0.000623878,4769.535849,9449626.8,269,0,10000,0,10000,0,10000,0,10000,0,0
3804,-0.1,0.05,1,613,1,22,0.09638038,0.004210459,0.062435781,0.002484531,3743.589744,8917867.89,589,0,10000,0,10000,0,10000,0,10000,0,0
3805,-0.1,0.05,1,197,1,23,0.073179107,0.001127188,0.042872554,0.000413266,4409.065476,10174449.95,172,0,10000,0,10000,0,10000,0,10000,0,0
3806,-0.1,0.05,1,302,1,22,0.068857077,0.001882411,0.036574769,0.000510524,6176.284672,17399493.12,278,0,10000,0,10000,0,10000,0,10000,0,0
3807,-0.1,0.05,1,368,1,22,0.07886886,0.001333905,0.046879894,0.000576775,5001.923304,17065586.9,343,0,10000,0,10000,0,10000,0,10000,0,0
3808,-0.1,0.05,1,166,1,21,0.097736804,0.00549206,0.059803895,0.002238604,4499.137681,14823366.73,142,0,10000,0,10000,0,10000,0,10000,0,0
3809,-0.1,0.05,1,213,1,23,0.082984297,0.004230654,0.050058749,0.001918045,5600.565217,25947487.2,188,0,10000,0,10000,0,10000,0,10000,0,0
3810,-0.1,0.05,1,617,1,23,0.08007963,0.00270835,0.048923657,0.001716387,4487.537415,9833219.089,592,0,10000,0,10000,0,10000,0,10000,0,0
3811,-0.1,0.05,1,476,1,23,0.070854736,0.001701998,0.042063393,0.000665582,5899.982103,25911594.98,451,0,10000,0,10000,0,10000,0,10000,0,0
3812,-0.1,0.05,1,527,1,25,0.085949973,0.004273589,0.052663228,0.002869913,5307.221774,15000978.66,500,0,10000,0,10000,0,10000,0,10000,0,0
3813,-0.1,0.05,1,353,1,23,0.102494165,0.003302052,0.063274333,0.001606382,3711.308642,7323746.065,328,0,10000,0,10000,0,10000,0,10000,0,0
3814,-0.1,0.05,0,10000,1,27,0.085978042,0.006302219,0.053056188,0.003983786,4417.094943,12829549.28,973,0,10000,0,10000,1,0.768972,0,10000,0,0
3815,-0.1,0.05,1,634,1,22,0.085945233,0.003392618,0.052534046,0.00172635,4917.853135,18746002.59,610,0,10000,0,10000,0,10000,0,10000,0,0
3816,-0.1,0.05,0,10000,1,25,0.074212463,0.002318226,0.044117637,0.001191868,5344.893924,24043877.1,975,0,10000,0,10000,1,0.828137,0,10000,0,0
3817,-0.1,0.05,1,315,1,21,0.081348968,0.00191991,0.047935058,0.000680868,4630.989583,10476265,292,0,10000,0,10000,0,10000,0,10000,0,0
3818,-0.1,0.05,1,512,1,22,0.082137337,0.003481411,0.050669225,0.001825101,4723.896694,14479205.58,488,0,10000,0,10000,0,10000,0,10000,0,0
3819,-0.1,0.05,1,263,1,22,0.07747434,0.002126925,0.045973898,0.000800533,5876.459574,23462174.57,239,0,10000,0,10000,0,10000,0,10000,0,0
3820,-0.1,0.05,1,144,1,23,0.086770614,0.006206231,0.051966448,0.003166644,6439.504348,39095808.49,119,0,10000,0,10000,0,10000,0,10000,0,0
4221,0,0.05,1,47,1,24,0.400513588,0.069350609,0.271672118,0.056086359,1300.117647,733254.8097,21,0,10000,0,10000,0,10000,0,10000,0,0
4222,0,0.05,1,326,1,22,0.093543858,0.005744571,0.056952043,0.001596138,4061.815436,17918630.21,302,0,10000,0,10000,0,10000,0,10000,0,0
4223,0,0.05,1,76,1,23,0.092959043,0.006064652,0.050622261,0.002346997,5185.086957,11095600.99,50,0,10000,0,10000,0,10000,0,10000,0,0
4224,0,0.05,1,92,1,23,0.083287743,0.001414724,0.048722635,0.000464535,3647.15873,1958247.403,67,0,10000,0,10000,0,10000,0,10000,0,0
4225,0,0.05,1,207,1,26,0.081214028,0.002282547,0.050102548,0.000985211,5395.695402,31678995.45,178,0,10000,0,10000,0,10000,0,10000,0,0
4226,0,0.05,1,443,1,21,0.081634755,0.002862928,0.049449405,0.00133488,4651.987981,10841947.86,420,0,10000,0,10000,0,10000,0,10000,0,0
4227,0,0.05,1,374,1,23,0.082121583,0.003576215,0.050548517,0.001834956,4253.431884,8770430.286,349,0,10000,0,10000,0,10000,0,10000,0,0
4228,0,0.05,1,99,1,24,0.130110367,0.009605911,0.083050143,0.004193994,5009.115942,34583698.57,73,0,10000,0,10000,0,10000,0,10000,0,0
4229,0,0.05,0,10000,1,24,0.108826601,0.004997877,0.069366799,0.002354333,3554.688623,6159793.508,171,1,195,0,10000,0,10000,0,10000,1,0
4230,0,0.05,1,195,1,23,0.136647248,0.012835408,0.091441193,0.006873014,3377.861446,7319673.312,170,0,10000,0,10000,0,10000,0,10000,0,0
4231,0,0.05,0,10000,1,21,0.071559278,0.002315611,0.040417811,0.000885916,6340.969697,25678681.69,169,1,190,0,10000,0,10000,0,10000,1,0
4232,0,0.05,1,327,1,23,0.07426257,0.002350113,0.043506385,0.000749855,5101.66443,17800651.47,302,0,10000,0,10000,0,10000,0,10000,0,0
4233,0,0.05,1,561,1,27,0.085199746,0.00226702,0.050954639,0.000999982,4529.203036,11852213.35,531,0,10000,0,10000,0,10000,0,10000,0,0
4234,0,0.05,1,164,1,23,0.104203635,0.003565399,0.066907383,0.001697436,3355.844444,10974188.93,139,0,10000,0,10000,0,10000,0,10000,0,0
4235,0,0.05,1,488,1,26,0.081122127,0.002338722,0.048561379,0.001017481,5050.815385,13767990.14,459,0,10000,0,10000,0,10000,0,10000,0,0
4236,0,0.05,1,127,1,24,0.09784177,0.004522426,0.063434247,0.00273937,4651.371134,19130805.72,101,0,10000,0,10000,0,10000,0,10000,0,0
4237,0,0.05,1,426,1,22,0.081506306,0.002667737,0.051030524,0.00162443,4760.429648,13238885.29,402,0,10000,0,10000,0,10000,0,10000,0,0
4238,0,0.05,1,351,1,22,0.073091527,0.001657614,0.043327735,0.000959223,5214.232198,10589859.08,327,0,10000,0,10000,0,10000,0,10000,0,0
4239,0,0.05,1,86,1,28,0.082826288,0.004960635,0.056781487,0.002667269,13484.57692,174802137.6,56,0,10000,0,10000,0,10000,0,10000,0,0
4240,0,0.05,1,129,1,22,0.092138082,0.005275888,0.055480983,0.002118913,6376.366337,40045311.52,105,0,10000,0,10000,0,10000,0,10000,0,0
4641,0.1,0.05,1,220,1,28,0.091883437,0.002352405,0.05697834,0.001251662,3855.16129,5566696.78,190,0,10000,0,10000,0,10000,0,10000,0,0
4642,0.1,0.05,0,10000,1,23,0.081434211,0.002059755,0.050104793,0.000819992,4800.356941,15119392.67,357,1,380,0,10000,0,10000,0,10000,1,0
4643,0.1,0.05,1,402,1,26,0.0858249,0.002820897,0.052410725,0.001208743,4270.413514,11711446,374,0,10000,0,10000,0,10000,0,10000,0,0
4644,0.1,0.05,1,136,1,29,0.097894116,0.003170983,0.062889549,0.001913095,3522.881188,5287712.006,105,0,10000,0,10000,0,10000,0,10000,0,0
4645,0.1,0.05,1,39,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
4646,0.1,0.05,1,83,1,23,0.101162731,0.002407534,0.062832319,0.001287418,5279.888889,19447299.77,58,0,10000,0,10000,0,10000,0,10000,0,0
4647,0.1,0.05,0,10000,1,22,0.086212872,0.004988724,0.054945402,0.002720707,10200.77181,113064380.3,153,1,175,0,10000,0,10000,0,10000,1,0
4648,0.1,0.05,1,199,1,27,0.106846278,0.003494604,0.069369649,0.0018297,3323.787879,4884368.894,169,0,10000,0,10000,0,10000,0,10000,0,0
4649,0.1,0.05,1,113,1,25,0.078574843,0.001198461,0.049032496,0.000666786,3243.963415,5437264.986,86,0,10000,0,10000,0,10000,0,10000,0,0
4650,0.1,0.05,1,65,1,26,0.107450342,0.008046553,0.061343812,0.00180283,2507.090909,1526206.083,37,0,10000,0,10000,0,10000,0,10000,0,0
4651,0.1,0.05,0,10000,1,23,0.134750562,0.010463378,0.08997251,0.004482034,2336.735537,4186631.914,125,1,148,0,10000,0,10000,0,10000,1,0
4652,0.1,0.05,1,43,1,28,0.18790175,0.006684808,0.132141275,0.00175455,1522.625,746172.7344,12,0,10000,0,10000,0,10000,0,10000,0,0
4653,0.1,0.05,0,10000,1,22,0.082598956,0.003406094,0.053532657,0.001678172,7877.475177,48982713.28,145,1,167,0,10000,0,10000,0,10000,1,0
4654,0.1,0.05,1,91,1,23,0.069331743,0.000310224,0.040867277,0.000166974,4419.213115,3602745.315,65,0,10000,0,10000,0,10000,0,10000,0,0
4655,0.1,0.05,0,10000,1,23,0.103549151,0.004080521,0.063758936,0.001623916,4680.095588,9016286.351,140,1,163,0,10000,0,10000,0,10000,1,0
4656,0.1,0.05,1,281,1,25,0.092371316,0.009697488,0.05884197,0.004700882,4030.744,8775691.462,254,0,10000,0,10000,0,10000,0,10000,0,0
4657,0.1,0.05,1,68,1,26,0.062212139,0.000442994,0.040025778,0.00027914,5739.861111,22975934.51,40,0,10000,0,10000,0,10000,0,10000,0,0
4658,0.1,0.05,1,33,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
4659,0.1,0.05,1,170,1,22,0.100561572,0.003735525,0.067175004,0.002826727,3779.262411,13455659.51,145,0,10000,0,10000,0,10000,0,10000,0,0
4660,0.1,0.05,1,171,1,27,0.07644389,0.003179807,0.042335874,0.000885878,7865.934783,30967400.16,142,0,10000,0,10000,0,10000,0,10000,0,0
5061,0.2,0.05,1,85,1,24,0.163996076,0.019146623,0.110290176,0.009685511,1749.618182,2009658.236,59,0,10000,0,10000,0,10000,0,10000,0,0
5062,0.2,0.05,1,55,1,28,0.078476376,0.000805239,0.052723995,0.00051659,2579.952381,1373752.617,25,0,10000,0,10000,0,10000,0,10000,0,0
5063,0.2,0.05,1,92,1,28,0.099976731,0.001604649,0.063325857,0.000785939,2381.706897,963223.621,62,0,10000,0,10000,0,10000,0,10000,0,0
5064,0.2,0.05,1,136,1,27,0.152366987,0.007497341,0.107374126,0.004622278,3029.932039,10794868.72,107,0,10000,0,10000,0,10000,0,10000,0,0
5065,0.2,0.05,1,192,1,26,0.108907704,0.00519724,0.069818587,0.002699475,4415.27673,11414876.92,163,0,10000,0,10000,0,10000,0,10000,0,0
5066,0.2,0.05,1,146,1,24,0.120763991,0.008347955,0.080514675,0.004218995,4259.191304,22089593.56,119,0,10000,0,10000,0,10000,0,10000,0,0
5067,0.2,0.05,1,39,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
5068,0.2,0.05,1,282,1,24,0.09487754,0.003522182,0.05828809,0.001466715,4889.039683,18583254.96,256,0,10000,0,10000,0,10000,0,10000,0,0
5069,0.2,0.05,1,141,1,24,0.077186049,0.005018567,0.048625903,0.002867873,10017.34545,144569674.1,114,0,10000,0,10000,0,10000,0,10000,0,0
5070,0.2,0.05,1,96,1,24,0.102633212,0.004795838,0.063424126,0.001980246,3948.923077,7819536.194,69,0,10000,0,10000,0,10000,0,10000,0,0
5071,0.2,0.05,1,99,1,27,0.15509067,0.01067395,0.100979252,0.005879887,2499.545455,3998414.49,70,0,10000,0,10000,0,10000,0,10000,0,0
5072,0.2,0.05,1,200,1,25,0.070414411,0.002744256,0.041859446,0.001162293,10138.95858,113308699.4,173,0,10000,0,10000,0,10000,0,10000,0,0
5073,0.2,0.05,1,98,1,23,0.087192422,0.002565382,0.051489069,0.001097066,5774.867647,15396789.94,72,0,10000,0,10000,0,10000,0,10000,0,0
5074,0.2,0.05,1,134,1,27,0.128871196,0.022151343,0.085702862,0.013533773,3618.287129,8338221.076,105,0,10000,0,10000,0,10000,0,10000,0,0
5075,0.2,0.05,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
5076,0.2,0.05,0,10000,1,22,0.106377326,0.006426998,0.066726618,0.004848994,4461.327044,6063670.56,163,1,185,0,10000,0,10000,0,10000,1,0
5077,0.2,0.05,1,138,1,23,0.09619376,0.002253408,0.056612616,0.000797373,3915.018349,3341067.89,113,0,10000,0,10000,0,10000,0,10000,0,0
5078,0.2,0.05,1,74,1,23,0.087900793,0.002186542,0.056272564,0.001408329,2726.755556,2134683.962,49,0,10000,0,10000,0,10000,0,10000,0,0
5079,0.2,0.05,1,120,1,28,0.165910485,0.0206741,0.121943834,0.012499904,6533.070588,72938278.18,89,0,10000,0,10000,0,10000,0,10000,0,0
5080,0.2,0.05,1,57,1,22,0.107566114,0.002272216,0.064179831,0.001154714,2135.551724,1289265.42,33,0,10000,0,10000,0,10000,0,10000,0,0
5481,0.3,0.05,0,10000,1,26,0.080600983,0.002680639,0.051570931,0.001119233,8315.269663,87706553.95,93,1,119,0,10000,0,10000,0,10000,1,0
5482,0.3,0.05,1,58,1,23,0.216096093,0.022390449,0.146734355,0.011933783,1061.206897,585943.3365,33,0,10000,0,10000,0,10000,0,10000,0,0
5483,0.3,0.05,1,93,1,24,0.11899437,0.004362921,0.077662321,0.002648581,3094.619048,10220846.05,67,0,10000,0,10000,0,10000,0,10000,0,0
5484,0.3,0.05,1,243,1,25,0.100755616,0.003218911,0.063518301,0.001224791,3979.023585,11250283.16,216,0,10000,0,10000,0,10000,0,10000,0,0
5485,0.3,0.05,1,133,1,26,0.099437368,0.002036386,0.063065772,0.000810385,2966.37,2670633.353,104,0,10000,0,10000,0,10000,0,10000,0,0
5486,0.3,0.05,1,47,1,25,0.105570575,0.001979195,0.057248806,0.000939005,6231.375,6529846.109,20,0,10000,0,10000,0,10000,0,10000,0,0
5487,0.3,0.05,1,75,1,25,0.105040555,0.001701229,0.069939716,0.000959487,2666.454545,1862713.839,48,0,10000,0,10000,0,10000,0,10000,0,0
5488,0.3,0.05,1,36,1,28,0.296201,0.001052548,0.3095965,0.000893442,244.5,56.25,6,0,10000,0,10000,0,10000,0,10000,0,0
5489,0.3,0.05,1,56,1,25,0.139321975,0.020311075,0.077119567,0.006544536,5753.416667,18215784.49,28,0,10000,0,10000,0,10000,0,10000,0,0
5490,0.3,0.05,1,60,1,27,0.192872444,0.003492015,0.139271074,0.003415479,1259.481481,495665.8052,31,0,10000,0,10000,0,10000,0,10000,0,0
5491,0.3,0.05,1,58,1,24,0.094647467,0.002936174,0.055788589,0.000876829,3556.555556,1983963.951,31,0,10000,0,10000,0,10000,0,10000,0,0
5492,0.3,0.05,0,10000,1,23,0.129819839,0.0028112,0.086503343,0.001444241,2195.521739,2270004.51,27,1,50,0,10000,0,10000,0,10000,1,0
5493,0.3,0.05,1,62,1,22,0.086546306,0.001006825,0.053681806,0.000425304,2757.882353,1844041.869,38,0,10000,0,10000,0,10000,0,10000,0,0
5494,0.3,0.05,1,45,1,28,0.1787406,0.003106785,0.14832597,0.002465215,668.6,77255.24,14,0,10000,0,10000,0,10000,0,10000,0,0
5495,0.3,0.05,1,69,1,22,0.213158233,0.024212616,0.1414667,0.011332081,1887.475,2021595.499,44,0,10000,0,10000,0,10000,0,10000,0,0
5496,0.3,0.05,1,109,1,23,0.090951196,0.003917272,0.058644535,0.001792375,5829.6875,28501618.51,84,0,10000,0,10000,0,10000,0,10000,0,0
5497,0.3,0.05,1,83,1,24,0.133443036,0.006980721,0.092030682,0.004652525,4869.773585,44837758.89,57,0,10000,0,10000,0,10000,0,10000,0,0
5498,0.3,0.05,1,140,1,24,0.13366288,0.010501293,0.084831328,0.004429506,3121.736364,7067345.849,114,0,10000,0,10000,0,10000,0,10000,0,0
5499,0.3,0.05,1,60,1,25,0.082189664,0.001130207,0.051757568,0.000283691,6964.464286,13339095.32,32,0,10000,0,10000,0,10000,0,10000,0,0
5500,0.3,0.05,1,127,1,26,0.128191159,0.015576879,0.080255602,0.004687931,4089.378947,17214269.25,99,0,10000,0,10000,0,10000,0,10000,0,0
5901,0.4,0.05,1,56,1,24,0.374646115,0.054602637,0.261092854,0.027813558,637.4230769,167055.0902,30,0,10000,0,10000,0,10000,0,10000,0,0
5902,0.4,0.05,0,10000,1,25,0.167214872,0.005740274,0.111705767,0.002546412,1273.5,986744.5833,22,1,47,0,10000,0,10000,0,10000,1,0
5903,0.4,0.05,1,123,1,27,0.171404566,0.007933482,0.120319004,0.003870623,2838.711111,12061183.98,94,0,10000,0,10000,0,10000,0,10000,0,0
5904,0.4,0.05,1,50,1,27,0.184568188,0.002261803,0.150180625,0.001578466,1124.6875,228018.8398,20,0,10000,0,10000,0,10000,0,10000,0,0
5905,0.4,0.05,1,110,1,22,0.133187098,0.007846687,0.082267909,0.003384794,3889.963415,13113346.91,86,0,10000,0,10000,0,10000,0,10000,0,0
5906,0.4,0.05,1,58,1,24,0.161783243,0.004245752,0.112873068,0.003038999,1387.321429,417064.1467,32,0,10000,0,10000,0,10000,0,10000,0,0
5907,0.4,0.05,1,47,1,26,0.145274643,0.00254136,0.084880229,0.000458105,2729.071429,628677.7806,18,0,10000,0,10000,0,10000,0,10000,0,0
5908,0.4,0.05,1,41,1,28,0.252537,0.000450586,0.197067,9.98E-05,768.3333333,26755.88889,10,0,10000,0,10000,0,10000,0,10000,0,0
5909,0.4,0.05,1,39,1,25,0.086126271,0.000395163,0.049419443,7.92E-05,3060,1487882.571,11,0,10000,0,10000,0,10000,0,10000,0,0
5910,0.4,0.05,1,34,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
5911,0.4,0.05,1,119,1,30,0.168100198,0.019995456,0.121279447,0.011511901,7332.939759,113094173.3,87,0,10000,0,10000,0,10000,0,10000,0,0
5912,0.4,0.05,1,78,1,27,0.194614007,0.036918639,0.126347236,0.018452994,3234.227273,4113352.221,48,0,10000,0,10000,0,10000,0,10000,0,0
5913,0.4,0.05,1,30,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
5914,0.4,0.05,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
5915,0.4,0.05,1,66,1,28,0.178824723,0.007889372,0.116647552,0.002496393,1451.225806,569192.5619,35,0,10000,0,10000,0,10000,0,10000,0,0
5916,0.4,0.05,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
5917,0.4,0.05,1,71,1,23,0.156765329,0.014116582,0.111802545,0.010127363,3615.785714,12884186.6,46,0,10000,0,10000,0,10000,0,10000,0,0
5918,0.4,0.05,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
5919,0.4,0.05,1,42,1,24,0.072185875,0.000567412,0.043410517,0.000228149,2592.916667,407784.5764,16,0,10000,0,10000,0,10000,0,10000,0,0
5920,0.4,0.05,1,182,1,22,0.147518556,0.011453205,0.097590633,0.005240424,2441.137255,3812305.321,157,0,10000,0,10000,0,10000,0,10000,0,0
6321,0.5,0.05,1,53,1,23,0.130657004,0.00814447,0.071741709,0.001740735,3907.217391,5106116.431,27,0,10000,0,10000,0,10000,0,10000,0,0
6322,0.5,0.05,1,46,1,26,0.092776736,0.002915108,0.05304195,0.001246819,3808.571429,4100275.531,18,0,10000,0,10000,0,10000,0,10000,0,0
6323,0.5,0.05,1,75,1,26,0.094455912,0.002649086,0.058677579,0.001333668,4995.511628,10863756.2,47,0,10000,0,10000,0,10000,0,10000,0,0
6324,0.5,0.05,1,51,1,26,0.181745011,0.017990961,0.123393372,0.010817769,2450.833333,5590312.028,22,0,10000,0,10000,0,10000,0,10000,0,0
6325,0.5,0.05,1,35,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
6326,0.5,0.05,1,47,1,24,0.206831235,0.001931628,0.146813194,0.0010971,1416.117647,584920.1038,21,0,10000,0,10000,0,10000,0,10000,0,0
6327,0.5,0.05,1,29,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
6328,0.5,0.05,1,92,1,27,0.152979583,0.005675414,0.110293353,0.002788343,1282.254237,1044757.613,63,0,10000,0,10000,0,10000,0,10000,0,0
6329,0.5,0.05,1,84,1,26,0.13617983,0.00384568,0.093387584,0.002356147,2681.38,2923394.196,54,0,10000,0,10000,0,10000,0,10000,0,0
6330,0.5,0.05,1,136,1,26,0.122723559,0.003144755,0.086743375,0.001730859,2229.201923,2998088.738,108,0,10000,0,10000,0,10000,0,10000,0,0
6331,0.5,0.05,1,46,1,24,0.1257936,0.001977821,0.0832788,0.000581143,2203.625,497939.3594,20,0,10000,0,10000,0,10000,0,10000,0,0
6332,0.5,0.05,1,43,1,22,0.217433871,0.02029912,0.151995771,0.013110218,1250.714286,1433712.347,18,0,10000,0,10000,0,10000,0,10000,0,0
6333,0.5,0.05,1,49,1,21,0.189404482,0.017649883,0.136713282,0.008856766,1326.681818,629186.8533,26,0,10000,0,10000,0,10000,0,10000,0,0
6334,0.5,0.05,1,47,1,25,0.199496533,0.00434551,0.133293667,0.000765575,979,274720.6667,19,0,10000,0,10000,0,10000,0,10000,0,0
6335,0.5,0.05,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
