,Avoidance Factor,Fecundity Penalty,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
497,-0.4,0,0,10000,1,23,0.052611867,0.001152002,0.024728492,0.000510604,11049.5519,50301940.99,977,0,10000,0,10000,1,0.159486,0,10000,0,0
498,-0.4,0,1,602,1,23,0.050800202,0.001413485,0.022538537,0.00028565,12108.95455,75122915,576,0,10000,0,10000,0,10000,0,10000,0,0
499,-0.4,0,0,10000,1,22,0.056684586,0.001868206,0.026567174,0.000536056,12552.91016,113369975,260,1,282,0,10000,0,10000,0,10000,1,0
500,-0.4,0,1,900,1,20,0.050518026,0.001090053,0.022888794,0.000297301,10917.63886,43889264.93,879,0,10000,0,10000,0,10000,0,10000,0,0
501,-0.4,0,0,10000,1,21,0.048518079,0.000847285,0.022275249,0.00023361,10222.12373,51286909.8,594,1,615,0,10000,0,10000,0,10000,1,0
502,-0.4,0,0,10000,1,20,0.052005976,0.00104544,0.023989039,0.000304321,10860.79201,59897111.71,980,0,10000,0,10000,1,0.689417,0,10000,0,0
503,-0.4,0,1,980,1,22,0.051311085,0.000983423,0.023590047,0.000309857,9906.113565,41161428.1,955,0,10000,0,10000,0,10000,0,10000,0,0
504,-0.4,0,0,10000,1,22,0.052799251,0.001169196,0.024775343,0.000354665,9803.492813,42732081.16,978,0,10000,0,10000,1,0.718646,0,10000,0,0
505,-0.4,0,0,10000,1,22,0.048811424,0.000765943,0.021866439,0.000182976,11539.27926,45316366.4,978,0,10000,0,10000,1,0.683578,0,10000,0,0
506,-0.4,0,0,10000,1,22,0.049284006,0.000681504,0.022094099,0.000157274,10165.15195,34836114.63,978,0,10000,0,10000,1,0.692495,0,10000,0,0
507,-0.4,0,0,10000,1,21,0.047758956,0.00053431,0.021269639,0.000121662,10224.66974,33272037.46,979,0,10000,0,10000,1,0.546172,0,10000,0,0
508,-0.4,0,0,10000,1,19,0.049990672,0.000663742,0.022048806,0.000157889,10455.16888,32925094.86,981,0,10000,0,10000,1,0.414661,0,10000,0,0
509,-0.4,0,0,10000,1,21,0.050148158,0.000876738,0.022770435,0.000232637,11022.8841,49250041.05,979,0,10000,0,10000,1,0.454074,0,10000,0,0
510,-0.4,0,1,432,1,23,0.057348639,0.002432022,0.02800514,0.000904804,10039.37313,48832670.56,406,0,10000,0,10000,0,10000,0,10000,0,0
511,-0.4,0,0,10000,1,20,0.053355483,0.00126951,0.024336239,0.000425983,10258.875,43364925.45,980,0,10000,0,10000,1,0.700336,0,10000,0,0
512,-0.4,0,0,10000,1,22,0.053241982,0.000939838,0.024469784,0.000248561,9244.700205,29320843.91,978,0,10000,0,10000,1,0.799337,0,10000,0,0
513,-0.4,0,0,10000,1,22,0.052842109,0.001119034,0.024231646,0.000283399,9936.62731,40285133.09,978,0,10000,0,10000,1,0.761152,0,10000,0,0
514,-0.4,0,1,521,1,22,0.045418427,0.000713513,0.020109074,0.000140651,12336.78659,66946932.71,496,0,10000,0,10000,0,10000,0,10000,0,0
515,-0.4,0,0,10000,1,23,0.051423042,0.001136853,0.024194555,0.000330692,10820.08633,52522085.57,977,0,10000,0,10000,1,0.668343,0,10000,0,0
516,-0.4,0,1,271,1,20,0.061524461,0.003270912,0.02923128,0.00108808,10479.13525,50500665.62,248,0,10000,0,10000,0,10000,0,10000,0,0
517,-0.4,0,0,10000,1,22,0.053185559,0.002421783,0.023646945,0.000748495,7877.865854,10082471.14,86,1,108,0,10000,0,10000,0,10000,1,0
518,-0.4,0,0,10000,1,26,0.051800068,0.000918223,0.024076206,0.000328974,9949.747423,34588348.84,974,0,10000,0,10000,1,0.813689,0,10000,0,0
519,-0.4,0,0,10000,1,19,0.048682366,0.000557885,0.021182171,0.000117788,9938.512794,31071651.46,981,0,10000,0,10000,1,0.809823,0,10000,0,0
520,-0.4,0,0,10000,1,22,0.060103891,0.001651438,0.029817812,0.0006375,9041.053388,38238968.24,978,0,10000,0,10000,1,0.464765,0,10000,0,0
521,-0.4,0,1,376,1,20,0.057391695,0.003532064,0.026193131,0.001005473,9487.550143,30996674.39,353,0,10000,0,10000,0,10000,0,10000,0,0
522,-0.4,0,1,894,1,22,0.0539245,0.001259412,0.025725499,0.00046859,9494.706697,38356434.89,870,0,10000,0,10000,0,10000,0,10000,0,0
523,-0.4,0,1,31,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
524,-0.4,0,0,10000,1,21,0.049777666,0.000783164,0.023258192,0.000211281,10831.15077,46782206.29,979,0,10000,0,10000,1,0.420717,0,10000,0,0
525,-0.4,0,0,10000,1,20,0.051253454,0.000913994,0.022690788,0.000220246,10151.72439,36607459.81,980,0,10000,0,10000,1,0.606927,0,10000,0,0
526,-0.4,0,0,10000,1,19,0.049886711,0.000655977,0.022424435,0.000174419,9873.389969,30367723.03,981,0,10000,0,10000,1,0.51584,0,10000,0,0
527,-0.4,0,1,589,1,22,0.055023964,0.001573974,0.025259591,0.000438993,10066.69697,45994641.54,565,0,10000,0,10000,0,10000,0,10000,0,0
528,-0.4,0,0,10000,1,22,0.048267477,0.000736321,0.021134392,0.000152695,10525.92813,45606966.73,978,0,10000,0,10000,1,0.668973,0,10000,0,0
529,-0.4,0,0,10000,1,20,0.052775645,0.000800883,0.023562364,0.000200376,9492.629098,26989394.1,980,0,10000,0,10000,1,0.672156,0,10000,0,0
530,-0.4,0,0,10000,1,24,0.055287897,0.000996976,0.024979451,0.00030291,9631.846154,37550055.76,563,1,587,0,10000,0,10000,0,10000,1,0
531,-0.4,0,0,10000,1,20,0.053862399,0.001198267,0.025228997,0.000355541,10469.51537,54081491.21,980,0,10000,0,10000,1,0.751341,0,10000,0,0
532,-0.4,0,0,10000,1,22,0.054770799,0.000908532,0.024629649,0.000305778,10050.98768,35404819.49,978,0,10000,0,10000,1,0.731453,0,10000,0,0
533,-0.4,0,0,10000,1,21,0.047627346,0.000516867,0.021426843,0.000109521,9833.744615,27043296.77,979,0,10000,0,10000,1,0.667128,0,10000,0,0
534,-0.4,0,0,10000,1,23,0.057629466,0.001754574,0.026315867,0.000555941,11623.56495,66601011.64,335,1,358,0,10000,0,10000,0,10000,1,0
535,-0.4,0,0,10000,1,23,0.054919866,0.001089535,0.025324542,0.000400985,9345.491264,27753586.22,977,0,10000,0,10000,1,0.63439,0,10000,0,0
536,-0.4,0,0,10000,1,21,0.057301696,0.002827737,0.028341958,0.001335206,10946.82872,50276626.19,979,0,10000,0,10000,1,0.660961,0,10000,0,0
537,-0.4,0,1,553,1,23,0.054270227,0.001107872,0.024596533,0.000264713,10081.26386,47134205.96,527,0,10000,0,10000,0,10000,0,10000,0,0
538,-0.4,0,0,10000,1,21,0.053281104,0.0010576,0.023824278,0.000265162,10105.18256,48280643.75,979,0,10000,0,10000,1,0.838926,0,10000,0,0
539,-0.4,0,1,64,1,21,0.056527962,0.002062179,0.025966219,0.000293756,11160.78378,73484816.12,41,0,10000,0,10000,0,10000,0,10000,0,0
540,-0.4,0,0,10000,1,24,0.048509662,0.000900275,0.022741603,0.000302407,11456.12551,62984498.42,976,0,10000,0,10000,1,0.42558,0,10000,0,0
541,-0.4,0,0,10000,1,20,0.058729982,0.001853468,0.028406354,0.00063694,10022.38115,43461398.8,980,0,10000,0,10000,1,0.727655,0,10000,0,0
542,-0.4,0,0,10000,1,20,0.050927307,0.000721489,0.022099205,0.000184269,10753.75,46447569.08,980,0,10000,0,10000,1,0.574526,0,10000,0,0
543,-0.4,0,0,10000,1,20,0.052260877,0.001146928,0.024274779,0.000339751,10088.25922,43151490.25,980,0,10000,0,10000,1,0.633748,0,10000,0,0
544,-0.4,0,0,10000,1,23,0.053853416,0.000903793,0.0256297,0.000334854,9441.38335,46027141.27,977,0,10000,0,10000,1,0.706583,0,10000,0,0
545,-0.4,0,0,10000,1,20,0.052594583,0.000842528,0.023808023,0.00020985,10049.53586,35887386.62,980,0,10000,0,10000,1,0.695509,0,10000,0,0
546,-0.4,0,0,10000,1,20,0.047560487,0.000802569,0.021745903,0.000255265,10628.75205,38431134.63,980,0,10000,0,10000,1,0.432978,0,10000,0,0
547,-0.4,0,0,10000,1,24,0.054035084,0.001300083,0.026329247,0.0004877,10284.76749,45367935.2,976,0,10000,0,10000,1,0.386449,0,10000,0,0
548,-0.4,0,0,10000,1,22,0.051419995,0.001091812,0.022625963,0.000251941,10536.78571,44468663.61,886,1,908,0,10000,0,10000,0,10000,1,0
549,-0.4,0,1,746,1,22,0.054787989,0.00189703,0.026566023,0.0007551,11245.72803,59567661.14,721,0,10000,0,10000,0,10000,0,10000,0,0
550,-0.4,0,1,952,1,22,0.050841366,0.000926617,0.023382746,0.0002404,10519.16558,46413791.02,928,0,10000,0,10000,0,10000,0,10000,0,0
551,-0.4,0,0,10000,1,21,0.048968312,0.000799495,0.021864511,0.000194407,10707.14974,47736769.72,979,0,10000,0,10000,1,0.870385,0,10000,0,0
552,-0.4,0,0,10000,1,22,0.051543807,0.000691123,0.023762956,0.000166722,9139.906571,28454461.22,978,0,10000,0,10000,1,0.857607,0,10000,0,0
553,-0.4,0,0,10000,1,24,0.05052977,0.001143953,0.022556519,0.000178812,10753.77173,42944325.62,959,1,983,0,10000,0,10000,0,10000,1,0
554,-0.4,0,0,10000,1,22,0.049930712,0.00068046,0.023109994,0.000196081,10190.38912,45515414.5,978,0,10000,0,10000,1,0.702458,0,10000,0,0
555,-0.4,0,0,10000,1,23,0.054354876,0.001630467,0.025508302,0.000629735,10404.54676,51582073.19,977,0,10000,0,10000,1,0.454355,0,10000,0,0
556,-0.4,0,0,10000,1,22,0.053594639,0.001803872,0.026341971,0.00084025,10199.43635,44513491.51,978,0,10000,0,10000,1,0.816092,0,10000,0,0
557,-0.4,0,0,10000,1,22,0.067560825,0.004701751,0.034944273,0.002382903,8783.715606,34728079.89,978,0,10000,0,10000,1,0.769637,0,10000,0,0
558,-0.4,0,0,10000,1,23,0.051781209,0.001172431,0.023666914,0.000313079,10097.26512,43819150.31,864,1,887,0,10000,0,10000,0,10000,1,0
559,-0.4,0,0,10000,1,21,0.053024382,0.000818373,0.02381874,0.000190292,9527.093333,30623546.37,979,0,10000,0,10000,1,0.365359,0,10000,0,0
560,-0.4,0,0,10000,1,20,0.048747987,0.000833305,0.022013015,0.000198745,10149.78689,48390652.33,980,0,10000,0,10000,1,0.707156,0,10000,0,0
2941,-0.3,0,1,557,1,23,0.056486783,0.001316685,0.026939374,0.000533344,9524.179924,35605701.35,532,0,10000,0,10000,0,10000,0,10000,0,0
2942,-0.3,0,1,509,1,22,0.064545831,0.005602125,0.033506344,0.002690651,10536.71875,67761075.17,484,0,10000,0,10000,0,10000,0,10000,0,0
2943,-0.3,0,1,966,1,22,0.052995295,0.000804543,0.024007481,0.000206604,10192.58955,37097567.74,942,0,10000,0,10000,0,10000,0,10000,0,0
2944,-0.3,0,0,10000,1,21,0.052329239,0.00096679,0.024148751,0.000229056,10909.61218,67367032.26,628,1,649,0,10000,0,10000,0,10000,1,0
2945,-0.3,0,0,10000,1,22,0.051781925,0.00095352,0.024139415,0.000280484,10983.71869,69211151.44,978,0,10000,0,10000,1,0.854503,0,10000,0,0
2946,-0.3,0,1,308,1,19,0.051798134,0.000871651,0.024298071,0.000246532,9470.60424,33500230.92,287,0,10000,0,10000,0,10000,0,10000,0,0
2947,-0.3,0,0,10000,1,20,0.053334226,0.000967606,0.025015617,0.000263961,10157.44877,40902025.55,980,0,10000,0,10000,1,0.256996,0,10000,0,0
2948,-0.3,0,0,10000,1,20,0.055045364,0.001074232,0.02641727,0.000318714,10049.25615,47842670.31,980,0,10000,0,10000,1,0.527178,0,10000,0,0
2949,-0.3,0,0,10000,1,24,0.053936549,0.000988527,0.025388358,0.000258356,9971.901235,44420619.78,976,0,10000,0,10000,1,0.421529,0,10000,0,0
2950,-0.3,0,1,260,1,21,0.053416489,0.001328002,0.025302332,0.000347693,9769.280172,38993505.65,236,0,10000,0,10000,0,10000,0,10000,0,0
2951,-0.3,0,0,10000,1,22,0.050677189,0.000925086,0.023300293,0.000236666,11164.03696,55664585.7,978,0,10000,0,10000,1,0.728121,0,10000,0,0
2952,-0.3,0,1,162,1,22,0.058663746,0.001602548,0.028908725,0.000640275,9341.902985,41233742.04,138,0,10000,0,10000,0,10000,0,10000,0,0
2953,-0.3,0,0,10000,1,22,0.053846381,0.001467095,0.024898699,0.00050409,9818.720739,32334621.52,978,0,10000,0,10000,1,0.739387,0,10000,0,0
2954,-0.3,0,1,217,1,21,0.050173849,0.000987714,0.023277967,0.000249175,9878.037037,38090994.54,193,0,10000,0,10000,0,10000,0,10000,0,0
2955,-0.3,0,0,10000,1,20,0.060686894,0.002681913,0.028878276,0.001000782,10239.60041,43953313.14,980,0,10000,0,10000,1,0.457116,0,10000,0,0
2956,-0.3,0,0,10000,1,19,0.058718388,0.001444544,0.02913092,0.000717641,8996.585466,38233798.44,981,0,10000,0,10000,1,0.815539,0,10000,0,0
2957,-0.3,0,0,10000,1,24,0.052264298,0.000891303,0.024288356,0.000232173,11283.99794,65222332.57,976,0,10000,0,10000,1,0.728909,0,10000,0,0
2958,-0.3,0,0,10000,1,21,0.050565667,0.000779851,0.022939353,0.000249531,10747.14051,38160414.88,979,0,10000,0,10000,1,0.719023,0,10000,0,0
2959,-0.3,0,1,826,1,21,0.059138859,0.002339192,0.027229831,0.000446596,10195.51064,38801218.91,803,0,10000,0,10000,0,10000,0,10000,0,0
2960,-0.3,0,1,86,1,20,0.055183642,0.001599172,0.026863613,0.000429219,8993.866667,52167852.48,64,0,10000,0,10000,0,10000,0,10000,0,0
561,-0.3,0,0,10000,1,24,0.054083058,0.000871791,0.024142801,0.000211136,9812.910494,32083993.7,976,0,10000,0,10000,1,0.873064,0,10000,0,0
562,-0.3,0,1,903,1,22,0.056387168,0.001675916,0.026638659,0.000508338,10674.68192,54560847.2,878,0,10000,0,10000,0,10000,0,10000,0,0
563,-0.3,0,0,10000,1,23,0.053582382,0.001732321,0.024539883,0.000462227,10417.13977,50262065.69,977,0,10000,0,10000,1,0.89878,0,10000,0,0
564,-0.3,0,1,32,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
565,-0.3,0,1,143,1,20,0.062493468,0.001797511,0.028697267,0.000496575,9665.222222,36916137.18,121,0,10000,0,10000,0,10000,0,10000,0,0
566,-0.3,0,0,10000,1,20,0.052929956,0.001096594,0.024388395,0.000317011,10899.10451,47497672.84,980,0,10000,0,10000,1,0.555088,0,10000,0,0
567,-0.3,0,1,316,1,19,0.052767908,0.001209056,0.023717371,0.000274072,9715.937931,37258971.05,294,0,10000,0,10000,0,10000,0,10000,0,0
568,-0.3,0,0,10000,1,21,0.054585287,0.00128566,0.025597995,0.000411709,11376.34974,77903922.4,979,0,10000,0,10000,1,0.384244,0,10000,0,0
569,-0.3,0,0,10000,1,21,0.052001571,0.000792462,0.023948294,0.000227964,10168.49128,41371393.62,979,0,10000,0,10000,1,0.245746,0,10000,0,0
570,-0.3,0,0,10000,1,21,0.071098793,0.00101035,0.038827418,0.000530422,7867.928571,23505357.45,102,1,123,0,10000,0,10000,0,10000,1,0
571,-0.3,0,1,821,1,22,0.062960859,0.004202797,0.030802323,0.00160117,9894.041667,43685200.01,796,0,10000,0,10000,0,10000,0,10000,0,0
572,-0.3,0,0,10000,1,20,0.05181688,0.001617834,0.025308063,0.000575122,12552.458,85933661.29,635,1,655,0,10000,0,10000,0,10000,1,0
573,-0.3,0,1,353,1,24,0.065300668,0.001505116,0.033299267,0.000584427,8874.96904,47452680.61,327,0,10000,0,10000,0,10000,0,10000,0,0
574,-0.3,0,0,10000,1,21,0.048515973,0.000838253,0.021785495,0.000225025,11405.48,49751828.46,979,0,10000,0,10000,1,0.831766,0,10000,0,0
575,-0.3,0,0,10000,1,21,0.056160925,0.000876131,0.026817227,0.000327496,9339.024615,33449396.48,979,0,10000,0,10000,1,0.348072,0,10000,0,0
576,-0.3,0,0,10000,1,20,0.05067379,0.000921651,0.0220949,0.000182254,10777.03484,36300422.32,980,0,10000,0,10000,1,0.856494,0,10000,0,0
577,-0.3,0,0,10000,1,21,0.053570056,0.001148408,0.024811406,0.000353735,11032.10462,54455811.51,979,0,10000,0,10000,1,0.816847,0,10000,0,0
578,-0.3,0,0,10000,1,25,0.062035277,0.004175378,0.030848664,0.001910661,9409.183316,44413651.84,975,0,10000,0,10000,1,0.779551,0,10000,0,0
579,-0.3,0,1,90,1,20,0.069450073,0.001261396,0.033716992,0.000974079,9616.174603,22357392.49,67,0,10000,0,10000,0,10000,0,10000,0,0
580,-0.3,0,0,10000,1,24,0.058008147,0.001381756,0.02808902,0.000529275,9238.769547,35221944.53,976,0,10000,0,10000,1,0.603418,0,10000,0,0
581,-0.3,0,0,10000,1,24,0.051422027,0.000825253,0.024244829,0.000239077,10789.96502,51960750.88,976,0,10000,0,10000,1,0.560612,0,10000,0,0
582,-0.3,0,1,297,1,22,0.052710832,0.000726605,0.023232414,0.000176173,10614.13433,40329361.41,272,0,10000,0,10000,0,10000,0,10000,0,0
583,-0.3,0,0,10000,1,21,0.058988156,0.001472644,0.027604911,0.000434945,9645.179604,38379070.37,661,1,682,0,10000,0,10000,0,10000,1,0
584,-0.3,0,0,10000,1,23,0.059479616,0.001771632,0.029214141,0.000618721,9390.681398,53218163.49,977,0,10000,0,10000,1,0.78088,0,10000,0,0
585,-0.3,0,1,968,1,22,0.05355037,0.001044396,0.024461312,0.000255945,10725.36528,44098012.11,943,0,10000,0,10000,0,10000,0,10000,0,0
586,-0.3,0,0,10000,1,23,0.058403939,0.002633706,0.028070367,0.001225546,9552.347379,41716508.72,977,0,10000,0,10000,1,0.801804,0,10000,0,0
587,-0.3,0,0,10000,1,23,0.054976512,0.001176614,0.025094429,0.000303434,9282.551343,31559973.6,637,1,660,0,10000,0,10000,0,10000,1,0
588,-0.3,0,1,48,1,23,0.093633674,0.010031772,0.038907128,0.001214138,10918.78947,42071920.59,23,0,10000,0,10000,0,10000,0,10000,0,0
589,-0.3,0,0,10000,1,20,0.059517429,0.002248025,0.029641878,0.000901114,9512.409655,48034920.9,729,1,749,0,10000,0,10000,0,10000,1,0
590,-0.3,0,0,10000,1,21,0.050591596,0.000873185,0.023824608,0.000272972,10633.93231,51493335.06,979,0,10000,0,10000,1,0.769806,0,10000,0,0
591,-0.3,0,0,10000,1,23,0.04666881,0.000671611,0.021523372,0.000199093,11517.78481,28252178.78,83,1,106,0,10000,0,10000,0,10000,1,0
592,-0.3,0,1,614,1,21,0.053089067,0.000927445,0.024917833,0.000257117,9708.255537,39184184.4,591,0,10000,0,10000,0,10000,0,10000,0,0
593,-0.3,0,0,10000,1,20,0.054307554,0.00095414,0.025006481,0.000236924,10182.125,38312937.42,980,0,10000,0,10000,1,0.514783,0,10000,0,0
594,-0.3,0,1,85,1,22,0.065436357,0.001610591,0.033020752,0.000534436,10549.25,51369008.72,60,0,10000,0,10000,0,10000,0,10000,0,0
595,-0.3,0,1,40,1,21,0.1070755,0.001202746,0.060590792,0.000512346,2437.25,475425.6875,16,0,10000,0,10000,0,10000,0,10000,0,0
596,-0.3,0,1,902,1,22,0.050540598,0.000941066,0.022433762,0.000184452,11128.78351,49361627.31,877,0,10000,0,10000,0,10000,0,10000,0,0
597,-0.3,0,0,10000,1,23,0.050527212,0.001094531,0.023648898,0.00037295,10935.02672,39204412.91,977,0,10000,0,10000,1,0.775535,0,10000,0,0
598,-0.3,0,0,10000,1,21,0.051098774,0.00177641,0.025077218,0.000843945,12177.59487,79214212.87,979,0,10000,0,10000,1,0.397191,0,10000,0,0
599,-0.3,0,0,10000,1,22,0.053567726,0.000998299,0.023794141,0.000209195,10014.19507,36969105.24,978,0,10000,0,10000,1,0.76891,0,10000,0,0
600,-0.3,0,0,10000,1,21,0.054044234,0.001109234,0.024751385,0.000233597,9957.552821,41282836.93,979,0,10000,0,10000,1,0.867908,0,10000,0,0
601,-0.3,0,0,10000,1,21,0.064293526,0.004419945,0.035523263,0.001706014,14403.34783,173003633.3,27,1,48,0,10000,0,10000,0,10000,1,0
602,-0.3,0,0,10000,1,23,0.052731568,0.000890921,0.024687178,0.000282639,10129.42549,42846151.25,977,0,10000,0,10000,1,0.889015,0,10000,0,0
603,-0.3,0,1,885,1,25,0.060742525,0.002405021,0.030735884,0.001143601,10875.71244,69156714.51,856,0,10000,0,10000,0,10000,0,10000,0,0
604,-0.3,0,1,471,1,21,0.062552614,0.002032239,0.030147976,0.000746026,8987.896163,35559322.8,447,0,10000,0,10000,0,10000,0,10000,0,0
605,-0.3,0,0,10000,1,24,0.05428553,0.001331293,0.025646895,0.000414426,10456.94444,62054323.38,976,0,10000,0,10000,1,0.62509,0,10000,0,0
606,-0.3,0,0,10000,1,21,0.049422337,0.000774194,0.022553895,0.000194708,10098.09333,31805744.6,979,0,10000,0,10000,1,0.654748,0,10000,0,0
607,-0.3,0,0,10000,1,20,0.050185974,0.001155085,0.022939956,0.000438697,10500.92008,43332118.44,980,0,10000,0,10000,1,0.316742,0,10000,0,0
608,-0.3,0,0,10000,1,20,0.05858703,0.002043544,0.028707901,0.00078248,10374.98647,70040662.46,743,1,763,0,10000,0,10000,0,10000,1,0
609,-0.3,0,0,10000,1,22,0.053000621,0.00101935,0.024373933,0.000268803,10837.47433,49958065.62,978,0,10000,0,10000,1,0.41856,0,10000,0,0
610,-0.3,0,1,273,1,24,0.055330873,0.001383217,0.025126486,0.000317654,9631.720165,43088758.28,247,0,10000,0,10000,0,10000,0,10000,0,0
611,-0.3,0,1,582,1,20,0.053042761,0.000911275,0.023293495,0.000171844,10073.2,35534211.26,559,0,10000,0,10000,0,10000,0,10000,0,0
612,-0.3,0,0,10000,1,20,0.05464224,0.001006831,0.025986958,0.000300838,10093.77049,41038769.35,980,0,10000,0,10000,1,0.931183,0,10000,0,0
613,-0.3,0,1,280,1,23,0.059651635,0.001816048,0.028355838,0.00066538,9920.222222,45851835.34,256,0,10000,0,10000,0,10000,0,10000,0,0
614,-0.3,0,0,10000,1,23,0.057544466,0.002338936,0.027922604,0.000997419,9705.537549,36175426.22,763,1,786,0,10000,0,10000,0,10000,1,0
615,-0.3,0,0,10000,1,23,0.057578884,0.001658598,0.027432846,0.000469924,9787.358684,49011650.27,977,0,10000,0,10000,1,0.894399,0,10000,0,0
616,-0.3,0,1,717,1,23,0.052181392,0.000791055,0.023921576,0.000173757,9128.534207,24976729.4,691,0,10000,0,10000,0,10000,0,10000,0,0
617,-0.3,0,1,137,1,23,0.052594235,0.000967864,0.025094975,0.000397177,11484.34259,49081517.71,112,0,10000,0,10000,0,10000,0,10000,0,0
618,-0.3,0,0,10000,1,23,0.056901725,0.001637902,0.026427465,0.000526133,10730.84496,55995457.42,262,1,285,0,10000,0,10000,0,10000,1,0
619,-0.3,0,1,774,1,22,0.054410069,0.001049359,0.025684148,0.000374416,9845.205094,50256396.37,750,0,10000,0,10000,0,10000,0,10000,0,0
620,-0.3,0,1,599,1,21,0.052067137,0.000863658,0.025080872,0.000285297,10059.02281,55174087.23,574,0,10000,0,10000,0,10000,0,10000,0,0
621,-0.3,0,1,193,1,21,0.050606272,0.000988014,0.022363599,0.000263313,11449.86747,44820244.36,170,0,10000,0,10000,0,10000,0,10000,0,0
622,-0.3,0,0,10000,1,22,0.057348036,0.001542572,0.027069444,0.000536702,9583.710472,32299088.81,978,0,10000,0,10000,1,0.559476,0,10000,0,0
623,-0.3,0,0,10000,1,22,0.053142609,0.001430896,0.025672911,0.000495383,11419.7885,74694869.87,978,0,10000,0,10000,1,0.402229,0,10000,0,0
624,-0.3,0,1,513,1,21,0.053865185,0.001592352,0.026047833,0.000694499,10408.14609,56626973.54,490,0,10000,0,10000,0,10000,0,10000,0,0
625,-0.3,0,0,10000,1,20,0.056148066,0.00117745,0.025927937,0.000322806,10593.30635,51880759.26,980,0,10000,0,10000,1,0.850012,0,10000,0,0
626,-0.3,0,0,10000,1,22,0.054461268,0.00089176,0.025269661,0.000264709,9430.431212,34387817.86,978,0,10000,0,10000,1,0.493186,0,10000,0,0
627,-0.3,0,0,10000,1,20,0.049416134,0.00065666,0.022884331,0.000195703,10892.92725,49849298.18,980,0,10000,0,10000,1,0.681283,0,10000,0,0
628,-0.3,0,1,937,1,20,0.056951523,0.001668454,0.027546685,0.000758153,10292.5022,44375358.31,914,0,10000,0,10000,0,10000,0,10000,0,0
629,-0.3,0,1,499,1,20,0.05937919,0.003099267,0.028461306,0.00119977,10169.91983,42340530.93,478,0,10000,0,10000,0,10000,0,10000,0,0
630,-0.3,0,0,10000,1,23,0.06027288,0.001528592,0.028452902,0.000498882,9829.006814,38746531.03,591,1,614,0,10000,0,10000,0,10000,1,0
631,-0.3,0,0,10000,1,21,0.052786628,0.001136563,0.023715085,0.00026638,11046.99795,41236730.63,979,0,10000,0,10000,1,0.832185,0,10000,0,0
632,-0.3,0,0,10000,1,25,0.053619884,0.001111135,0.025000859,0.000299503,10011.53759,45454921.71,975,0,10000,0,10000,1,0.677009,0,10000,0,0
633,-0.3,0,0,10000,1,21,0.050701243,0.000904419,0.023992329,0.000273321,10665.13641,55536652.51,979,0,10000,0,10000,1,0.773997,0,10000,0,0
634,-0.3,0,0,10000,1,23,0.050499745,0.001047823,0.023161118,0.000281257,12213.80062,70946782.2,977,0,10000,0,10000,1,0.707258,0,10000,0,0
635,-0.3,0,1,985,1,23,0.052676171,0.00101554,0.02443711,0.000322962,9904.627615,37230856.02,960,0,10000,0,10000,0,10000,0,10000,0,0
636,-0.3,0,0,10000,1,21,0.054396675,0.001218617,0.025306291,0.000317475,10393.97744,42099218.1,979,0,10000,0,10000,1,0.816584,0,10000,0,0
637,-0.3,0,0,10000,1,21,0.057706737,0.001342765,0.027643807,0.000436085,10177.63897,56148564.69,979,0,10000,0,10000,1,0.912654,0,10000,0,0
638,-0.3,0,0,10000,1,24,0.053319093,0.001525438,0.026181761,0.00061718,10147.79218,55279391.23,976,0,10000,0,10000,1,0.607783,0,10000,0,0
639,-0.3,0,0,10000,1,21,0.050691398,0.000732778,0.023167939,0.000183412,10483.30974,45721559.86,979,0,10000,0,10000,1,0.601548,0,10000,0,0
640,-0.3,0,1,412,1,21,0.067935395,0.003216051,0.035828592,0.00141943,8400.331606,30773471.72,390,0,10000,0,10000,0,10000,0,10000,0,0
3361,-0.2,0,1,58,1,24,0.128577433,0.002988091,0.076873715,0.001508229,3319.111111,5500080.84,31,0,10000,0,10000,0,10000,0,10000,0,0
3362,-0.2,0,0,10000,1,23,0.067438353,0.00487512,0.039284944,0.003969996,10452.31579,59291776.36,118,1,141,0,10000,0,10000,0,10000,1,0
3363,-0.2,0,0,10000,1,24,0.057348523,0.002116636,0.027867805,0.000635077,11231.18416,84003784.43,976,0,10000,0,10000,1,0.887491,0,10000,0,0
3364,-0.2,0,0,10000,1,23,0.061147511,0.002085612,0.02980367,0.000659945,10202.42857,63650004.03,977,0,10000,0,10000,1,0.402426,0,10000,0,0
3365,-0.2,0,1,412,1,21,0.079267551,0.005169703,0.042033498,0.002373621,8609.646753,31037811.18,389,0,10000,0,10000,0,10000,0,10000,0,0
3366,-0.2,0,0,10000,1,21,0.054763693,0.00087854,0.024999628,0.000220761,10819.85128,54073147.56,979,0,10000,0,10000,1,0.783545,0,10000,0,0
